date,m2_level,m2_growth,sp_close,sp_return,sp_next_return,tbill_wr,mich,mich_wr,metabolism_max,metabolism_min,cpi,log_cpi,cpi_wr,gdp_real,m2_yoy,cpi_yoy,gdp_yoy,m2_growth_lag,m2_yoy_lag,cpi_wr_lag,cpi_yoy_lag,gdp_yoy_lag,m2_13w_cum_lag,cpi_13w_cum_lag,tbill_13w_cum,sp_13w_cum,gdp_13w_proxy_lag,metab_13w,excess_liq_yoy_lag,bondpp_13w_lag,stockpp_13w_lag
1992-01-31,3364.7,-0.0055718706138835,408.7799987792969,0.005691608888047269,0.0056350486905068,0.0007434228093978,2.7,0.0005124760969208,0.0007434228093978,-0.0055718706138835,138.3,4.929425238670713,0.0,10236.435,0.0299366371789768,0.0259643916913947,0.0285893691224885,-0.0005886508293358,0.029116800484775,0.0,0.0267260579064589,0.0285893691224885,0.0098522964430119,0.0079855233789283,0.0102735869017557,0.0436514527214946,0.0071473422806221,-0.0052805692165385,-0.0261986265441724,0.0155157329920923,0.0480201368703764
1992-02-28,3383.3,-0.0030692070721635,412.7000122070313,0.009543855309576457,-0.0202175660772889,0.0007600797353661,2.7,0.0005124760969208,0.0007600797353661,-0.0030692070721635,138.6,4.931592086755803,0.0,10236.435,0.0283586626139817,0.0281899109792282,0.0285893691224885,0.0060840732283892,0.0289020843431895,0.0,0.0281899109792282,0.0285893691224885,0.0062322060148898,0.0057887281762445,0.009775309316761,0.0952084424682331,0.0071473422806221,-0.0067038644419768,-0.0278771957585273,0.0164542763577006,0.0976711398478548
1992-03-27,3395.9,-0.0052279254409268,403.5,-0.0225444786269943,-0.0048444594753117,0.0007748740310125,2.6,0.000493732360113,0.0007748740310125,-0.0052279254409268,139.1,4.935193098929397,0.0,10236.435,0.0228614457831326,0.0318991097922847,0.0285893691224885,0.0074046117413311,0.0265047931003397,0.0,0.0318991097922847,0.0285893691224885,0.0065496966648666,0.0064911875958273,0.0098031901342454,-0.0073090144293708,0.0071473422806221,-0.0070888332115827,-0.0339836858144335,0.0168695289782986,-0.0002217777800339
1992-04-24,3430.3,-0.0037535506352874,409.0199890136719,0.013587540032620603,0.0085448997012738,0.0007100664783146,2.6,0.000493732360113,0.0007100664783146,-0.0037535506352874,139.4,4.937347498326424,0.0,10347.429,0.0247654896337456,0.0318282753515914,0.0316983581451137,0.0120403968083101,0.0196561655631104,0.0,0.0318282753515914,0.0285893691224885,0.0103913004925352,0.0079222596557109,0.0097327199732249,-0.0156704770594817,0.0071473422806221,-0.0046783014437977,-0.0407614789109695,0.014374941088375,-0.0111052780061537
1992-05-29,3370.3,-0.006388475189334,415.3500061035156,0.015357525237329724,-0.0045123807092721,0.0007156298060861,3.0,0.0005686000964286,0.0007156298060861,-0.006388475189334,139.7,4.939497266262916,0.0,10347.429,0.0157012838285819,0.03023598820059,0.0316983581451137,0.0015020545625255,0.0188300200893527,0.0,0.03023598820059,0.0316983581451137,0.0005004342107059,0.0079051795071132,0.0095344303907062,0.0064005866429557,0.0079245895362784,-0.0153293348326856,-0.043104326256351,0.0249373083706855,0.0218282336776305
1992-06-26,3376.7,-0.0086690405504559,403.4500122070313,-0.02906895842882364,0.0204123198095693,0.000700790758674,2.9,0.0005499099306713,0.000700790758674,-0.0086690405504559,140.1,4.942356453342962,0.0,10347.429,0.0138717910223689,0.0301470588235293,0.0316983581451137,0.0074196548132071,0.0132564498870526,0.0,0.0301470588235293,0.0316983581451137,-0.0020220083373813,0.0071633544135645,0.009238187988866,-0.0001238931588734,0.0079245895362784,-0.0171099522872242,-0.0485889670815904,0.0264537958239199,0.0171341180586645
1992-07-31,3373.0,-0.0056466425476588,424.2099914550781,0.050176000944403505,-0.0126441011171694,0.0006152477614069,2.7,0.0005124760969208,0.0006152477614069,-0.0056466425476588,140.5,4.945207488773801,0.0,10449.673,0.0121834113551795,0.0285505124450953,0.0366538544145227,5.869922518717876e-05,0.0122697563874034,0.0,0.0315712187958885,0.0366538544145227,-0.0104810827365128,0.0078599904473772,0.0087364037029043,0.0279196680516351,0.0091634636036306,-0.0275045367875207,-0.0559553168230078,0.0365883307273139,0.0554268886384948
1992-08-28,3384.4,-0.0056864371492296,414.8399963378906,-0.022335700601763438,0.0053851228329963,0.0006115200269756,2.7,0.0005124760969208,0.0006115200269756,-0.0056864371492296,140.8,4.947340443723943,0.0,10449.673,0.0135665299032674,0.0307467057101025,0.0366538544145227,0.0055895650354299,0.0145544377641524,0.0,0.0307467057101025,0.0366538544145227,0.0031733931958338,0.0078431774610265,0.0083216146813932,-0.0012286580861831,0.0091634636036306,-0.0138332478688233,-0.0528461223604728,0.0222169998137332,0.0127004053647879
1992-09-25,3396.1,-0.0068958707468393,414.3500061035156,-0.0011818528683805118,-0.0094081944373772,0.0005424288759547,2.8,0.0005312019422878,0.0005424288759547,-0.0068958707468393,141.1,4.9494688588587685,0.0,10449.673,0.0190847711927981,0.0299270072992701,0.0366538544145227,0.0088202141799291,0.013618561595063,0.0,0.0299270072992701,0.0366538544145227,0.0021391009284818,0.0071124055158069,0.0077238784093797,0.0266584474742597,0.0091634636036306,-0.0141367681909557,-0.0529623001187298,0.0219318461074924,0.0405469467118947
1992-10-30,3403.5,-0.005742259355098,418.6799926757813,0.0103958454676976,-0.0026307769479343,0.000574203675868,3.0,0.0005686000964286,0.000574203675868,-0.005742259355098,141.7,4.953712146696635,0.0,10558.648,0.019683623943915,0.0283018867924527,0.0438264538899326,0.004209301742724,0.0192965242470191,0.0,0.0327988338192419,0.0438264538899326,0.0061151532820592,0.0085046579228338,0.0074009039225008,-0.0131217080024468,0.0109566134724831,-0.0133461181132577,-0.0573287634621555,0.0208096295749308,0.000227419765178
1992-11-27,3417.5,-0.0077533325326259,430.1600036621094,0.027050353521701154,0.0044072208234235,0.0006301516205891,2.8,0.0005312019422878,0.0006301516205891,-0.0077533325326259,142.1,4.956531035103055,0.0,10558.648,0.0172644738800415,0.0312046444121913,0.0438264538899326,0.0066120276427024,0.0205623537080383,0.0,0.0312046444121913,0.0438264538899326,0.0104477691145106,0.0091905913791121,0.0074344475182383,0.0362643461210181,0.0109566134724831,-0.0096994357370846,-0.0544687445940856,0.0171537298890535,0.0453690533030643
1992-12-25,3435.4,-0.0038059866684208,439.7699890136719,0.022094596973274518,-0.0092749731673561,0.0006115200269756,2.9,0.0005499099306713,0.0006115200269756,-0.0038059866684208,142.3,4.957937505095806,0.0,10558.648,0.0162402011536755,0.0296671490593345,0.0438264538899326,0.0070087969218851,0.0167963224893918,0.0,0.0296671490593345,0.0438264538899326,0.0099900348813791,0.0084686462370378,0.0076845221019981,0.0595407959626728,0.0109566134724831,-0.0094352248281418,-0.0566972804598753,0.0171351651011656,0.0673156214486238
1993-01-29,3394.8,-0.0106069147629279,438.7799987792969,-0.002253692259187026,0.0228688115401086,0.0005611261666462,2.8,0.0005312019422878,0.0005611261666462,-0.0106069147629279,142.8,4.9614450499054845,0.0,10576.275,0.0089458198353493,0.0325379609544469,0.0331990580705099,0.0002604430440257,0.0175175175175175,0.0,0.0325379609544469,0.0331990580705099,0.0081054436175608,0.0077329032088497,0.007813483615231,0.0468912582357887,0.0082997645176274,-0.0079272241089164,-0.0482195015074393,0.0157419280266367,0.0537838777605342
1993-02-26,3395.9,-0.002881676894157,443.3800048828125,0.010429055449634723,0.0061383243670733,0.0005704681340799,2.9,0.0005499099306713,0.0005704681340799,-0.002881676894157,143.1,4.963543686562405,0.0,10576.275,0.0037241746224101,0.0324675324675325,0.0331990580705099,0.0062123887767156,0.0031800247335258,0.0,0.0324675324675325,0.0331990580705099,-0.0109466173722839,0.00701265145935,0.0076380792957879,0.0302699601637224,0.0082997645176274,-0.0262590333492614,-0.0624865658045166,0.0342190155654559,0.056430823853624
1993-03-26,3403.3,-0.0043392919995856,447.7799987792969,0.009874836466717973,-0.0143731660802013,0.0005686000964286,3.2,0.0006059270969978,0.0005686000964286,-0.0043392919995856,143.3,4.964940334834126,0.0,10576.275,0.00217909832445,0.0301941049604601,0.0331990580705099,0.0076253412272361,0.0019906905939868,0.0,0.0301941049604601,0.0331990580705099,-0.0081184156773301,0.0070028297383197,0.0074590083061372,0.018050199657166,0.0082997645176274,-0.0234210099332773,-0.0614024724369832,0.03113096839776,0.0415888698845264
1993-04-30,3399.0,-0.011612222269747,440.1900024414063,-0.017095580211487667,0.0048045307541402,0.000562994916037,3.0,0.0005686000964286,0.000562994916037,-0.011612222269747,143.8,4.9684234452869465,0.0,10637.847,0.0038689860893705,0.0293486041517538,0.0280666820714594,0.0050763739047703,0.0037465148698885,0.0,0.0315638450502151,0.0280666820714594,9.80118763926896e-17,0.0069783953814619,0.0073525415012922,0.0032083117048653,0.0070166705178648,-0.0139950658993267,-0.055884012251786,0.0214195635672775,0.0172970962875718
1993-05-28,3408.1,-0.0068425321069676,450.1900024414063,0.022463263865183974,-0.0002888195139488,0.0005928707234121,3.0,0.0005686000964286,0.0005928707234121,-0.0068425321069676,144.2,4.971201224850849,0.0,10637.847,0.0112156187876448,0.0322118826055835,0.0280666820714594,0.0065143004046978,0.0107419288384,0.0,0.0322118826055835,0.0280666820714594,0.0080100992493845,0.007657538288444,0.0073917493146175,0.015242520120414,0.0070166705178648,-0.0066641095569244,-0.0495366358386428,0.014050978099632,0.021813933914855
1993-06-25,3432.0,-0.0080386984824914,447.6000061035156,-0.005769731225060965,-0.0039398550265373,0.0005966020025529,2.9,0.0005499099306713,0.0005966020025529,-0.0080386984824914,144.3,4.971894465779825,0.0,10637.847,0.0163769360618355,0.0299785867237689,0.0280666820714594,0.0106570881582719,0.0155764153710764,0.0,0.0299785867237689,0.0280666820714594,0.0114456280861073,0.006954130945699,0.0074738768706284,-0.0004020475713648,0.0070166705178648,-0.0025251733774566,-0.0424688534241519,0.0099744528433503,0.0021262385910327
1993-07-30,3418.6,-0.0075186132998425,448.1300048828125,0.0011833897148641837,0.001226542664369,0.0005872724738178,3.5,0.000661784781395,0.0005872724738178,-0.0075186132998425,144.5,4.973279507552487,0.0,10688.606,0.0135191224429291,0.0284697508896796,0.0228651174060661,0.0034426429499727,0.0162298594194816,0.0,0.0284697508896796,0.0228651174060661,0.0018789662544587,0.0048560622655404,0.0076139623096634,0.0178769223549872,0.0057162793515165,-0.0086933753625982,-0.0351050088762641,0.016316505584849,0.0264503925877511
1993-08-27,3429.1,-0.0070035013023908,460.5400085449219,0.02731635279488106,0.0017355577505515,0.0005854060355812,3.0,0.0005686000964286,0.0005854060355812,-0.0070035013023908,144.8,4.975353479951616,0.0,10688.606,0.013207658669188,0.0284090909090908,0.0228651174060661,0.0071666175499405,0.0147270220318598,0.0,0.0284090909090908,0.0228651174060661,0.0071083815192917,0.0041522551007675,0.0076494528947768,0.0227300112846844,0.0057162793515165,-0.0027601529329922,-0.0365471862832971,0.010384313358569,0.0252395027280522
1993-09-24,3443.0,-0.0070041674435707,457.6300048828125,-0.006338724556605634,0.0079442232167495,0.0005667318808939,3.2,0.0006059270969978,0.0005667318808939,-0.0070041674435707,145.0,4.976733742420574,0.0,10688.606,0.0138099584817878,0.0276399716513111,0.0228651174060661,0.0112243109192788,0.0122940022831719,0.0,0.0276399716513111,0.0228651174060661,-0.0010982025264191,0.004839276640749,0.0075449138653345,0.0221610179531399,0.0057162793515165,-0.0116537585186846,-0.0382110867742053,0.0192387891469912,0.0336412269677627
1993-10-29,3430.5,-0.0088226477035616,467.8299865722656,0.022043945334742552,-0.0178136677319194,0.0005872724738178,3.0,0.0005686000964286,0.0005872724738178,-0.0088226477035616,145.6,4.980863135762585,0.0,10833.987,0.0079330101366239,0.0275229357798165,0.0260771075993819,0.005032111954741,0.0111720436380609,0.0,0.0275229357798165,0.0260771075993819,0.0011256874375692,0.0075836282100985,0.0075206451883088,0.0430215735730179,0.0065192768998454,-0.0129772176723746,-0.0424279997411376,0.0205546635470366,0.0551840173753409
1993-11-26,3466.3,-0.0056385178586199,463.05999755859375,-0.010248323311026252,0.0039442199217943,0.0006021975910621,3.3,0.0006245640000288,0.0006021975910621,-0.0056385178586199,146.0,4.983606621708336,0.0,10833.987,0.0142794440380396,0.0274454609429979,0.0260771075993819,0.0088340307173973,0.010074031064015,0.0,0.0274454609429979,0.0260771075993819,0.0058517628537858,0.0082531417567199,0.0075840817298902,0.0054568974671109,0.0065192768998454,-0.0089206558027795,-0.0434485374783648,0.0165161502446839,0.0144027456230058
1993-12-31,3485.9,-0.0018629184414069,466.4500122070313,0.007294229526324433,0.0073690335427585,0.0005816726263454,3.0,0.0005686000964286,0.0005816726263454,-0.0018629184414069,146.3,4.985659308026079,0.0,10833.987,0.0161492493805568,0.0245098039215685,0.0243669912138253,0.0009713731407758,0.0154849934754242,0.0,0.028109627547435,0.0260771075993819,0.0099583265446328,0.0089255656055042,0.0076942339312648,0.0111456283332911,0.0065192768998454,-0.0054865159607169,-0.0387017416713928,0.0131664064469653,0.016585595684326
1994-01-28,3459.2,-0.0108395132702384,478.7000122070313,0.02592326232179735,-0.0187457694436781,0.0005667318808939,3.0,0.0005686000964286,0.0005667318808939,-0.0108395132702384,146.3,4.985659308026079,0.0,10939.116,0.018970189701897,0.0245098039215685,0.0343070693604317,0.0028223238747191,0.0163768409478892,0.0,0.0245098039215685,0.0243669912138253,0.0132395331402435,0.004796172263493,0.0076494211138214,0.022969168537096,0.0060917478034563,0.0023516130732941,-0.0324999541875046,0.0052714602813635,0.0203604958744013
1994-02-25,3454.0,-0.0038432133762153,466.0700073242188,-0.026738268747156388,-0.002857764739312,0.0006506259590675,2.8,0.0005312019422878,0.0006506259590675,-0.0038432133762153,146.7,4.988389685148936,0.0,10939.116,0.0171088665743985,0.0251572327044025,0.0343070693604317,0.0091798226629047,0.0182271793366597,0.0,0.0251572327044025,0.0343070693604317,-0.0029071879779364,0.0047830634405992,0.007787307341281,0.0064792231009649,0.0085767673401079,-0.0162670187586435,-0.0412371227281744,0.024157922044715,0.0228591024451891
1994-03-25,3476.1,-0.0033315174844308,460.5799865722656,-0.011849317485783259,-0.0326834363752691,0.0006747953915144,2.8,0.0005312019422878,0.0006747953915144,-0.0033315174844308,147.1,4.991112627607392,0.0,10939.116,0.0213910028501747,0.0265177948360082,0.0343070693604317,0.010644075397877,0.0182604376661699,0.0,0.0265177948360082,0.0343070693604317,-0.0038088738288196,0.0054533195813135,0.0081261557078823,-0.0146561060689585,0.0085767673401079,-0.017838960750241,-0.04256442653027,0.026093309273487,0.0032354251357736
1994-04-29,3474.9,-0.0120142181394822,450.9100036621094,-0.021218764496702475,-0.0068763888507333,0.0007489766892572,3.0,0.0005686000964286,0.0007489766892572,-0.0120142181394822,147.2,4.991792206294776,0.0,11087.361,0.0223300970873787,0.0236439499304588,0.0422561068983227,0.0063665517455416,0.0212667457538844,0.0,0.0236439499304588,0.0422561068983227,0.0047995775363946,0.0061328982686976,0.0087830965552156,-0.0598063507296426,0.0105640267245806,-0.0118973474568836,-0.0446333110748971,0.0207134368324288,-0.0497007277768296
1994-05-27,3462.4,-0.0061329571308568,457.3299865722656,0.014137430431071669,0.0061038672640169,0.0008099658456768,3.0,0.0005686000964286,0.0008099658456768,-0.0061329571308568,147.5,4.993828175779875,0.0,11087.361,0.0159326310847687,0.022884882108183,0.0422561068983227,0.0058341042890148,0.0161017936175167,0.0,0.022884882108183,0.0422561068983227,0.0059205783108313,0.0054384906309392,0.0094634233229013,-0.0189306515514138,0.0105640267245806,-0.0100819390446885,-0.049039195388989,0.0195520316363584,-0.0089790243358723
1994-06-24,3473.5,-0.0059989559775956,442.7999877929688,-0.03228702833361106,0.0076491360895286,0.0008062749241952,3.1,0.0005872724738178,0.0008062749241952,-0.0059989559775956,147.9,4.996536369716754,0.0,11087.361,0.0120920745920745,0.0249480249480249,0.0422561068983227,0.0109545236567277,0.0101094711302389,0.0,0.0249480249480249,0.0422561068983227,0.0034086222367648,0.0054237421093619,0.0099486578697644,-0.0393683623992417,0.0105640267245806,-0.0125791465971776,-0.0570946607161086,0.0225584296405319,-0.0275053211724171
1994-07-29,3471.5,-0.0070898871837553,458.260009765625,0.03431855667476383,-0.0025564299057956,0.0008265664069682,2.7,0.0005124760969208,0.0008265664069682,-0.0070898871837553,148.4,4.99991133073328,0.0,11152.176,0.0154741707131573,0.0269896193771626,0.0433704825493614,0.0065705135682332,0.0142667359787442,0.0,0.0269896193771626,0.0433704825493614,-0.0049988743041757,0.0081191244385037,0.0105737451021919,0.0161689587722246,0.0108426206373403,-0.0239606193800197,-0.0560933659477798,0.03477057841041,0.04029197772163
1994-08-26,3476.8,-0.0047631434921272,473.7999877929688,0.03334853601915929,-0.0059484243263122,0.0008799617792702,2.9,0.0005499099306713,0.0008799617792702,-0.0047631434921272,149.0,5.003946305945459,0.0,11152.176,0.0139103554868624,0.0290055248618783,0.0433704825493614,0.0055879674870595,0.0117089248026829,0.0,0.0290055248618783,0.0433704825493614,0.0027757525941962,0.0101181301655843,0.0108261863043918,0.0353800643603117,0.0108426206373403,-0.0181849982087284,-0.0606670826085569,0.0291203803001137,0.0531209488435975
1994-09-30,3448.5,-0.0090354669812699,462.7099914550781,-0.023684776472520645,-0.0165833010540941,0.0009020139912823,3.4,0.0006431832168731,0.0009020139912823,-0.0090354669812699,149.3,5.005957704545144,0.0,11152.176,0.0105790645879733,0.025412087912088,0.0293695201960275,0.0027470972463897,0.0092870327641902,0.0,0.0296551724137932,0.0433704825493614,0.0014298380999881,0.0094213348283904,0.0112921039733551,0.0363331801318738,0.0108426206373403,-0.0188341173657426,-0.0637386221989644,0.030242562361018,0.0547024328422368
1994-10-28,3462.9,-0.0085114238421405,473.7699890136719,0.023621459187167033,-0.0245511832086035,0.0009680223444352,3.4,0.0006431832168731,0.0009680223444352,-0.0085114238421405,149.4,5.006627272698717,0.0,11279.932,0.0094446873633582,0.0260989010989012,0.0411616702142989,0.0080741764696588,0.0080196163277082,0.0,0.0260989010989012,0.0293695201960275,-0.0050526062700736,0.006715941965437,0.0117642886471629,0.0332852187338055,0.0073423800490068,-0.0191109282845175,-0.0474488049672205,0.0309915299325464,0.0520391617763094
1994-11-25,3491.4,-0.0018885746878681,452.2900085449219,-0.046398362762816475,0.0022305451051349,0.0010210347656212,3.0,0.0005686000964286,0.0010210347656212,-0.0018885746878681,149.8,5.00930107108312,0.0,11279.932,0.0072411505063034,0.026027397260274,0.0411616702142989,0.009345996798293,0.0041676247413198,0.0,0.026027397260274,0.0411616702142989,-0.0016301786796425,0.0053547651376604,0.0123490043191105,-0.0464616800481696,0.0102904175535747,-0.0172753613708776,-0.0630214427332531,0.0296996988874064,-0.030149344474798
1994-12-30,3498.4,-0.0020274425483115,459.2699890136719,0.015314662578401677,0.0030653944111791,0.0010629775264536,3.2,0.0006059270969978,0.0010629775264536,-0.0020274425483115,150.1,5.011301738639416,0.0,11279.932,0.0035858745230787,0.0259740259740257,0.0411616702142989,0.0009681645496841,0.003312487506782,0.0,0.0259740259740257,0.0411616702142989,0.004021166421733,0.0053440340942714,0.0132397348299222,-0.0074622409972473,0.0102904175535747,-0.0116132852261131,-0.0638232086815426,0.0248341016411674,0.0041910232921994
1995-01-27,3481.7,-0.0091489330724835,470.3900146484375,0.02392392050528279,0.0174074596447429,0.001106648541816,3.0,0.0005686000964286,0.001106648541816,-0.0091489330724835,150.5,5.01396308418893,0.0,11319.951,0.0065043940795559,0.0287081339712917,0.03481405627292,0.0056278927464935,0.0043840920089959,0.0,0.0287081339712917,0.0411616702142989,0.0096264129112474,0.0073358114902131,0.0138091843811431,-0.0071597796791316,0.0102904175535747,-0.0079998161325404,-0.0654857121765948,0.0217466927240442,0.0008464524420119
1995-02-24,3469.9,-0.0030214546100277,488.1099853515625,0.03697859128160883,-0.0055262370404985,0.0010993767830844,3.0,0.0005686000964286,0.0010993767830844,-0.0030214546100277,150.9,5.016617365773803,0.0,11319.951,0.0046033584250144,0.0286298568507159,0.03481405627292,0.008616147244753,0.0046409731630681,0.0,0.0286298568507159,0.03481405627292,-0.0024359151737451,0.0073162946906837,0.0141753902470878,0.0762171743652935,0.00870351406823,-0.0184557239326589,-0.0588029399605678,0.0327040145665039,0.0920804319550298
1995-03-31,3479.8,-0.0037288859430636,500.7099914550781,0.025486313832288006,0.0113393169258751,0.0010993767830844,3.2,0.0006059270969978,0.0010993767830844,-0.0037288859430636,151.2,5.018603463745433,0.0,11319.951,0.0060423834166931,0.0271739130434782,0.0209779405577212,0.00188781841484,0.0033546463285261,0.0,0.0278721957851801,0.03481405627292,-0.0040211664217326,0.007301725106017,0.014328218895957,0.0863888256191796,0.00870351406823,-0.0200264055959796,-0.059331605729574,0.034456192233909,0.103088844238987
1995-04-28,3508.9,-0.0099816510016619,514.7100219726562,0.027576603842838925,0.0104558668424274,0.0010975584224117,3.2,0.0006059270969978,0.0010975584224117,-0.0099816510016619,151.8,5.02256386496153,0.0,11353.721,0.0097844542288987,0.0312500000000002,0.024023751008017,0.0112658862621257,0.0040231187669992,0.0,0.0312500000000002,0.0209779405577212,0.0044401153277884,0.0086007807725998,0.0142954924517901,0.0900415089567356,0.0052444851394303,-0.0094051505842417,-0.0482048217907222,0.0236439336915893,0.0956654354283249
1995-05-26,3503.0,-0.0016543544661369,523.6500244140625,0.017219890889183277,0.0167781262468137,0.001092102329514,3.3,0.0006245640000288,0.001092102329514,-0.0016543544661369,152.1,5.024538199265247,0.0,11353.721,0.0117259704251386,0.031186440677966,0.024023751008017,0.0056565114825657,0.0059030862251769,0.0,0.031186440677966,0.024023751008017,0.0071760725358905,0.0079208334914433,0.0142318472807762,0.0702828085643103,0.0060059377520042,-0.006750698707557,-0.049307105460806,0.0209051130104928,0.0746965083638641
