epoch,train_step,train_sp_return,train_margin_chg,val_step,val_sp_return,val_margin_chg,nll_window,nll_step_channel,z_mean,z_std,ks_stat,ks_p,logdet_mean,logdet_std,elapsed_s
30,-2.8107672467139406,-2.48548097083234,-3.1360534351005915,-2.878662184495192,-2.596799504206731,-3.1605245643028845,-299.3808671875,-2.878662184495192,0.28273656964302063,1.0442895889282227,0.15383952814566643,4.000999662184869e-269,-915.518310546875,7.457328796386719,143.64979791641235
31,-2.7936550273686844,-2.4902684716168233,-3.097041599629027,-2.9078136268028847,-2.6944287109375,-3.1211983924278845,-302.4126171875,-2.9078136268028847,0.1135953813791275,0.9592873454093933,0.13384499156236856,1.473303141442333e-203,-896.5369873046875,7.523657321929932,147.52664756774902
32,-2.9299445766707746,-2.5262068703385334,-3.333682177348737,-2.659005671574519,-2.6731536207932693,-2.644857684795673,-276.53658984375,-2.659005671574519,0.47343140840530396,1.1928316354751587,0.22891917767850622,0.0,-918.4620361328125,7.187366962432861,151.36332535743713
33,-2.938186657063749,-2.521345206853645,-3.3550280957179166,-2.9044158653846157,-2.6964835486778846,-3.1123480318509618,-302.05925,-2.9044158653846157,0.11361420154571533,0.8153838515281677,0.21872516184164073,0.0,-873.3690185546875,8.752846717834473,155.1864161491394
34,-2.943256845776555,-2.5261654274476295,-3.3603481650545937,-2.84441015625,-2.655761493389423,-3.0330589693509618,-295.81865625,-2.84441015625,0.2888239026069641,0.8670852780342102,0.24567671838782698,0.0,-875.9187622070312,9.598898887634277,159.0780987739563
35,-2.920555404469937,-2.5401468810407835,-3.300963820593963,-2.9694299879807695,-2.6293140399639423,-3.309546198918269,-308.82071875,-2.9694299879807695,0.1424136608839035,0.7939391136169434,0.1970647648054828,0.0,-883.692626953125,6.913048267364502,162.9933934211731
36,-2.927320315880937,-2.5136876554570646,-3.3409530076709233,-2.977588942307692,-2.6517503004807694,-3.303427509014423,-309.66925,-2.977588942307692,0.11230294406414032,0.8640936017036438,0.1617389740559191,1.3594444539007654e-297,-893.7623291015625,12.189510345458984,167.1079740524292
37,-2.966327766699927,-2.5186589963377055,-3.4139965948418314,-2.8333916766826923,-2.6250709134615384,-3.041712665264423,-294.672734375,-2.8333916766826923,0.28726983070373535,1.1699713468551636,0.18247921756474988,0.0,-936.753173828125,10.462509155273438,170.96371221542358
38,-3.0441934019536743,-2.5526692226285688,-3.5357176208991348,-2.901893667367789,-2.603798828125,-3.1999883563701923,-301.79694140625,-2.901893667367789,0.06597598642110825,1.0789923667907715,0.1259365895044558,3.5070752705628535e-180,-921.2881469726562,9.810153007507324,175.05443239212036
39,-3.1122626602088657,-2.566076222351332,-3.6584490452392604,-2.6794695012019227,-2.627372295673077,-2.731566556490385,-278.664828125,-2.6794695012019227,0.26195424795150757,1.2625428438186646,0.1707266694530906,0.0,-927.9378051757812,9.874457359313965,178.97388315200806
