epoch,train_nll_win,train_nll_step,val_nll_win,val_nll_step,z_mean,z_std,ks_p,logdet_mean,logdet_std,lr,elapsed_sec
12,-123.21202979615573,-2.369462111464533,-133.25221625434028,-2.562542620275775,0.3321455717086792,0.7964555621147156,4.0639869104089e-310,-399.50244140625,6.94331169128418,9.911436253643444e-05,123.20735359191895
13,-123.54377458144589,-2.375841818873959,-131.41267632378472,-2.5271668523804753,0.5006958246231079,0.8129039406776428,0.0,-404.85858154296875,7.0402655601501465,9.896114053108829e-05,131.94013261795044
14,-120.39379763252938,-2.3152653390871034,-108.16581488715278,-2.080111824752938,0.8455403447151184,0.5532259941101074,0.0,-364.3699645996094,7.662627696990967,9.879583809693738e-05,138.79564213752747
15,-120.37760639844515,-2.3149539692008685,-128.70830891927082,-2.475159786909054,0.014847190119326115,0.6017683744430542,1.5673378850573085e-125,-372.9903564453125,9.463971138000488,9.861849601988384e-05,147.05339241027832
16,-124.64306688448825,-2.396982055470928,-125.36051161024305,-2.410779069427751,0.2803806960582733,0.5775865912437439,0.0,-368.8816833496094,10.306469917297363,9.842915805643157e-05,157.64791655540466
17,-124.35276287799951,-2.3913992861153752,-126.28497178819444,-2.42855714977297,0.09494663029909134,0.5800150036811829,5.865636643236202e-218,-365.9118957519531,11.498163223266602,9.822787092288992e-05,168.59246563911438
18,-126.18970276536484,-2.426725053180093,-127.72395290798612,-2.4562298636151176,0.009437715634703636,0.5589771270751953,3.697970408517233e-194,-367.4904479980469,9.010801315307617,9.801468428384718e-05,179.77250695228577
19,-127.45902885115696,-2.451135170214557,-126.84092068142361,-2.4392484746427616,-0.03843248263001442,0.5297747254371643,9.211086548262714e-263,-364.6537780761719,11.516509056091309,9.778965073991652e-05,190.71176195144653
20,-128.24665902760773,-2.466281904377072,-134.932958984375,-2.5948645958533656,0.03421526029706001,0.6938251852989197,4.7729774053803495e-102,-390.35693359375,11.18101692199707,9.75528258147577e-05,200.4718279838562
21,-128.1737750405546,-2.4648802892414348,-135.4523410373264,-2.604852712256277,0.4013099670410156,0.8301066160202026,0.0,-407.9359436035156,12.857197761535645,9.730426794137729e-05,207.60756921768188
22,-126.39131509779016,-2.4306022134190415,-124.88979220920139,-2.401726773253873,-0.14340147376060486,0.5324956178665161,2.617589937569616e-308,-360.2842102050781,11.4005126953125,9.70440384477113e-05,214.81927156448364
23,-128.62714059439276,-2.4735988575844763,-130.02097981770834,-2.5004034580328525,0.030782444402575493,0.6325833201408386,6.19876269613674e-119,-376.35894775390625,11.775391578674316,9.67722015414934e-05,222.2363817691803
24,-128.89010180735798,-2.4786558039876536,-133.87367350260416,-2.5744937212039263,0.01638888008892536,0.7485647201538086,1.534162527688686e-61,-391.0710144042969,12.179213523864746,9.64888242944126e-05,235.34930324554443
25,-129.0610055054787,-2.481942413566898,-130.2499538845486,-2.5048068054720884,-0.1613062173128128,0.6565192937850952,5.567020264011076e-181,-380.4863586425781,10.398866653442383,9.619397662556436e-05,247.2310609817505
26,-129.75796792743023,-2.495345537065966,-132.25890028211805,-2.5434403900407316,0.18323244154453278,0.6568382978439331,1.825336158557737e-226,-383.3971252441406,11.341302871704102,9.588773128419907e-05,259.1723265647888
27,-131.23302732462048,-2.523712063935009,-134.6611843532986,-2.589638160640358,0.04793139174580574,0.6900119781494141,1.2211692547735909e-109,-389.5058898925781,10.988993644714355,9.557016383177228e-05,271.216952085495
28,-131.20853004866552,-2.523240962474337,-135.75584581163196,-2.610689342531384,0.08418703079223633,0.70524001121521,1.265699674003665e-128,-393.0718688964844,11.12039566040039,9.524135262330099e-05,282.54603099823
29,-131.4173599527118,-2.5272569221675343,-139.3497260199653,-2.679802423460871,-0.05724995210766792,0.9886999130249023,1.4690771201808752e-14,-423.1080627441406,14.885899543762207,9.49013787880308e-05,293.70344734191895
30,-131.02596116322846,-2.519730022369778,-124.45763075086805,-2.3934159759782316,-0.08774541318416595,0.5334306359291077,2.4387858530776944e-274,-363.86212158203125,8.848353385925293,9.455032620941841e-05,304.51072216033936
31,-130.9036622528465,-2.5173781202470478,-134.84143880208333,-2.5931045923477565,0.26981374621391296,0.7367979288101196,1.7980918075945285e-252,-396.0036315917969,13.37624740600586,9.418828150443471e-05,314.6044692993164
32,-131.5882072187194,-2.5305424465138344,-136.61923556857639,-2.627292991703392,0.0587361641228199,0.7650980353355408,3.5060578676740805e-71,-398.1565246582031,13.975452423095703,9.381533400219321e-05,324.55430006980896
33,-132.4052705680705,-2.5462552032321253,-134.69422471788195,-2.5902735522669604,0.021676626056432724,0.6625841856002808,1.1030783168794183e-94,-386.6623840332031,11.307963371276855,9.343157572190959e-05,336.416387796402
34,-132.95133878014815,-2.556756515002849,-135.77370062934028,-2.6110327044103903,0.04253048077225685,0.713939368724823,1.6572196433313252e-91,-392.6697082519531,10.441472053527832,9.303710135019721e-05,348.0382215976715
35,-133.1108714074743,-2.5598244501437364,-128.49284125434028,-2.471016177968082,0.012624136172235012,0.6220139861106873,5.97207438983242e-168,-373.1249084472656,10.067800521850586,9.263200821770464e-05,359.5861728191376
36,-133.51376465321988,-2.5675723971773055,-131.65531412760416,-2.5318329639923878,0.06343191862106323,0.6527860760688782,2.1122112841775757e-149,-380.416748046875,10.300410270690918,9.221639627510079e-05,371.3799741268158
37,-133.84383703936092,-2.573919943064633,-127.9324462890625,-2.4602393517127403,0.18261636793613434,0.5640183091163635,2.06775549688256e-308,-368.8873291015625,12.196212768554688,9.179036806841354e-05,381.07908391952515
38,-133.67885345249755,-2.570747181778799,-133.22026909722223,-2.5619282518696584,0.23255203664302826,0.7110852003097534,2.3298525697154255e-267,-387.393798828125,17.859786987304688,9.135402871372811e-05,388.79211020469666
39,-133.04908733012977,-2.5586362948101877,-134.20199110243055,-2.5808075212005877,-0.06911476701498032,0.6845642924308777,6.126389302732578e-184,-384.7030334472656,12.349220275878906,9.09074858712512e-05,397.1921441555023
40,-131.91924755907198,-2.5369086069052305,-137.8024956597222,-2.6500479934561962,0.27352043986320496,0.9314411282539368,4.0893985876260784e-188,-415.8684997558594,15.17013931274414,9.04508497187474e-05,407.4714834690094
41,-132.11930226952742,-2.540755812875527,-138.53786078559028,-2.6641896304921207,0.10995864123106003,0.9152044653892517,1.633724573689011e-68,-411.1214294433594,22.471372604370117,8.998423292435457e-05,420.11064052581787
42,-134.55745458649608,-2.5876433574326168,-138.20806749131944,-2.657847451756143,0.11732503771781921,0.8478347063064575,4.234061417557129e-70,-408.8193664550781,15.844079971313477,8.950775061878454e-05,431.26623725891113
43,-135.14433134641283,-2.5989294489694776,-138.46838107638888,-2.6628534822382477,0.12307161837816238,0.8438493609428406,3.6765476872027106e-95,-406.54156494140625,19.07998275756836,8.902152036691651e-05,442.935350894928
44,-135.1472811199192,-2.5989861753830614,-134.49021538628472,-2.5863502958900906,0.097320057451725,0.7493830919265747,1.6698312353172354e-107,-392.7765197753906,13.77785587310791,8.852566213878949e-05,450.8869993686676
45,-135.74159639752693,-2.6104153153370566,-130.45120985243057,-2.5086771125467417,0.14608809351921082,0.6440414190292358,3.9398388049329225e-221,-378.5802917480469,13.315773010253906,8.802029828000158e-05,457.37282824516296
46,-136.28499269251958,-2.620865244086915,-133.12574869791666,-2.560110551883013,0.12424677610397339,0.7178983688354492,4.1937511933062875e-160,-389.0201416015625,14.275773048400879,8.750555348152301e-05,463.8415219783783
47,-136.52120795329333,-2.625407845255641,-133.0682590060764,-2.5590049808860846,0.1424686461687088,0.6934329867362976,7.275891767412788e-180,-383.7930603027344,21.549537658691406,8.698155474893051e-05,470.6184515953064
48,-137.0142553256611,-2.6348895254934828,-135.74091796875,-2.610402268629808,0.17046518623828888,0.7808101773262024,4.249743086980793e-146,-398.016845703125,16.884382247924805,8.64484313710706e-05,477.702027797699
49,-136.983547647833,-2.634298993227558,-135.13351508246527,-2.5987214438935626,0.10596348345279694,0.748035192489624,7.019023319431714e-112,-393.52264404296875,15.835025787353516,8.590631488815948e-05,485.103718996048
