month,date,agent_id,parent_id,alpha,beta,lam
11,2006-12-31,201,178,3.0,0.25,0.08333333333333333
11,2006-12-31,202,170,2.752091799583922,0.4979082004160782,0.1809199098995735
11,2006-12-31,203,80,2.4041835150266158,0.8458164849733842,0.35181028390173474
11,2006-12-31,204,137,2.837004966856621,0.41299503314337915,0.14557430740101043
11,2006-12-31,205,1,2.4796514981685793,0.7703485018314207,0.3106680525067271
11,2006-12-31,206,101,3.0,0.25,0.08333333333333333
11,2006-12-31,207,152,2.7416175946298824,0.5083824053701176,0.18543155192974645
11,2006-12-31,208,92,2.3580626694468316,0.8919373305531684,0.3782500533636811
11,2006-12-31,209,159,1.6341835589796205,1.6158164410203795,0.9887606763277502
11,2006-12-31,210,102,2.159579097400526,1.0904209025994742,0.5049228823857428
11,2006-12-31,211,32,2.6576826831062164,0.5923173168937836,0.22286984095539264
11,2006-12-31,212,151,2.1566588734073955,1.0933411265926045,0.5069606232464521
11,2006-12-31,213,132,2.530634615457567,0.7193653845424328,0.28426284069158814
11,2006-12-31,214,83,2.388319025621352,0.8616809743786482,0.36078972915038887
11,2006-12-31,215,156,2.3734310185662864,0.8765689814337136,0.3693256617010175
11,2006-12-31,216,182,2.3090604438472546,0.9409395561527454,0.40749888495122866
11,2006-12-31,217,25,2.3997440647311703,0.8502559352688297,0.35431108998870636
11,2006-12-31,218,56,2.2517540053103384,0.9982459946896616,0.4433192934643332
11,2006-12-31,219,174,2.725817889326061,0.524182110673939,0.19230268930531502
11,2006-12-31,220,73,2.8976857990788383,0.3523142009211617,0.12158468010339868
11,2006-12-31,221,105,2.552999617007113,0.6970003829928868,0.2730123335505948
11,2006-12-31,222,118,2.629742561097899,0.6202574389021009,0.2358624178950611
11,2006-12-31,223,31,2.2517442249715267,0.9982557750284733,0.4433255624497477
11,2006-12-31,224,14,2.3038116529935717,0.9461883470064283,0.4107055999030787
11,2006-12-31,225,40,2.0248308403127537,1.2251691596872463,0.6050723523640166
11,2006-12-31,226,167,2.6046708309955027,0.6453291690044973,0.24775843508711354
11,2006-12-31,227,191,2.879208171504006,0.3707918284959941,0.12878257021002562
11,2006-12-31,228,65,1.6701589583316148,1.5798410416683852,0.9459225625125818
11,2006-12-31,229,63,1.8315462273116316,1.4184537726883684,0.7744569869636291
11,2006-12-31,230,117,2.4043972060884995,0.8456027939115005,0.3516901416164664
11,2006-12-31,231,8,3.0,0.25,0.08333333333333333
11,2006-12-31,232,179,3.0,0.25,0.08333333333333333
11,2006-12-31,233,194,2.279586843175846,0.9704131568241539,0.42569694579926853
11,2006-12-31,234,139,2.3163068664735347,0.9336931335264653,0.40309561182969167
11,2006-12-31,235,43,1.7366964299550842,1.5133035700449158,0.8713690797902164
11,2006-12-31,236,122,1.859866050086709,1.390133949913291,0.7474376715723594
11,2006-12-31,237,104,3.0,0.25,0.08333333333333333
11,2006-12-31,238,6,3.0,0.25,0.08333333333333333
11,2006-12-31,239,45,2.3199893025137204,0.9300106974862796,0.40086852834994036
11,2006-12-31,240,19,2.3297417909592615,0.9202582090407385,0.39500437885943834
11,2006-12-31,241,4,1.5235753709916544,1.7264246290083456,1.1331402842805618
11,2006-12-31,242,100,2.8464188013476925,0.40358119865230746,0.14178560036956755
11,2006-12-31,243,53,2.0953177145730115,1.1546822854269885,0.5510774224816269
11,2006-12-31,244,180,2.149840225296788,1.100159774703212,0.5117402501626992
11,2006-12-31,245,143,2.5659645177309263,0.6840354822690737,0.2665802576545228
11,2006-12-31,246,42,2.511586272883286,0.7384137271167139,0.29400293156922674
11,2006-12-31,247,24,2.178764566229054,1.071235433770946,0.4916710370524388
11,2006-12-31,248,181,2.2595657762986465,0.9904342237013535,0.43832944988384703
11,2006-12-31,249,46,3.0,0.25,0.08333333333333333
11,2006-12-31,250,61,1.7018813705415878,1.5481186294584122,0.9096513166283476
11,2006-12-31,251,110,2.403120916959173,0.846879083040827,0.35240801953171746
11,2006-12-31,252,168,3.0,0.25,0.08333333333333333
11,2006-12-31,253,133,2.7194382849482084,0.5305617150517916,0.19509974467462354
11,2006-12-31,254,198,2.3035756236554246,0.9464243763445754,0.4108501438484332
11,2006-12-31,255,20,1.8766024105492694,1.3733975894507306,0.7318532587031826
11,2006-12-31,256,3,2.7136109450384542,0.5363890549615458,0.19766615989748842
11,2006-12-31,257,23,3.0,0.25,0.08333333333333333
11,2006-12-31,258,120,1.6790421884032476,1.5709578115967524,0.9356273609126627
11,2006-12-31,259,54,2.0047565018454554,1.2452434981545446,0.6211445115694849
11,2006-12-31,260,162,3.0,0.25,0.08333333333333333
11,2006-12-31,261,160,2.4942104251135424,0.7557895748864576,0.3030175671132688
11,2006-12-31,262,134,1.0910451411017723,2.1589548588982277,1.9787951731475069
11,2006-12-31,263,81,2.036715346545503,1.213284653454497,0.5957065406868778
11,2006-12-31,264,78,1.6578016729879668,1.5921983270120332,0.9604275064714513
11,2006-12-31,265,64,2.282294734701671,0.9677052652983291,0.4240053883421075
11,2006-12-31,266,107,1.4058278838927323,1.8441721161072677,1.3118050489941642
11,2006-12-31,267,154,1.8432503616202627,1.4067496383797373,0.7631896717183713
11,2006-12-31,268,145,1.3854976872609182,1.8645023127390818,1.3457274810939162
11,2006-12-31,269,96,2.124738687840485,1.1252613121595152,0.5295998602553776
11,2006-12-31,270,21,2.6385560305807267,0.6114439694192733,0.2317343131366814
11,2006-12-31,271,186,2.116197272011883,1.133802727988117,0.5357736459560801
11,2006-12-31,272,135,1.9805445240936572,1.2694554759063428,0.6409628566604807
11,2006-12-31,273,106,2.2373946244605984,1.0126053755394016,0.452582376157056
11,2006-12-31,274,38,1.558213865048742,1.691786134951258,1.0857213973630877
11,2006-12-31,275,126,1.3920073428595727,1.8579926571404273,1.3347577989952195
11,2006-12-31,276,189,2.3986197097118143,0.8513802902881857,0.35494592445856127
