epoch,train_step,train_sp_return,train_margin_chg,val_step,val_sp_return,val_margin_chg,nll_window,nll_step_channel,elapsed_s
1,0.9519700794576966,1.0565705621808712,0.8473696392438609,0.7862018103966346,0.98186328125,0.5905402456430289,81.76498828125,0.7862018103966346,10.085625410079956
2,0.3140397185850076,0.48893960946361753,0.13913982523012558,0.48060584435096154,0.6750225360576924,0.2861891056941106,49.9830078125,0.48060584435096154,20.343695640563965
