epoch,train_nll_win,train_nll_step,val_nll_win,val_nll_step,z_mean,z_std,ks_p,logdet_mean,logdet_std,lr,elapsed_sec
28,-262.12161216025953,-2.5204001169255723,-258.61513671875,-2.486684006911058,-0.12123366445302963,0.6579673886299133,0.0,-377.4609375,7.530386447906494,9.524135262330099e-05,203.96986365318298
29,-263.0491973249265,-2.5293192050473703,-256.971533203125,-2.4708801269531246,-0.09151945263147354,0.6370006203651428,0.0,-374.07672119140625,6.966064929962158,9.49013787880308e-05,211.08714532852173
30,-258.95100353513715,-2.489913495530165,-253.61382921006944,-2.438594511635283,-0.04700617492198944,0.6625529527664185,1.926416206775067e-268,-372.1250915527344,8.775186538696289,9.455032620941841e-05,218.3619418144226
31,-260.1340052261876,-2.501288511790265,-263.556396484375,-2.5341961200420675,0.15661005675792694,0.719671368598938,0.0,-387.3335876464844,9.86315631866455,9.418828150443471e-05,225.7602081298828
32,-260.87556145170174,-2.5084188601125166,-249.60294053819445,-2.4000282744057158,-0.10251763463020325,0.5940836668014526,0.0,-364.07171630859375,6.634235382080078,9.381533400219321e-05,233.0821554660797
33,-253.13806738185602,-2.4340198786716924,-233.42794053819443,-2.2444994282518698,0.208663672208786,0.47724103927612305,0.0,-343.1051330566406,13.161361694335938,9.343157572190959e-05,240.47040939331055
34,-251.08869406525466,-2.414314366012064,-254.58055555555555,-2.447889957264957,0.04959870129823685,0.6151723265647888,9.44832336650787e-302,-369.9567565917969,10.148948669433594,9.303710135019721e-05,247.5939257144928
35,-258.5825678333129,-2.4863708445510855,-274.92994791666666,-2.64355719150641,0.05038536339998245,0.9522039890289307,4.457205214104988e-71,-417.77960205078125,13.244466781616211,9.263200821770464e-05,254.6457769870758
36,-263.16884679542113,-2.5304696807252034,-270.16573350694443,-2.5977474375667735,0.07718504220247269,0.7767831683158875,5.964418091789069e-166,-397.4215393066406,11.89612865447998,9.221639627510079e-05,262.054251909256
37,-264.07273429848186,-2.539160906716172,-263.25696614583336,-2.5313169821714747,-0.12745344638824463,0.6898764371871948,0.0,-384.41961669921875,9.60305118560791,9.179036806841354e-05,269.00274205207825
38,-264.201551596168,-2.540399534578538,-258.87743598090276,-2.489206115200988,-0.19369156658649445,0.6719505786895752,0.0,-379.8768310546875,8.36726188659668,9.135402871372811e-05,275.96774077415466
39,-266.1033530239961,-2.558686086769193,-271.29159071180555,-2.608572987613515,0.06069526821374893,0.80354905128479,1.3473859402829624e-141,-400.6286926269531,10.523771286010742,9.09074858712512e-05,283.05996322631836
40,-261.8310288626347,-2.5176060467561028,-266.8847547743056,-2.5661995651375538,0.12759916484355927,0.7467424273490906,2.4491581201713033e-261,-392.2974853515625,11.99365520477295,9.04508497187474e-05,290.0588538646698
41,-265.94611594025463,-2.5571741917332176,-269.5893283420139,-2.5922050802116723,-0.09188919514417648,0.7723098993301392,4.9426847299356843e-200,-396.61407470703125,11.495445251464844,8.998423292435457e-05,297.59349489212036
42,-267.2050953415769,-2.569279762899778,-262.8853949652778,-2.52774418235844,-0.04926063492894173,0.6779751181602478,2.9498004082178118e-291,-382.48297119140625,10.346796035766602,8.950775061878454e-05,304.9892327785492
43,-268.0927562209231,-2.577814963662722,-269.2905490451389,-2.589332202357105,0.0006036045379005373,0.7638907432556152,3.7774879721011844e-139,-395.20367431640625,10.975434303283691,8.902152036691651e-05,312.0771861076355
44,-268.39758910535016,-2.5807460490899055,-267.8788140190972,-2.575757827106704,0.01160492654889822,0.789063572883606,2.112798684877341e-99,-395.83172607421875,9.492145538330078,8.852566213878949e-05,319.0437636375427
45,-266.7175180582762,-2.5645915197911173,-259.45252821180554,-2.494735848190438,-0.08938129246234894,0.6583759188652039,0.0,-377.9774169921875,7.901076793670654,8.802029828000158e-05,326.2882900238037
46,-263.5510653235186,-2.5341448588799866,-251.636572265625,-2.4195824256310097,-0.1764843612909317,0.6536155939102173,0.0,-371.0409240722656,8.58506965637207,8.750555348152301e-05,333.5418064594269
47,-264.62577665891286,-2.544478621720316,-266.33466254340277,-2.5609102167634883,0.0956859365105629,0.7652040719985962,1.5387583054830806e-177,-392.82830810546875,13.457535743713379,8.698155474893051e-05,340.76991295814514
48,-269.43009878489227,-2.59067402677781,-266.3737358940972,-2.561285922058627,0.052583228796720505,0.7691454887390137,3.0439169620342083e-151,-392.8494873046875,10.666455268859863,8.64484313710706e-05,347.87669372558594
49,-270.37425490481144,-2.5997524510078023,-264.39034288194443,-2.542214835403312,0.019009200856089592,0.6995548605918884,3.0067364792371345e-187,-385.42633056640625,11.889892578125,8.590631488815948e-05,354.8236737251282
50,-271.2769209873898,-2.608431932571056,-262.40171983506946,-2.523093459952591,0.024594666436314583,0.6760813593864441,8.731955942605227e-211,-381.7712707519531,10.409527778625488,8.53553390593274e-05,361.9285635948181
51,-270.9831095815989,-2.6056068228999893,-264.973828125,-2.5478252704326922,0.1825292408466339,0.7378055453300476,0.0,-390.58245849609375,11.64107608795166,8.479563982961574e-05,369.41389560699463
52,-270.5687113583497,-2.601622224599516,-263.0353895399306,-2.529186437883948,-0.042233485728502274,0.6994249224662781,6.069851596489067e-248,-384.1358947753906,12.689359664916992,8.422735529643446e-05,376.7777419090271
53,-272.0044093566357,-2.615427013044574,-263.3280219184028,-2.532000210753873,-0.002923171501606703,0.7038833498954773,1.2721184373775674e-200,-384.66156005859375,10.424148559570312,8.365062567548869e-05,383.9222104549408
54,-272.24429748714493,-2.617733629684086,-261.2465115017361,-2.5119856875166935,0.24887727200984955,0.7215847373008728,0.0,-387.1125793457031,11.920273780822754,8.306559326618262e-05,391.2948775291443
55,-273.08444348371694,-2.6258119565742013,-265.47684461805557,-2.5526619674813036,0.08669395744800568,0.7405885457992554,2.711465191253387e-267,-389.95782470703125,10.729909896850586,8.24724024165092e-05,398.5567581653595
