epoch,train_step,train_sp_return,train_margin_chg,val_step,val_sp_return,val_margin_chg,nll_window,nll_step_channel,z_mean,z_std,ks_stat,ks_p,logdet_mean,logdet_std,elapsed_s
13,8.527240202203272,5.083922677853659,11.970559071994094,5.3948638822115385,0.9089190955528846,9.88080859375,561.06584375,5.3948638822115385,2.09131121635437,2.05621337890625,0.5968821371429213,0.0,34.011226654052734,5.143316745758057,122.05297303199768
14,6.063453609107906,0.5627829883826782,11.564124513779008,8.087554387019232,1.1352147310697116,15.039892427884615,841.10565625,8.087554387019232,2.861034870147705,2.4674813747406006,0.7320441755184288,0.0,6.804773807525635,4.3553667068481445,135.32245779037476
15,19.2970144339329,1.452574887884962,37.14145277486172,6.26042578125,1.31068701171875,11.210165264423077,651.08428125,6.26042578125,2.6590735912323,1.884147047996521,0.7853397312333987,0.0,7.0203046798706055,4.696568012237549,150.89052081108093
16,12.540810246288576,1.7714805648425667,23.310139511720863,2.1819245042067306,1.0592572490985577,3.3045916466346155,226.9201484375,2.1819245042067306,1.1865580081939697,0.7257593274116516,0.6786837852841684,0.0,60.455326080322266,8.350146293640137,168.88322830200195
17,2.2125271214533972,0.9399462935858238,3.4851078444921155,2.6233183593750002,1.0116465970552884,4.234990534855769,272.825109375,2.6233183593750002,-0.905921995639801,1.418747901916504,0.4493386640151189,0.0,57.7729377746582,6.270307540893555,186.32041025161743
18,2.5144293006204443,0.9903261671073507,4.038532425879297,2.226130333533654,0.7829426081730769,3.669318058894231,231.5175546875,2.226130333533654,-0.6967180967330933,1.0727483034133911,0.3303496245691915,0.0,94.85299682617188,12.92988395690918,203.79670548439026
19,1.6852838486726442,0.6700520736758719,2.700515633161793,1.5372246844951922,0.1407340792142428,2.933715294471154,159.8713671875,1.5372246844951922,-0.3409964442253113,0.6966278553009033,0.30738577229478337,0.0,58.367183685302734,14.827086448669434,218.02271151542664
20,3.148609307064299,0.050433244202723305,6.24678536290977,4.360792217548077,-1.1401038912259616,9.861688401442308,453.522390625,4.360792217548077,1.491465449333191,2.6200180053710938,0.5617807876807442,0.0,-220.58294677734375,18.81145477294922,231.5082607269287
21,165.2790930010366,1.237805608262183,329.32036524129535,1.1502847806490384,0.3731675743689904,1.9274019681490384,119.6296171875,1.1502847806490384,-0.08807168155908585,1.0190762281417847,0.23015559158536913,0.0,-60.580326080322266,5.627297878265381,245.11033821105957
22,2.430716229300214,0.24260565693677924,4.618826660103423,0.699604266826923,-0.8842527418870192,2.283461463341346,72.75884375,0.699604266826923,0.34477096796035767,0.7972960472106934,0.2132280936054134,0.0,-115.2796630859375,25.991695404052734,257.74533343315125
23,1.90299300875071,-0.3055245691365679,4.1115105767329,0.7492158203125,-1.8584194711538462,3.3568509615384614,77.9184453125,0.7492158203125,0.30888688564300537,0.628406286239624,0.3562238648296119,0.0,-81.5819320678711,14.590507507324219,274.34974455833435
24,129.371900436928,25.32801069362615,233.415772527711,0.7362150315504808,-1.3387514272836538,2.8111814903846155,76.56636328125,0.7362150315504808,0.3496510982513428,0.9679727554321289,0.20815102891466053,0.0,-144.26712036132812,15.973002433776855,286.34795689582825
25,0.5429877578651159,-1.484604225212344,2.5705796666544107,0.2205035611666166,-1.6977397836538461,2.138746844951923,22.932370361328125,0.2205035611666166,0.12467748671770096,1.277437448501587,0.16009388421629062,1.521623826738742e-291,-308.3385314941406,13.504561424255371,298.02034759521484
26,-0.2006216964383256,-1.8372569287944043,1.4360135532516582,-0.8767762920673078,-2.363327899639423,0.6097752967247596,-91.184734375,-0.8767762920673078,-0.6163784265518188,0.7125207781791687,0.3283194217517293,0.0,-445.4599609375,32.25975036621094,310.3473320007324
27,-0.25065717993264436,-1.905277318643902,1.4039629183328346,-0.06387973242539625,-2.0212418118990385,1.8934823467548076,-6.643492172241211,-0.06387973242539625,-0.5061371922492981,1.6439156532287598,0.39837137806978523,0.0,-490.36669921875,35.26579666137695,322.3232822418213
28,0.2490739113554789,-1.4522939581098746,1.9504417742174398,0.3212573899489183,-0.7925622746394231,1.4350770733173077,33.4107685546875,0.3212573899489183,-0.057638540863990784,1.7693333625793457,0.334296078797049,0.0,-436.8598937988281,14.259435653686523,334.91721630096436
29,-0.4781561932702556,-1.3401083578398434,0.38379605069480827,-1.0729491060697116,-2.0854732572115386,-0.060425135685847356,-111.58670703125,-1.0729491060697116,0.47156697511672974,0.8646032810211182,0.17840062859390288,0.0,-503.5035705566406,15.172652244567871,346.6698589324951
30,12.932712116218756,-2.0738607900013437,27.93928719165327,35.25383781550481,0.7941977046086238,69.71348707932692,3666.3991328125,35.25383781550481,-2.012101650238037,8.25221061706543,0.6874151667262007,0.0,-413.3555603027344,69.03011322021484,358.55452609062195
31,223237969.57569322,45562.71768796649,446430386.8129275,0.11106839224008414,0.10171477684607873,0.12042200411283054,11.55111279296875,0.11106839224008414,1.139844536781311,1.1984341144561768,0.3842489695403432,0.0,-443.62994384765625,11.547213554382324,369.9006197452545
32,-1.116198786432501,-1.6857215809535764,-0.5466759754029443,-0.7561715745192308,-2.2652449669471153,0.7529017803485577,-78.64184375,-0.7561715745192308,-1.234791874885559,0.8811641335487366,0.44788309732985876,0.0,-590.080322265625,20.981725692749023,381.1962287425995
33,-1.2302689610602702,-2.100354399449457,-0.36018352267108383,-1.758488055889423,-2.626694561298077,-0.8902816631610577,-182.8827578125,-1.758488055889423,-0.20477229356765747,0.9032208919525146,0.22716258311737342,0.0,-641.9037475585938,13.4295015335083,393.4279124736786
34,29.76151363047173,-0.07903355911388601,59.60206035121648,3.2846018629807694,-2.1161569260817306,8.685360576923078,341.59859375,3.2846018629807694,-1.8731569051742554,3.0446736812591553,0.4674710515345086,0.0,-833.3255615234375,11.566207885742188,407.32444643974304
35,-1.3709921815701536,-1.9223476180031511,-0.8196366680631851,-1.6897518028846152,-2.2038746243990386,-1.1756287184495193,-175.7341875,-1.6897518028846152,-0.6428035497665405,0.9211774468421936,0.2789255704087784,0.0,-674.7139892578125,9.659217834472656,422.40773129463196
36,-1.703171715699761,-2.001440290686089,-1.4049030961405338,-2.1603094200721156,-2.106669170673077,-2.213949669471154,-224.6721796875,-2.1603094200721156,0.013710045255720615,0.8191633820533752,0.0711612771642608,1.088240875496454e-57,-712.2593383789062,8.657135009765625,436.88024497032166
37,-1.2182981678253773,-1.9902653754511965,-0.44633095937413364,3.368421123798077,-1.5622426382211538,8.299085036057692,350.315796875,3.368421123798077,-1.6019220352172852,3.250089406967163,0.4679619702496961,0.0,-855.1863403320312,11.340800285339355,450.56607818603516
38,-1.2423854168779753,-1.799994777707095,-0.684776125384476,-2.1579472656250003,-2.374955528846154,-1.9409386268028845,-224.426515625,-2.1579472656250003,0.22306539118289948,0.4760966897010803,0.27240314434718393,0.0,-673.9378051757812,7.136491775512695,463.6801903247833
39,-2.0876850514884997,-2.143874258676752,-2.031495870713817,-2.5653975360576924,-2.4685159254807694,-2.662278996394231,-266.80134375,-2.5653975360576924,-0.3200620412826538,0.7627041935920715,0.24467824640461566,0.0,-797.937255859375,13.889756202697754,477.5384769439697
40,-2.232219926750945,-2.2356806128465885,-2.2287593446587324,-2.495846454326923,-2.3414050480769233,-2.6502874098557694,-259.56803125,-2.495846454326923,-0.5729653239250183,0.878334641456604,0.36030892382059937,0.0,-827.311767578125,12.735249519348145,490.81746792793274
41,-2.0124257488141364,-2.127085775598024,-1.8977658161285906,-2.44707421875,-2.57068359375,-2.3234649188701924,-254.49571875,-2.44707421875,-0.2576804757118225,0.606254518032074,0.25945317733462503,0.0,-747.6202392578125,11.74282455444336,511.60538244247437
42,-2.3144498645749865,-2.3198364977582275,-2.3090631785646063,-2.630810096153846,-2.6076185396634615,-2.654001727764423,-273.60425,-2.630810096153846,-0.3439958691596985,0.86185222864151,0.24992148221797678,0.0,-832.5331420898438,11.36166763305664,528.5917000770569
43,-2.3816956121091213,-2.3487862604824894,-2.41460496703745,-2.536616511418269,-2.6285319260817306,-2.444701246995192,-263.8081171875,-2.536616511418269,-0.5466514825820923,0.9838903546333313,0.3037914042551203,0.0,-853.914794921875,12.120060920715332,543.4017634391785
44,-2.146837048983014,-2.3518135246616105,-1.9418605072704935,-2.587882286658654,-2.6188995643028847,-2.556864933894231,-269.1397578125,-2.587882286658654,-0.18174710869789124,0.8244860768318176,0.1732910189080285,0.0,-808.4541015625,10.663125038146973,555.7435584068298
45,-2.288099035328889,-2.313348775300502,-2.2628493894556185,-2.5710881911057695,-2.60650390625,-2.5356721754807694,-267.393171875,-2.5710881911057695,-0.48718634247779846,0.8617359399795532,0.27982331258349147,0.0,-833.3134155273438,11.224458694458008,568.5109870433807
46,-2.3454032137733667,-2.3442107087848996,-2.346595679141479,-2.5514489933894233,-2.5912599158653844,-2.5116380709134614,-265.3506953125,-2.5514489933894233,-0.4180697798728943,0.9538475871086121,0.21913993283902317,0.0,-838.3595581054688,11.719071388244629,580.8482346534729
47,-2.4079458667359335,-2.371609276847175,-2.44428251110268,-2.7123126502403845,-2.6326959134615384,-2.791928936298077,-282.080515625,-2.7123126502403845,0.00774082588031888,0.9387721419334412,0.08274430429944202,7.089430213967516e-78,-854.2923583984375,11.520139694213867,593.4060080051422
48,-2.4557664510711863,-2.3998239086546915,-2.511709102443657,-2.7172936448317304,-2.5329032451923075,-2.90168359375,-282.5985390625,-2.7172936448317304,-0.1647309511899948,1.0073888301849365,0.16177806376894865,9.746747664652008e-298,-875.4169921875,9.952692031860352,605.8228752613068
49,-2.5029144287109375,-2.392215917369162,-2.613612938401865,-2.7601903545673077,-2.594720402644231,-2.9256604567307694,-287.059796875,-2.7601903545673077,-0.05100017040967941,0.9630450010299683,0.09969807808774389,6.151987722921856e-113,-875.6259765625,8.982091903686523,619.8759460449219
50,-2.5650547501794008,-2.4225390272378844,-2.7075704467073476,-2.8320712139423074,-2.623925706129808,-3.0402164963942306,-294.53540625,-2.8320712139423074,-0.019997023046016693,0.9370956420898438,0.0936480016620107,1.1334400786212597e-99,-888.3008422851562,9.783490180969238,633.3195915222168
51,-2.6079268529277644,-2.4313976053008655,-2.784456131920778,-2.7578792067307694,-2.5755428936298075,-2.9402151442307694,-286.8194375,-2.7578792067307694,-0.37768664956092834,0.8805046677589417,0.2487680690031459,0.0,-882.2803955078125,13.295598983764648,649.060971736908
52,-2.641981818853203,-2.4265650578240585,-2.857398385082271,-2.904231670673077,-2.673545673076923,-3.134917518028846,-302.04009375,-2.904231670673077,-0.02375553734600544,0.9655066728591919,0.0977393600346591,1.4973881678047262e-108,-912.1389770507812,12.986003875732422,663.8307690620422
53,-2.655167598326098,-2.432966057928973,-2.877369153580856,-2.788414513221154,-2.587641075721154,-2.989187950721154,-289.995109375,-2.788414513221154,-0.11580969393253326,0.8799132108688354,0.1428227518760803,7.529354612386517e-232,-872.3323364257812,9.026456832885742,678.0947270393372
54,-2.63850607207027,-2.441643830154619,-2.8353683965283274,-2.891472205528846,-2.590462139423077,-3.1924822716346153,-300.713109375,-2.891472205528846,-0.22718441486358643,0.9107347130775452,0.20198592079972233,0.0,-902.4487915039062,9.12594223022461,691.5369215011597
55,-2.758278824970163,-2.4552007021228692,-3.0613569065462545,-2.928810096153846,-2.661181640625,-3.1964381009615384,-304.59625,-2.928810096153846,0.03827784210443497,1.0175487995147705,0.12447387953884126,5.132992076504195e-176,-927.5887451171875,11.18321418762207,705.832542181015
56,-2.816455002846326,-2.471999365981879,-3.1609106215514444,-2.9281081730769234,-2.655364933894231,-3.2008515625,-304.52325,-2.9281081730769234,-0.20980559289455414,0.9132318496704102,0.17519939355693448,0.0,-910.9749755859375,11.809432029724121,719.5994298458099
57,-2.8170796573568344,-2.472762485377448,-3.1613967335870305,-2.942909855769231,-2.6220576171875,-3.2637623197115384,-306.062625,-2.942909855769231,-0.2602066099643707,0.9225433468818665,0.22079323614226282,0.0,-922.0638427734375,11.56045150756836,732.529397726059
58,-2.872655265764358,-2.482113752454877,-3.2631966618636232,-2.8735006009615387,-2.653145808293269,-3.093855018028846,-298.8440625,-2.8735006009615387,0.1991407424211502,1.0560977458953857,0.180051217769859,0.0,-933.9456787109375,12.988741874694824,744.4441137313843
59,-2.8049491313607047,-2.471219049701569,-3.1386791321282828,-2.961070612980769,-2.6533451021634615,-3.2687964242788463,-307.95134375,-2.961070612980769,-0.07770850509405136,0.9590124487876892,0.10716662631012042,1.8112705284007476e-130,-927.6193237304688,10.874468803405762,758.3626840114594
60,-2.870012807675826,-2.4890639269931047,-3.250961846839965,-2.980994140625,-2.6466278545673076,-3.315360576923077,-310.023390625,-2.980994140625,-0.15394538640975952,1.0043566226959229,0.15301466301228683,3.09676872834124e-266,-941.35986328125,10.288597106933594,776.5173830986023
61,-2.896961526232056,-2.4909977222126076,-3.302925477176985,-3.0027735877403847,-2.6586493389423076,-3.3468981370192306,-312.288453125,-3.0027735877403847,-0.0755913108587265,0.96807861328125,0.13148169809216692,2.02031671382628e-196,-936.7194213867188,11.351634979248047,794.5145890712738
62,-2.9405622142844163,-2.4925895789143433,-3.3885349239426543,-3.019471153846154,-2.662387770432692,-3.3765549879807693,-314.025,-3.019471153846154,-0.1475503146648407,0.9752583503723145,0.16799061655762437,3.597e-321,-943.6566162109375,11.407106399536133,814.0473210811615
63,-2.9683598187479716,-2.4935659086447597,-3.443153771773234,-3.0240706129807693,-2.6595887169471153,-3.3885524338942306,-314.50334375,-3.0240706129807693,-0.12257380783557892,0.959244430065155,0.14838774406591748,2.516980033271394e-250,-942.1952514648438,12.096187591552734,832.6803894042969
64,-2.9777152079931266,-2.4957647970534502,-3.459665554549727,-3.0393091947115383,-2.6864065504807693,-3.3922122896634614,-316.08815625,-3.0393091947115383,-0.06300821900367737,0.9980379939079285,0.12010182927084034,7.359217617116537e-164,-951.6519165039062,13.103748321533203,849.9536111354828
65,-2.968844672837299,-2.494835331599124,-3.442854126333146,-3.03374609375,-2.681981896033654,-3.3855099158653847,-315.50959375,-3.03374609375,-0.09617117792367935,0.9963710308074951,0.13281807882433483,1.9294292369572025e-200,-950.2015991210938,12.317437171936035,869.1590259075165
66,-2.96753247310676,-2.4962701398186464,-3.4387949021440636,-3.016911658653846,-2.665571213942308,-3.3682521033653847,-313.7588125,-3.016911658653846,-0.10119642317295074,0.9945398569107056,0.1268114939380094,1.0711480531235108e-182,-945.9929809570312,12.122354507446289,887.8982388973236
67,-2.923644349286918,-2.4983808646841275,-3.3489077678557844,-3.0240728665865384,-2.668499248798077,-3.379646634615385,-314.503578125,-3.0240728665865384,-0.18898905813694,0.979730486869812,0.175663916239567,0.0,-948.1897583007812,11.500146865844727,902.2843313217163
68,-2.9375474552797134,-2.5018152890880683,-3.3732796544883206,-3.0219430588942306,-2.6762719350961537,-3.3676141826923076,-314.282078125,-3.0219430588942306,-0.12529021501541138,1.0164116621017456,0.13666450200748648,3.050307396176946e-212,-951.3939819335938,11.015251159667969,917.7781097888947
69,-2.997882859938771,-2.5012796367516086,-3.4944860286479464,-3.0401209435096153,-2.692826171875,-3.387416015625,-316.172578125,-3.0401209435096153,-0.11283142864704132,1.034778118133545,0.14386315216134404,3.0012106609664453e-235,-958.89990234375,11.656593322753906,929.7337419986725
70,-3.0192202731384983,-2.5028685698013446,-3.535572016096007,-3.0370091646634614,-2.6853269230769232,-3.38869140625,-315.848953125,-3.0370091646634614,-0.11220773309469223,1.0137838125228882,0.1378605602787265,5.558272774474041e-216,-953.7905883789062,11.899459838867188,941.7560210227966
71,-3.047067551621624,-2.5022414885441178,-3.5918937731805487,-3.0427627704326925,-2.6845295973557692,-3.4009959435096153,-316.447328125,-3.0427627704326925,-0.09138819575309753,1.0245699882507324,0.13153141990703787,1.4341346287695136e-196,-957.5427856445312,12.933038711547852,953.7275438308716
72,-3.0512787198705693,-2.503882451373675,-3.5986747506453365,-3.0432113882211542,-2.680693359375,-3.405728816105769,-316.493984375,-3.0432113882211542,-0.08275565505027771,1.017891526222229,0.12796032222362308,5.017353332534203e-186,-956.4175415039062,13.11485767364502,970.909770488739
73,-3.0577210621646533,-2.5037963959634992,-3.6116459594845423,-3.0509845252403847,-2.6861239483173076,-3.4158452524038463,-317.302390625,-3.0509845252403847,-0.08515326678752899,1.0271165370941162,0.13321081972542237,1.2478608402539163e-201,-960.2772216796875,13.399968147277832,984.1298186779022
74,-3.063691410476171,-2.5039455319307304,-3.6234372675605866,-3.032635817307692,-2.6839895582932694,-3.3812821514423077,-315.394125,-3.032635817307692,-0.15414388477802277,1.0326858758926392,0.1538958819185462,2.5364971841823722e-269,-958.9118041992188,13.465751647949219,998.7113635540009
75,-3.0778509129903204,-2.5039211274431494,-3.651780649012048,-3.0431416766826924,-2.684267052283654,-3.402016376201923,-316.486734375,-3.0431416766826924,-0.11318325251340866,1.0278531312942505,0.14111915735216585,2.4486210112213766e-226,-959.0066528320312,13.651594161987305,1013.5808882713318
76,-3.077717329663115,-2.503439670799228,-3.651994899381204,-3.0456844951923077,-2.684786358173077,-3.406582782451923,-316.7511875,-3.0456844951923077,-0.04760312661528587,1.0333447456359863,0.11673927336498424,8.259180384247047e-155,-960.0977172851562,13.914807319641113,1027.87384390831
77,-3.0860756726849456,-2.503833708432437,-3.668317765703607,-3.0467836538461537,-2.683900691105769,-3.4096661658653846,-316.8655,-3.0467836538461537,-0.0662224143743515,1.0333352088928223,0.12389901032409134,2.157472080961916e-174,-960.5352172851562,13.968292236328125,1044.562385559082
78,-3.0888073475577804,-2.503647608325219,-3.6739672386683675,-3.0461512920673077,-2.683398888221154,-3.408903846153846,-316.799734375,-3.0461512920673077,-0.07331351190805435,1.032906174659729,0.12623753757115574,4.806177302662772e-181,-960.298095703125,13.983235359191895,1064.038558959961
79,-3.0906083336978405,-2.503540115001513,-3.677676486360244,-3.0477851562500002,-2.6842867337740386,-3.4112836538461537,-316.96965625,-3.0477851562500002,-0.07068455219268799,1.0334827899932861,0.12554536374167102,4.6120177847704295e-179,-960.8134155273438,14.025300025939941,1081.7118244171143
80,-3.0919133852560723,-2.5034871723026884,-3.6803396114162408,-3.0473670372596158,-2.6842645733173076,-3.4104693509615385,-316.926171875,-3.0473670372596158,-0.06866813451051712,1.0341417789459229,0.12485737307708877,4.198087302119187e-177,-960.829833984375,14.044476509094238,1095.9883000850677
