epoch,train_step,val_step,nll_window,nll_step_channel,z_mean,z_std,ks_stat,ks_p,logdet_mean,logdet_std,elapsed_s
1,4.619488932706237,1.0394993126219998,54.05396425634399,1.0394993126219998,-0.22201472520828247,0.16519014537334442,0.450149152776404,0.0,1.2384601831436157,46.87599563598633,2.09519100189209
2,1.3172660326265402,-0.24102454464031547,-12.533276321296405,-0.24102454464031547,-0.6300428509712219,0.3577314615249634,0.5424519260127916,0.0,-145.84463500976562,4.290858268737793,3.692301034927368
3,1.219155272815644,-0.362195184287341,-18.83414958294173,-0.362195184287341,-0.17316506803035736,0.7062159776687622,0.2366756785371552,0.0,-157.67633056640625,1.5817431211471558,5.228857517242432
