epoch,train_step,train_sp_return,train_margin_chg,val_step,val_sp_return,val_margin_chg,nll_window,nll_step_channel,z_mean,z_std,ks_stat,ks_p,logdet_mean,logdet_std,elapsed_s
1,2638.079905367047,5254.612808146648,21.547024243272357,0.9216985802283654,1.2580236253004808,0.58537353515625,95.85665234375,0.9216985802283654,0.6221200823783875,1.2499172687530518,0.26525235477788384,0.0,-210.18292236328125,35.7937126159668,5.034515857696533
2,4.014039680656772,1.0539968957584245,6.974082216277056,1.6685928485576924,0.29912841796875,3.0380572415865386,173.53365625,1.6685928485576924,0.25271740555763245,0.21379879117012024,0.5069607451470532,0.0,124.7417984008789,28.78851318359375,9.914193153381348
3,0.7162365003876984,0.7034309925383514,0.7290419666047195,0.85081884765625,-0.05773037602351262,1.7593680889423078,88.48516015625,0.85081884765625,-0.06987931579351425,0.14133736491203308,0.4308298092497038,0.0,-37.71410369873047,102.82779693603516,15.23375415802002
4,-0.04090139621601313,-0.014172486434518858,-0.06763031610895207,-0.07035407433143029,-0.3571730769230769,0.2164649141751803,-7.31682373046875,-0.07035407433143029,0.36693495512008667,0.6926296949386597,0.28827286928830814,0.0,-272.5880126953125,21.3165283203125,20.961987495422363
5,-0.4781559943430586,-0.7756136133081919,-0.18069834524994738,-0.8161704477163462,-1.4798059645432693,-0.15253490741436299,-84.8817265625,-0.8161704477163462,0.6022617816925049,0.9008738398551941,0.26298862784125426,0.0,-476.8622131347656,17.941762924194336,27.01155400276184
6,-1.0078111983062668,-1.2193596152842439,-0.7962627904079544,-0.7676908052884616,-1.0145430814302885,-0.5208385291466346,-79.83984375,-0.7676908052884616,-1.1469707489013672,0.405296266078949,0.65717972941116,0.0,-494.2922058105469,14.36127758026123,32.6601345539093
7,-1.1398937931492075,-1.219055113049022,-1.0607324914087224,-1.887527794471154,-2.1808357872596154,-1.5942201021634614,-196.302890625,-1.887527794471154,-0.1732846349477768,0.4493354856967926,0.24825767020891265,0.0,-599.4625244140625,23.232526779174805,38.26981735229492
8,-1.638921180303306,-1.6313732914448456,-1.6464690353193803,0.9512400465745192,0.6114421574519231,1.2910379732572115,98.92896484375,0.9512400465745192,-0.11449502408504486,2.767646074295044,0.3806524351801756,0.0,-791.432861328125,14.476907730102539,44.231271505355835
9,1.0455301440176117,-0.5319023503765044,2.622962692477003,-1.7471422025240384,-1.248244891826923,-2.2460396634615383,-181.7027890625,-1.7471422025240384,-0.42707595229148865,0.38096827268600464,0.4137914207982152,0.0,-575.1959228515625,9.089653015136719,52.735533714294434
10,-1.5987024254630193,-1.47350575992791,-1.7238991702388378,-1.703898737980769,-2.3057415114182693,-1.1020558518629808,-177.20546875,-1.703898737980769,-0.41948577761650085,1.4151363372802734,0.29111917113548297,0.0,-762.4605102539062,20.95888900756836,58.48021125793457
11,-1.816554329424442,-1.9920220932738162,-1.6410863674732947,-1.7266364182692309,-2.165407752403846,-1.2878651216947115,-179.5701875,-1.7266364182692309,1.1330957412719727,0.7436095476150513,0.5074634218012497,0.0,-741.5000610351562,7.887579441070557,64.17116641998291
12,-1.7240968956184326,-2.059137334661619,-1.3890563852792435,-1.8027757662259616,-2.169413161057692,-1.4361383713942308,-187.4886796875,-1.8027757662259616,0.8519700765609741,0.6963275671005249,0.4104815011946178,0.0,-690.6492309570312,7.992546558380127,70.2124536037445
13,-1.4168394823991592,-1.8370511340692577,-0.9966278323799092,-1.5489972205528846,-2.3277499248798077,-0.77024462890625,-161.0957109375,-1.5489972205528846,0.6447157263755798,1.0004024505615234,0.355471126602222,0.0,-663.3304443359375,5.827753067016602,75.80179524421692
14,-1.5407375722404528,-1.847484972857944,-1.23399017740093,0.7634833608774039,-1.9007235576923076,3.4276900540865385,79.40226953125,0.7634833608774039,-1.579601526260376,1.8658806085586548,0.4601139723891116,0.0,-660.1752319335938,3.177368640899658,81.62349915504456
15,-0.6378913800153823,-1.1451410456393996,-0.1306416611515133,-1.03899609375,-1.1856544846754808,-0.8923375901442308,-108.05559375,-1.03899609375,-0.49424436688423157,0.2883217930793762,0.524775973381675,0.0,-428.1817932128906,8.970602035522461,87.35732197761536
16,-0.3911907971324465,0.040280465193412836,-0.8226621166189215,-0.059804053673377405,1.0695274939903847,-1.1891357046274038,-6.21962158203125,-0.059804053673377405,0.3169938325881958,0.23100076615810394,0.5105627076052186,0.0,-219.2252960205078,7.565860748291016,92.93858909606934
17,0.06514596366448977,0.94558876365291,-0.8152968404510508,-0.5247510141225962,0.7708285381610577,-1.8203305288461538,-54.57410546875,-0.5247510141225962,0.6418038010597229,0.594633162021637,0.5325436909676924,0.0,-381.08563232421875,3.9196019172668457,98.66608715057373
18,-0.6592475505640248,0.09939224947250781,-1.4178873186153753,-2.0271355919471152,-1.964475811298077,-2.0897950721153844,-210.8221015625,-2.0271355919471152,0.31660446524620056,1.1135492324829102,0.14700469546129635,1.147750636055941e-245,-746.6803588867188,8.329054832458496,104.16320776939392
