epoch,train_step,train_sp_return,train_margin_chg,val_step,val_sp_return,val_margin_chg,nll_window,nll_step_channel,z_mean,z_std,ks_stat,ks_p,logdet_mean,logdet_std,elapsed_s
1,4627.82087451473,3675.746727256358,5579.895478179777,67.33166466346154,1.9494535757211537,132.713875,7002.493125,67.33166466346154,7.2113776206970215,9.179783821105957,0.8009773223113613,0.0,-361.2214050292969,12.188410758972168,10.490295171737671
2,145.36679295308014,2.253590531902732,288.480003969811,1.0676754432091347,1.1840404146634615,0.951310546875,111.03824609375,1.0676754432091347,1.1722705364227295,0.9068531394004822,0.5927978272226394,0.0,-195.6835174560547,72.60802459716797,16.91215491294861
3,0.7565752801396792,1.2205785586051607,0.2925720239606472,1.0174230393629808,1.0631900916466346,0.9716560621995193,105.81199609375,1.0174230393629808,1.116247296333313,0.6706574559211731,0.6421317861927853,0.0,-173.0652618408203,7.446342945098877,23.58902096748352
4,3.861225366876147,1.3232016946721823,6.399248191885498,0.2721643254206731,0.9810775991586539,-0.43674892953725963,28.30508984375,0.2721643254206731,0.36693570017814636,0.12424643337726593,0.5548182300185633,0.0,-160.43115234375,35.8883171081543,30.302541494369507
5,1.8037040697655147,3.980137487516947,-0.37272944992578844,0.10735897122896634,0.8125598707932692,-0.5978419471153846,11.1653330078125,0.10735897122896634,-0.225350022315979,0.41455385088920593,0.38974862389004783,0.0,-208.33238220214844,16.048011779785156,37.45348119735718
6,6.074597300201684,10.715338195516836,1.4338560202905113,-0.13125299541766827,0.9476400991586539,-1.2101462214543268,-13.6503115234375,-0.13125299541766827,-0.11653207987546921,0.5166206955909729,0.3165830531667827,0.0,-246.8005828857422,13.182186126708984,48.88136672973633
7,0.3615435747103065,0.9623081061175333,-0.239220952776156,0.5356939603365385,1.8311298828125,-0.7597420748197116,55.712171875,0.5356939603365385,-0.04470040276646614,2.3075368404388428,0.19979077605625206,0.0,-617.5873413085938,73.24959564208984,59.22964525222778
8,-0.7386689941875091,-0.5018038305513505,-0.9755341425533226,-0.7333514122596154,-0.21366725510817308,-1.2530355694110578,-76.268546875,-0.7333514122596154,-0.16398891806602478,0.6325439810752869,0.24416472264032563,0.0,-383.6335754394531,17.79351043701172,65.81470274925232
9,-0.09012702738427501,0.15251450702172395,-0.332768546829463,-0.7843255709134614,-0.4748296649639423,-1.0938214393028847,-81.569859375,-0.7843255709134614,0.17613396048545837,0.3911067545413971,0.332866659819066,0.0,-374.56756591796875,19.081218719482422,72.44671559333801
10,-0.20738156554013584,-0.6418588678132374,0.2270957474634785,-0.5108095327524038,-0.8468217022235577,-0.1747972412109375,-53.12419140625,-0.5108095327524038,-0.0006551695405505598,0.44592833518981934,0.2722908780786735,0.0,-326.8282165527344,25.91054916381836,82.86685132980347
11,-0.35259949014414627,-0.1475482954293325,-0.5576507031214671,12.311261418269229,20.563930889423077,4.058590594951923,1280.3711875,12.311261418269229,-1.518296718597412,5.411573886871338,0.4694656960580718,0.0,-912.8213500976562,18.87640953063965,91.36131572723389
12,0.12894019721506944,1.301407311033096,-1.043526913301261,-0.7826586162860577,-1.878523212139423,0.3132060734675481,-81.39649609375,-0.7826586162860577,-1.3868173360824585,0.8498815298080444,0.5087619652816708,0.0,-625.7481689453125,10.209552764892578,103.51931405067444
13,2.4874404912179107,6.262988429661245,-1.2881074142084614,-1.7101107271634615,-2.0095857872596152,-1.410635479266827,-177.851515625,-1.7101107271634615,-0.40889206528663635,0.36767318844795227,0.38717689500825636,0.0,-573.1939086914062,8.279021263122559,113.16657018661499
14,-1.4942656998560566,-1.4291627985644648,-1.5593685722578066,-2.2385207331730768,-2.4856643629807693,-1.991377178485577,-232.80615625,-2.2385207331730768,0.7176333665847778,0.742125928401947,0.3747629655189895,0.0,-767.281982421875,12.768442153930664,119.73400115966797
15,-1.7636003751175933,-1.7377297990471463,-1.7894709148693817,-2.2464626652644233,-2.318086388221154,-2.1748390174278844,-233.6321171875,-2.2464626652644233,0.742912769317627,0.7664642333984375,0.4277746656401991,0.0,-771.24169921875,15.315583229064941,130.73874354362488
16,-1.6979866981196814,-1.7926772911156796,-1.6032959860562632,-0.8435437199519231,-1.5178916015625,-0.16919578200120192,-87.728546875,-0.8435437199519231,1.2217583656311035,0.49845558404922485,0.6908875711988566,0.0,-539.9826049804688,5.624753475189209,140.40820407867432
17,-1.264822725789005,-1.9268579331360556,-0.6027874945046569,-2.0115476262019234,-2.309796875,-1.713298602764423,-209.200953125,-2.0115476262019234,0.2486071139574051,0.5179836750030518,0.26832281575572764,0.0,-647.8057250976562,23.173568725585938,148.1175093650818
18,-1.6602208724491887,-1.6942906382279157,-1.6261511578467531,-2.153669996995192,-2.1511286057692307,-2.156211463341346,-223.9816796875,-2.153669996995192,-0.118207648396492,0.41528818011283875,0.26377638682919424,0.0,-661.2841796875,15.956474304199219,156.23779034614563
19,-2.1851599178543264,-2.112155477244604,-2.2581643716708335,-2.440524639423077,-2.3335601712740384,-2.547489032451923,-253.8145625,-2.440524639423077,0.08201654255390167,1.131606101989746,0.05945381833544766,2.1868197459615867e-40,-829.1709594726562,16.12578773498535,164.69947123527527
20,-2.2132950811356187,-2.142778562723036,-2.2838117068533283,-2.516699519230769,-2.5756104266826925,-2.457789137620192,-261.73675,-2.516699519230769,-0.2545164227485657,0.7913877964019775,0.18797227222896834,0.0,-784.423095703125,14.145153999328613,173.7925980091095
21,-2.28395248292574,-2.210745428775175,-2.357159456184748,-2.6071468599759617,-2.555138671875,-2.6591548978365385,-271.1432734375,-2.6071468599759617,0.12436433136463165,0.9466224312782288,0.14271520965069343,1.685442894325038e-231,-824.8432006835938,14.338207244873047,188.36503887176514
22,-2.2243022495671343,-2.21323797995041,-2.2353665736618464,-2.632954852764423,-2.664398737980769,-2.6015108173076924,-273.8273046875,-2.632954852764423,-0.12719063460826874,0.7817698121070862,0.1325156978856754,1.5799417153512595e-199,-800.8641357421875,6.426832675933838,202.15678596496582
23,-2.2740878813274237,-2.242918391538804,-2.3052573331465367,-2.540876201923077,-2.5135939002403846,-2.5681588040865386,-264.251125,-2.540876201923077,0.0019833233673125505,1.0821744203567505,0.132183143442757,1.5868580345274106e-198,-845.5990600585938,10.477665901184082,215.36835980415344
24,-2.336270964714429,-2.3097357604973867,-2.3628060087992053,-2.5217635216346155,-2.5497113131009614,-2.4938153545673076,-262.26340625,-2.5217635216346155,0.3815283179283142,0.6856604218482971,0.2966916832234451,0.0,-783.0231323242188,11.589151382446289,229.25592637062073
25,-2.3793660392625036,-2.3102966889692285,-2.448435396159171,-2.724413611778846,-2.6776122295673077,-2.7712151442307693,-283.339015625,-2.724413611778846,-0.03819045424461365,0.9521703720092773,0.10326278860901061,3.8099846159864875e-121,-850.2210693359375,11.975804328918457,238.09268045425415
26,-2.3152319769780383,-2.1963102329761375,-2.4341535707527613,-1.3585444711538461,-2.535305438701923,-0.1817834707406851,-141.288625,-1.3585444711538461,1.1743669509887695,1.2046326398849487,0.38962183028831493,0.0,-773.5983276367188,7.793061256408691,245.48094630241394
27,1.0441333061299978,3.208904513571926,-1.1206377634661133,-1.7151185396634614,-1.2417564791165865,-2.188480769230769,-178.372328125,-1.7151185396634614,-0.6540343761444092,1.3000125885009766,0.2218847182855893,0.0,-757.7247314453125,24.67985725402832,252.0209243297577
28,-1.93155782836399,-1.959934514025183,-1.9031812368011392,-2.688779296875,-2.6462291165865386,-2.7313290264423076,-279.633046875,-2.688779296875,-0.24369007349014282,0.84028160572052,0.2126377185281334,0.0,-824.4435424804688,21.993005752563477,259.02404952049255
29,-2.375469836324089,-2.2683446352375825,-2.482594982932608,-2.7479051983173077,-2.639333759014423,-2.8564764122596156,-285.782140625,-2.7479051983173077,-0.09407229721546173,1.1331855058670044,0.11053977382578795,8.335821910273631e-139,-893.2007446289062,10.819129943847656,271.12613821029663
30,-2.4405162513713927,-2.349029681337714,-2.5320027850864126,-2.6479700270432693,-2.5725445462740386,-2.723395282451923,-275.3888828125,-2.6479700270432693,0.013465641997754574,1.1596399545669556,0.07201259591981601,4.539955588098545e-59,-881.2693481445312,14.024608612060547,285.4743640422821
31,-2.391795639505276,-2.3812616883347744,-2.402329524641853,-2.6013273737980773,-2.613774338942308,-2.5888802584134614,-270.538046875,-2.6013273737980773,0.07110390812158585,0.7774665951728821,0.14852693381307513,8.502326076455048e-251,-800.7454833984375,11.795947074890137,295.57573437690735
