date,trend,long,mid,short,Δ_trend,Δ_long,Δ_mid,Δ_short
2020-12-31,0.2470441453836962,1.855257707464177,-0.6552182897194628,0.8649316573266459,,,,
2021-12-31,0.227684063642713,0.0993056080784236,-1.4833770468065095,1.2082513214983397,-0.019360081740983193,-1.7559520993857534,-0.8281587570870467,0.3433196641716938
2022-12-31,0.2397026538621034,-3.0954942124604465,0.0857093262887481,1.4586726298540116,0.01201859021939039,-3.1947998205388703,1.5690863730952576,0.2504213083556719
2023-12-31,0.2358720468099149,-2.421143045953068,1.001323793107547,1.457301572849422,-0.003830607052188517,0.6743511665073787,0.9156144668187989,-0.0013710570045895043
2024-12-31,0.2298703486003855,0.0798205167047483,-0.4702729693934188,0.9524968779488426,-0.006001698209529394,2.500963562657816,-1.4715967625009658,-0.5048046949005794
2025-12-31,0.2522474386287852,0.0798395143710168,-0.0688106042992141,1.6428550437899745,0.022377090028399688,1.899766626850541e-05,0.4014623650942047,0.6903581658411319
