epoch,train_step,train_sp_return,train_margin_chg,val_step,val_sp_return,val_margin_chg,nll_window,nll_step_channel,z_mean,z_std,ks_stat,ks_p,logdet_mean,logdet_std,elapsed_s
1,61.596569027849625,13.281981589847554,109.91116341922393,4.400196213942308,7.102938100961539,1.6974543269230769,457.62040625,4.400196213942308,-1.7347253561019897,2.464756488800049,0.390047126640742,0.0,-213.34532165527344,63.64150619506836,3.5015528202056885
2,-0.020163674639840413,0.06657272069778945,-0.10690007601338368,-0.9310284705528846,-1.3365834209735576,-0.5254735013521634,-96.8269609375,-0.9310284705528846,-0.0662483498454094,0.689320981502533,0.12581723180441673,7.7036168164544495e-180,-429.1443176269531,35.74285125732422,6.611398696899414
3,-0.4938642953131656,-0.8884984905503341,-0.09923005893376693,0.12911382587139422,-0.8201073843149038,1.078334942157452,13.427837890625,0.12911382587139422,-1.320680022239685,0.9262059330940247,0.5075930545938373,0.0,-433.0102844238281,25.16583251953125,9.519726037979126
4,-0.7904379651825832,-0.8166399060886659,-0.7642360275781969,-0.6288147911658654,-0.1700636502779447,-1.08756591796875,-65.39673828125,-0.6288147911658654,-1.132846474647522,0.56425541639328,0.5528407204929499,0.0,-488.699951171875,24.72786521911621,12.525768756866455
5,0.315787233548493,-1.108079673175261,1.7396541159222372,-1.3715502554086538,-1.7904405799278846,-0.95265966796875,-142.6412265625,-1.3715502554086538,0.4462634325027466,0.5069248676300049,0.34536662436747034,0.0,-528.0338134765625,9.834599494934082,15.531651735305786
6,-1.0167339076911244,-1.1840681447284274,-0.8493997503072427,-1.2692364032451924,-1.371677208533654,-1.166795635516827,-132.0005859375,-1.2692364032451924,0.2162092626094818,1.4759376049041748,0.14966345699352812,1.158854220209162e-254,-693.9976806640625,27.75930404663086,18.62939763069153
7,-0.15943771505928472,0.2688759487325026,-0.587751438694316,-0.877435321514423,-1.248968524639423,-0.505902123084435,-91.2532734375,-0.877435321514423,-1.1197799444198608,0.7486990690231323,0.5075318727622967,0.0,-566.9476318359375,8.979153633117676,21.62635564804077
8,0.5407789701457458,0.08345698846001703,0.998100834621259,-1.3465464993990384,-0.9956087364783653,-1.6974842247596154,-140.0408359375,-1.3465464993990384,-0.08534380793571472,0.26729634404182434,0.2990376755984564,0.0,-480.5577392578125,33.3852424621582,24.591134071350098
9,-0.4767436128950836,-0.2859385085031092,-0.6675487569074127,-1.0657760667067309,-1.48377734375,-0.6477747333233173,-110.8407109375,-1.0657760667067309,0.3201287090778351,1.2281816005706787,0.192586042579442,0.0,-583.6173706054688,13.672476768493652,27.558995008468628
10,-1.4501630285143994,-1.7701177732209088,-1.1302083481909664,-1.2553199368990384,-2.1741659405048077,-0.3364738581730769,-130.5532734375,-1.2553199368990384,-1.2592451572418213,1.3448002338409424,0.3801027436911833,0.0,-807.243896484375,32.106632232666016,30.622644186019897
11,-1.5483682782673467,-1.4173559815958698,-1.679380704736756,-1.8338995643028846,-2.3093062650240386,-1.3584929387019231,-190.7255546875,-1.8338995643028846,-0.4663686454296112,0.6773324012756348,0.2743314914887597,0.0,-644.6998901367188,29.928491592407227,33.70069122314453
12,-1.2450249381077234,-0.9602480635786939,-1.529801800100625,-1.0049069073016828,-0.329071533203125,-1.6807421875,-104.510318359375,-1.0049069073016828,-1.1055577993392944,0.9086589217185974,0.6150571207075717,0.0,-617.5830078125,20.797399520874023,36.931684494018555
13,-1.0590945397261144,-0.23934276091334084,-1.8788463440238559,-1.3583644831730768,-0.8512774564302885,-1.8654514723557691,-141.26990625,-1.3583644831730768,-0.21436576545238495,1.7397634983062744,0.23345095892461631,0.0,-785.5365600585938,17.356340408325195,40.08811855316162
14,-1.4352815936141285,-1.1359795563460608,-1.734583612722867,-1.9215023287259616,-1.591968224158654,-2.2510365084134616,-199.8362421875,-1.9215023287259616,-0.06604713201522827,1.0839502811431885,0.06432954995950768,3.25052082319946e-47,-708.300537109375,14.215173721313477,43.20786237716675
15,-1.7017861489776047,-1.468150393807835,-1.9354219057982223,-2.218057466947115,-2.243426006610577,-2.1926888521634615,-230.6779765625,-2.218057466947115,-0.39171352982521057,0.8568323254585266,0.19296044901622234,0.0,-740.0142211914062,12.28628921508789,46.65848970413208
16,-2.051142947518773,-2.01700414162132,-2.0852817963382764,-2.1254066256009616,-2.191291015625,-2.0595223106971154,-221.0422890625,-2.1254066256009616,-0.8946244120597839,0.7888277173042297,0.44139376308722045,0.0,-778.9839477539062,15.875879287719727,49.90498495101929
17,-2.179481271101801,-2.161750695231569,-2.1972117957957416,-1.1069962439903847,-1.23807666015625,-0.9759159968449519,-115.127609375,-1.1069962439903847,-0.9825155735015869,1.7255600690841675,0.4650097220031465,0.0,-829.13037109375,13.000954627990723,53.20064091682434
18,-1.981134375258853,-1.9923359244516965,-1.9699328920999337,-1.8032228816105769,-1.3963839393028845,-2.210061748798077,-187.5351796875,-1.8032228816105769,0.44787466526031494,0.9389258623123169,0.29326984240179577,0.0,-678.2413330078125,12.320174217224121,56.51549577713013
19,-2.0899688347611454,-1.9975692631813222,-2.1823684046901204,-2.524028695913462,-2.4472052283653847,-2.6008523137019233,-262.498984375,-2.524028695913462,-0.08004462718963623,0.5865485668182373,0.20570683843101567,0.0,-756.897216796875,9.914641380310059,59.931402921676636
20,-1.9729149213900468,-2.074000040690104,-1.8718297740255718,-2.20183984375,-2.2413831881009614,-2.1622964993990386,-228.99134375,-2.20183984375,0.09613969177007675,0.3855364918708801,0.2581113024802759,0.0,-674.6099243164062,7.855222702026367,63.220468282699585
