date,regime0_prob,regime1_prob,regime_hard,is_train
2000-02-25,0.006779717292161329,0.993220282707839,1,True
2000-03-03,0.0010563284774976567,0.9989436715225029,1,True
2000-03-10,0.0057909886369608395,0.9942090113630397,1,True
2000-03-17,0.001926132811888389,0.9980738671881121,1,True
2000-03-24,0.004158450081636657,0.9958415499183639,1,True
2000-03-31,0.011509004093043958,0.9884909959069564,1,True
2000-04-07,0.014738727878881551,0.9852612721211189,1,True
2000-04-14,7.548359514757321e-12,0.9999999999924523,1,True
2000-04-21,0.002601600870855825,0.9973983991291447,1,True
2000-04-28,0.05997507933579201,0.9400249206642085,1,True
2000-05-05,0.0787131183640917,0.921286881635909,1,True
2000-05-12,0.08381902471026359,0.9161809752897372,1,True
2000-05-19,0.07023657718157833,0.9297634228184226,1,True
2000-05-26,0.03768873884670135,0.9623112611532997,1,True
2000-06-02,0.012046735090285084,0.9879532649097159,1,True
2000-06-09,0.29802087660540655,0.7019791233945945,1,True
2000-06-16,0.5278461143631947,0.4721538856368063,0,True
2000-06-23,0.613464445606768,0.38653555439323295,0,True
2000-06-30,0.6864300485130553,0.31356995148694583,0,True
2000-07-07,0.706421627983802,0.2935783720161991,0,True
2000-07-14,0.6908563638711163,0.30914363612888474,0,True
2000-07-21,0.6437600814824009,0.3562399185176001,0,True
2000-07-28,0.5990779622783655,0.4009220377216357,0,True
2000-08-04,0.7194436809164595,0.2805563190835417,0,True
2000-08-11,0.8600108483528763,0.13998915164712475,0,True
2000-08-18,0.9075820346641575,0.09241796533584361,0,True
2000-08-25,0.9258137584929886,0.07418624150701249,0,True
2000-09-01,0.9238211486070004,0.07617885139300049,0,True
2000-09-08,0.9012086739465238,0.09879132605347718,0,True
2000-09-15,0.8759822484715286,0.12401775152847233,0,True
2000-09-22,0.852566160367237,0.14743383963276424,0,True
2000-09-29,0.8047118827207813,0.19528811727921996,0,True
2000-10-06,0.6981491718082796,0.3018508281917217,0,True
2000-10-13,0.5951653892429988,0.4048346107570026,0,True
2000-10-20,0.541335870305952,0.45866412969404935,0,True
2000-10-27,0.4196212623812745,0.5803787376187268,1,True
2000-11-03,0.20917542560415642,0.790824574395845,1,True
2000-11-10,0.060911081037540886,0.9390889189624604,1,True
2000-11-17,0.07971142556190222,0.920288574438099,1,True
2000-11-24,0.07001791490810534,0.929982085091896,1,True
2000-12-01,0.0597645745592396,0.9402354254407616,1,True
2000-12-08,0.051511850552827546,0.9484881494471736,1,True
2000-12-15,0.05628776277252305,0.9437122372274781,1,True
2000-12-22,0.36682041780838365,0.6331795821916174,1,True
2000-12-29,0.515120498841946,0.4848795011580552,0,True
2001-01-05,0.5664305827355038,0.4335694172644973,0,True
2001-01-12,0.618281129338422,0.38171887066157895,0,True
2001-01-19,0.6236067859033094,0.3763932140966916,0,True
2001-01-26,0.5952800735316631,0.4047199264683379,0,True
2001-02-02,0.5000011719598381,0.49999882804016316,0,True
2001-02-09,0.2796527973987195,0.7203472026012818,1,True
2001-02-16,0.19308166613599653,0.8069183338640049,1,True
2001-02-23,0.04295096065243259,0.9570490393475686,1,True
2001-03-02,0.05009052867035049,0.9499094713296506,1,True
2001-03-09,0.04149048223885513,0.9585095177611458,1,True
2001-03-16,8.778836217196654e-05,0.9999122116378288,1,True
2001-03-23,0.02360473332356544,0.9763952666764354,1,True
2001-03-30,0.03115954765702235,0.9688404523429783,1,True
2001-04-06,0.02242442372530734,0.9775755762746935,1,True
2001-04-13,0.02937960815201405,0.9706203918479865,1,True
2001-04-20,0.06688702330079031,0.9331129766992106,1,True
2001-04-27,0.27702179192008425,0.7229782080799166,1,True
2001-05-04,0.3560123280104556,0.6439876719895453,1,True
2001-05-11,0.37624521523128646,0.6237547847687144,1,True
2001-05-18,0.3975949541586916,0.6024050458413093,1,True
2001-05-25,0.44662791682510566,0.5533720831748952,1,True
2001-06-01,0.4715212372001531,0.5284787627998478,1,True
2001-06-08,0.4783387451947223,0.5216612548052787,1,True
2001-06-15,0.42803072442958157,0.5719692755704194,1,True
2001-06-22,0.5607024337958911,0.43929756620411,0,True
2001-06-29,0.6042745053020389,0.39572549469796225,0,True
2001-07-06,0.6026889613688202,0.39731103863118084,0,True
2001-07-13,0.6578316712769722,0.34216832872302894,0,True
2001-07-20,0.6737858313751608,0.3262141686248403,0,True
2001-07-27,0.6542887282930108,0.3457112717069902,0,True
2001-08-03,0.5862359225784335,0.4137640774215674,0,True
2001-08-10,0.39681327474773803,0.603186725252263,1,True
2001-08-17,0.25305036330557523,0.7469496366944257,1,True
2001-08-24,0.1714920127347617,0.8285079872652392,1,True
2001-08-31,0.007610470360133653,0.9923895296398673,1,True
2001-09-07,0.0013412006606378405,0.9986587993393631,1,True
2001-09-14,0.007411350904730434,0.9925886490952707,1,True
2001-09-21,4.007763608952771e-15,0.9999999999999971,1,True
2001-09-28,0.00011413348244323925,0.9998858665175578,1,True
2001-10-05,0.3121939893441025,0.6878060106558986,1,True
2001-10-12,0.5144539216665811,0.48554607833341995,0,True
2001-10-19,0.5871762941591426,0.4128237058408585,0,True
2001-10-26,0.7034874781588987,0.2965125218411022,0,True
2001-11-02,0.7786670668052557,0.22133293319474528,0,True
2001-11-09,0.8787035258721028,0.12129647412789825,0,True
2001-11-16,0.9304536160298,0.06954638397020076,0,True
2001-11-23,0.9482700633008505,0.05172993669915051,0,True
2001-11-30,0.9475235039029613,0.05247649609703975,0,True
2001-12-07,0.9425200789078823,0.05747992109211877,0,True
2001-12-14,0.9153200206318862,0.0846799793681148,0,True
2001-12-21,0.9473672110261211,0.05263278897387987,0,True
2001-12-28,0.9583032075907462,0.04169679240925477,0,True
2002-01-04,0.9556381231001189,0.044361876899882004,0,True
2002-01-11,0.9340995757447603,0.0659004242552406,0,True
2002-01-18,0.9364467835947528,0.06355321640524791,0,True
2002-01-25,0.9426634578124969,0.05733654218750366,0,True
2002-02-01,0.9316071240241618,0.06839287597583887,0,True
2002-02-08,0.9107989530457178,0.08920104695428277,0,True
2002-02-15,0.9161625583430415,0.0838374416569591,0,True
2002-02-22,0.8976107552791753,0.10238924472082535,0,True
2002-03-01,0.8750293571128613,0.1249706428871394,0,True
2002-03-08,0.8754024055454259,0.12459759445457483,0,True
2002-03-15,0.8641346125581296,0.1358653874418712,0,True
2002-03-22,0.8168539316293468,0.18314606837065384,0,True
2002-03-29,0.7679958105393382,0.23200418946066265,0,True
2002-04-05,0.6476271600693303,0.35237283993067053,0,True
2002-04-12,0.5708935694654523,0.42910643053454844,0,True
2002-04-19,0.4395219059815977,0.5604780940184031,1,True
2002-04-26,0.10125149489783586,0.8987485051021651,1,True
2002-05-03,0.0970588269337513,0.9029411730662495,1,True
2002-05-10,0.06001373757781761,0.9399862624221831,1,True
2002-05-17,0.021379098263090257,0.9786209017369106,1,True
2002-05-24,0.018958008553187244,0.9810419914468135,1,True
2002-05-31,0.016274667149958334,0.9837253328500423,1,True
2002-06-07,0.007359549609119493,0.9926404503908812,1,True
2002-06-14,0.02075041659016771,0.979249583409833,1,True
2002-06-21,0.03549478429521881,0.9645052157047819,1,True
2002-06-28,0.04871677454100064,0.9512832254590001,1,True
2002-07-05,0.03879966412164851,0.9612003358783524,1,True
2002-07-12,2.1623152053939627e-06,0.9999978376847953,1,True
2002-07-19,1.571004204976818e-07,0.9999998428995801,1,True
2002-07-26,0.06872331972451287,0.9312766802754877,1,True
2002-08-02,0.08848678683979276,0.9115132131602078,1,True
2002-08-09,0.0770685460377419,0.922931453962259,1,True
2002-08-16,0.09120490304759761,0.9087950969524033,1,True
2002-08-23,0.07916931497547468,0.9208306850245261,1,True
2002-08-30,0.023941898954260007,0.9760581010457408,1,True
2002-09-06,0.011413789136273347,0.9885862108637274,1,True
2002-09-13,0.0108479943037685,0.9891520056962323,1,True
2002-09-20,9.218080673563983e-05,0.9999078191932651,1,True
2002-09-27,0.002426647910648077,0.9975733520893525,1,True
2002-10-04,0.003973462262604389,0.9960265377373962,1,True
2002-10-11,0.0356931361637055,0.9643068638362952,1,True
2002-10-18,0.06954837783213674,0.9304516221678639,1,True
2002-10-25,0.38572004760782774,0.6142799523921729,1,True
2002-11-01,0.5049920540282598,0.49500794597174097,0,True
2002-11-08,0.5478225390486465,0.4521774609513542,0,True
2002-11-15,0.5707747963294193,0.42922520367058137,0,True
2002-11-22,0.5478087203368416,0.4521912796631591,0,True
2002-11-29,0.4687866541632268,0.5312133458367739,1,True
2002-12-06,0.26318039460359477,0.736819605396406,1,True
2002-12-13,0.20443566787478398,0.7955643321252165,1,True
2002-12-20,0.19416874104482526,0.8058312589551753,1,True
2002-12-27,0.12999877636017582,0.8700012236398247,1,True
2003-01-03,0.10065884887945727,0.8993411511205431,1,True
2003-01-10,0.08339654998858613,0.9166034500114142,1,True
2003-01-17,0.025444734238693707,0.9745552657613065,1,True
2003-01-24,0.00837941932779365,0.9916205806722065,1,True
2003-01-31,0.051062761594162946,0.948937238405837,1,True
2003-02-07,0.06747663477975493,0.932523365220245,1,True
2003-02-14,0.16855996548166788,0.831440034518332,1,True
2003-02-21,0.196150488598887,0.8038495114011128,1,True
2003-02-28,0.1840520723948728,0.8159479276051271,1,True
2003-03-07,0.1490380124213503,0.8509619875786496,1,True
2003-03-14,0.11506942388363682,0.884930576116363,1,True
2003-03-21,0.008177746987655006,0.9918222530123448,1,True
2003-03-28,0.04323455252832359,0.9567654474716762,1,True
2003-04-04,0.4516981503863786,0.5483018496136213,1,True
2003-04-11,0.6111839883757944,0.38881601162420565,0,True
2003-04-18,0.7566431224161289,0.24335687758387123,0,True
2003-04-25,0.8521935691136577,0.14780643088634215,0,True
2003-05-02,0.8867239992250131,0.11327600077498672,0,True
2003-05-09,0.9462467762371273,0.05375322376287251,0,True
2003-05-16,0.9666684768170848,0.03333152318291502,0,True
2003-05-23,0.9715342357473264,0.028465764252673442,0,True
2003-05-30,0.9754072343207296,0.024592765679270275,0,True
2003-06-06,0.9852914095462966,0.014708590453703447,0,True
2003-06-13,0.9917465629947819,0.008253437005218089,0,True
2003-06-20,0.9935192708126471,0.00648072918735289,0,True
2003-06-27,0.9918314903038837,0.008168509696116367,0,True
2003-07-04,0.9954048071616277,0.004595192838372456,0,True
2003-07-11,0.9966778862623951,0.0033221137376051625,0,True
2003-07-18,0.9961060452952412,0.003893954704758939,0,True
2003-07-25,0.9955087275484366,0.004491272451563473,0,True
2003-08-01,0.9931782817909581,0.006821718209041903,0,True
2003-08-08,0.9954477867132352,0.004552213286764969,0,True
2003-08-15,0.995915202467606,0.004084797532394026,0,True
2003-08-22,0.9955072412612618,0.004492758738738453,0,True
2003-08-29,0.9930388558283652,0.0069611441716350845,0,True
2003-09-05,0.9892938003886254,0.010706199611374997,0,True
2003-09-12,0.978772427347563,0.021227572652437257,0,True
2003-09-19,0.9534435281076992,0.04655647189230118,0,True
2003-09-26,0.9023471454126946,0.09765285458730574,0,True
2003-10-03,0.9271436053516243,0.07285639464837576,0,True
2003-10-10,0.9697615269481743,0.03023847305182577,0,True
2003-10-17,0.9836983205152959,0.016301679484704085,0,True
2003-10-24,0.988096312082784,0.011903687917216223,0,True
2003-10-31,0.9910672818272808,0.008932718172719485,0,True
2003-11-07,0.9942689830416301,0.005731016958370111,0,True
2003-11-14,0.9945012590575847,0.005498740942415608,0,True
2003-11-21,0.9929681742595958,0.00703182574040439,0,True
2003-11-28,0.9937266073933162,0.006273392606684209,0,True
2003-12-05,0.9961516262845735,0.0038483737154268475,0,True
2003-12-12,0.9968296051886959,0.003170394811304454,0,True
2003-12-19,0.9970232408178993,0.00297675918210102,0,True
2003-12-26,0.997225308416722,0.002774691583278345,0,True
2004-01-02,0.9971237813154298,0.0028762186845706483,0,True
2004-01-09,0.9970725689014207,0.002927431098579713,0,True
2004-01-16,0.9965816943910014,0.0034183056089990634,0,True
2004-01-23,0.9968140173715621,0.003185982628438652,0,True
2004-01-30,0.99648879799736,0.003511202002640469,0,True
2004-02-06,0.9969878118618215,0.0030121881381790306,0,True
2004-02-13,0.9968256349058713,0.003174365094129197,0,True
2004-02-20,0.9956534657760815,0.00434653422391899,0,True
2004-02-27,0.992913735884075,0.007086264115925327,0,True
2004-03-05,0.9860936430309035,0.013906356969096673,0,True
2004-03-12,0.9678399322585292,0.03216006774147126,0,True
2004-03-19,0.9794857566516119,0.02051424334838839,0,True
2004-03-26,0.9857113794847112,0.014288620515288833,0,True
2004-04-02,0.9856629061189948,0.014337093881005309,0,True
2004-04-09,0.9912536401704087,0.008746359829591425,0,True
2004-04-16,0.992174770486059,0.00782522951394131,0,True
2004-04-23,0.9904634191637934,0.009536580836206725,0,True
2004-04-30,0.9833562447266889,0.016643755273311092,0,True
2004-05-07,0.9903692546521758,0.00963074534782414,0,True
2004-05-14,0.9938351100565829,0.006164889943416996,0,True
2004-05-21,0.99457318857228,0.005426811427719922,0,True
2004-05-28,0.9931301129485858,0.006869887051414229,0,True
2004-06-04,0.9957943811359649,0.004205618864035143,0,True
2004-06-11,0.9966596752797046,0.003340324720295596,0,True
2004-06-18,0.9966810044593007,0.003318995540699284,0,True
2004-06-25,0.9961136233322918,0.00388637666770822,0,True
2004-07-02,0.9945058025653681,0.005494197434631845,0,True
2004-07-09,0.9918476959560607,0.008152304043939435,0,True
2004-07-16,0.9880634367638217,0.01193656323617855,0,True
2004-07-23,0.9811783307850959,0.018821669214904187,0,True
2004-07-30,0.9712433696280557,0.028756630371944435,0,True
2004-08-06,0.9499073044265395,0.05009269557346045,0,True
2004-08-13,0.9702993470384795,0.029700652961520344,0,True
2004-08-20,0.9749482840683656,0.025051715931634286,0,True
2004-08-27,0.9879721203682728,0.012027879631727245,0,True
2004-09-03,0.9934938841514731,0.006506115848526788,0,True
2004-09-10,0.9954647321944479,0.004535267805552138,0,True
2004-09-17,0.994722248863102,0.005277751136897814,0,True
2004-09-24,0.9913461387245438,0.008653861275456101,0,True
2004-10-01,0.9901702565184686,0.00982974348153134,0,True
2004-10-08,0.989957240032678,0.010042759967321757,0,True
2004-10-15,0.9865440251805391,0.013455974819460897,0,True
2004-10-22,0.9806787996152906,0.019321200384709206,0,True
2004-10-29,0.9692208953472184,0.030779104652781414,0,True
2004-11-05,0.9718645882130943,0.02813541178690547,0,True
2004-11-12,0.9847412716484297,0.015258728351570019,0,True
2004-11-19,0.9903979955500128,0.009602004449986878,0,True
2004-11-26,0.9941131440182917,0.00588685598170827,0,True
2004-12-03,0.9960383369378248,0.003961663062175069,0,True
2004-12-10,0.9967896084611936,0.0032103915388062166,0,True
2004-12-17,0.9968193355855083,0.0031806644144917475,0,True
2004-12-24,0.9961886036398805,0.0038113963601195634,0,True
2004-12-31,0.9954487907769295,0.004551209223070585,0,True
2005-01-07,0.9928013452517868,0.007198654748213349,0,True
2005-01-14,0.9944870168861589,0.005512983113841063,0,True
2005-01-21,0.9939162561299226,0.006083743870077284,0,True
2005-01-28,0.9941034816771914,0.005896518322808383,0,True
2005-02-04,0.9919693674737642,0.00803063252623567,0,True
2005-02-11,0.9954646970343626,0.004535302965637179,0,True
2005-02-18,0.9962969466648777,0.0037030533351221097,0,True
2005-02-25,0.9963142927588112,0.0036857072411886375,0,True
2005-03-04,0.9955472248049445,0.0044527751950551,0,True
2005-03-11,0.9935701793659816,0.006429820634018098,0,True
2005-03-18,0.9940313894422016,0.005968610557798116,0,True
2005-03-25,0.9931830330648742,0.00681696693512558,0,True
2005-04-01,0.9931224039728676,0.0068775960271321625,0,True
2005-04-08,0.9896912067621134,0.010308793237886249,0,True
2005-04-15,0.9786089718266697,0.021391028173329857,0,True
2005-04-22,0.9884987807986195,0.011501219201379998,0,True
2005-04-29,0.9918469311952087,0.00815306880479083,0,True
2005-05-06,0.9918162804074291,0.008183719592570676,0,True
2005-05-13,0.9895052829101171,0.010494717089882645,0,True
2005-05-20,0.9876136541349868,0.012386345865012827,0,True
2005-05-27,0.9930615128354953,0.006938487164504388,0,True
2005-06-03,0.995346930921381,0.0046530690786187445,0,True
2005-06-10,0.9960096689457075,0.003990331054292262,0,True
2005-06-17,0.9945490918031435,0.0054509081968563975,0,True
2005-06-24,0.9924933403941586,0.007506659605841157,0,True
2005-07-01,0.9951957918295518,0.004804208170447994,0,True
2005-07-08,0.9960500887654652,0.003949911234534542,0,True
2005-07-15,0.9963823265714602,0.0036176734285395867,0,True
2005-07-22,0.9969989464072823,0.0030010535927177022,0,True
2005-07-29,0.9971996093888066,0.002800390611193187,0,True
2005-08-05,0.9971863967985798,0.0028136032014199073,0,True
2005-08-12,0.997180508372203,0.0028194916277968223,0,True
2005-08-19,0.9965058229956816,0.003494177004317887,0,True
2005-08-26,0.9957712620157066,0.004228737984292873,0,True
2005-09-02,0.9952938562903518,0.004706143709647675,0,True
2005-09-09,0.994644647981538,0.005355352018461419,0,True
2005-09-16,0.9944048718630414,0.005595128136957792,0,True
2005-09-23,0.9917284957520842,0.008271504247915028,0,True
2005-09-30,0.9902968125632284,0.009703187436770908,0,True
2005-10-07,0.9867033860666371,0.01329661393336224,0,True
2005-10-14,0.9920061790657011,0.007993820934298259,0,True
2005-10-21,0.9939781008752816,0.006021899124717917,0,True
2005-10-28,0.9936877270589571,0.006312272941042269,0,True
2005-11-04,0.9945507061335158,0.005449293866483719,0,True
2005-11-11,0.9961147940709321,0.003885205929067522,0,True
2005-11-18,0.9963698749007809,0.003630125099218659,0,True
2005-11-25,0.9962016696227047,0.0037983303772949634,0,True
2005-12-02,0.9967564552631889,0.0032435447368108104,0,True
2005-12-09,0.9967765571557174,0.0032234428442823333,0,True
2005-12-16,0.9962309161160526,0.0037690838839470743,0,True
2005-12-23,0.9946307128140649,0.005369287185934962,0,True
2005-12-30,0.9900889917698124,0.009911008230187581,0,True
2006-01-06,0.9855413325268892,0.014458667473110722,0,True
2006-01-13,0.9898846999853232,0.01011530001467683,0,True
2006-01-20,0.9890337730194753,0.010966226980524782,0,True
2006-01-27,0.9903903139952824,0.009609686004717542,0,True
2006-02-03,0.9929438653080676,0.007056134691932649,0,True
2006-02-10,0.9955507770312485,0.004449222968751877,0,True
2006-02-17,0.9957411720960809,0.0042588279039193835,0,True
2006-02-24,0.9967860527553262,0.003213947244674348,0,True
2006-03-03,0.9969355985832158,0.003064401416784576,0,True
2006-03-10,0.9965913940293823,0.0034086059706180186,0,True
2006-03-17,0.9954079548043454,0.00459204519565494,0,True
2006-03-24,0.9965063222267468,0.0034936777732536566,0,True
2006-03-31,0.9968333750890435,0.003166624910957116,0,True
2006-04-07,0.9970879204532429,0.0029120795467575205,0,True
2006-04-14,0.9964978592215462,0.003502140778454169,0,True
2006-04-21,0.9951085715930758,0.0048914284069244834,0,True
2006-04-28,0.994099277410798,0.0059007225892022605,0,True
2006-05-05,0.9904607814697718,0.00953921853022847,0,True
2006-05-12,0.9843171874860943,0.015682812513905995,0,True
2006-05-19,0.9861452993133699,0.013854700686630358,0,True
2006-05-26,0.9890624391396943,0.010937560860306107,0,True
2006-06-02,0.9887439254659129,0.011256074534087486,0,True
2006-06-09,0.9833562376268224,0.016643762373178092,0,True
2006-06-16,0.9902749667603867,0.00972503323961368,0,True
2006-06-23,0.9918299481852461,0.008170051814754102,0,True
2006-06-30,0.9902615502908642,0.009738449709136045,0,True
2006-07-07,0.9899071007176804,0.010092899282319687,0,True
2006-07-14,0.9847773095998371,0.015222690400163007,0,True
2006-07-21,0.986667849193456,0.013332150806544308,0,True
2006-07-28,0.9824055488297272,0.017594451170272914,0,True
2006-08-04,0.9890028351692437,0.0109971648307565,0,True
2006-08-11,0.9898919573012541,0.010108042698745982,0,True
2006-08-18,0.9882496304812073,0.011750369518792606,0,True
2006-08-25,0.9928827919367555,0.0071172080632443385,0,True
2006-09-01,0.9945876258535598,0.005412374146440127,0,True
2006-09-08,0.995222786272937,0.004777213727062874,0,True
2006-09-15,0.9957408174234381,0.0042591825765618905,0,True
2006-09-22,0.9962538712636622,0.003746128736337846,0,True
2006-09-29,0.9961438442172343,0.003856155782765693,0,True
2006-10-06,0.9970607788405867,0.002939221159413274,0,True
2006-10-13,0.9973770257283674,0.002622974271632505,0,True
2006-10-20,0.9974245922557822,0.00257540774421778,0,True
2006-10-27,0.9971804316488047,0.0028195683511954756,0,True
2006-11-03,0.9968118071696478,0.003188192830352158,0,True
2006-11-10,0.997156975141145,0.0028430248588550014,0,True
2006-11-17,0.996882626247113,0.0031173737528871065,0,True
2006-11-24,0.9972325336687676,0.002767466331232468,0,True
2006-12-01,0.9972322549773835,0.0027677450226165764,0,True
2006-12-08,0.9970952722526756,0.0029047277473247283,0,True
2006-12-15,0.9966759923429988,0.003324007657001733,0,True
2006-12-22,0.9963634782551047,0.0036365217448958214,0,True
2006-12-29,0.9968364185513298,0.0031635814486706344,0,True
2007-01-05,0.9965752766895515,0.003424723310449207,0,True
2007-01-12,0.9960806197174468,0.003919380282553973,0,True
2007-01-19,0.9956560824724788,0.0043439175275218475,0,True
2007-01-26,0.9935976772593083,0.006402322740692447,0,True
2007-02-02,0.9890106953031192,0.01098930469688162,0,True
2007-02-09,0.9844342646327027,0.015565735367298092,0,True
2007-02-16,0.9720045691725588,0.02799543082744188,0,True
2007-02-23,0.9440609775329613,0.055939022467039495,0,True
2007-03-02,0.8727877508880976,0.12721224911190313,0,True
2007-03-09,0.9216242905442572,0.07837570945574333,0,True
