paper_row,label,fold,seed,full_nll_sp_raw,tail_nll_sp_raw,sp_log_sigma,ckpt_exists,ckpt_path
9,"MTL(2 채널, vix정규) [no-liq]",F3,42,-2.3879811763763428,-2.3923933506011963,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_2ch_vix_noliq_normvix_normsr_F3_seed42_best.pt
9,"MTL(2 채널, vix정규) [no-liq]",F3,123,-2.487578868865967,-2.5042009353637695,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_2ch_vix_noliq_normvix_normsr_F3_seed123_best.pt
9,"MTL(2 채널, vix정규) [no-liq]",F3,777,-2.45027232170105,-2.4652910232543945,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_2ch_vix_noliq_normvix_normsr_F3_seed777_best.pt
9,"MTL(2 채널, vix정규) [no-liq]",F3,0,-2.443683385848999,-2.4481332302093506,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_2ch_vix_noliq_normvix_normsr_F3_seed0_best.pt
9,"MTL(2 채널, vix정규) [no-liq]",F3,99,-2.5267083644866943,-2.5365419387817383,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_2ch_vix_noliq_normvix_normsr_F3_seed99_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F1,42,-2.785466194152832,-2.295309066772461,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F1_seed42_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F1,123,-0.5332448482513428,-0.8371496796607971,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F1_seed123_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F1,777,-2.59466290473938,-1.7647323608398438,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F1_seed777_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F1,0,-2.7042126655578613,-1.93863046169281,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F1_seed0_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F1,99,-2.7456893920898438,-2.349836826324463,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F1_seed99_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F2,42,-2.512723922729492,-2.2877044677734375,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F2_seed42_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F2,123,-2.5273616313934326,-2.436262369155884,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F2_seed123_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F2,777,-2.462369203567505,-2.317866086959839,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F2_seed777_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F2,0,-2.4206268787384033,-2.0206496715545654,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F2_seed0_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F2,99,-2.4724464416503906,-2.245283365249634,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F2_seed99_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F3,42,-2.3537497520446777,-2.3680708408355713,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F3_seed42_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F3,123,-2.469177007675171,-2.4816296100616455,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F3_seed123_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F3,777,-2.4081532955169678,-2.417836904525757,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F3_seed777_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F3,0,-2.059382438659668,-2.0601933002471924,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F3_seed0_best.pt
10,"MTL(2 채널, bondpp정규) [no-liq]",F3,99,-2.3208110332489014,-2.35412335395813,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp2_noliq_normbp_normsr_F3_seed99_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F1,42,-2.623443603515625,-2.031928777694702,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F1_seed42_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F1,123,-2.66888427734375,-1.895727515220642,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F1_seed123_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F1,777,-2.6221859455108643,-1.9505923986434937,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F1_seed777_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F1,0,-2.766047477722168,-2.1819088459014893,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F1_seed0_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F1,99,-2.6112804412841797,-2.1268255710601807,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F1_seed99_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F2,42,-2.495988607406616,-2.3338165283203125,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F2_seed42_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F2,123,-2.4806764125823975,-2.4320647716522217,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F2_seed123_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F2,777,-2.3930439949035645,-2.2841742038726807,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F2_seed777_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F2,0,-2.540987968444824,-2.4100048542022705,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F2_seed0_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F2,99,-2.5197739601135254,-2.402181386947632,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F2_seed99_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F3,42,-2.3327698707580566,-2.400524377822876,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F3_seed42_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F3,123,-2.5222368240356445,-2.5188934803009033,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F3_seed123_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F3,777,-2.4084019660949707,-2.4229323863983154,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F3_seed777_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F3,0,-2.428863763809204,-2.440675735473633,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F3_seed0_best.pt
11,"MTL(2 채널, stockpp정규) [no-liq]",F3,99,-2.476409912109375,-2.4880423545837402,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_pps2_noliq_normsp_normsr_F3_seed99_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,42,-2.0578982830047607,-0.9361366629600525,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed42_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,123,-2.365156888961792,-1.6924809217453003,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed123_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,777,-2.6699962615966797,-2.1497349739074707,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed777_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,0,-2.6119651794433594,-1.9940398931503296,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed0_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,99,-2.3951363563537598,-1.5168334245681763,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed99_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,42,-2.0583579540252686,-1.6130483150482178,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed42_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,123,-2.5152053833007812,-2.32776141166687,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed123_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,777,-2.4858946800231934,-2.445852518081665,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed777_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,0,-2.4849374294281006,-2.27665638923645,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed0_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,99,-2.359522581100464,-2.3001086711883545,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed99_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,42,-1.9435744285583496,-1.9373841285705566,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed42_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,123,-2.390021324157715,-2.456936836242676,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed123_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,777,-2.312203884124756,-2.3659322261810303,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed777_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,0,-2.4294371604919434,-2.4430577754974365,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed0_best.pt
12,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,99,-2.2478978633880615,-2.238901138305664,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed99_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F1,42,-2.832974910736084,-2.3940494060516357,-3.6003785093385408,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F1_seed42_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F1,123,-2.7260639667510986,-2.130082368850708,-3.6003785093385408,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F1_seed123_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F1,777,-2.6499452590942383,-1.9748152494430542,-3.6003785093385408,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F1_seed777_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F1,0,-2.4637534618377686,-1.8012621402740479,-3.6003785093385408,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F1_seed0_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F1,99,-2.670520067214966,-2.1721813678741455,-3.6003785093385408,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F1_seed99_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F2,42,-2.5267703533172607,-2.4684207439422607,-3.656467220456247,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F2_seed42_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F2,123,-2.53440260887146,-2.4197099208831787,-3.656467220456247,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F2_seed123_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F2,777,-2.1833386421203613,-2.3992764949798584,-3.656467220456247,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F2_seed777_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F2,0,-2.451543092727661,-2.039105176925659,-3.656467220456247,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F2_seed0_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F2,99,-2.460949182510376,-2.2349884510040283,-3.656467220456247,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F2_seed99_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F3,42,-1.8484607934951782,-1.8109067678451538,-3.7167039576534435,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F3_seed42_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F3,123,-2.4152991771698,-2.4076504707336426,-3.7167039576534435,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F3_seed123_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F3,777,-1.9226906299591064,-1.9135435819625854,-3.7167039576534435,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F3_seed777_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F3,0,-2.4395132064819336,-2.456336736679077,-3.7167039576534435,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F3_seed0_best.pt
13,"MTL(3 채널, bondpp+stockpp정규) [no-liq]",F3,99,-2.3526484966278076,-2.3720130920410156,-3.7167039576534435,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_stockpp_noliq_normbp_normsp_normsr_F3_seed99_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F1,42,-2.5759119987487793,-1.8615658283233643,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F1_seed42_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F1,123,-2.7174808979034424,-2.149061679840088,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F1_seed123_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F1,777,-2.659405469894409,-1.9405242204666138,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F1_seed777_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F1,0,-2.758028745651245,-2.327345132827759,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F1_seed0_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F1,99,-2.72790789604187,-2.2317874431610107,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F1_seed99_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F2,42,-2.5063695907592773,-2.283343553543091,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F2_seed42_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F2,123,-2.555436372756958,-2.420983076095581,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F2_seed123_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F2,777,-1.6776788234710693,-0.5723212361335754,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F2_seed777_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F2,0,-2.487071990966797,-2.2225821018218994,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F2_seed0_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F2,99,-2.498380661010742,-2.2170021533966064,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F2_seed99_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F3,42,-2.3869845867156982,-2.4095449447631836,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F3_seed42_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F3,123,-2.0696756839752197,-2.0701746940612793,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F3_seed123_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F3,777,-2.400506019592285,-2.420018196105957,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F3_seed777_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F3,0,-2.1374008655548096,-2.1232874393463135,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F3_seed0_best.pt
14,"MTL(3 채널, liq, bondpp정규)",F3,99,-2.4702463150024414,-2.4920995235443115,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_normbp_normsr_F3_seed99_best.pt
15,"MTL(3 채널, liq, vix정규)",F1,42,-2.5171639919281006,-1.4563411474227905,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F1_seed42_best.pt
15,"MTL(3 채널, liq, vix정규)",F1,123,-2.6140055656433105,-1.7167214155197144,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F1_seed123_best.pt
15,"MTL(3 채널, liq, vix정규)",F1,777,-2.68593430519104,-1.891640305519104,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F1_seed777_best.pt
15,"MTL(3 채널, liq, vix정규)",F1,0,-2.704460620880127,-2.147308588027954,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F1_seed0_best.pt
15,"MTL(3 채널, liq, vix정규)",F1,99,-2.596050500869751,-1.9484354257583618,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F1_seed99_best.pt
15,"MTL(3 채널, liq, vix정규)",F2,42,-2.534207820892334,-2.43058443069458,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F2_seed42_best.pt
15,"MTL(3 채널, liq, vix정규)",F2,123,-2.5004751682281494,-2.3516106605529785,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F2_seed123_best.pt
15,"MTL(3 채널, liq, vix정규)",F2,777,-2.435446262359619,-2.3248674869537354,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F2_seed777_best.pt
15,"MTL(3 채널, liq, vix정규)",F2,0,-2.4125616550445557,-2.431440591812134,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F2_seed0_best.pt
15,"MTL(3 채널, liq, vix정규)",F2,99,-2.5067970752716064,-2.2724850177764893,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F2_seed99_best.pt
15,"MTL(3 채널, liq, vix정규)",F3,42,-2.476475238800049,-2.4808261394500732,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F3_seed42_best.pt
15,"MTL(3 채널, liq, vix정규)",F3,123,-2.4357595443725586,-2.4715375900268555,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F3_seed123_best.pt
15,"MTL(3 채널, liq, vix정규)",F3,777,-2.4250106811523438,-2.4222490787506104,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F3_seed777_best.pt
15,"MTL(3 채널, liq, vix정규)",F3,0,-2.464029550552368,-2.462393045425415,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F3_seed0_best.pt
15,"MTL(3 채널, liq, vix정규)",F3,99,-2.4192287921905518,-2.405035972595215,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl3_normvix_normsr_F3_seed99_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F1,42,-2.5805885791778564,-1.6788501739501953,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F1_seed42_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F1,123,-2.61356520652771,-1.8815752267837524,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F1_seed123_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F1,777,-2.6609838008880615,-1.9996893405914307,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F1_seed777_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F1,0,-2.7401061058044434,-2.4159388542175293,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F1_seed0_best.pt
