epoch,tr_nll1,tr_nll2,tr_total,va_nll1,va_nll2,va_total,elapsed_s,best
1,1.427012776258191,3217.249891666067,3218.6768913365,0.6655284746558265,1.2733537633862115,1.93888225386628,12.35264277458191,True
2,0.6294237150559807,1.8306881765093965,2.4601119000107143,-0.4246783409498434,1.1022141897572881,0.6775358488074447,12.821228742599487,True
