date,rv,vix,vrp_var,vrp_vol,vov,gamma_var,gamma_vol
1991-11-30,0.13098980417036094,0.1777350010871887,0.014192664123196388,0.04674519691682778,0.031635090874315014,0.44827750530554333,1.480840798828186
1991-12-31,0.1467293156131062,0.18347619102114723,0.011738172648736719,0.03674687540804101,0.033646195743097254,0.3488143303716273,1.0907425584456578
1992-01-31,0.12790892597287382,0.17683181675997647,0.014855353496458418,0.04892289078710264,0.026683878168451424,0.5540972166304468,1.8305398143988405
1992-02-29,0.10992662939137715,0.1747736850537752,0.01850066945474773,0.06484705566239803,0.024102430515831663,0.7642109572177026,2.6805868641763024
1992-03-31,0.0949615668763979,0.17520454623482443,0.0216472577587399,0.08024297935842654,0.017167297369469443,1.286314410167944,4.792583026017973
1992-04-30,0.12247166357950047,0.16562856946672713,0.011927552719672142,0.04315690588722664,0.01878832992574812,0.6369381073895644,2.304974828175161
1992-05-31,0.10731012068462617,0.15076999950408937,0.010949338231880263,0.043459878819463185,0.02264425256509557,0.48281328298960896,1.9125487837077402
1992-06-30,0.09338681082152593,0.15203181873668326,0.014554763681626766,0.05864500791515732,0.023712358184466927,0.6116274967916768,2.466514983318037
1992-07-31,0.10087366214661721,0.13601818214763295,0.008370846315891106,0.035144520001015735,0.018760193614772675,0.45553920735944725,1.9194877601965836
1992-08-31,0.08271879679957354,0.1442190474555606,0.013943803177947457,0.06150025065598705,0.007752527308880998,1.8457012750816406,8.112702211345763
1992-09-30,0.08971116588189036,0.1369666658129011,0.010555121794995629,0.04725549993101073,0.012054289671249475,0.8825975599515041,3.969953755912499
1992-10-31,0.11308018175680162,0.17636818278919567,0.01855664294441046,0.06328800103239406,0.015330234212467207,1.2414838465196043,4.215983129643511
1992-11-30,0.08410764304635333,0.14424499940872193,0.013813138575590586,0.06013735636236859,0.01700044779652,0.8132030235566046,3.5385266982544237
1992-12-31,0.06874571535195452,0.1219136363809759,0.010131428069475132,0.053167921029021376,0.018476839150547167,0.5537368470903666,2.9071828797903083
1993-01-31,0.07369717325762966,0.12408999967575074,0.010012716650111587,0.05039282641812108,0.015368712941065964,0.6634809997739722,3.372768333647523
1993-02-28,0.09396341819941978,0.13721578949376156,0.009694274383875734,0.043252371294341785,0.009730811074766277,1.1896345334421305,5.458919647469812
1993-03-31,0.12267612502411816,0.13606086855349334,0.0034124370832832427,0.01338474352937517,0.024014053878500596,0.1403140148876656,0.5484162139648057
1993-04-30,0.10764057583639998,0.12840952419099352,0.004985845825991389,0.020768948354593558,0.023119112394787474,0.21775958984202978,0.9062610821740787
1993-05-31,0.09215785695243074,0.13606000137329102,0.009966584771413895,0.04390214442086028,0.01655184805397137,0.6080947435325805,2.677933555623905
1993-06-30,0.09616723278214945,0.12524090810255573,0.006437612054506508,0.029073675320406254,0.012324701331379483,0.5263473909958364,2.406871798516032
1993-07-31,0.09124248954173972,0.11500476201375325,0.004928989160137782,0.023762272472013537,0.010362776301993632,0.47590746720173227,2.296199627752771
1993-08-31,0.06354975336252579,0.11928636420856824,0.010113876847731589,0.05573661084604243,0.012985652183059198,0.7947948061816231,4.3459256507425446
1993-09-30,0.06743416459447357,0.12931428409758067,0.012266005648013924,0.0618801195031071,0.01567710295172383,0.7868027054996826,3.952974887143279
1993-10-31,0.06967010827740786,0.11875238100687663,0.00925100866187742,0.04908227272946877,0.011524066756558458,0.8317047779879975,4.452191883672198
1993-11-30,0.08221821659038057,0.14083809534708658,0.0131160234827984,0.05861987875670601,0.009341569947534253,1.412862136167416,6.349237916078764
1993-12-31,0.06002907515870839,0.11356363556601784,0.009372515337508712,0.05353456040730946,0.010246493844413763,0.9400360041696728,5.326647160244092
1994-01-31,0.06481692009048531,0.11290476163228352,0.008561512994422408,0.04808784154179822,0.012464635545648153,0.6869347765510887,3.858379221386813
1994-02-28,0.10280655945685419,0.13644210464075993,0.00805130136763505,0.03363554518390574,0.016261538603726925,0.5066533078329263,2.1524551164500783
1994-03-31,0.08972130036525341,0.1522347831726074,0.015275594890550057,0.062513482807354,0.022105857967124904,0.6999992585836798,2.8581973773339056
1994-04-30,0.13892633043722166,0.16471052671733655,0.008204611195759598,0.025784196280114885,0.023118616412580405,0.3854342793540303,1.2072649204666461
1994-05-31,0.10925619439411959,0.13897142818995883,0.007410904641914589,0.02971523379583927,0.0233388131657278,0.3188388035509624,1.278614347707439
1994-06-30,0.07924786723062278,0.13408636353232642,0.011675452904084649,0.054838496301703656,0.025624487379286333,0.4499146925461186,2.1170699194732276
1994-07-31,0.09167330988920717,0.1248449993133545,0.007148126294273849,0.03317168942414732,0.023758445481776174,0.304514649610339,1.4371522903474172
1994-08-31,0.0685206279344961,0.1188913046795389,0.009430791873272172,0.05037067674504279,0.017124080900411686,0.5503378618299436,2.935335581045436
1994-09-30,0.09307823481873372,0.1323333336058117,0.008835317405499952,0.039255098787078,0.014991274255380266,0.5888177309637794,2.6192634476780032
1994-10-31,0.10988086169469033,0.15245238031659808,0.011195561364956483,0.04257151862190774,0.0180148128737948,0.6257983658986603,2.379064122784488
1994-11-30,0.10981277743253609,0.1638380949837821,0.0147914395302213,0.054025317551246,0.01587011177696938,0.9660403124834347,3.5267730166782227
1994-12-31,0.10386854312582844,0.14177142824445452,0.009596864920879458,0.037902885118626085,0.0085260911521257,1.0718222180606176,4.265168807057851
1995-01-31,0.06364700679644261,0.12274285679771786,0.01100304471684691,0.05909585000127525,0.016414297970032233,0.7468486957109564,3.909543511012958
1995-02-28,0.06595177560769656,0.11470000016061883,0.008795192865850884,0.04874822455292226,0.022046509603560832,0.399354483202635,2.2122602407332796
1995-03-31,0.07593239638482267,0.12166521735813307,0.009071114611796815,0.045732820973310384,0.015293267950161648,0.6304051221009963,3.1785944010739944
1995-04-30,0.06021233471504671,0.12442631570916426,0.011842116961313475,0.06421398099411756,0.008649914795987824,1.370109715381516,7.426546408404593
1995-05-31,0.07079707377790005,0.12265909194946288,0.00985414029661408,0.051862018171562836,0.009447501172817546,1.0635975884375066,5.613413958868025
1995-06-30,0.10755404326953512,0.1189681811766191,0.002603889201059721,0.011414137907083987,0.018831370025264388,0.15575487886820713,0.6774563848356819
1995-07-31,0.0969972109355749,0.12514000129699707,0.0062572932549411885,0.02814279036142217,0.02125209362490418,0.2993518583236573,1.343838290031283
1995-08-31,0.07154378738198261,0.1279826085463814,0.010990144368035037,0.05643882116439881,0.01493768843362982,0.7502765706935461,3.8388339137017446
1995-09-30,0.055183380362305204,0.12057000017166138,0.011519754261066082,0.06538661980935617,0.020917297583528078,0.5507946839809721,3.1257536674764337
1995-10-31,0.06621527006814683,0.14357272711667146,0.01623154164560322,0.07735745704852465,0.01698797817496494,0.9736255359307776,4.626265420506287
1995-11-30,0.08430667153472218,0.1246904754638672,0.008453239148403128,0.040383803929145014,0.012091534098372528,0.7112265458855401,3.3908129096867063
1995-12-31,0.08932386088920638,0.11748499917984008,0.0057678798866167905,0.028161138290633714,0.012262521875318929,0.4739657987043623,2.3118181543895764
1996-01-31,0.1170752929270512,0.13473636237057773,0.004456439120506174,0.017661069443526516,0.01560240869942211,0.3108232312518767,1.2352419383321196
1996-02-29,0.11158594053074544,0.15032999801635744,0.009995619537319967,0.03874405748561198,0.018706051720960563,0.5327600810193579,2.0648738240856614
1996-03-31,0.1546139873328238,0.17762380781627835,0.007522522067628816,0.023009820483454554,0.02151064897776419,0.3614052744271793,1.11043088409311
1996-04-30,0.12420636302390153,0.16575238000778925,0.012037102191465084,0.04154601698388771,0.02387132222485072,0.5058800050165215,1.7453767387801093
1996-05-31,0.10695196204292397,0.16146363691850144,0.014653931195341674,0.05451167487557746,0.02412357752142025,0.6068072446602175,2.258349858750614
1996-06-30,0.08700086736651783,0.16395000171661378,0.019326295446685078,0.07694913435009595,0.022199463786776168,0.8782728582020767,3.517542688696918
1996-07-31,0.13122630303428526,0.1797863635149869,0.014585305976362282,0.04856006048070165,0.01918650099157884,0.8129697763440354,2.75416043038513
1996-08-31,0.13676830480975888,0.15760454698042436,0.005410467070242061,0.020836242170665483,0.03397941696599383,0.15444493805225318,0.5958552477072586
1996-09-30,0.10047442016475776,0.16578000020980835,0.017452828805058322,0.06530558004505058,0.03387682747109867,0.5144018056032754,1.9255105668219685
1996-10-31,0.07702315956370046,0.16381739201753034,0.02099679690405963,0.08679423245382989,0.03209536147725309,0.657795533574524,2.712993415113675
1996-11-30,0.08202636045248819,0.15996999740600587,0.019000719356680316,0.07794363695351766,0.01644528309852608,1.1998759042311564,4.953905222946851
1996-12-31,0.11362714194257215,0.19260952449980234,0.023856019310641734,0.0789823825572302,0.014330459534647375,1.7790613374593618,5.945515101757659
1997-01-31,0.13536593907820452,0.1947318155115301,0.019530983509115144,0.05936587643332559,0.026926461918598668,0.7278233488926875,2.208326442385228
1997-02-28,0.13182647344900472,0.20139473563746402,0.023121397030618475,0.06956826218845931,0.023525641677248032,0.986430408366495,2.9585804381186684
1997-03-31,0.14070885028171742,0.20169999980926515,0.02092486613171255,0.06099114952754771,0.012775066789906081,1.7130535663705326,4.993966093385034
1997-04-30,0.17223353843349842,0.19662272626703434,0.008865927146575473,0.024389187833535938,0.015230770804070178,0.672580395138799,1.86575601376433
1997-05-31,0.18212956820430956,0.19924762090047202,0.006428010049044402,0.01711805269616243,0.022932756729973067,0.2801004446943801,0.7465265932673637
1997-06-30,0.1310292958227592,0.20194285983131047,0.0234465488899073,0.07091356400855124,0.02544252282331356,0.9238607636276241,2.797145010513429
1997-07-31,0.1593378703224089,0.20529090881347656,0.01684971118249318,0.04595303849106768,0.026686549057072385,0.6368884005668005,1.7368926965393527
1997-08-31,0.16041215836516143,0.23084762028285435,0.0275982231771191,0.07043546191769294,0.02031988826150819,1.3718641785101606,3.484184450281088
1997-09-30,0.191919954060484,0.23812380836123512,0.019902976492243468,0.0462038543007511,0.02128560603712783,0.9345264860834209,2.1766113893873134
1997-10-31,0.17739859109909925,0.23870869760927949,0.022173445832777697,0.061310106510180214,0.026586135832624813,0.9499244760154235,2.6737964890442765
1997-11-30,0.334650491391598,0.3203473703484786,-0.011003449495992601,-0.014303121043119415,0.07788350954841582,-0.14440238791608911,-0.19256864393405762
1997-12-31,0.1629249037212679,0.26276363719593393,0.04280121950424833,0.09983873347466604,0.09264089432658472,0.4602019174970007,1.0734893463834763
1998-01-31,0.18060933733951282,0.23866499996185303,0.02445455287013429,0.05805566262234022,0.09073260352837721,0.2650392514257086,0.6293443362378142
1998-02-28,0.14296514077346484,0.1999894724394146,0.018599222263431747,0.05702433166594973,0.06199812527614699,0.36105230301305313,1.1380210153263675
1998-03-31,0.11073622437490793,0.20158636353232645,0.0287148527192151,0.0908501391574185,0.032735473111948014,0.8735253921683974,2.7744514531109594
1998-04-30,0.1072498015995161,0.22028571446736653,0.037015054762726186,0.11303591286785045,0.03484859313520457,1.0684778628251361,3.244751147207884
1998-05-31,0.13922368233550803,0.20873999786376954,0.024273926824487195,0.0695163155282615,0.018757903402499665,1.3146626334838456,3.7674085208582646
1998-06-30,0.1393661878060129,0.21662727269259366,0.027351905203644146,0.07726108488658076,0.01872045181480954,1.515858685644004,4.288178756036786
1998-07-31,0.1388524273110211,0.19929999871687454,0.020917447018487408,0.06044757140585346,0.019007909364853273,1.1736697238281064,3.3757754042547905
1998-08-31,0.2153241987408402,0.3158809498378209,0.054419052193440044,0.10055675109698067,0.02909624690527089,1.9094707270138918,3.6231790911574326
1998-09-30,0.3977660810073419,0.38204762231735956,-0.012269772437164646,-0.015718458689982368,0.08585095016756253,-0.05440026155977869,-0.06800178425371411
1998-10-31,0.29337976231280893,0.36608181953430174,0.04945657455720711,0.07270205722149287,0.09973726334687588,0.4805236865654205,0.715615097403742
1998-11-30,0.15130038341811558,0.26223000144958497,0.04535089883085195,0.11092961803146936,0.08955531537003539,0.5124067739148106,1.2422141419059556
1998-12-31,0.19388494618668284,0.2547909077731046,0.02766513864803375,0.06090596158642174,0.09396256706334215,0.27834307405927716,0.612248357537808
1999-01-31,0.19400541650052355,0.28035263161910207,0.04171037832850646,0.08634721511857851,0.047309780970146084,0.9397188243724914,1.9334722981126564
1999-02-28,0.2158165576137802,0.28822631534777193,0.03664692383631926,0.07240975773399168,0.029691543654966374,1.2251003078198437,2.422630862443963
1999-03-31,0.19432080802295576,0.2530956541973612,0.026245250339686436,0.05877484617440541,0.015437967806873199,1.7000121649705795,3.8221464896184814
1999-04-30,0.19674399905393183,0.23478571483067107,0.016486793363530573,0.03804171577673919,0.01618972014796505,1.0187104872368413,2.3498172452433814
1999-05-31,0.183295194922556,0.26204500198364256,0.035076170075628715,0.0787498070610866,0.016292591996670373,2.154449706484128,4.835213567793388
1999-06-30,0.18564399312019653,0.23626363667574796,0.021592430749560694,0.05061964355555144,0.012513214567904662,1.7010153797708703,4.001137354351634
1999-07-31,0.14451583673656712,0.21049047470092774,0.023771213627135385,0.06597463796436061,0.019104153067969188,1.2144103538061979,3.384025039053053
1999-08-31,0.16200940107166772,0.24323636228388007,0.033079612056499584,0.08122696121221233,0.022755579846506904,1.440285453202299,3.536948720072007
1999-09-30,0.18982081346840976,0.24541428611392066,0.02442989032472484,0.05559347264551089,0.022708182400464922,1.0736062788001317,2.4433973740492747
1999-10-31,0.19967270721862665,0.24021428516932897,0.017833757600145505,0.040541577950702325,0.02230528335954427,0.8056958072128518,1.8257327427162249
1999-11-30,0.1951995708566645,0.21818095252627417,0.008420800754703603,0.022981381669609672,0.022560142085359485,0.3718683704150309,1.012700905768332
1999-12-31,0.13256566271300052,0.2215909090909091,0.03158684296269007,0.08902524637790857,0.033310981300645186,0.9417525186488253,2.6564010969101064
2000-01-31,0.19901630621526206,0.23201999855041505,0.013820673059237436,0.033003692335152955,0.040679677182581184,0.3398017737512043,0.8114126302025951
2000-02-29,0.22264446746646255,0.2359550018310547,0.006072339283586513,0.01331053436459217,0.04148651695411405,0.14601462475059748,0.3203351722731286
2000-03-31,0.25178332044354307,0.22718260806539783,-0.012595543715395589,-0.024600712378145245,0.04098252891763756,-0.30830468409317185,-0.6019055051599468
2000-04-30,0.28005994760336783,0.27164210771259506,-0.005127158178401202,-0.008417839890772752,0.030421024639688075,-0.12883793781521383,-0.20668396141285322
2000-05-31,0.2871024110506171,0.26373181863264605,-0.014451711412718017,-0.023370592417971122,0.04107565625593218,-0.35345492046802374,-0.5720537702659324
2000-06-30,0.21936685410082096,0.2153999996185303,-0.002434240103583056,-0.003966854482290679,0.03882912705380157,-0.08051214515678952,-0.1454159293829991
2000-07-31,0.1523207012574052,0.1989300012588501,0.01636958981078229,0.0466093000014449,0.06024619403807341,0.274351475207088,0.780285669557949
2000-08-31,0.1398701523143486,0.18088695691979448,0.012903214442029387,0.041016804605445885,0.046309634244695135,0.2829948155132909,0.9118922501776836
2000-09-30,0.10711321035030734,0.196875,0.027299062967419057,0.08976178964969267,0.030010041183297302,0.9421418945688828,3.078415899516079
2000-10-31,0.20159532223453314,0.25200000069358136,0.020913438036492003,0.05040467845904816,0.03199697396357649,0.8735792850958294,2.1250551931620993
2000-11-30,0.2314883455186249,0.2638285709562756,0.01573176095069311,0.03234022543765068,0.062463129015079444,0.23988553819458622,0.493302808347208
2000-12-31,0.2474397930509332,0.2653049983978272,0.009211395196621735,0.017865205346893946,0.053069397543008455,0.17492684057433508,0.3363470318799529
2001-01-31,0.2855030099374464,0.2491857147216797,-0.019403565964726793,-0.03631729521576669,0.034364729129829824,-0.5716691486497095,-1.0742212995696716
2001-02-28,0.14823612486639978,0.23411579132080076,0.032886456737795416,0.08587966645440101,0.05099966112782046,0.6303720816920501,1.664220543519336
2001-03-31,0.23187398082462368,0.28496818369085136,0.02557284052629447,0.05309420286622769,0.06377088684961195,0.40437713557185584,0.8402434970521113
2001-04-30,0.3230940756917378,0.28133999919891356,-0.024480614538774773,-0.041754076492824255,0.07135937602417741,-0.3363103334743693,-0.5730336943393839
2001-05-31,0.20819903557658828,0.2294409092989835,0.007816417680861497,0.02124187372239521,0.06867548391867385,0.1275913087287061,0.34126240209770453
2001-06-30,0.15747198774514587,0.2094047619047619,0.018976375741165192,0.051932774159616044,0.06670291493668401,0.2823036060153306,0.7704949613380708
2001-07-31,0.1703412827621218,0.2231619053795224,0.020686751374053017,0.05282062261740063,0.058011104262924204,0.36416031824634404,0.9180264689189337
2001-08-31,0.15544984146734428,0.2186173903423807,0.023613068479462013,0.0631675488750364,0.019208736735786464,1.298903590718879,3.478201269324504
2001-09-30,0.23149279138150067,0.35065333429972334,0.06944405081922769,0.11916054291822263,0.026486064588711687,3.0488939612923645,5.376681555057901
2001-10-31,0.2593120125001956,0.32721304603244944,0.03710921596510156,0.06790103353225388,0.06034474198494256,0.5896884763964053,1.07611451684705
2001-11-30,0.18489258632615715,0.26630952380952383,0.0372018100350593,0.08141693748336667,0.06142119971454757,0.6027019043595006,1.3230753118899548
2001-12-31,0.16189080747515774,0.23720000076293943,0.030159177378807966,0.07530919328778171,0.05704383354546777,0.5290434943627862,1.321424496925507
2002-01-31,0.1297105720018965,0.2225285720825195,0.0325215825737937,0.09281800008062303,0.03555475254903324,0.9780245491808428,2.7895655640979045
2002-02-28,0.19376651836130115,0.22875789843107525,0.014822598233730644,0.03499138006977409,0.02562897015568441,0.5889814281594143,1.3899559938141945
2002-03-31,0.17997860326112833,0.1898499994277954,0.0034874219731756,0.009871396166667077,0.03105973821550346,0.11119673587504811,0.3147408917834654
2002-04-30,0.1443300049200972,0.19900454607876863,0.01863813448883155,0.05467454115867142,0.030890419800601147,0.6095444871826001,1.7760342062200645
2002-05-31,0.21546261109964168,0.20087727113203568,-0.006525087183822282,-0.014585339967605975,0.030940582890041254,-0.17591745935480832,-0.3841264494098139
2002-06-30,0.1999362092821236,0.25270999908447267,0.02366353527654129,0.05277378980234905,0.038370404125075856,0.613001036694958,1.3669946726120215
2002-07-31,0.3024979611120704,0.3404954494129528,0.021820729608852826,0.037997488300882384,0.04089794943099376,0.7174777223463072,1.2018671061868007
2002-08-31,0.4165452540745949,0.3374272736636075,-0.05941596797651243,-0.0791179804109874,0.09318458773691707,-0.6293641091074318,-0.8328404178151996
2002-09-30,0.28621943695443075,0.376475004196167,0.059360077098105646,0.09025556724173628,0.09017232066362572,0.6777411136108553,1.0317156937338157
2002-10-31,0.3625316931586203,0.3524304348489512,-0.007677006073292677,-0.010101258309669075,0.06977778388359777,-0.12722792440200384,-0.16912654083667505
2002-11-30,0.25232674688168716,0.2817499971389771,0.014409226128065614,0.02942325025728989,0.058663759139832405,0.2590195078204028,0.5270033762553212
2002-12-31,0.22105821936692174,0.2821047628493536,0.03059579061507834,0.061046543482431895,0.0662920814368172,0.4589155272051351,0.9139106401293042
2003-01-31,0.22275026723091565,0.27424285707019624,0.026397147626828328,0.05149258983928058,0.06205836387923828,0.4950475582606263,0.9477890257581133
2003-02-28,0.20851765961582916,0.3221842103255423,0.06035706890435174,0.1136665507097131,0.01907651091375704,3.3080566884317015,6.244059514232694
2003-03-31,0.2353731065976086,0.30634285699753533,0.03754766076509975,0.07096975039992673,0.019504285352218827,2.135972397400423,4.04535643851734
2003-04-30,0.2379433476174951,0.23991904758271718,0.000765369969800544,0.00197569996522206,0.03028019900629806,0.024154738430244616,0.06198765492881212
2003-05-31,0.16963595904116827,0.2023952375139509,0.012195743008914366,0.03275927847278263,0.037684520170578516,0.32528078043891384,0.8719853554717256
2003-06-30,0.16031476890795662,0.20362380799793062,0.015768208508909917,0.04330903908997401,0.0449931244072166,0.3504599439235694,0.9625105478483504
2003-07-31,0.162202491663644,0.1916136360168457,0.010401994585794447,0.029411144353201715,0.020017478491847176,0.6699076080318809,1.9052759210791501
2003-08-31,0.1336036804470416,0.19274285725184848,0.019197262460823965,0.05913917680480691,0.010264287246196567,1.9627548922526898,5.9312781533803305
2003-09-30,0.11788973242818876,0.19532380966913132,0.024097393746746635,0.07743407724094256,0.023543018742884607,1.0371433866881785,3.3449551419406283
2003-10-31,0.14638969029699367,0.18023478300675103,0.010902786956938151,0.03384509270975734,0.023093296817580287,0.4741105160169859,1.4777515673107575
2003-11-30,0.10895493034789157,0.17401052575362355,0.018490776955364985,0.06505559540573198,0.022770248503316316,0.8114746866456186,2.856234418685549
2003-12-31,0.10971373490465704,0.16826363650235263,0.01623925948484409,0.058549901597695596,0.02149156029648346,0.7555755812316992,2.7238831190928874
2004-01-31,0.09448284731710532,0.1610099997520447,0.017054509066106636,0.06652715243493935,0.015184074159191995,1.144076238307278,4.466493900225882
2004-02-29,0.11111000029192242,0.159984211670725,0.013288791911559973,0.048874211378802546,0.01072153729667986,1.2446049721721801,4.574422696589823
2004-03-31,0.12042274472618253,0.17687391198199728,0.0168005308839425,0.056451167255814755,0.012687656794227165,1.4227276048774948,4.808009859372564
2004-04-30,0.13402705804302267,0.156985715230306,0.006552650296901728,0.02295865718728332,0.020552823789329797,0.324825263363257,1.1390361851735729
2004-05-31,0.1224494594085562,0.17704999876022337,0.01651196987780346,0.05460053935166718,0.018226151969290356,0.9051002734141637,2.994154843555966
2004-06-30,0.1068118398112116,0.1535714290255592,0.012199957046279387,0.0467595892143476,0.015247682015178727,0.7984168153085734,3.0609393411564723
2004-07-31,0.09013048357351579,0.15502380916050504,0.01589363896658795,0.06489332558698925,0.014235239357660145,1.1208379299738982,4.58535751708748
2004-08-31,0.12383411835205767,0.16684090744365346,0.012454689088779908,0.04300678909159579,0.015699759561237044,0.8230052438772391,2.8375718626191575
2004-09-30,0.0994636082992096,0.14080952417282833,0.009721235971805237,0.0413459158736187,0.019476402519946073,0.49628335218237996,2.109542473697887
2004-10-31,0.11038520352155512,0.14973809560139975,0.010283641310029294,0.039352892079844624,0.018560703402047272,0.5602668706446763,2.137477824159876
2004-11-30,0.1119895357669076,0.1357714289710635,0.005909831413933549,0.02378189320415592,0.015173516110096555,0.39409019612889024,1.5955834168185548
2004-12-31,0.09735373841680399,0.12459545438939874,0.006043965277866006,0.02724171597259477,0.010354688545497282,0.5836377783133266,2.6399311049523333
2005-01-31,0.09189945565312475,0.1343799991607666,0.009620225611709164,0.04248054350764185,0.011664142849038127,0.8302133490590844,3.6657105792471185
2005-02-28,0.09772885354521721,0.11708947482861971,0.0041512182457309425,0.019360621283402504,0.008259146215358143,0.5264318956976903,2.4543096142998406
2005-03-31,0.10416087961078718,0.13126363667574795,0.0064061198282238515,0.027102757064960778,0.007065269902809857,0.8906813504917227,3.7744106253522216
2005-04-30,0.1187251031448452,0.1445904758998326,0.006650501745851743,0.025865372754987386,0.00867107330151066,0.9555810290590369,3.7281039994538285
2005-05-31,0.1387930850243311,0.13967618987673805,2.2103827170684712e-05,0.0008831048524069422,0.0212744847711862,-0.006019509537559277,0.01638785928664807
2005-06-30,0.0817465039090028,0.11868636348030784,0.007231732748644511,0.03693985957130503,0.025479761982015472,0.2813668737533235,1.4291867612330542
2005-07-31,0.0912074746198125,0.11049000024795533,0.0038849416379998724,0.019282525628142828,0.030888452286934848,0.12622808883382705,0.6266486725937744
2005-08-31,0.08646117874361453,0.1295130439426588,0.009331475584435218,0.04305186519904426,0.017561313688253807,0.644773346694777,2.9471297730169512
2005-09-30,0.09345206990755053,0.12628095263526554,0.007233934803774522,0.032828882727715,0.007690408466857404,0.9684868330135582,4.385502512735274
2005-10-31,0.11192693580996978,0.14937618982224238,0.009501819332423542,0.03744925401227258,0.007641958516766049,1.6348425701972293,6.499932686807012
2005-11-30,0.12133914329787855,0.12147619111197336,-0.00043994973598570616,0.0001370478140947955,0.020896121016616157,-0.024321776890841744,-0.00709226030406456
2005-12-31,0.07818144862372148,0.11260000001816522,0.006588160388445495,0.03441855139444375,0.02374591321532036,0.27787474070905016,1.4503392944537647
2006-01-31,0.09737474200762387,0.1203600001335144,0.004975401035340379,0.022985258125890536,0.02629488510288298,0.1886827042556838,0.8714224427015257
2006-02-28,0.09886647217553811,0.12471052621540271,0.005761349844830263,0.02584405403986459,0.016711276659937265,0.35664680993968456,1.6162360768904573
2006-03-31,0.08686455304024403,0.11693913003672725,0.006128049289070776,0.030074576996483214,0.011546341469804594,0.5337382455809704,2.6256511706997423
2006-04-30,0.08479250451125751,0.11847368441129986,0.006804193312729963,0.03368117990004234,0.01102175854391448,0.618666807587246,3.064178296510011
2006-05-31,0.10026170395963176,0.1445454541119662,0.011308190277686923,0.04428375015233446,0.008639523106886588,1.3438183032038533,5.256850908127231
2006-06-30,0.1480933147166724,0.16918636278672652,0.00724957451999233,0.02109304807005413,0.02214900680442652,0.3869046825611978,1.1399045998079347
2006-07-31,0.14632082571355856,0.15325999879837035,0.0022973151800196705,0.006939173084811805,0.02689781975789745,0.08891991832698455,0.2703583217602116
2006-08-31,0.10744042666102373,0.13351739137069038,0.0059033160796465155,0.026076964709666667,0.019519575865778394,0.3009645804515598,1.323460041780022
2006-09-30,0.0757133436843295,0.12184499979019166,0.009142319288733661,0.046131656105862145,0.030847257788634258,0.29967895604954314,1.5091054263794539
