date,sp_quarterly_return,tbill_quarterly_return,vix_quarterly_avg,top1_quarterly_growth,next9_quarterly_growth,mid_quarterly_growth,sp_1q_lag,sp_2q_lag,top1_1q_lag,next9_1q_lag,mid_1q_lag,m2_quarterly_growth,sent_m1,sent_m2,sent_m3
1998-04-01,-0.048452147753636265,0.012475,12.229001555823306,0.05857493386239088,0.05121913227237518,0.035038549968395616,0.09990390544983407,0.05918642835941168,0.05857493386239088,0.05121913227237518,0.035038549968395616,0.01679703783624742,0.1568360042668158,0.19208221932252248,0.11400592567459229
1998-07-01,-0.2050766639115289,0.0124,13.872215337617085,0.021000139375107585,0.02181033705269808,0.018422031410664674,-0.048452147753636265,0.04661119890817722,0.021000139375107585,0.02181033705269808,0.018422031410664674,0.0199826238053864,0.016385977629882593,-0.0069161036653601895,0.020217153675583823
1998-10-01,0.16053795677850058,0.010324999999999999,26.795487257878538,-0.04209738751004244,-0.01921758249852623,-0.0014838132098227153,-0.2050766639115289,-0.243592406844501,-0.04209738751004244,-0.01921758249852623,-0.0014838132098227153,0.030617073632406067,-0.14235686113437016,-0.1261479007380624,0.023523798709114394
1999-01-01,-0.05765946313622439,0.01095,21.679448629858054,0.0811042244075717,0.06741906934194342,0.03401458367482779,0.16053795677850058,-0.07746129574033644,0.0811042244075717,0.06741906934194342,0.03401458367482779,0.01644056104851699,0.04344439650735547,0.16650833574033552,0.22719030774065427
1999-04-01,0.15101975971523163,0.0108,16.204729255172914,-0.00037761612568176783,0.009568850170073695,0.012024773799410138,-0.05765946313622439,0.09362196124144151,-0.00037761612568176783,0.009568850170073695,0.012024773799410138,0.00963060089523915,0.15645516759926273,0.14832556570569674,0.16676457178208134
1999-07-01,-0.06637826728059226,0.011375,14.529320547747895,0.035883495936378296,0.03357618560298814,0.021983221629955363,0.15101975971523163,0.08465257831086537,0.035883495936378296,0.03357618560298814,0.021983221629955363,0.019816390506045778,0.1585126702984174,0.19894677905305738,0.1372331283505886
1999-10-01,0.1812544217636547,0.011850000000000001,13.317771886119525,-0.013826312113874528,-0.0024335040583831624,0.005943940938507142,-0.06637826728059226,0.07461706245961097,-0.013826312113874528,-0.0024335040583831624,0.005943940938507142,0.013942254912723717,0.14395049711068472,0.0881234223563825,0.20436959316333134
2000-01-01,0.06803373324510886,0.013175,12.536954340651851,0.08829091664262956,0.07129405279685641,0.037527562562226,0.1812544217636547,0.1028448000294453,0.08829091664262956,0.07129405279685641,0.037527562562226,0.012711130359462919,0.21911867635865365,0.29765785701813235,0.2474324831674839
2000-04-01,-0.04054989945599474,0.014225000000000002,28.430377793122346,0.021688468571601005,0.02599746903105271,0.03067408400068472,0.06803373324510886,0.2616195699885284,0.021688468571601005,0.02599746903105271,0.03067408400068472,0.013813158851326834,0.2247258871793747,0.18336813934147358,0.2054475204598519
2000-07-01,0.00800420471505836,0.014375,38.553516778727264,-0.013281742435675814,-0.0006530565398527033,0.011419220478662506,-0.04054989945599474,0.024725072746409005,-0.013281742435675814,-0.0006530565398527033,0.011419220478662506,0.014110054204542921,0.23103763063748678,0.23546190656000568,0.29749140431804044
2000-10-01,-0.07257800926841862,0.015075,18.328587552952833,0.007015403227369266,0.01230067101561838,0.018326201303118017,0.00800420471505836,-0.03287026443735719,0.007015403227369266,0.01230067101561838,0.018326201303118017,0.015494363795183208,0.22691992024580637,0.1760151328579072,0.19784168327848117
2001-01-01,-0.06824809232790241,0.014225000000000002,31.311609509262173,-0.03297744683351567,-0.012706153616889537,0.0047933701482978375,-0.07257800926841862,-0.06515473379735603,-0.03297744683351567,-0.012706153616889537,0.0047933701482978375,0.02437176152538556,0.14749932889976808,0.10408673795961565,0.10539692267775536
2001-04-01,0.13785988954659323,0.0103,25.88644631837945,-0.028092644133811295,-0.008763655061454045,0.019559932973054472,-0.06824809232790241,-0.13587279091879467,-0.028092644133811295,-0.008763655061454045,0.019559932973054472,0.02349201271567658,0.004955240284963962,0.09751875760654609,0.14862662385548314
2001-07-01,-0.2102255314680369,0.008975,21.879420536595536,0.03362908817819732,0.033304592011786704,0.02626586756920357,0.13785988954659323,0.0602031227486004,0.03362908817819732,0.033304592011786704,0.02626586756920357,0.02318721675261748,0.09371863342821599,0.05404498680464683,0.015095789760497639
2001-10-01,0.20656014496358566,0.0058,24.623770897138293,-0.04901243353296403,-0.024758938129407326,-0.0041994365175067605,-0.2102255314680369,-0.10134731046950107,-0.04901243353296403,-0.024758938129407326,-0.0041994365175067605,0.0277401248591993,-0.14405293164115088,-0.3346022790478122,-0.2203452120224635
2002-01-01,0.03676559151500136,0.004275,19.88482588638658,0.047741294390994726,0.04146520119270569,0.026752527177772212,0.20656014496358566,-0.047089602759535776,0.047741294390994726,0.04146520119270569,0.026752527177772212,0.016830138207757583,-0.1655283921187924,-0.10928816564621464,-0.09628954822463649
2002-04-01,-0.0865220896930955,0.004375,17.295232193279627,0.011824483690068943,0.016007542445067635,0.01529797651920961,0.03676559151500136,0.2509200423915976,0.011824483690068943,0.016007542445067635,0.01529797651920961,0.006832547773027775,-0.028075158288101514,-0.05935992527132233,-0.06505372231045077
2002-07-01,-0.21695059324048593,0.0042,19.052140648422256,-0.020188599672082974,-0.011745869994779334,-0.007576117436190133,-0.0865220896930955,-0.05293753398477474,-0.020188599672082974,-0.011745869994779334,-0.007576117436190133,0.022481492233996425,-0.08284921534359455,-0.1629923620531636,-0.08819248779646811
2002-10-01,0.057470969044120856,0.0039000000000000003,32.35309532781867,-0.04785652290877085,-0.02586544306378369,-0.009479047187587852,-0.21695059324048593,-0.28470166424625787,-0.04785652290877085,-0.02586544306378369,-0.009479047187587852,0.02179198239605329,-0.13086122944951056,-0.16853012889623642,-0.06163505205574135
2003-01-01,-0.0484220104160783,0.003,27.86335245319411,0.023178133597800743,0.021374499044857442,0.017986036692999585,0.057470969044120856,-0.17194798502459274,0.023178133597800743,0.021374499044857442,0.017986036692999585,0.011948800778061486,-0.041774975079592436,-0.049005195378295834,-0.07344325897949082
2003-04-01,0.22996100457361823,0.0027500000000000003,19.102214437018933,-0.0030869591986201206,0.00838871311013567,0.008364560492725381,-0.0484220104160783,0.006266098766366079,-0.0030869591986201206,0.00838871311013567,0.008364560492725381,0.02143580414299695,-0.1792847891488383,-0.19195038179556528,-0.09424476710058027
2003-07-01,0.08767312261454863,0.002175,16.776986215419637,0.062044568363749386,0.049753777381325914,0.025191193474250806,0.22996100457361823,0.1704038199987843,0.062044568363749386,0.049753777381325914,0.025191193474250806,0.02569057060286295,-0.008970772777684034,0.015352097167182834,0.12210482815580984
2003-10-01,0.14195780329002616,0.0023250000000000002,19.988353954887323,0.027605475424883785,0.021056946454793612,0.011598686893934396,0.08767312261454863,0.3377955265387145,0.027605475424883785,0.021056946454793612,0.011598686893934396,-0.0027848308624784934,0.14359396025538446,0.17383227473305118,0.2753039668003718
2004-01-01,0.0599738306453248,0.002275,18.808618391389423,0.05676506839347528,0.04141986670853148,0.025910783414039962,0.14195780329002616,0.24207680979851331,0.05676506839347528,0.04141986670853148,0.025910783414039962,-0.0009527720739219703,0.2695997958221743,0.2224179756256842,0.20788305278482108
2004-04-01,0.002049807690299499,0.0023,19.539980221755837,0.0756268079808271,0.04681305291565607,0.03555366940835136,0.0599738306453248,0.21044538718864936,0.0756268079808271,0.04681305291565607,0.03555366940835136,0.028934275988478753,0.14348916565218278,0.18450584063927333,0.2855244341396516
2004-07-01,-0.03141063104604214,0.003,18.677932765956076,0.013968518634103422,0.015693821515727846,0.014961131702838637,0.002049807690299499,0.0621465731548978,0.013968518634103422,0.015693821515727846,0.014961131702838637,0.00745960045807359,0.34577021300792693,0.29596502021435767,0.20264059449395827
2004-10-01,0.13723950945606012,0.004175,18.892765454117434,0.0306851549635756,0.02274836937081015,0.017107628270477182,-0.03141063104604214,-0.029425209108817962,0.0306851549635756,0.02274836937081015,0.017107628270477182,0.015061334680538607,0.19813499301671983,0.1570670566251201,0.21097680578629177
2005-01-01,-0.05601853920485589,0.005725,13.899783992801254,0.05008801022521192,0.04346285239285441,0.032746958318944586,0.13723950945606012,0.10151809881355378,0.05008801022521192,0.04346285239285441,0.032746958318944586,-0.003172875029162414,0.2679586814295861,0.34061561861345846,0.3306839955704553
2005-04-01,0.039979133314088866,0.00685,15.107984875125185,0.012032846732378921,0.018080199395617225,0.015098692054486884,-0.05601853920485589,0.07353301341028473,0.012032846732378921,0.018080199395617225,0.015098692054486884,0.011499274469114251,0.273115923808467,0.16662379652261733,0.2067156554229798
2005-07-01,0.04399214556149711,0.00775,16.947589983008452,0.0346136091159186,0.03057968625904195,0.016456865547550104,0.039979133314088866,-0.018278978537698443,0.0346136091159186,0.03057968625904195,0.016456865547550104,0.014654161781946007,0.1952101578315099,0.2291263558210865,0.3185619894535311
2005-10-01,0.008116177012924108,0.00885,15.25019809547098,0.031734671304325834,0.02940711295245313,0.02095576557583101,0.04399214556149711,0.08573004672776197,0.031734671304325834,0.02940711295245313,0.02095576557583101,0.014062452491714561,0.09777613418797652,0.09933629920405726,0.24300527969996136
2006-01-01,0.1365379043187167,0.010175,17.358850163807347,0.02270931758855066,0.02257293920286929,0.02104419286654524,0.008116177012924108,0.05246537061497669,0.02270931758855066,0.02257293920286929,0.02104419286654524,0.006686355936014854,0.3333383885122115,0.38555312829632915,0.31263057036059244
2006-04-01,-0.05289232161890811,0.011375,13.347474368018899,0.05519233951279312,0.035352892398500924,0.008027499095384805,0.1365379043187167,0.1457622471320652,0.05519233951279312,0.035352892398500924,0.008027499095384805,0.015875143337950037,0.2778344817699925,0.2633389919996262,0.28854079977158575
2006-07-01,0.0012696040501329886,0.0124,21.52917624432605,-0.002097153454959977,0.005527959783018455,0.0030550835616089955,-0.05289232161890811,0.07642377595141125,-0.002097153454959977,0.005527959783018455,0.0030550835616089955,0.012445942974419033,0.23237934311230976,0.200129373900352,0.1727961808923752
2006-10-01,0.08554410065151896,0.011899999999999999,19.274233014126718,0.022376334478563464,0.01860154373777334,0.00970468478956743,0.0012696040501329886,-0.0516898698745234,0.022376334478563464,0.01860154373777334,0.00970468478956743,0.017621336731147963,0.15395276223619778,0.20351436109312118,0.24976376096407574
2007-01-01,0.016568124918200366,0.012350000000000002,14.024557018702403,0.03259136643451588,0.025126579677372973,0.011112996559466737,0.08554410065151896,0.08692231183830401,0.03259136643451588,0.025126579677372973,0.011112996559466737,0.011226362743842477,0.2541950902631206,0.2893263582260378,0.28665505775383543
2007-04-01,0.04120092084410243,0.012275000000000001,16.107045256552677,0.02598200549016627,0.017548298775642568,0.000879404623903568,0.016568124918200366,0.1035295309153288,0.02598200549016627,0.017548298775642568,0.000879404623903568,0.021696918531025622,0.13576981088807505,0.1006391104310751,0.10610400356592671
2007-07-01,-0.033885090064008194,0.012025,14.040544645522049,0.01456749888126252,0.016109606710837943,-0.0004665818524544063,0.04120092084410243,0.05845166776559285,0.01456749888126252,0.016109606710837943,-0.0004665818524544063,0.011279127416955914,0.1343178962667783,0.06712296776353352,-0.03784821956087985
2007-10-01,-0.04894156348963319,0.009575,23.38667670097328,0.02012470599986682,0.015113546881641682,0.002644225532696165,-0.033885090064008194,0.005919733866571741,0.02012470599986682,0.015113546881641682,0.002644225532696165,0.011943184758480774,-0.1816880851984024,-0.11158458311711589,-0.10373321796456973
2008-01-01,-0.10190208687432256,0.00795,25.529722180501153,-0.017413679860774023,-0.0037899384847964734,-0.005235949188620692,-0.04894156348963319,-0.08116826426692181,-0.017413679860774023,-0.0037899384847964734,-0.005235949188620692,0.01991710179253925,-0.12919321920602553,-0.2407738571205447,-0.24476900850904398
2008-04-01,0.0024565061170898073,0.00345,29.82928644714356,-0.03924750897445517,-0.02240322192188615,-0.02143239880805281,-0.10190208687432256,-0.14585640290947,-0.03924750897445517,-0.02240322192188615,-0.02143239880805281,0.01894759064759577,-0.28379139688707167,-0.2527100091179212,-0.24406524387098127
2008-07-01,-0.014615834537601957,0.0046,20.01646751844238,-0.01854508769220553,-0.013772507548182045,-0.01720759121422777,0.0024565061170898073,-0.09969590385698379,-0.01854508769220553,-0.013772507548182045,-0.01720759121422777,0.006901999378431611,-0.28476922661066056,-0.33148638086934246,-0.32189213364355024
2008-10-01,-0.26506077334966494,0.0021,37.86198942056342,-0.047472208798686744,-0.030088123102346542,-0.023956498123254177,-0.014615834537601957,-0.012195232307460113,-0.047472208798686744,-0.030088123102346542,-0.023956498123254177,0.027174402304615652,-0.36603298981984456,-0.4443982503106517,-0.40440139373143513
2009-01-01,-0.1535689465059772,0.0002,77.08905711139208,-0.06406959335245244,-0.05085373241395186,-0.028881330664779825,-0.26506077334966494,-0.2758025234815794,-0.06406959335245244,-0.05085373241395186,-0.028881330664779825,0.04006510579691991,-0.4122753133696894,-0.37187367869961646,-0.343660580260413
2009-04-01,0.20231815205037695,0.00055,52.998712129589975,-0.03892085097802611,-0.026742207196895684,-0.02029015068976381,-0.1535689465059772,-0.37792461613227446,-0.03892085097802611,-0.026742207196895684,-0.02029015068976381,0.017094017094017033,-0.3077640312333261,-0.24567689647277197,-0.2741406910842465
2009-07-01,0.1888723356184292,0.00042500000000000003,38.031431068565944,0.016729287534752224,0.018706445308485087,9.804085869169477e-05,0.20231815205037695,0.01767942007498724,0.016729287534752224,0.018706445308485087,9.804085869169477e-05,-0.002541701639693139,-0.3315386275450389,-0.3050895487108538,-0.2215480943841319
2009-10-01,0.034934110558188625,0.00025,23.514831957037156,0.05093679315651367,0.03574623358503026,0.010808272549138298,0.1888723356184292,0.42940278958456535,0.05093679315651367,0.03574623358503026,0.010808272549138298,0.012183848104866613,-0.13051788347462814,-0.07434498867200266,0.010812911329170068
2010-01-01,0.08514686635976187,0.0002,22.89732609700136,0.001995090862139781,0.008411268067572086,0.0012319436608523304,0.034934110558188625,0.23040453323049537,0.001995090862139781,0.008411268067572086,0.0012319436608523304,-0.0012569012099142851,0.0704073931781515,0.007298162514944711,-0.0672591621405445
2010-04-01,-0.10189500017897557,0.0004,17.543176285799568,0.025673491400703075,0.02150983728838196,0.011932787811655965,0.08514686635976187,0.12305550696104572,0.025673491400703075,0.02150983728838196,0.011932787811655965,0.009998947479212816,-0.0823953130973443,-0.07849056708024969,-0.21770489648465188
2010-07-01,0.10935376377294181,0.00042500000000000003,33.607869688144376,-0.016787691876691935,-0.006789023910941161,-0.01209277734577574,-0.10189500017897557,-0.02542417378218087,-0.016787691876691935,-0.006789023910941161,-0.01209277734577574,0.0016210458061229893,-0.2163065200050672,-0.20189261099984568,-0.13239670881340582
2010-10-01,0.15900554239719922,0.0004,28.580119949368456,0.04669397684066556,0.03792474007843927,0.016427440494314993,0.10935376377294181,-0.0036838381852493107,0.04669397684066556,0.03792474007843927,0.016427440494314993,0.018126329418292952,-0.11554534460107485,-0.1362252672833781,-0.09636333013574282
2011-01-01,0.0764371358549929,0.000375,16.585878404279402,0.0392913512777151,0.027799539136384332,0.017834201053238186,0.15900554239719922,0.28574716069203276,0.0392913512777151,0.027799539136384332,0.017834201053238186,0.011899355073121898,-0.053798852172950586,-0.0014448568014608276,-0.0199935060559905
2011-04-01,-0.01910970938351053,0.00017500000000000003,19.05247118497462,0.02815138309944798,0.014711549887658215,0.009148078865370612,0.0764371358549929,0.24759660649810367,0.02815138309944798,0.014711549887658215,0.009148078865370612,0.019097845601436347,-0.1066842312293668,-0.12459730505943298,-0.12696384067737287
2011-07-01,-0.22149308237979504,5e-05,18.32888707153436,0.0085025818991451,0.005820650228731017,0.004977985772178339,-0.01910970938351053,0.05586673501918549,0.0085025818991451,0.005820650228731017,0.004977985772178339,0.04648653409966741,-0.22257383267084757,-0.33794924520677133,-0.3919444420645314
2011-10-01,0.15021114909279665,5e-05,44.87842583643313,-0.043417919228333046,-0.032156902206747606,-0.012018529693539781,-0.22149308237979504,-0.23637012332856977,-0.043417919228333046,-0.032156902206747606,-0.012018529693539781,0.01859138925129411,-0.30078678131103515,-0.20230639461548097,-0.17570894236365955
2012-01-01,0.12063381599150458,5e-05,40.553717216028176,0.0316048427109239,0.019354289225969934,0.01533334533821984,0.15021114909279665,-0.10455266370737282,0.0316048427109239,0.019354289225969934,0.01533334533821984,0.01392403755771543,-0.29028628093581044,-0.1983005656830726,-0.08569376530318425
2012-04-01,-0.03831145131429947,0.0002,16.018809509379928,0.044446838875216166,0.02912715792573284,0.017510362771188115,0.12063381599150458,0.2889655092038341,0.044446838875216166,0.02912715792573284,0.017510362771188115,0.01133874631974674,-0.018549986564809638,-0.0006726106255276439,-0.1224200178027874
2012-07-01,0.04879212319395587,0.00025,21.86211300559727,-0.00032720724603574336,-0.0015884206471586948,0.0019394347655179445,-0.03831145131429947,0.07770070810898844,-0.00032720724603574336,-0.0015884206471586948,0.0019394347655179445,0.018625594326698414,-0.23867139865954717,-0.234788961948887,-0.16930183359692175
2012-10-01,0.014209759633944996,0.000225,15.097889987367905,0.036106055893928124,0.023894739106234297,0.022255827404801254,0.04879212319395587,0.00861137482738994,0.036106055893928124,0.023894739106234297,0.022255827404801254,0.025039309342272942,-0.045913296022141975,0.004106212639242351,-0.00011732691200450063
2013-01-01,0.12031554174227055,0.0002,14.302878800256796,0.013209387341419632,0.010397084131370082,0.013493065559395001,0.014209759633944996,0.0636952071705168,0.013209387341419632,0.010397084131370082,0.013493065559395001,0.014336295138587474,-0.005453052190733293,-0.07712953549719626,-0.03780626664852856
2013-04-01,0.02726107472140371,0.0002,12.692092779824597,0.04767953073480857,0.04043584121824462,0.03383544156673879,0.12031554174227055,0.13623495630460103,0.04767953073480857,0.04043584121824462,0.03383544156673879,0.010376739364079901,-0.04641751531110663,0.00733435209064434,0.011168088054194326
2013-07-01,0.0985289320683218,0.0001,18.737987708448973,0.008925730230475715,0.015044192763255415,0.016488312720282394,0.02726107472140371,0.15085654743725652,0.008925730230475715,0.015044192763255415,0.016488312720282394,0.014148545608585028,0.0595984224230051,0.11880094005215552,0.060501761854656284
2013-10-01,0.08367555324352183,5e-05,12.576039489750638,0.03457914615496649,0.029415898078272606,0.03046938597954396,0.0985289320683218,0.12847601136906017,0.03457914615496649,0.029415898078272606,0.03046938597954396,0.019743254156108225,0.010204977433507642,-0.24514158574804182,-0.07579424229916185
2014-01-01,0.00807812063501645,0.00017500000000000003,14.420327518972368,0.03278221728921871,0.030426743300662196,0.021954532478817512,0.08367555324352183,0.19044894821315395,0.03278221728921871,0.030426743300662196,0.021954532478817512,0.016184234480247417,0.10809494807354865,0.13939187002758827,0.09924421406217984
2014-04-01,0.016981450940856346,0.0001,16.534431916028293,0.030553372044270333,0.02252650879971485,0.01276540398623216,0.00807812063501645,0.09242961509184111,0.030553372044270333,0.02252650879971485,0.01276540398623216,0.012200146903384113,0.06253125963191833,0.07991349902004004,0.031042691260095564
