date,sp_quarterly_return,tbill_quarterly_return,m2_quarterly_growth,totll_quarterly_growth,vix_quarterly_avg,top1_growth,next9_growth,mid_growth,sp_1q_lag,sp_2q_lag,sent_m1,sent_m2,sent_m3
2000-01-01,0.186095304015099,0.013175,0.012711130359462919,0.030959884036448004,22.658281236886978,0.08829091664262956,0.07129405279685641,0.037527562562226,0.5398605542182013,0.6143671532606187,0.29765785701813235,0.2474324831674839,0.2247258871793747
2000-04-01,-0.14417300929877686,0.014225000000000002,0.013813158851326834,0.03495350851254431,23.150317449418324,0.021688468571601005,0.02599746903105271,0.03067408400068472,0.186095304015099,0.8264213721962963,0.18336813934147358,0.2054475204598519,0.23103763063748678
2000-07-01,-0.05132590543991744,0.014375,0.014110054204542921,0.024851325533178592,24.9239683302622,-0.013281742435675814,-0.0006530565398527033,0.011419220478662506,-0.14417300929877686,0.015092374720094615,0.23546190656000568,0.29749140431804044,0.22691992024580637
2000-10-01,-0.3441737180140687,0.015075,0.015494363795183208,0.01186941059045954,19.169047673543293,0.007015403227369266,0.01230067101561838,0.018326201303118017,-0.05132590543991744,-0.18809910449643696,0.1760151328579072,0.19784168327848117,0.14749932889976808
2001-01-01,-0.32815901575576056,0.014225000000000002,0.02437176152538556,0.012165035113909095,26.016666624281143,-0.03297744683351567,-0.012706153616889537,0.0047933701482978375,-0.3441737180140687,-0.37783459574829126,0.10408673795961565,0.10539692267775536,0.004955240284963962
2001-04-01,0.16331793510646753,0.0103,0.02349201271567658,0.012424060816879745,25.726451750724546,-0.028092644133811295,-0.008763655061454045,0.019559932973054472,-0.32815901575576056,-0.5593890252173318,0.09751875760654609,0.14862662385548314,0.09371863342821599
2001-07-01,-0.3616127109629641,0.008975,0.02318721675261748,-0.008854356396321705,23.9238095056443,0.03362908817819732,0.033304592011786704,0.02626586756920357,0.16331793510646753,-0.2184353334890946,0.05404498680464683,0.015095789760497639,-0.14405293164115088
2001-10-01,0.34978650206602313,0.0058,0.0277401248591993,0.006378579473938384,25.380338992102672,-0.04901243353296403,-0.024758938129407326,-0.0041994365175067605,-0.3616127109629641,-0.25735261711921975,-0.3346022790478122,-0.2203452120224635,-0.1655283921187924
2002-01-01,-0.07877999200259711,0.004275,0.016830138207757583,0.0007178806784517988,27.91000011563301,0.047741294390994726,0.04146520119270569,0.026752527177772212,0.34978650206602313,-0.13831345416728802,-0.10928816564621464,-0.09628954822463649,-0.028075158288101514
2002-04-01,-0.27629215673423846,0.004375,0.006832547773027775,-0.0013936492435022707,21.36083345413208,0.011824483690068943,0.016007542445067635,0.01529797651920961,-0.07877999200259711,0.24345033222804835,-0.05935992527132233,-0.06505372231045077,-0.08284921534359455
2002-07-01,-0.20818710829521048,0.0042,0.022481492233996425,0.016109415226549073,21.64312493801117,-0.020188599672082974,-0.011745869994779334,-0.007576117436190133,-0.27629215673423846,-0.33330585483893194,-0.1629923620531636,-0.08819248779646811,-0.13086122944951056
2002-10-01,0.18239798686335074,0.0039000000000000003,0.02179198239605329,0.03418647227322724,35.06843748688698,-0.04785652290877085,-0.02586544306378369,-0.009479047187587852,-0.20818710829521048,-0.42695879987430074,-0.16853012889623642,-0.06163505205574135,-0.041774975079592436
2003-01-01,0.03483444050248763,0.003,0.011948800778061486,0.015563208236033299,30.726718693971634,0.023178133597800743,0.021374499044857442,0.017986036692999585,0.18239798686335074,-0.06376203087580856,-0.049005195378295834,-0.07344325897949082,-0.1792847891488383
2003-04-01,0.179677196598506,0.0027500000000000003,0.02143580414299695,0.019779535018694006,30.022622937061747,-0.0030869591986201206,0.00838871311013567,0.008364560492725381,0.03483444050248763,0.2235861591870032,-0.19195038179556528,-0.09424476710058027,-0.008970772777684034
2003-07-01,0.08488879389824144,0.002175,0.02569057060286295,0.020195652144602283,21.531269769819957,0.062044568363749386,0.049753777381325914,0.025191193474250806,0.179677196598506,0.22077059171555802,0.015352097167182834,0.12210482815580984,0.14359396025538446
