date,sp_next_return,sp_return,ndx_return,m2_growth,m2_3m,vix,sentiment,ndx_1m,ndx_3m,sp_1m,tbill,metabolism,yield_curve,credit_spread,sp_52wh_ratio,sp_52wl_ratio,sp_in_range,ndx_52wh_ratio,ndx_52wl_ratio,ndx_in_range,sp_3m_mean,sp_3m_std,sp_6m_mean,sp_6m_std,ndx_3m_mean,ndx_3m_std,ndx_6m_mean,ndx_6m_std,vix_3m_mean,vix_3m_std,vix_6m_mean,vix_6m_std
1997-07-31,-0.0574656317085283,0.0781458094374247,0.1564086946758509,0.0041150159744409,-5.495775290620397e-05,20.529090881347656,0.3918569616733058,-0.001616507099582,0.2010388060186088,0.0434526147952758,0.0042,0.0042,0.0028,0.0061,1.0,1.3831393042650406,0.9999999999592152,0.998383492900418,1.505164970824503,0.9951988973887346,0.06005843634534184,0.017393984156835688,0.03364907794954519,0.04448570087653484,0.08364881924954254,0.07975136880410774,0.03474554922910384,0.09577044081995174,20.2160463181753,0.30275147585877804,20.103314187650376,0.2904185483105488
1997-08-31,0.0531535906155671,-0.0574656317085283,-0.0297914054686457,0.0066944967672963,0.0229159661692059,23.08476202828544,0.4040724087146021,0.1564086946758509,0.2655532405695331,0.0781458094374247,0.0042833333333333,0.0066944967672963,0.0037,0.006,1.0,1.4636881115545068,0.9999999999669223,1.0,1.6682942524193725,0.99999999997745,0.0213775975080574,0.07044924083050019,0.023083540959014808,0.05789389245152071,0.04166692736920774,0.10036289701884687,0.04263727097550096,0.08617710250301792,21.26937963092138,1.5810545583445164,20.59419559840688,1.2540854066134457
1997-09-30,-0.0344776973752203,0.0531535906155671,0.0215166745504804,0.0054064979030872,0.0163021491519286,23.81238083612352,0.2757302309075991,-0.0297914054686457,0.1201440018515833,-0.0574656317085283,0.004225,0.0054064979030872,0.0032,0.0054999999999999,0.9425343682914716,1.3086435167075667,0.7945912395111824,0.9702085945313542,1.4562008191257665,0.9107346437599187,0.024611256114821168,0.07217073081578795,0.03904480783506744,0.04861683098342326,0.04937798791922854,0.09617592687584997,0.05668831277887997,0.0711043371360459,22.475411248585534,1.7243780070865333,21.20125907427305,1.7792846290229956
1997-10-31,0.0445868552126393,-0.0344776973752203,-0.0706734082967889,0.0012312795255804,0.0133834122503391,23.870869760927945,0.2128134167963458,0.0215166745504804,0.1460984520736938,0.0531535906155671,0.0041416666666666,0.0041416666666666,0.0021,0.0057,0.9926334542447386,1.3431451827861254,0.9717717278682678,0.9910842571059644,1.459008827813961,0.9722003322414798,-0.012929912822727166,0.05837279632874725,0.02356426176130734,0.05551723469985019,-0.026316046404984725,0.04619319684014763,0.028666386422278894,0.08381717251078112,23.589337541778963,0.4379527088558322,21.902691929977134,1.8780608393510285
1997-11-30,0.0157315971086944,0.0445868552126393,0.0302956148333353,0.0077048563182331,0.0144004850689705,32.034737034847865,0.1749740143616994,-0.0706734082967889,-0.0789590452530051,-0.0344776973752203,0.0042583333333333,0.0077048563182331,0.001,0.0054999999999999,0.958409738404769,1.234738244424735,0.8141592869391309,0.9210409547469948,1.279226153916014,0.7180048868057317,0.021087582817662032,0.048311204818872897,0.02123259016285972,0.054026405122071124,-0.006287039637657727,0.0559327346010782,0.017689943865774993,0.07726802472366423,26.57266254396644,4.730385665728993,23.921021087443915,4.288117969685203
1997-12-31,0.0101501774424079,0.0157315971086944,-0.0568104940657311,0.0082628173220506,0.0172823560436972,26.276363719593395,0.2700203738866313,0.0302956148333353,-0.0219170783411667,0.0445868552126393,0.0042499999999999,0.0082628173220506,0.0009,0.0056,1.0,1.2897913397544092,0.9999999999534148,0.9489444567577372,1.3179810967597825,0.8176597291600484,0.0086135849820378,0.040010004267133345,0.01661242054842949,0.052920162279401474,-0.03239609584306156,0.0547332900380948,0.008490946038083475,0.08309221992507981,27.393990171789735,4.195116074857984,24.934700710187638,3.9353166256705086
1998-01-31,0.0704491925363124,0.0101501774424079,0.0810431521128285,0.0077261058451816,0.0238813031157756,23.866499996185304,0.122711005830957,-0.0568104940657311,-0.096913862861714,0.0157315971086944,0.0043166666666666,0.0077261058451816,0.0021,0.0058,1.0,1.2817386925907002,0.9999999999531198,0.8950344533283933,1.243105939483565,0.6251250110804443,0.023489543254580535,0.01848270787153609,0.0052798152159266865,0.04356042436536704,0.018176090960144244,0.06972136749494748,-0.004069977722420255,0.05823931055624294,27.39253358354219,4.196951328504453,25.490935562660578,3.3855237779753855
1998-02-28,0.0499457143412205,0.0704491925363124,0.1148319993271562,-0.0010777709736681,0.0149576903932302,19.99894724394146,0.1720848275082452,0.0810431521128285,0.0505188305567751,0.0101501774424079,0.0042499999999999,0.0042499999999999,0.0007,0.0058,1.0,1.2947485677552957,0.9999999999551892,0.9675708666757088,1.3438511632294925,0.8841822732940325,0.03211032236247157,0.0333195105910602,0.026598952590066807,0.037604722508660454,0.04635488579141788,0.09092713153850553,0.02003392307688006,0.07341551139762113,23.380603653240055,3.166790306329471,24.976633098603248,4.002351277046804
1998-03-31,0.0090764692534603,0.0499457143412205,0.0222170359913855,0.0148719833394583,0.0216107413251986,20.158636353232644,0.1568360042668158,0.1148319993271562,0.136714542252891,0.0704491925363124,0.0043166666666666,0.0148719833394583,0.0007,0.006,1.0,1.3859625588912032,0.9999999999657792,1.0,1.4981682791012596,0.9999999999748156,0.04351502810664693,0.030659551520030182,0.026064306544342372,0.03717198724846791,0.07269739581045674,0.046868129839108034,0.020150649983697578,0.07341889708775468,21.34136119778647,2.188291483393143,24.3676756847881,4.466020896526592
1998-04-30,-0.0188262232614684,0.0090764692534603,0.022495994108592,0.0159818453961662,0.0299802299729057,22.02857144673665,0.1920822193225224,0.0222170359913855,0.2319570593600655,0.0499457143412205,0.0041583333333333,0.0159818453961662,0.0009,0.0063999999999999,1.0,1.3748845222712354,0.9999999999667122,1.0,1.3954547040345415,0.9999999999710916,0.043157125376997736,0.031244463443660917,0.03332333431578914,0.025360893722842788,0.05318167647571124,0.0533909279295027,0.03567888371792773,0.05875611809336833,20.728718347970247,1.1285338770662117,24.06062596575622,4.569149342532007
1998-05-31,0.0394382406350404,-0.0188262232614684,-0.044907580238599,-0.0146849158825205,0.0159500183755969,20.873999786376952,0.1140059256745922,0.022495994108592,0.1652367027602206,0.0090764692534603,0.004075,0.004075,0.0003,0.0060999999999999,1.0,1.3105931550946812,0.999999999962045,1.0,1.303791926284985,0.9999999999656144,0.013398653444404133,0.03458909954801324,0.022754487903437856,0.032057389218990776,-6.485004620715672e-05,0.0388351939964066,0.02314501787260535,0.06750410194643101,21.020402528782082,0.9435251113337388,22.20050309101107,2.4573735972292776
1998-06-30,-0.0116153269173854,0.0394382406350404,0.1218636708218996,0.0118978665894389,0.0129727424073602,21.662727269259367,0.0163859776298825,-0.044907580238599,-0.0017251543678884,-0.0188262232614684,0.0040416666666666,0.0118978665894389,-0.0005,0.0059999999999999,0.9811737767385316,1.2323699394861474,0.9076384313447484,0.9550924197614008,1.2452417857409046,0.8072689380902509,0.009896162209010767,0.029140879545630237,0.026705595157828856,0.032476884507506215,0.03315069489729754,0.08389460371051054,0.052924045353877125,0.06452249930433639,21.521766167457656,0.5900520772714649,21.431563682622066,1.4368285263029292
1998-07-31,-0.1457967182501138,-0.0116153269173854,0.0298503334721069,0.0023134346156599,-0.0006551857051552,19.929999871687457,-0.0069161036653601,0.1218636708218996,0.0955875742413707,0.0394382406350404,0.0041333333333333,0.0041333333333333,0.0001,0.006,1.0,1.2605645577405749,0.9999999999573324,1.0,1.3497168462338267,0.9999999999711408,0.0029988968187288673,0.03176269179153115,0.023078011097863307,0.035746874416819605,0.03560214135180251,0.08353427449547086,0.04439190891375686,0.06343609774264984,20.822242309107924,0.8675224411587896,20.775480328539086,0.901719234813162
1998-08-31,0.062395515043411,-0.1457967182501138,-0.1720227424490676,0.0090726769171998,0.0234406873279813,31.58809498378209,0.0202171536755838,0.0298503334721069,0.1034676274345818,-0.0116153269173854,0.00415,0.0090726769171998,0.0014,0.0062,0.9883846730826146,1.2459226883019487,0.943807133341224,1.0,1.390006344186827,0.999999999974122,-0.0393246015108196,0.09567575671070988,-0.01296297403320773,0.07052676779638908,-0.006769579385020356,0.1503265428644128,-0.0034172147156137735,0.09826486010560381,24.393607374909635,6.290554429002148,22.70700495184586,4.426971780366777
1998-09-30,0.0802942285676289,0.062395515043411,0.1798937341469642,0.0123509369676322,0.0238989259255475,38.20476223173596,-0.1423568611343701,-0.1720227424490676,-0.0433950882075221,-0.1457967182501138,0.0039916666666666,0.0123509369676322,0.0014,0.0068999999999999,0.8442814313784577,1.0466423590206133,0.1945992148475977,0.8279772575509323,1.1508936408382064,0.3869004776035594,-0.0316721767080294,0.10553534677339013,-0.010888007249509312,0.07289127623938019,0.012573775056667846,0.17659320832906605,0.022862234976982674,0.1241628333798682,29.907619029068503,9.252552858797365,25.71469259826308,7.448484195356036
1998-10-31,0.0591259962856813,0.0802942285676289,0.0409073638117787,0.0027345393352966,0.0243290994174387,36.608181953430176,-0.1261479007380624,0.1798937341469642,0.0060867205471155,0.062395515043411,0.0034416666666666,0.0034416666666666,0.0052,0.0080999999999999,0.8969608061309048,1.1119481480779552,0.4670651780280858,0.9769251782005324,1.3579321954945862,0.9177599308842562,-0.001035658213024639,0.125685776298481,0.000981619302852119,0.08201948836544591,0.01625945183655844,0.17724824765987116,0.02593079659418046,0.1243792925566664,35.46701305631608,3.4527917988696797,28.144627682712,8.331298796009383
1998-11-30,0.056375287084956,0.0591259962856813,0.1124153451651084,0.0129531871351828,0.0282682800411877,26.223000144958498,0.0235237987091143,0.0409073638117787,0.0168886118820681,0.0802942285676289,0.0035916666666666,0.0129531871351828,0.002,0.0092999999999999,0.9689815821145842,1.1499581493302935,0.8029033096185652,1.0,1.4134816218474109,0.9999999999755912,0.06727191329890707,0.011395523658229998,0.013973655894043735,0.08439388866214764,0.11107214770795044,0.06950292022134068,0.05215128416146503,0.12303451530696712,33.67864811004154,6.505942059433353,29.03612774247559,7.6565617138435345
1998-12-31,0.0410094408537484,0.056375287084956,0.1784705998867961,0.0095734423068092,0.025447114422215,25.479090777310457,0.0434443965073554,0.1124153451651084,0.3662241152942223,0.0591259962856813,0.00365,0.0095734423068092,0.0011,0.0101,1.0,1.2155586341203652,0.9999999999515388,1.0,1.5723786462519247,0.9999999999823672,0.06526517064608872,0.013088011185183913,0.016796496969029667,0.08568930490884594,0.11059776962122773,0.06879962692850197,0.061585772338947777,0.13133937342053767,29.436757625233042,6.221763854254825,29.672188327150774,7.056525000569829
1999-01-31,-0.0322825623775913,0.0410094408537484,0.1585938693644679,0.008095508811825,0.0309295132671332,28.03526316191021,0.1665083357403355,0.1784705998867961,0.3645762377868899,0.056375287084956,0.00365,0.008095508811825,0.0008,0.0104999999999999,1.0,1.284086101087498,0.9999999999632284,1.0,1.71408699354519,0.999999999986926,0.052170241408128565,0.00976289926393443,0.02556729159755197,0.08488905555290789,0.14982660480545748,0.03388912605796369,0.08304302832100795,0.13556629732736744,26.57911802805972,1.31476966611874,31.023065542187897,5.399866628214655
1999-02-28,0.0387942154089167,-0.0322825623775913,-0.094918609842568,-0.0028422548555188,0.0148537582074474,28.82263153477719,0.2271903077406542,0.1585938693644679,0.5188572185624412,0.0410094408537484,0.0036833333333333,0.0036833333333333,0.0016,0.0098999999999999,1.0,1.336745754101166,0.9999999999689788,1.0,1.8653997975735588,0.9999999999898668,0.021700721853704363,0.047377985815122224,0.04448631757630572,0.03965895418008236,0.08071528646956534,0.1524277542129393,0.09589371708875787,0.10724929919002578,27.44566182466595,1.748009868928224,30.56215496735375,5.459685306236416
1999-03-31,0.0379440275962774,0.0387942154089167,0.0940693616124987,0.0083193923226478,0.0135931492353076,25.30956541973612,0.1564551675992627,-0.094918609842568,0.2357699026734556,-0.0322825623775913,0.0038166666666666,0.0083193923226478,0.0026,0.0091,0.9677174376224088,1.2935921759114148,0.8718511587056433,0.905081390157432,1.6883386419872688,0.7953995874626779,0.015840364628357934,0.04169039318185663,0.04055276763722333,0.038685881186081454,0.052581540378132875,0.13175004273815435,0.0815896549996803,0.09922877519892505,27.38915337214117,1.843502584074398,28.412955498687108,4.254567410139872
1999-04-30,-0.0249704807961751,0.0379440275962774,0.0142423774941691,0.0145733375184968,0.0201063047266372,23.478571483067103,0.1483255657056967,0.0940693616124987,0.1472649284994993,0.0387942154089167,0.0036,0.0145733375184968,0.0028,0.0084,1.0,1.3437760694350116,0.9999999999696132,0.9902218187368944,1.8471595802247245,0.9789227852738566,0.014818560209200934,0.04079298366792033,0.033494400808664754,0.033500703185806,0.0044643764213666065,0.09487265315890606,0.07714549061341201,0.10197436199942422,25.87025614586014,2.715791786356615,26.224687086959932,1.9474093743036744
1999-05-31,0.0544383311143248,-0.0249704807961751,-0.0218545975940309,-0.0141497980177038,0.0085385300923015,26.20450019836425,0.1667645717820813,0.0142423774941691,0.0043249316823081,0.0379440275962774,0.0037249999999999,0.0037249999999999,0.0022,0.0079,1.0,1.3947643456968712,0.999999999973538,1.0,1.873467524258256,0.9999999999899604,0.017255920736339667,0.036571607082791245,0.01947832129502202,0.03793137581077532,0.028819047170878975,0.05932074303038725,0.054767166820222146,0.10728109907730686,24.997545700389157,1.3894923782325928,26.221603762527554,1.94742722477579
1999-06-30,-0.0320460923910916,0.0544383311143248,0.0990908136085531,0.0103896103896103,0.0106091980791738,23.6263636675748,0.1585126702984174,-0.0218545975940309,0.0854005232345589,-0.0249704807961751,0.0037999999999999,0.0103896103896103,0.0028,0.0078999999999999,0.9750295192038247,1.3599364093874575,0.9117753751102904,0.978145402405969,1.8325236454101064,0.953124898500059,0.0224706259714757,0.04190476668162111,0.019155495299916822,0.037560983098994756,0.030492864502897107,0.06208870161918494,0.041537202440514974,0.09290643213836716,24.436478449668716,1.5329338897505544,25.912815910904943,2.2169442921447455
