date,m2_level,m2_growth,sp_close,sp_return,sp_next_return,tbill_wr,mich,mich_wr,metabolism_max,metabolism_min,margin_debt,log_margin,margin_chg,margin_yoy,m2v,cpi,log_cpi,cpi_yoy,vix
1998-09-04,4213.2,0.0016390525671911,973.8900146484376,-0.0532351583151866,0.0354761050218724,0.0009130308121025,2.4,0.0004561910738456,0.0016390525671911,0.0009130308121025,144541.0,11.881318483313109,-0.07551686092778631,0.09104920197753152,2.155,163.5,5.096812990337308,0.014167160264780598,0.3158809498378209
1998-09-11,4274.9,0.0145382563220154,1009.0599975585938,0.0354761050218724,0.0108716830236862,0.0009148663478084,2.4,0.0004561910738456,0.0145382563220154,0.0009148663478084,144541.0,11.881318483313109,0.0,0.09104920197753152,2.155,163.5,5.096812990337308,0.014167160264780598,0.3158809498378209
1998-09-18,4278.6,0.0008651429779108,1020.0900268554688,0.0108716830236862,0.0238867373215273,0.0008707660392111,2.4,0.0004561910738456,0.0008707660392111,0.0008651429779108,144541.0,11.881318483313109,0.0,0.09104920197753152,2.155,163.5,5.096812990337308,0.014167160264780598,0.3158809498378209
1998-09-25,4252.3,-0.006165840256438,1044.75,0.0238867373215273,-0.0411810208493725,0.0008505202309225,2.4,0.0004561910738456,0.0008505202309225,-0.006165840256438,144541.0,11.881318483313109,0.0,0.09104920197753152,2.155,163.5,5.096812990337308,0.014167160264780598,0.3158809498378209
1998-10-02,4214.7,-0.0088815984801595,1002.5999755859376,-0.0411810208493725,-0.0183297056047892,0.0007951979926614,2.3,0.0004373934549697,0.0007951979926614,-0.0088815984801595,138399.0,11.837896096706077,-0.04342238660703224,0.028643535419062616,2.14,163.9,5.099256485749784,0.014751343087072932,0.3820476223173595
1998-10-09,4279.4,0.0152343983071349,984.3900146484376,-0.0183297056047892,0.0706189791908785,0.0007323103315763,2.3,0.0004373934549697,0.0152343983071349,0.0007323103315763,138399.0,11.837896096706077,0.0,0.028643535419062616,2.14,163.9,5.099256485749784,0.014751343087072932,0.3820476223173595
1998-10-16,4290.3,0.0025438477141489,1056.4200439453125,0.0706189791908785,0.0133987866986697,0.0006896541039114,2.3,0.0004373934549697,0.0025438477141489,0.0006896541039114,138399.0,11.837896096706077,0.0,0.028643535419062616,2.14,163.9,5.099256485749784,0.014751343087072932,0.3820476223173595
1998-10-23,4300.1,0.0022816176781957,1070.6700439453125,0.0133987866986697,0.0258157355724667,0.0007489766892572,2.3,0.0004373934549697,0.0022816176781957,0.0007489766892572,138399.0,11.837896096706077,0.0,0.028643535419062616,2.14,163.9,5.099256485749784,0.014751343087072932,0.3820476223173595
1998-10-30,4280.5,-0.0045684530426547,1098.6700439453125,0.0258157355724667,0.0378134462884399,0.0008155009265908,2.3,0.0004373934549697,0.0008155009265908,-0.0045684530426547,138399.0,11.837896096706077,0.0,0.028643535419062616,2.14,163.9,5.099256485749784,0.014751343087072932,0.3820476223173595
1998-11-06,4307.0,0.0061717808715702,1141.010009765625,0.0378134462884399,-0.013491038723469,0.0008726055319652,2.5,0.0004749706973072,0.0061717808715702,0.0008726055319652,148697.0,11.909665957396042,0.07176986068996527,0.11351081720031964,2.14,164.1,5.100475998096045,0.014733231512984446,0.3660818195343017
1998-11-13,4349.0,0.0097043275435277,1125.719970703125,-0.013491038723469,0.0330529136689249,0.0008413106815647,2.5,0.0004749706973072,0.0097043275435277,0.0008413106815647,148697.0,11.909665957396042,0.0,0.11351081720031964,2.14,164.1,5.100475998096045,0.014733231512984446,0.3660818195343017
1998-11-20,4355.8,0.00156235671887,1163.550048828125,0.0330529136689249,0.0244336205217528,0.0008394682529444,2.5,0.0004749706973072,0.00156235671887,0.0008394682529444,148697.0,11.909665957396042,0.0,0.11351081720031964,2.14,164.1,5.100475998096045,0.014733231512984446,0.3660818195343017
1998-11-27,4333.7,-0.0050866097360087,1192.3299560546875,0.0244336205217528,-0.0131614441269934,0.000856043886722,2.5,0.0004749706973072,0.000856043886722,-0.0050866097360087,148697.0,11.909665957396042,0.0,0.11351081720031964,2.14,164.1,5.100475998096045,0.014733231512984446,0.3660818195343017
1998-12-04,4348.8,0.003478264376325,1176.739990234375,-0.0131614441269934,-0.0087744071920056,0.000843152937225,2.3,0.0004373934549697,0.003478264376325,0.000843152937225,148674.0,11.909511268471798,-0.0001546889242440841,0.12229296816880542,2.14,164.4,5.10230248262208,0.015941477997688303,0.2622300014495849
1998-12-11,4395.1,0.0105903390321594,1166.4599609375,-0.0087744071920056,0.0183230100165214,0.0008468369297969,2.3,0.0004373934549697,0.0105903390321594,0.0008468369297969,148674.0,11.909511268471798,0.0,0.12229296816880542,2.14,164.4,5.10230248262208,0.015941477997688303,0.2622300014495849
1998-12-18,4397.5,0.000545913622729,1188.030029296875,0.0183230100165214,0.0316805597727533,0.0008449950199582,2.3,0.0004373934549697,0.0008449950199582,0.000545913622729,148674.0,11.909511268471798,0.0,0.12229296816880542,2.14,164.4,5.10230248262208,0.015941477997688303,0.2622300014495849
1998-12-25,4401.8,0.0009773505488584,1226.27001953125,0.0316805597727533,0.0024108836254908,0.0008597254603777,2.3,0.0004373934549697,0.0009773505488584,0.0008597254603777,148674.0,11.909511268471798,0.0,0.12229296816880542,2.14,164.4,5.10230248262208,0.015941477997688303,0.2622300014495849
1999-01-01,4398.1,-0.0008409186963569,1229.22998046875,0.0024108836254908,0.0366287963435888,0.000843152937225,2.5,0.0004749706973072,0.000843152937225,-0.0008409186963569,162322.0,11.997337295764352,0.08782602729255373,0.19989476168549913,2.129,164.7,5.104125637183595,0.01652930195121094,0.2547909077731046
1999-01-08,4439.9,0.0094592241858973,1275.0899658203125,0.0366287963435888,-0.0252797676789825,0.000843152937225,2.5,0.0004749706973072,0.0094592241858973,0.000843152937225,162322.0,11.997337295764352,0.0,0.19989476168549913,2.129,164.7,5.104125637183595,0.01652930195121094,0.2547909077731046
1999-01-15,4433.1,-0.001532740072414,1243.260009765625,-0.0252797676789825,-0.0146410836835499,0.0008357828766929,2.5,0.0004749706973072,0.0008357828766929,-0.001532740072414,162322.0,11.997337295764352,0.0,0.19989476168549913,2.129,164.7,5.104125637183595,0.01652930195121094,0.2547909077731046
1999-01-22,4421.7,-0.0025748760668761,1225.18994140625,-0.0146410836835499,0.0434829136344258,0.0008210344467252,2.5,0.0004749706973072,0.0008210344467252,-0.0025748760668761,162322.0,11.997337295764352,0.0,0.19989476168549913,2.129,164.7,5.104125637183595,0.01652930195121094,0.2547909077731046
1999-01-29,4374.4,-0.0107548699811915,1279.6400146484375,0.0434829136344258,-0.031951388576477,0.000843152937225,2.5,0.0004749706973072,0.000843152937225,-0.0107548699811915,162322.0,11.997337295764352,0.0,0.19989476168549913,2.129,164.7,5.104125637183595,0.01652930195121094,0.2547909077731046
1999-02-05,4385.1,0.0024430630337265,1239.4000244140625,-0.031951388576477,-0.0075075524184841,0.0008468369297969,2.7,0.0005124760969208,0.0024430630337265,0.0008468369297969,162909.0,12.000947041682773,0.0036097459184212255,0.14210833269785894,2.129,164.7,5.104125637183595,0.01652930195121094,0.280352631619102
1999-02-12,4420.5,0.0080403812825022,1230.1300048828125,-0.0075075524184841,0.0073622669680247,0.0008542028408637,2.7,0.0005124760969208,0.0080403812825022,0.0008542028408637,162909.0,12.000947041682773,0.0,0.14210833269785894,2.129,164.7,5.104125637183595,0.01652930195121094,0.280352631619102
1999-02-19,4423.4,0.0006558192887617,1239.219970703125,0.0073622669680247,-0.0007184635733149,0.0008578847598823,2.7,0.0005124760969208,0.0008578847598823,0.0006558192887617,162909.0,12.000947041682773,0.0,0.14210833269785894,2.129,164.7,5.104125637183595,0.01652930195121094,0.280352631619102
1999-02-26,4414.8,-0.0019460982358918,1238.3299560546875,-0.0007184635733149,0.0295510529451022,0.0008762840002949,2.7,0.0005124760969208,0.0008762840002949,-0.0019460982358918,162909.0,12.000947041682773,0.0,0.14210833269785894,2.129,164.7,5.104125637183595,0.01652930195121094,0.280352631619102
1999-03-05,4424.0,0.0020817313034417,1275.469970703125,0.0295510529451022,0.0148793011383747,0.0008707660392111,2.5,0.0004749706973072,0.0020817313034417,0.0008707660392111,166212.0,12.021019360963098,0.0200723192803256,0.12599294992304522,2.129,164.8,5.1047326174753715,0.01713628224298791,0.2882263153477719
1999-03-12,4464.8,0.0091801562720532,1294.5899658203125,0.0148793011383747,0.0036239751856324,0.0008652465261991,2.5,0.0004749706973072,0.0091801562720532,0.0008652465261991,166212.0,12.021019360963098,0.0,0.12599294992304522,2.129,164.8,5.1047326174753715,0.01713628224298791,0.2882263153477719
1999-03-19,4460.2,-0.0010308124162062,1299.2900390625,0.0036239751856324,-0.0127727645889261,0.0008486786667742,2.5,0.0004749706973072,0.0008486786667742,-0.0010308124162062,166212.0,12.021019360963098,0.0,0.12599294992304522,2.129,164.8,5.1047326174753715,0.01713628224298791,0.2882263153477719
1999-03-26,4448.6,-0.0026041681383876,1282.800048828125,-0.0127727645889261,0.0084765398108665,0.0008486786667742,2.5,0.0004749706973072,0.0008486786667742,-0.0026041681383876,166212.0,12.021019360963098,0.0,0.12599294992304522,2.129,164.8,5.1047326174753715,0.01713628224298791,0.2882263153477719
1999-04-02,4444.4,-0.0009445632097763,1293.719970703125,0.0084765398108665,0.0413598378873227,0.000833939928996,2.7,0.0005124760969208,0.000833939928996,-0.0009445632097763,184329.0,12.12447748342261,0.1034581224595108,0.22908945190953212,2.124,165.9,5.111385197196399,0.02255505551508641,0.2530956541973612
1999-04-09,4520.8,0.01704409260578,1348.3499755859375,0.0413598378873227,-0.0220077308635821,0.000832096808208,2.7,0.0005124760969208,0.01704409260578,0.000832096808208,184329.0,12.12447748342261,0.0,0.22908945190953212,2.124,165.9,5.111385197196399,0.02255505551508641,0.2530956541973612
1999-04-16,4525.2,0.0009728057366781,1319.0,-0.0220077308635821,0.0282919450632296,0.0008173456066784,2.7,0.0005124760969208,0.0009728057366781,0.0008173456066784,184329.0,12.12447748342261,0.0,0.22908945190953212,2.124,165.9,5.111385197196399,0.02255505551508641,0.2530956541973612
1999-04-23,4530.1,0.0010822392363052,1356.8499755859375,0.0282919450632296,-0.0160996643469772,0.000833939928996,2.7,0.0005124760969208,0.0010822392363052,0.000833939928996,184329.0,12.12447748342261,0.0,0.22908945190953212,2.124,165.9,5.111385197196399,0.02255505551508641,0.2530956541973612
1999-04-30,4467.6,-0.0138926626219454,1335.1800537109375,-0.0160996643469772,0.0073278586023725,0.000856043886722,2.7,0.0005124760969208,0.000856043886722,-0.0138926626219454,184329.0,12.12447748342261,0.0,0.20413548228574996,2.124,165.9,5.111385197196399,0.02009200008268852,0.234785714830671
1999-05-07,4450.0,-0.0039472555063856,1345.0,0.0073278586023725,-0.0053675028528097,0.0008689263740204,2.7,0.0005124760969208,0.0008689263740204,-0.0039472555063856,189950.0,12.154516158615772,0.030038675193162945,0.2341741574789129,2.124,166.0,5.111987788356544,0.020694591242833127,0.234785714830671
1999-05-14,4471.8,0.0048869159554172,1337.800048828125,-0.0053675028528097,-0.0056295172590312,0.0008726055319652,2.7,0.0005124760969208,0.0048869159554172,0.0008726055319652,189950.0,12.154516158615772,0.0,0.2341741574789129,2.124,166.0,5.111987788356544,0.020694591242833127,0.234785714830671
1999-05-21,4466.0,-0.0012978587155999,1330.2900390625,-0.0056295172590312,-0.0216183708266464,0.0008670865363606,2.7,0.0005124760969208,0.0008670865363606,-0.0012978587155999,189950.0,12.154516158615772,0.0,0.2341741574789129,2.124,166.0,5.111987788356544,0.020694591242833127,0.234785714830671
1999-05-28,4446.6,-0.0043533942147348,1301.8399658203125,-0.0216183708266464,0.0197071582050564,0.0008762840002949,2.7,0.0005124760969208,0.0008762840002949,-0.0043533942147348,189950.0,12.154516158615772,0.0,0.2341741574789129,2.124,166.0,5.111987788356544,0.020694591242833127,0.234785714830671
1999-06-04,4468.3,0.0048682638857353,1327.75,0.0197071582050564,-0.0260258187347505,0.0008597254603777,2.8,0.0005312019422878,0.0048682638857353,0.0008597254603777,187695.0,12.142573583967264,-0.011942574648507787,0.19555020359138275,2.124,166.0,5.111987788356544,0.019465334788103306,0.2620450019836425
1999-06-11,4514.9,0.0103750151404615,1293.6400146484375,-0.0260258187347505,0.0373267871428075,0.0008909909826793,2.8,0.0005312019422878,0.0103750151404615,0.0008909909826793,187695.0,12.142573583967264,0.0,0.19555020359138275,2.124,166.0,5.111987788356544,0.019465334788103306,0.2620450019836425
1999-06-18,4512.4,-0.0005538754807998,1342.8399658203125,0.0373267871428075,-0.0207143248889997,0.0008818004103317,2.8,0.0005312019422878,0.0008818004103317,-0.0005538754807998,187695.0,12.142573583967264,0.0,0.19555020359138275,2.124,166.0,5.111987788356544,0.019465334788103306,0.2620450019836425
1999-06-25,4491.9,-0.0045533879189822,1315.31005859375,-0.0207143248889997,0.0561086151349728,0.0009020139912823,2.8,0.0005312019422878,0.0009020139912823,-0.0045533879189822,187695.0,12.142573583967264,0.0,0.19555020359138275,2.124,166.0,5.111987788356544,0.019465334788103306,0.2620450019836425
1999-07-02,4464.2,-0.0061857478868709,1391.219970703125,0.0561086151349728,0.0086313354564125,0.0008818004103317,2.5,0.0004749706973072,0.0008818004103317,-0.0061857478868709,189503.0,12.152160134513872,0.009586550546607953,0.16312472186614713,2.128,166.7,5.116195789756748,0.021219347226741903,0.2362636366757479
1999-07-09,4524.2,0.0133507389988233,1403.280029296875,0.0086313354564125,0.0109849936169936,0.0008818004103317,2.5,0.0004749706973072,0.0133507389988233,0.0008818004103317,189503.0,12.152160134513872,0.0,0.16312472186614713,2.128,166.7,5.116195789756748,0.021219347226741903,0.2362636366757479
1999-07-16,4538.1,0.0030676563125283,1418.780029296875,0.0109849936169936,-0.0445652465339382,0.0008799617792702,2.5,0.0004749706973072,0.0030676563125283,0.0008799617792702,189503.0,12.152160134513872,0.0,0.16312472186614713,2.128,166.7,5.116195789756748,0.021219347226741903,0.2362636366757479
1999-07-23,4518.6,-0.0043062109009022,1356.93994140625,-0.0445652465339382,-0.0210160707542089,0.0008744448523156,2.5,0.0004749706973072,0.0008744448523156,-0.0043062109009022,189503.0,12.152160134513872,0.0,0.16312472186614713,2.128,166.7,5.116195789756748,0.021219347226741903,0.2362636366757479
1999-07-30,4499.4,-0.0042581567999624,1328.719970703125,-0.0210160707542089,-0.0216287042056746,0.0008928285807847,2.5,0.0004749706973072,0.0008928285807847,-0.0042581567999624,189503.0,12.152160134513872,0.0,0.16312472186614713,2.128,166.7,5.116195789756748,0.021219347226741903,0.2362636366757479
1999-08-06,4520.7,0.0047227945568196,1300.2900390625,-0.0216287042056746,0.0208457520631106,0.0009020139912823,2.7,0.0005124760969208,0.0047227945568196,0.0009020139912823,187616.0,12.142152599763941,-0.010007534749931324,0.1853172555230458,2.128,167.1,5.118592435601348,0.02239125317544577,0.2104904747009277
1999-08-13,4556.7,0.0079318282198645,1327.6800537109375,0.0208457520631106,0.0067034481602619,0.0008909909826793,2.7,0.0005124760969208,0.0079318282198645,0.0008909909826793,187616.0,12.142152599763941,0.0,0.1853172555230458,2.128,167.1,5.118592435601348,0.02239125317544577,0.2104904747009277
1999-08-20,4554.5,-0.0004829221272182,1336.6099853515625,0.0067034481602619,0.0086857568781051,0.0009093592255942,2.7,0.0005124760969208,0.0009093592255942,-0.0004829221272182,187616.0,12.142152599763941,0.0,0.1853172555230458,2.128,167.1,5.118592435601348,0.02239125317544577,0.2104904747009277
1999-08-27,4528.6,-0.0057029142464433,1348.27001953125,0.0086857568781051,0.0066309150862274,0.0009350459184276,2.7,0.0005124760969208,0.0009350459184276,-0.0057029142464433,187616.0,12.142152599763941,0.0,0.1853172555230458,2.128,167.1,5.118592435601348,0.02239125317544577,0.2104904747009277
1999-09-03,4518.1,-0.0023212894679465,1357.239990234375,0.0066309150862274,-0.0041197267498856,0.0009240414521514,2.8,0.0005312019422878,0.0009240414521514,-0.0023212894679465,189741.0,12.153415263302959,0.011262663539017836,0.27209677998984994,2.128,167.8,5.122772794033106,0.0259598036957982,0.24323636228388
1999-09-10,4573.9,0.0122746811710295,1351.6600341796875,-0.0041197267498856,-0.0120876099688595,0.0008946660068449,2.8,0.0005312019422878,0.0122746811710295,0.0008946660068449,189741.0,12.153415263302959,0.0,0.27209677998984994,2.128,167.8,5.122772794033106,0.0259598036957982,0.24323636228388
1999-09-17,4577.2,0.0007212248020555,1335.4200439453125,-0.0120876099688595,-0.044450445441381,0.0008781229759355,2.8,0.0005312019422878,0.0008781229759355,0.0007212248020555,189741.0,12.153415263302959,0.0,0.27209677998984994,2.128,167.8,5.122772794033106,0.0259598036957982,0.24323636228388
1999-09-24,4559.4,-0.0038964215397655,1277.3599853515625,-0.044450445441381,0.0042575933484651,0.0008983403429594,2.8,0.0005312019422878,0.0008983403429594,-0.0038964215397655,189741.0,12.153415263302959,0.0,0.27209677998984994,2.128,167.8,5.122772794033106,0.0259598036957982,0.24323636228388
1999-10-01,4514.6,-0.0098744465543167,1282.81005859375,0.0042575933484651,0.0406420297512341,0.0009167017118587,2.7,0.0005124760969208,0.0009167017118587,-0.0098744465543167,194259.0,12.17694759920293,0.02353233589997039,0.33905150249685256,2.145,168.1,5.12455904041457,0.025302554664786037,0.2454142861139206
