date,sp_quarterly_return,tbill_quarterly_return,vix_quarterly_avg,top1_quarterly_growth,next9_quarterly_growth,mid_quarterly_growth,sp_1q_lag,sp_2q_lag,top1_1q_lag,next9_1q_lag,mid_1q_lag,m2_quarterly_growth,news_sentiment_lag1,news_sentiment_std_lag1,sent_m1,sent_m2,sent_m3
1990-10-01,0.0789740708765669,0.0174870967741935,25.195555535573806,-0.0249237220580822,-0.0128765301960918,0.0091680715910491,-0.1451594961607535,-0.0996941060335462,-0.0249237220580822,-0.0128765301960918,0.0091680715910491,0.0069322488215177,-0.1332807282014982,0.1357758985426002,-0.22105909932044246,-0.21425251464049022,-0.24125317123628431
1991-01-01,0.1362727873346598,0.0150716666666666,26.11328142881393,0.0370969121292996,0.0170067090652052,0.0143654681360698,0.0789740708765669,-0.0776492616223927,0.0370969121292996,0.0170067090652052,0.0143654681360698,0.0099749097362462,-0.2221732912180216,0.0356468550644448,-0.302165346280221,-0.29410250751035555,-0.19736931521085002
1991-04-01,-0.0108203122045342,0.01390078125,22.49475413463155,0.0376947301837677,0.0182304609125496,0.0174802942174865,0.1362727873346598,0.2260088749767415,0.0376947301837677,0.0182304609125496,0.0174802942174865,0.0103914202617545,-0.2603091441094875,0.0635914598807099,-0.12739275147517523,-0.13629361722738512,-0.016189887033154566
1991-07-01,0.0449940228598988,0.0134484374999999,17.147031262516975,0.0008414706972286,-0.0009967422764476,0.0097138481790897,-0.0108203122045342,0.1239779610261824,0.0008414706972286,-0.0009967422764476,0.0097138481790897,0.0074060747803665,-0.0929316668515349,0.0600660413520717,-0.026111212855715667,-0.01938913267616543,-0.031210118035475413
1991-10-01,0.0753622752804303,0.0113725806451612,16.634218722581863,0.0157142930140399,0.0075963292849232,0.0178934013939764,0.0449940228598988,0.0336868612806824,0.0157142930140399,0.0075963292849232,0.0178934013939764,0.0045538424906244,-0.0279635724490736,0.024677954005789,-0.039702331121530265,-0.11913506612181664,-0.11412559089160734
1992-01-01,-0.0321273442521715,0.0097471774193548,17.45531253516674,0.0451333851373942,0.0228466039070007,0.018163192877026,0.0753622752804303,0.1237471500770708,0.0451333851373942,0.0228466039070007,0.018163192877026,0.0062516666172853,-0.0932774109988594,0.0453238644970652,-0.012312342765771093,0.07463333112637288,0.0964872726509648
1992-04-01,0.0110233401375283,0.0091996031746031,17.56428571731325,-0.0035351618546871,-0.0043865066140145,0.0062620462617246,-0.0321273442521715,0.0408137412666975,-0.0035351618546871,-0.0043865066140145,0.0062620462617246,0.0005005594487959,0.0500356296824475,0.057002029976997,0.03067571697756648,0.0032397257492712307,0.03945790176900724
1992-07-01,0.0236682824467777,0.007708984375,15.61634914458744,-0.006506631390906,0.00626805616284,0.0107390649286536,0.0110233401375283,-0.0214581547580503,-0.006506631390906,0.00626805616284,0.0107390649286536,0.0034788761461126,0.021624228933693,0.0319744827308156,-0.02035011015686905,0.03488665163299189,-0.04535123012028634
1992-10-01,0.0428674106878725,0.0076754032258064,13.90203122794628,0.0088030783190278,0.0138596867676181,0.0179471736667033,0.0236682824467777,0.0349525261121881,0.0088030783190278,0.0138596867676181,0.0179471736667033,0.0118694362017803,-0.0126555866649457,0.0420935658872616,-0.059303821094574466,0.040707405229719974,0.2063002562330615
1993-01-01,0.0366299196384201,0.0074,14.761093765497208,0.0490687855032072,0.022639940118696,0.0151437290154941,0.0428674106878725,0.067550291118573,0.0490687855032072,0.022639940118696,0.0151437290154941,-0.0108869211786906,0.0600979517418992,0.116975545733792,0.22156969289625844,0.21882499488336699,0.23770084256126034
1993-04-01,-0.0025239989694819,0.0074190476190476,13.255322533269082,0.0338081788212409,0.0145243738065174,0.0056519789347162,0.0366299196384201,0.0810675601348966,0.0338081788212409,0.0145243738065174,0.0056519789347162,0.0075755351322783,0.2233872138791614,0.026681150251135,0.1588676817715168,0.0937949420223313,0.11507638171315193
1993-07-01,0.0186446938477882,0.007503125,12.973174624972874,0.0178699746411714,0.0064532598441455,0.0116468499625705,-0.0025239989694819,0.0340134667895186,0.0178699746411714,0.0064532598441455,0.0116468499625705,0.0063237651172955,0.1198692122003534,0.0371572820168904,0.10593642078099712,0.12848816427492327,0.21256674627463024
1993-10-01,0.0163859840308207,0.0076483870967741,12.117187470197678,0.0293033975793348,0.0105290639907635,0.0149077212670771,0.0186446938477882,0.0160736356902482,0.0293033975793348,0.0105290639907635,0.0149077212670771,0.0094694775860073,0.1451927615410607,0.0547044182262557,0.24042839340625272,0.32584612965583803,0.3653825194604935
1994-01-01,-0.0443349183238538,0.008141129032258,12.42156247794628,0.0362096205287367,0.0123632962662014,0.0117185992612338,0.0163859840308207,0.0353361895342583,0.0362096205287367,0.0123632962662014,0.0117185992612338,-0.005335781290341,0.3072395880261193,0.065200937638072,0.3804931111874119,0.24115260424358503,0.19488766212617198
1994-04-01,-0.0033649640778172,0.0099975806451612,13.436190468924384,0.0131047818897878,0.0026550659915303,0.0067168438145561,-0.0443349183238538,-0.0286754055566955,0.0131047818897878,0.0026550659915303,0.0067168438145561,0.0047299051134888,0.2702443169222938,0.0927878095952484,0.15613555957873662,0.14779543636306638,0.12003285338481268
1994-07-01,0.0415062977410314,0.011201171875,14.512580640854374,0.0165966914159825,0.0017691667145647,0.0085240734864393,-0.0033649640778172,-0.0475506969941184,0.0165966914159825,0.0017691667145647,0.0085240734864393,0.0027843959009099,0.1384659274839438,0.032640471406813,0.17020039188285027,0.25800779606065444,0.20084232638279598
1994-10-01,-0.0074344676037544,0.013205737704918,12.516249999403954,0.0231361548280579,0.0071565413611864,0.0128029614766909,0.0415062977410314,0.0380016664623124,0.0231361548280579,0.0071565413611864,0.0128029614766909,0.0013167687639548,0.2065073517353638,0.0462051791832023,0.18319644130045368,0.1907949263850848,0.25668656008858837
1995-01-01,0.0902301553175786,0.0143383064516129,15.268730118161155,0.024526378669357,0.0010863206060738,0.0028747252999528,-0.0074344676037544,0.0337632529113696,0.024526378669357,0.0010863206060738,0.0028747252999528,-0.0050314465408805,0.2071784086849378,0.0372221155546448,0.17699643440784946,0.09736451905752931,-0.0016428681030388802
1995-04-01,0.0879551223192895,0.0139857142857142,11.992380944509357,0.03234545885164,0.0160669099322519,0.0136115643718643,0.0902301553175786,0.0821248745472338,0.03234545885164,0.0160669099322519,0.0136115643718643,0.0081599816113091,0.0871697075820217,0.0797431214389094,0.06671333811245858,0.03578770812600851,-0.035843339189887045
1995-07-01,0.0728039892510898,0.0134194444444444,12.190317471822103,0.0352173093073833,0.008046761211274,0.0196922227618399,0.0879551223192895,0.1861214819847143,0.0352173093073833,0.008046761211274,0.0196922227618399,0.0239968080255357,0.0190433772807879,0.0512314481324125,0.04011267005285669,0.12455503522388396,0.21425241579612095
1995-10-01,0.0539347734975337,0.0131532258064516,12.472698453872924,0.0401479033448148,0.0044996929347587,0.0035226037758251,0.0728039892510898,0.1671625953502913,0.0401479033448148,0.0044996929347587,0.0035226037758251,0.0090453659894238,0.1223029483479204,0.0780846712739207,0.22493612189446727,0.15766112854083378,0.08016596923792554
1996-01-01,0.0480087147498011,0.0123254032258064,12.89968248397585,0.029362389031877,0.0287618027117286,0.0196589709457892,0.0539347734975337,0.130665429418598,0.029362389031877,0.0287618027117286,0.0196589709457892,0.0060129637291408,0.1508860443010116,0.0706430069325564,0.027054780872628813,0.06202117732629694,0.10518447958653973
1996-04-01,0.0389310687572617,0.0125453125,15.398253804161437,0.0125444157123317,0.021842632140127,0.0207429479348038,0.0480087147498011,0.104532827403273,0.0125444157123317,0.021842632140127,0.0207429479348038,0.0138458585803196,0.0620004438816257,0.0419574101203836,0.12102546021342278,0.12488641565845858,0.07420971446360151
1996-07-01,0.0249019758815436,0.012741015625,16.368254010639493,0.0145056967335119,0.0159886641036488,0.0168411264643411,0.0389310687572617,0.0888088140819352,0.0145056967335119,0.0159886641036488,0.0168411264643411,0.0146032776245335,0.1036677657329774,0.0383538821612871,0.10220268693181776,0.1622905863388892,0.21304663717746736
1996-10-01,0.0777064464180818,0.0124338709677419,16.778437554836273,0.0023401600927082,0.0122434482347519,0.0126592433861065,0.0249019758815436,0.0648025051740412,0.0023401600927082,0.0122434482347519,0.0126592433861065,0.0117010501625884,0.1554196621088878,0.0514005387973407,0.24520435448615782,0.2606147949894269,0.32211016262731246
1997-01-01,0.0221130289963551,0.0126541666666666,17.206249967217445,0.026638267237032,0.027909801743789,0.0158890566068674,0.0777064464180818,0.1045434663541691,0.026638267237032,0.027909801743789,0.0158890566068674,0.0124087783544537,0.2735447488401247,0.0455151746307893,0.3498405112374213,0.31389148799436434,0.2371890790039493
1997-04-01,0.1690881503022978,0.012622265625,19.909180187788166,-0.0018755052741427,0.0123973234092062,0.009258967296031,0.0221130289963551,0.1015378003172837,-0.0018755052741427,0.0123973234092062,0.009258967296031,0.0074685125429374,0.2981327411201265,0.0547951754193153,0.22436611702044804,0.22665630040630216,0.31270432074864707
1997-07-01,0.0702035990013607,0.01262265625,19.92296886444092,0.054617604530448,0.0466460461362825,0.0315719177489894,0.1690881503022978,0.1949402304692278,0.054617604530448,0.0466460461362825,0.0315719177489894,0.0215420379697792,0.2534054905012414,0.0587334977874273,0.39185696167330586,0.4040724087146021,0.2757302309075991
