date,sp_next_return,sp_return,ndx_return,m2_growth,m2_3m,vix,sentiment,ndx_1m,ndx_3m,sp_1m,tbill,metabolism
1992-04-30,0.0009639568254424802,0.027892713957560433,-0.04702059438287609,0.008641649822773045,0.01446636772820753,16.562856946672714,0.03067571697756648,-0.06600559953611307,-0.0235904639016693,-0.02183186212532784,0.0033416666666666664,0.008641649822773045
1992-05-31,-0.017358833150663777,0.0009639568254424802,0.024150680276559422,-0.013156366171003686,0.0012375872941039479,15.076999950408936,0.0032397257492712307,-0.04702059438287609,-0.09001970610250531,0.027892713957560433,0.003025,0.003025
1992-06-30,0.039373686063305824,-0.017358833150663777,-0.04460902279582024,0.004186444175830584,-0.00046134145793264025,15.203181873668324,0.03945790176900724,0.024150680276559422,-0.08842659599661051,0.0009639568254424802,0.0031249999999999997,0.004186444175830584
1992-07-31,-0.02399753160189122,0.039373686063305824,0.03208504357084929,0.0003523090925106054,-0.008675870884890746,13.601818214763295,-0.02035011015686905,-0.04460902279582024,-0.06754365463905954,-0.017358833150663777,0.002958333333333333,0.002958333333333333
1992-08-31,0.009105593857418715,-0.02399753160189122,-0.03742414531980509,0.003419710503817619,0.007975464960540801,14.42190474555606,0.03488665163299189,0.03208504357084929,0.00985838954888374,0.039373686063305824,0.0026416666666666667,0.003419710503817619
1992-09-30,0.002106282691536565,0.009105593857418715,0.046531401919937654,0.004671387020007689,0.008462237602886002,13.696666581290108,-0.04535123012028634,-0.03742414531980509,-0.050857143244305014,-0.02399753160189122,0.002625,0.004671387020007689
1992-10-31,0.03026180770368403,0.002106282691536565,0.05099222933791814,0.0025149140250322333,0.010642374929984433,17.636818278919566,-0.059303821094574466,0.046531401919937654,0.03968723611940583,0.009105593857418715,0.002175,0.0025149140250322333
1992-11-30,0.010107766987062838,0.03026180770368403,0.0662453639065097,0.00613479010253859,0.013376997805189417,14.424499940872192,0.040707405229719974,0.05099222933791814,0.058733689544356205,0.002106282691536565,0.0025083333333333333,0.00613479010253859
1992-12-31,0.007045987892006611,0.010107766987062838,0.026285064759857146,0.0012775471095496371,0.009953749821893343,12.19136363809759,0.2063002562330615,0.0662453639065097,0.17275940654397393,0.03026180770368403,0.002775,0.002775
1993-01-31,0.010483627595407663,0.007045987892006611,0.028804642254185664,0.002203856749311228,0.009640384446846229,12.408999967575074,0.22156969289625844,0.026285064759857146,0.15007104544082406,0.010107766987062838,0.0025666666666666667,0.0025666666666666667
1993-02-28,0.01869729905188877,0.010483627595407663,-0.05240712175653961,-0.014206764850554054,-0.010772044946430137,13.721578949376157,0.21882499488336699,0.028804642254185664,0.12579179697361842,0.007045987892006611,0.0024166666666666664,0.0024166666666666664
1993-03-31,-0.025416810160156622,0.01869729905188877,0.02358033386649727,0.0036409548697771132,-0.008437078949882326,13.606086855349334,0.23770084256126034,-0.05240712175653961,0.000512945058532388,0.010483627595407663,0.0024583333333333336,0.0036409548697771132
1993-04-30,0.02271746278774489,-0.025416810160156622,-0.05418453446090954,0.011117287381878782,0.00038171301054101825,12.840952419099354,0.1588676817715168,0.02358033386649727,-0.002123864503087436,0.01869729905188877,0.0024166666666666664,0.011117287381878782
1993-05-31,0.0007552285391652092,0.02271746278774489,0.08285157134395482,-0.0020938145229301153,0.01267391949593355,13.6060001373291,0.0937949420223313,-0.05418453446090954,-0.08261817367249435,-0.025416810160156622,0.0023916666666666665,0.0023916666666666665
1993-06-30,-0.00532704570835929,0.0007552285391652092,-0.005392370298422433,0.008217980475010878,0.017292139225604464,12.52409081025557,0.11507638171315193,0.08285157134395482,0.048328216652025136,0.02271746278774489,0.002533333333333333,0.008217980475010878
1993-07-31,0.03443195614588723,-0.00532704570835929,-0.036217165628200765,0.0008382229673093988,0.006950300985837821,11.500476201375326,0.10593642078099712,-0.005392370298422433,0.018655017310586608,0.0007552285391652092,0.0024916666666666668,0.0024916666666666668
1993-08-31,-0.009987930164805148,0.03443195614588723,0.05606961361898799,0.002554871675763515,0.011641118654961202,11.928636420856822,0.12848816427492327,-0.036217165628200765,0.03800609696213009,-0.00532704570835929,0.002558333333333333,0.002558333333333333
1993-09-30,0.019392922751884534,-0.009987930164805148,0.027009265010754735,0.004054210587281393,0.007463211785000423,12.931428409758068,0.21256674627463024,0.05606961361898799,0.012333293650227839,0.03443195614588723,0.0025083333333333333,0.004054210587281393
1993-10-31,-0.01291062608362914,0.019392922751884534,0.02160874042774763,-0.00020189201661280354,0.006416211822088069,11.875238100687662,0.24042839340625272,0.027009265010754735,0.04531238330594922,-0.009987930164805148,0.0024333333333333334,0.0024333333333333334
1993-11-30,0.010091174724184304,-0.01291062608362914,-0.010805979114871911,0.007223554566731183,0.011102876145480556,14.083809534708658,0.32584612965583803,0.02160874042774763,0.10802997229016098,0.019392922751884534,0.00255,0.007223554566731183
1993-12-31,0.032500745519977725,0.010091174724184304,0.029785884586808642,0.004589919389540675,0.011642345732908455,11.356363556601785,0.3653825194604935,-0.010805979114871911,0.037863990608464126,-0.01291062608362914,0.0026000000000000003,0.004589919389540675
1994-01-31,-0.030044997286678532,0.032500745519977725,0.03944459049720872,0.0012885121979153702,0.013150406213955801,11.290476163228353,0.3804931111874119,0.029785884586808642,0.04066995699239406,0.010091174724184304,0.002525,0.002525
1994-02-28,-0.04574651060635082,-0.030044997286678532,-0.004396185534848995,-0.008464640109811516,-0.0026301032243287725,13.644210464075991,0.24115260424358503,0.03944459049720872,0.058838589062766955,0.032500745519977725,0.002525,0.002525
1994-03-31,0.011530643100964522,-0.04574651060635082,-0.07086886726605024,0.0058835405070225555,-0.0013457794067119888,15.223478317260742,0.19488766212617198,-0.004396185534848995,0.06569966651285308,-0.030044997286678532,0.002916666666666667,0.0058835405070225555
1994-04-30,0.012397144202814125,0.011530643100964522,-0.0253551067258605,0.012013647962840768,0.009351139580771273,16.471052671733656,0.15613555957873662,-0.07086886726605024,-0.038465419732784945,-0.04574651060635082,0.0030416666666666665,0.012013647962840768
1994-05-31,-0.026790823628320082,0.012397144202814125,0.015003365314174566,-0.009440131934374096,0.0083581202446954,13.897142818995885,0.14779543636306638,-0.0253551067258605,-0.09840815284280324,0.011530643100964522,0.0032666666666666664,0.0032666666666666664
1994-06-30,0.03148990725890011,-0.026790823628320082,-0.04896401745201062,0.0030714470247152903,0.0055391087154459395,13.408636353232644,0.12003285338481268,0.015003365314174566,-0.08084044505595922,0.012397144202814125,0.003483333333333333,0.003483333333333333
1994-07-31,0.03759869964992624,0.03148990725890011,0.02736612879045186,0.005036630036630019,-0.001393272484289998,12.48449993133545,0.17020039188285027,-0.04896401745201062,-0.05917068144902393,-0.026790823628320082,0.0035,0.005036630036630019
1994-08-31,-0.026877534841474704,0.03759869964992624,0.07494053911804244,-0.0008008695154738676,0.007316171387219628,11.889130467953889,0.25800779606065444,0.02736612879045186,-0.008278623812165042,0.03148990725890011,0.003566666666666667,0.003566666666666667
1994-09-30,0.020833815622011143,-0.026877534841474704,-0.010178406270652918,0.0017175244747238416,0.0059565194068369465,13.23333336058117,0.20084232638279598,0.07494053911804244,0.05028372043305085,0.03759869964992624,0.0037916666666666667,0.0037916666666666667
1994-10-31,-0.03950461187888721,0.020833815622011143,0.04874947668378815,0.0036496350364962904,0.00456825491868762,15.245238031659808,0.18319644130045368,-0.010178406270652918,0.09311690104698256,-0.026877534841474704,0.003941666666666667,0.003941666666666667
1994-11-30,0.012299117331743048,-0.03950461187888721,-0.019924901856854804,0.0015748031496063408,0.006956693089425814,16.38380949837821,0.1907949263850848,0.04874947668378815,0.1158687694687035,0.020833815622011143,0.004233333333333333,0.004233333333333333
1994-12-31,0.024277711761677034,0.012299117331743048,-0.0013586737330063547,0.004431103487707366,0.009684464624403644,14.177142824445452,0.25668656008858837,-0.019924901856854804,0.017391338361102626,-0.03950461187888721,0.004625,0.004625
1995-01-31,0.03607414807259257,0.024277711761677034,0.002622004074999351,0.002339181286549641,0.008366131267084409,12.274285679771786,0.17699643440784946,-0.0013586737330063547,0.026456729081318464,0.012299117331743048,0.004608333333333333,0.004608333333333333
1995-02-28,0.027329195113380722,0.03607414807259257,0.06703183659689649,-0.009477189287645404,-0.002760800861897894,11.470000016061883,0.09736451905752931,0.002622004074999351,-0.018690234714575316,0.024277711761677034,0.004916666666666667,0.004916666666666667
1995-03-31,0.027960357804911462,0.027329195113380722,0.033872818257767445,0.005459142627284308,-0.0017401226643843914,12.166521735813307,-0.0016428681030388802,0.06703183659689649,0.0683760490464409,0.03607414807259257,0.0048,0.005459142627284308
1995-04-30,0.03631171269946476,0.027960357804911462,0.05011741913899548,0.012687889352460457,0.008566468395139193,12.442631570916427,0.06671333811245858,0.033872818257767445,0.10606774197468916,0.027329195113380722,0.00475,0.012687889352460457
1995-05-31,0.021278543431649366,0.03631171269946476,0.03948379044492256,-0.009960215569538078,0.008074643163047845,12.265909194946289,0.03578770812600851,0.05011741913899548,0.15846350656041763,0.027960357804911462,0.004758333333333333,0.004758333333333333
1995-06-30,0.03177603957520647,0.021278543431649366,0.10229465799836568,0.014705882352941124,0.0173454364297001,11.89681811766191,-0.035843339189887045,0.03948379044492256,0.1285549274069726,0.03631171269946476,0.004583333333333333,0.014705882352941124
1995-07-31,-0.0003202374774278205,0.03177603957520647,0.057338761604540656,0.007441440933562582,0.012074858581827996,12.514000129699706,0.04011267005285669,0.10229465799836568,0.2032428416434897,0.021278543431649366,0.00455,0.007441440933562582
1995-08-31,0.04009747288732535,-0.0003202374774278205,0.013869382964273536,0.005288044542682169,0.027662495502471574,12.79826085463814,0.12455503522388396,0.057338761604540656,0.21151718170333522,0.03177603957520647,0.004533333333333334,0.005288044542682169
1995-09-30,-0.004979335189770229,0.04009747288732535,0.01440781815488168,0.00693014194266639,0.019787467936973613,12.057000017166137,0.21425241579612095,0.013869382964273536,0.18166361876449022,-0.0003202374774278205,0.0044083333333333335,0.00693014194266639
1995-10-31,0.04104900278106194,-0.004979335189770229,0.023415621465204595,0.004471228615863021,0.016780856162203373,14.357272711667148,0.22493612189446727,0.01440781815488168,0.0874486278292983,0.04009747288732535,0.004383333333333334,0.004471228615863021
1995-11-30,0.01744387340596476,0.04104900278106194,-0.008450613491054249,0.0023777267826039505,0.013837266611068877,12.469047546386719,0.15766112854083378,0.023415621465204595,0.05255945745574553,-0.004979335189770229,0.004433333333333333,0.004433333333333333
1995-12-31,0.03261738686923121,0.01744387340596476,-0.02945831553158318,0.008164391118466341,0.015079982226171795,11.74849991798401,0.08016596923792554,-0.008450613491054249,0.029387711909246717,0.04104900278106194,0.0044083333333333335,0.008164391118466341
1996-01-31,0.006933701784703983,0.03261738686923121,0.027055216465458054,0.008219178082191858,0.01886751577544854,13.473636237057773,0.027054780872628813,-0.02945831553158318,-0.015126198746478137,0.01744387340596476,0.004141666666666666,0.008219178082191858
1996-02-29,0.007916567590839696,0.006933701784703983,0.052397704338908335,-0.008885869565217308,0.007418625678460966,15.032999801635743,0.06202117732629694,0.027055216465458054,-0.011623670850928747,0.03261738686923121,0.004075,0.004075
1996-03-31,0.01343142201418468,0.007916567590839696,-0.021097272591057648,0.012831409535820848,0.012082191780821816,17.762380781627837,0.10518447958653973,0.052397704338908335,0.049029926266830115,0.006933701784703983,0.004050000000000001,0.012831409535820848
1996-04-30,0.022853405991703157,0.01343142201418468,0.0935557050286806,0.014597750865051884,0.018485204203964045,16.575238000778924,0.12102546021342278,-0.021097272591057648,0.058067131365565405,0.007916567590839696,0.004191666666666667,0.014597750865051884
1996-05-31,0.0022567099722681228,0.022853405991703157,0.0384863961894244,-0.014760737503996535,0.012448093150291495,16.14636369185014,0.12488641565845858,0.0935557050286806,0.12657560105684817,0.01343142201418468,0.00415,0.00415
1996-06-30,-0.045748016719207696,0.0022567099722681228,-0.02179411391877273,0.010763156471415458,0.01038062283737018,16.395000171661376,0.07420971446360151,0.0384863961894244,0.11168375905132333,0.022853405991703157,0.004233333333333333,0.010763156471415458
1996-07-31,0.01881393514756069,-0.045748016719207696,-0.06096261445669027,0.0020080858925273226,-0.0021567137823962357,17.97863635149869,0.10220268693181776,-0.02179411391877273,0.11089239626831526,0.0022567099722681228,0.004233333333333333,0.004233333333333333
1996-08-31,0.05420332732833044,0.01881393514756069,0.04333264749834642,0.002511757161179906,0.015336745414725073,15.760454698042436,0.1622905863388892,-0.06096261445669027,-0.046075580224436696,-0.045748016719207696,0.004258333333333334,0.004258333333333334
1996-09-30,0.026101002422918018,0.05420332732833044,0.11151799988428923,0.004219860050211022,0.008763841317406484,16.578000020980834,0.21304663717746736,0.04333264749834642,-0.04162394996243879,0.01881393514756069,0.004308333333333333,0.004308333333333333
1996-10-31,0.07337615178140577,0.026101002422918018,0.01955066334986899,0.0021542553191489233,0.008910996249944514,16.381739201753035,0.24520435448615782,0.11151799988428923,0.08898570886977897,0.05420332732833044,0.004141666666666666,0.004141666666666666
1996-11-30,-0.021505414489508046,0.07337615178140577,0.10907062673226076,0.00732464637350394,0.01375460712568799,15.996999740600586,0.2606147949894269,0.01955066334986899,0.18235558983024425,0.026101002422918018,0.004191666666666667,0.00732464637350394
1996-12-31,0.061317039054128886,-0.021505414489508046,-0.015167712936224098,0.010103136181856431,0.0196937430865618,19.260952449980238,0.32211016262731246,0.10907062673226076,0.256853083412689,0.07337615178140577,0.004125,0.010103136181856431
1997-01-31,0.0059275902346540565,0.061317039054128886,0.12198062266026066,0.005730360491769115,0.02333243648110228,19.473181551153008,0.3498405112374213,-0.015167712936224098,0.11360274576689999,-0.021505414489508046,0.004208333333333333,0.005730360491769115
1997-02-28,-0.04261401064074877,0.0059275902346540565,-0.07714173594702844,-0.004765357919817581,0.011050305198905486,20.139473563746403,0.31389148799436434,0.12198062266026066,0.2254817215130036,0.061317039054128886,0.00415,0.00415
1997-03-31,0.05840557906734034,-0.04261401064074877,-0.06278957626979365,0.009922391791238994,0.010869391325112998,20.169999980926512,0.2371890790039493,-0.07714173594702844,0.019723998530490006,0.0059275902346540565,0.0042499999999999994,0.009922391791238994
1997-04-30,0.05857688480332501,0.05840557906734034,0.09745814984281753,0.014492379896335672,0.019676182459410718,19.662272626703437,0.22436611702044804,-0.06278957626979365,-0.02958506407220185,-0.04261401064074877,0.004316666666666667,0.014492379896335672
1997-05-31,0.043452614795275846,0.05857688480332501,0.09615427017235878,-0.015912152715995997,0.008255638314495384,19.9247620900472,0.22665630040630216,0.09745814984281753,-0.05079485451537957,0.05840557906734034,0.0042499999999999994,0.0042499999999999994
1997-06-30,0.07814580943742477,0.043452614795275846,-0.001616507099582054,0.011949408995680644,0.010279310174779566,20.194285983131046,0.31270432074864707,0.09615427017235878,0.1274486169989142,0.05857688480332501,0.003991666666666667,0.011949408995680644
1997-07-31,-0.057465631708528364,0.07814580943742477,0.15640869467585095,0.004115015974440972,-5.495775290620397e-05,20.529090881347656,0.39185696167330586,-0.001616507099582054,0.2010388060186088,0.043452614795275846,0.0042,0.0042
1997-08-31,0.053153590615567126,-0.057465631708528364,-0.029791405468645782,0.006694496767296387,0.022915966169205992,23.084762028285436,0.4040724087146021,0.15640869467585095,0.2655532405695331,0.07814580943742477,0.004283333333333333,0.006694496767296387
1997-09-30,-0.03447769737522033,0.053153590615567126,0.021516674550480452,0.005406497903087226,0.016302149151928624,23.812380836123513,0.2757302309075991,-0.029791405468645782,0.12014400185158336,-0.057465631708528364,0.0042250000000000005,0.005406497903087226
1997-10-31,0.04458685521263939,-0.03447769737522033,-0.07067340829678892,0.001231279525580442,0.013383412250339122,23.870869760927945,0.21281341679634586,0.021516674550480452,0.14609845207369387,0.053153590615567126,0.004141666666666666,0.004141666666666666
1997-11-30,0.01573159710869443,0.04458685521263939,0.030295614833335316,0.007704856318233144,0.014400485068970514,32.034737034847865,0.17497401436169943,-0.07067340829678892,-0.07895904525300512,-0.03447769737522033,0.004258333333333334,0.007704856318233144
1997-12-31,0.010150177442407982,0.01573159710869443,-0.05681049406573113,0.008262817322050697,0.01728235604369721,26.276363719593395,0.27002037388663136,0.030295614833335316,-0.02191707834116674,0.04458685521263939,0.0042499999999999994,0.008262817322050697
1998-01-31,0.07044919253631243,0.010150177442407982,0.08104315211282853,0.00772610584518163,0.02388130311577563,23.866499996185304,0.12271100583095704,-0.05681049406573113,-0.096913862861714,0.01573159710869443,0.004316666666666667,0.00772610584518163
1998-02-28,0.049945714341220526,0.07044919253631243,0.11483199932715626,-0.001077770973668124,0.01495769039323025,19.99894724394146,0.1720848275082452,0.08104315211282853,0.050518830556775196,0.010150177442407982,0.0042499999999999994,0.0042499999999999994
1998-03-31,0.009076469253460395,0.049945714341220526,0.02221703599138558,0.014871983339458383,0.02161074132519869,20.158636353232644,0.1568360042668158,0.11483199932715626,0.13671454225289104,0.07044919253631243,0.004316666666666667,0.014871983339458383
1998-04-30,-0.018826223261468433,0.009076469253460395,0.022495994108592043,0.015981845396166205,0.029980229972905725,22.028571446736652,0.19208221932252248,0.02221703599138558,0.2319570593600655,0.049945714341220526,0.004158333333333333,0.015981845396166205
1998-05-31,0.03943824063504042,-0.018826223261468433,-0.04490758023859909,-0.014684915882520522,0.015950018375596953,20.873999786376952,0.11400592567459229,0.022495994108592043,0.16523670276022062,0.009076469253460395,0.004075,0.004075
1998-06-30,-0.011615326917385427,0.03943824063504042,0.12186367082189964,0.011897866589438921,0.012972742407360238,21.662727269259367,0.016385977629882593,-0.04490758023859909,-0.0017251543678884484,-0.018826223261468433,0.0040416666666666665,0.011897866589438921
1998-07-31,-0.14579671825011387,-0.011615326917385427,0.02985033347210697,0.002313434615659915,-0.0006551857051552146,19.929999871687457,-0.0069161036653601895,0.12186367082189964,0.09558757424137077,0.03943824063504042,0.0041333333333333335,0.0041333333333333335
1998-08-31,0.06239551504341101,-0.14579671825011387,-0.17202274244906768,0.009072676917199818,0.023440687327981324,31.58809498378209,0.020217153675583823,0.02985033347210697,0.10346762743458182,-0.011615326917385427,0.00415,0.009072676917199818
1998-09-30,0.08029422856762891,0.06239551504341101,0.1798937341469642,0.012350936967632231,0.023898925925547543,38.204762231735955,-0.14235686113437016,-0.17202274244906768,-0.04339508820752214,-0.14579671825011387,0.003991666666666667,0.012350936967632231
1998-10-31,0.05912599628568138,0.08029422856762891,0.04090736381177873,0.0027345393352966596,0.02432909941743877,36.608181953430176,-0.1261479007380624,0.1798937341469642,0.006086720547115565,0.06239551504341101,0.0034416666666666662,0.0034416666666666662
1998-11-30,0.056375287084956094,0.05912599628568138,0.11241534516510843,0.012953187135182898,0.028268280041187754,26.223000144958498,0.023523798709114394,0.04090736381177873,0.01688861188206814,0.08029422856762891,0.0035916666666666666,0.012953187135182898
1998-12-31,0.04100944085374847,0.056375287084956094,0.17847059988679614,0.009573442306809232,0.025447114422215034,25.479090777310457,0.04344439650735547,0.11241534516510843,0.3662241152942223,0.05912599628568138,0.00365,0.009573442306809232
1999-01-31,-0.032282562377591306,0.04100944085374847,0.15859386936446795,0.00809550881182508,0.030929513267133224,28.03526316191021,0.16650833574033552,0.17847059988679614,0.36457623778688997,0.056375287084956094,0.00365,0.00809550881182508
1999-02-28,0.0387942154089167,-0.032282562377591306,-0.09491860984256806,-0.002842254855518811,0.014853758207447498,28.82263153477719,0.22719030774065427,0.15859386936446795,0.5188572185624412,0.04100944085374847,0.003683333333333333,0.003683333333333333
1999-03-31,0.03794402759627746,0.0387942154089167,0.09406936161249879,0.00831939232264789,0.013593149235307633,25.309565419736117,0.15645516759926273,-0.09491860984256806,0.23576990267345566,-0.032282562377591306,0.0038166666666666666,0.00831939232264789
1999-04-30,-0.024970480796175143,0.03794402759627746,0.014242377494169123,0.014573337518496876,0.020106304726637214,23.478571483067103,0.14832556570569674,0.09406936161249879,0.14726492849949935,0.0387942154089167,0.0036000000000000003,0.014573337518496876
1999-05-31,0.054438331114324834,-0.024970480796175143,-0.021854597594030967,-0.014149798017703885,0.008538530092301544,26.204500198364258,0.16676457178208134,0.014242377494169123,0.004324931682308186,0.03794402759627746,0.0037249999999999996,0.0037249999999999996
1999-06-30,-0.032046092391091685,0.054438331114324834,0.0990908136085531,0.010389610389610393,0.01060919807917382,23.626363667574797,0.1585126702984174,-0.021854597594030967,0.08540052323455893,-0.024970480796175143,0.0037999999999999996,0.010389610389610393
1999-07-31,-0.006254091687235008,-0.032046092391091685,-0.011250620510928955,0.005695417072954623,0.001765965431226757,21.049047470092773,0.19894677905305738,0.0990908136085531,0.09038218784847474,0.054438331114324834,0.0037916666666666667,0.005695417072954623
1999-08-31,-0.028551792448024638,-0.006254091687235008,0.05545753913062823,0.007944938697826753,0.02421740400909278,24.323636228388008,0.1372331283505886,-0.011250620510928955,0.06297541452049327,-0.032046092391091685,0.0038750000000000004,0.007944938697826753
1999-09-30,0.0625395414523846,-0.028551792448024638,0.0046017450328899034,0.004984081677461782,0.018737897363415135,24.541428611392067,0.14395049711068472,0.05545753913062823,0.1469924741316897,-0.006254091687235008,0.004025,0.004984081677461782
1999-10-31,0.019061858969220413,0.0625395414523846,0.09532789915356332,0.0007865070348684888,0.013765325543309892,24.021428516932897,0.0881234223563825,0.0046017450328899034,0.04838528971881151,-0.028551792448024638,0.00395,0.00395
1999-11-30,0.05784389473992291,0.019061858969220413,0.12484455640559045,0.007065596650383643,0.012880905727539194,21.81809525262742,0.20436959316333134,0.09532789915356332,0.16139203797487522,0.0625395414523846,0.00415,0.007065596650383643
1999-12-31,-0.05090354879190062,0.05784389473992291,0.24981212418665333,0.008401905586834069,0.016325585737956727,22.15909090909091,0.21911867635865365,0.12484455640559045,0.23774331352532885,0.019061858969220413,0.004266666666666667,0.008401905586834069
2000-01-31,-0.020108083256356934,-0.05090354879190062,-0.03715920805263773,0.004390567775374166,0.019985606249206533,23.201999855041503,0.29765785701813235,0.24981212418665333,0.5398605542182013,0.05784389473992291,0.004391666666666666,0.004391666666666666
2000-02-29,0.09671982835364812,-0.020108083256356934,0.19520451619631496,-0.0027507676560901695,0.010043304246631246,23.595500183105468,0.2474324831674839,-0.03715920805263773,0.35360430119391406,-0.05090354879190062,0.0046166666666666665,0.0046166666666666665
