date,sp_next_return,sp_return,ndx_return,m2_growth,m2_3m,vix,sentiment,ndx_1m,ndx_3m,sp_1m,tbill,metabolism,yield_curve,credit_spread,sp_52wh_ratio,sp_52wl_ratio,sp_in_range,ndx_52wh_ratio,ndx_52wl_ratio,ndx_in_range,sp_3m_mean,sp_3m_std,sp_6m_mean,sp_6m_std,ndx_3m_mean,ndx_3m_std,ndx_6m_mean,ndx_6m_std,vix_3m_mean,vix_3m_std,vix_6m_mean,vix_6m_std,mich,rv,vov,vrp,gamma
2016-08-31,-0.0012344511393173,-0.0012192428990193,0.0086295643948171,0.0081981835245208,0.017648931209856,12.3995652406112,0.1407588585730522,0.0707449060232441,0.0895884166675848,0.0356098007533154,0.0002416666666666,0.0081981835245208,0.0078,0.0092,1.0,1.1320656783957872,0.9999999999605632,1.0,1.131347054139114,0.9999999999817908,0.0117671596981401,0.0206757841248979,0.0198860990571832,0.0264370573432887,0.0186337742357817,0.0478990978334705,0.0222438015673772,0.0446356045656622,14.44420359608998,2.909016739435714,14.722505842536208,1.929839768002736,2.5,0.054419413969389784,0.056401246194598485,0.015048167588001133,0.26680558681418437
2016-09-30,-0.0194256789090344,-0.0012344511393173,0.0219344578046916,0.007869957226821,0.0181469625866268,14.219523793175108,0.1126630538453658,0.0086295643948171,0.0546343214576863,-0.0012192428990193,0.000275,0.007869957226821,0.0083,0.0089999999999999,0.9987807571009808,1.1306854153561796,0.989548661987524,1.0,1.1411100863956942,0.9999999999830506,0.0110520355716595,0.0212676498668909,0.0086818381272873,0.0145724563756306,0.0337696427409176,0.0327052383917325,0.0146906275800918,0.0389707735001389,13.259196361761571,0.9141482885385692,14.450911313680164,1.852707371554672,2.4,0.14519344544516438,0.055432603147678,-0.003418726701632579,-0.06167357308702875
2016-10-31,0.034174521829295,-0.0194256789090344,-0.0152655357794162,0.0064640647019178,0.0227010073656683,14.58523804800851,0.0713513264011952,0.0219344578046916,0.1036738528535663,-0.0012344511393173,0.0002666666666666,0.0064640647019178,0.0098,0.0087,0.9975478110574492,1.122159391712387,0.9779174066910749,1.0,1.1605714807737055,0.999999999985176,-0.0072931243157903,0.0105071032421497,0.0049943252618928,0.018624923327435,0.0050994954733641,0.0188495602231742,0.0174381922351832,0.0354650963731577,13.734775693931605,1.1706950691956777,14.498371612369748,1.851730061768839,2.4,0.06603366824117918,0.03463405727917962,0.024743912836409324,0.7144387571156502
2016-11-30,0.0182007624418658,0.034174521829295,0.0019869824075071,0.0067345447904301,0.0212163143437653,15.236190387180873,0.2058623005946477,-0.0152655357794162,0.0150183055276014,-0.0194256789090344,0.0002916666666666,0.0067345447904301,0.0126,0.0085,0.978169767583437,1.1003606836842248,0.8034131321911979,0.9847344642205836,1.1428547353093843,0.8896644324317643,0.0045047972603144,0.0272571019908907,0.0081359784792272,0.0219999462658882,0.0028853014775941,0.018616259386036,0.0107595378566879,0.0336267719678835,14.68031740945483,0.5149590319351179,14.562260502772403,1.8728986619181631,2.4,0.10596113591453278,0.026941442992140404,0.006541127472302252,0.24279053925249985
2016-12-31,0.0178843581983825,0.0182007624418658,0.0109773734465805,0.0058504727998367,0.0191700876171803,12.472380956013998,0.2902019403634532,0.0019869824075071,0.0083336488894303,0.034174521829295,0.0003916666666666,0.0058504727998367,0.0125,0.0077,1.0,1.1379649838888892,0.9999999999624878,0.986691114277056,1.1451255675627805,0.9038066215827916,0.0109832017873754,0.0275193616595343,0.0110176186795175,0.0219966520232172,-0.0007670599751095,0.0133364587970311,0.016501291382904,0.0292717039297434,14.097936463734458,1.4449075293868023,13.678566412748015,1.174910818898528,2.2,0.0800111196072165,0.02103039137969389,0.013310380632082997,0.6329116939276257
2017-01-31,0.0371981600668163,0.0178843581983825,0.0520496864977479,0.0024385119824728,0.015093714638082,11.608500003814695,0.302503720406563,0.0109773734465805,-0.002477608885102,0.0182007624418658,0.0004416666666666,0.0024385119824728,0.0126,0.0074,1.0,1.1586768142278128,0.9999999999673842,0.997522391114898,1.1576960385611446,0.9820924475439632,0.023419880823181,0.0093151358169984,0.0080633782536953,0.0190224865601755,0.0216713474506118,0.0266896870570999,0.0133854214619879,0.0225709106974429,13.105690449003186,1.89495252310564,13.4202330714674,1.4502666229222494,2.6,0.06628505497645978,0.016194532009552388,0.009982300937909066,0.6163994694024488
2017-02-28,-0.0003891971352694,0.0371981600668163,0.0417333666057679,-0.0026720956864739,0.0056089684620648,11.530526361967388,0.3112719984991209,0.0520496864977479,0.0657117801574513,0.0178843581983825,0.0004166666666666,0.0004166666666666,0.0113999999999999,0.0068999999999999,1.0,1.1793990054096235,0.9999999999711516,1.0,1.2179537544279369,0.9999999999890788,0.0244277602356881,0.0110606221252014,0.0144662787480013,0.0215683129709011,0.0349201421833654,0.0213670013131416,0.0189027218304797,0.0250821619716249,11.870469107265356,0.5227268669712613,13.275393258360095,1.6074653082434136,2.7,0.0524957406958563,0.013695257020079508,0.013936837405936969,1.0176397117267142
2017-03-31,0.0090912087488546,-0.0003891971352694,0.0198712496478945,0.015370067394143,0.0151262774051232,11.897826111834982,0.269738273274514,0.0417333666057679,0.1079859719408367,0.0371981600668163,0.0005166666666666,0.015370067394143,0.0113,0.0066999999999999,1.0,1.147542847050889,0.9999999999670944,1.0,1.227814317923487,0.9999999999898888,0.0182311070433097,0.0187960775543836,0.0146071544153426,0.0214476748905597,0.0378847675838034,0.0164308166367015,0.0185588538043469,0.0250464025267244,11.678950825872354,0.1935194184300327,12.888443644803408,1.6141655641139028,2.5,0.06650349374119617,0.008765686443314052,0.010878975037087853,1.2410864919068252
2017-04-30,0.0115762512463286,0.0090912087488546,0.0270959479670134,0.009660443182994,0.0224396158768891,13.136315847698013,0.1888252769907315,0.0198712496478945,0.1177332623610363,-0.0003891971352694,0.00065,0.009660443182994,0.0101,0.007,0.9996108028647306,1.144008093179371,0.996916530244817,1.0,1.252212522756204,0.9999999999908672,0.0153000572268004,0.0195477544727234,0.0193599690249908,0.014399098744605,0.0295668547402252,0.0111385400605899,0.0256191010954185,0.0187953265085504,12.18822277383346,0.84136058506179,12.646956611418323,1.4042852844288236,2.5,0.07095383324536454,0.0075986611544305895,0.00667279288738862,0.878153763113635
2017-05-31,0.0048137752078125,0.0115762512463286,0.0367634860795329,-0.0132982023341191,0.0115459545724223,10.862272782759232,0.207692499122312,0.0270959479670134,0.0912215643547253,0.0090912087488546,0.0006833333333333,0.0006833333333333,0.0093,0.0069999999999999,1.0,1.1369846713983187,0.9999999999651872,1.0,1.2638996623357963,0.9999999999914224,0.0067594209533045,0.0063143419677582,0.0155935905944964,0.0125910434203097,0.0279102278981469,0.0084755059890418,0.0314151850407561,0.0150364506530052,11.965471580764074,1.138529708614965,11.91797034401472,0.7940434187960101,2.6,0.07899909527137268,0.007287912389031308,0.004595952628616597,0.6306267670744434
2017-06-30,0.0193488260011018,0.0048137752078125,-0.0245093780402653,0.0043346721996613,0.0005521211667021,10.513636328957295,0.1092325329780578,0.0367634860795329,0.0860155865331984,0.0115762512463286,0.0007999999999999,0.0043346721996613,0.0093,0.0069,1.0,1.149099952064289,0.999999999968045,1.0,1.3103650199780048,0.9999999999927066,0.0084937450676652,0.0034205982927911,0.0133624260554875,0.0132076521425203,0.013116685335427,0.0329417031610839,0.0255007264596151,0.0269460272856584,11.50407498647151,1.424269818546615,11.591512906171936,0.9140963736367164,2.6,0.07009383251021473,0.010038027073103407,0.007586095326403023,0.7557356910034382
2017-07-31,0.0005464330198532,0.0193488260011018,0.0413340652035487,0.0059229645802292,-0.0031516409932003,10.264499998092653,0.0792721365728685,-0.0245093780402653,0.0387566276929443,0.0048137752078125,0.0008666666666666,0.0059229645802292,0.0096,0.0068999999999999,1.0,1.1398114072003775,0.9999999999663594,0.9754906219597348,1.1937939476920336,0.8659702179533878,0.0119129508184142,0.0072733726937557,0.0136065040226074,0.013320976280054,0.0178627244142721,0.0367664092371771,0.0237147895772486,0.0251282782768109,10.546803036603055,0.3002633817065589,11.36751290521826,1.061836107470287,2.6,0.05505269195416551,0.010350247219349054,0.007495961578265292,0.7242301965746405
2017-08-31,0.0193029785621676,0.0005464330198532,0.0184122350434063,0.0039962750317135,0.0143206808600617,11.97565215566884,0.1411742303640611,0.0413340652035487,0.0531563910982957,0.0193488260011018,0.0008833333333333,0.0039962750317135,0.0079,0.0067999999999999,1.0,1.1618654197923688,0.9999999999709428,1.0,1.2325023462022229,0.9999999999909852,0.0082363447429224,0.0098573821130327,0.0074978828481135,0.0074478151029236,0.0117456407355632,0.0334241284747914,0.019827934316855,0.0235370089405788,10.917929494239594,0.9244458606185204,11.441700537501836,1.090661884159566,2.6,0.09701273739451882,0.015302620451920637,0.001803339106403283,0.11784511757768555
2017-09-30,0.0221881350661512,0.0193029785621676,-0.0015529995019019,0.0061860037101415,0.0161904199920337,10.437999963760376,0.0541039996470014,0.0184122350434063,0.0345149771472423,0.0005464330198532,0.0008333333333333,0.0061860037101415,0.0086,0.0066999999999999,1.0,1.1625003014223692,0.9999999999710564,1.0,1.2472950018005693,0.9999999999915778,0.0130660791943741,0.0108423558670764,0.0107799121310197,0.0076141146025951,0.0193977669150177,0.0214605110508778,0.0162572261252223,0.0251021778423699,10.892717372507288,0.9418526253917648,11.198396179489402,1.1306545861750756,2.7,0.057268380395614264,0.016771227512792482,0.005764343042196481,0.3437043017751473
2017-10-31,0.0280826278065633,0.0221881350661512,0.0450320710955423,0.004966008652343,0.0152236964152654,10.125454512509434,0.1555819396049745,-0.0015529995019019,0.0588603853801661,0.0193029785621676,0.0008333333333333,0.004966008652343,0.0078,0.0072,1.0,1.1849400198192384,0.9999999999745685,0.998447000498098,1.2453579532840482,0.9921670535009453,0.0140125155493906,0.0117508538426945,0.0129627331839024,0.0088156825128691,0.0206304355456822,0.0233716176321503,0.0192465799799771,0.027595264286607,10.846368877312878,0.9903947227520016,10.69658595695797,0.6747872479357433,2.4,0.04859340061122785,0.022981145045658766,0.00800192203837462,0.348195097436462
2017-11-30,0.0098316305942705,0.0280826278065633,0.0187243139063835,0.0026769306457914,0.0138895981545139,10.540476163228352,0.2642932837208112,0.0450320710955423,0.0626206310830366,0.0221881350661512,0.0009666666666666,0.0026769306457914,0.0064,0.0069999999999999,1.0,1.171206216608193,0.999999999973436,1.0,1.2988581927968008,0.9999999999930448,0.0231912471449606,0.0044749564909235,0.0157137959439416,0.0106757678339091,0.0207344618333413,0.0233574981891984,0.0162400512844522,0.0262552414919662,10.367976879832716,0.2161901173810141,10.642953187036158,0.6717660975787288,2.5,0.06333325060983695,0.01885357647339172,0.008712738764774602,0.46212657726087125
2017-12-31,0.0561787041255281,0.0098316305942705,0.0048479415789326,0.0079444107714954,0.0156614679899662,10.264500045776368,0.26062533115187,0.0187243139063835,0.062946257020072,0.0280826278065633,0.0010416666666666,0.0079444107714954,0.0051,0.0070999999999999,1.0,1.1825730340117302,0.9999999999755352,1.0,1.308811112960603,0.999999999993342,0.0200341311556616,0.0093142108868973,0.0165501051750179,0.0098127777167381,0.0228681088602861,0.0204100304682994,0.0211329378876519,0.0188271647700292,10.310143573838047,0.2112421392184758,10.601430473172671,0.6888407021985938,2.7,0.06103025062082107,0.011165646053454123,0.008463468424931253,0.7579918246032039
2018-01-31,-0.0389473718793677,0.0561787041255281,0.0865437728074818,-0.0032285944899606,0.0073796528982614,11.062381017775763,0.2441035864814635,0.0048479415789326,0.0697606962040096,0.0098316305942705,0.0011833333333333,0.0011833333333333,0.0058,0.0070999999999999,1.0,1.1732174147430343,0.9999999999746668,1.0,1.2500893918349254,0.9999999999921856,0.0313643208421206,0.0233471612431293,0.0226884181957556,0.0190681552787113,0.0367053427642659,0.0437154464591396,0.028667889154974,0.0325642426684846,10.622452408926826,0.4052080823646001,10.734410643119856,0.6878020748681095,2.7,0.08909462763965663,0.009457795396619876,0.010395307222448932,1.0991258307579919
2018-02-28,-0.0268844986005566,-0.0389473718793677,-0.0137511434228071,-0.0060624735752112,-0.0014007405880243,22.464736637316253,0.1771127911550658,0.0865437728074818,0.1122546905533157,0.0561787041255281,0.0012166666666666,0.0012166666666666,0.0062,0.0069,1.0,1.19515223708606,0.9999999999783122,1.0,1.3038622815515082,0.999999999993826,0.0090209876134769,0.0475682188078768,0.0161061173792188,0.0311984478302486,0.0258801903212024,0.0533529209207678,0.0233073260772718,0.0369430144069982,14.597205900289458,6.825150799426755,12.48259139006109,4.900783822303383,2.7,0.26020698589555524,0.07803946024864755,-0.028305423994414852,-0.36270655773667265
2018-03-31,0.0027187749953683,-0.0268844986005566,-0.0398706297801116,0.013042443817997,0.0036500260716147,19.02380975087484,0.1234139410718794,-0.0137511434228071,0.0767976201279054,-0.0389473718793677,0.0013333333333333,0.013042443817997,0.0046999999999999,0.0076999999999999,0.9610526281206324,1.1486041984558109,0.7614783241611277,0.9862488565771927,1.2608774732675978,0.9368656217107366,-0.003217722118132,0.0517912136932906,0.0084082045187648,0.0356346508374597,0.0109739998681877,0.0667356713344872,0.0169210543642368,0.0446153406070986,17.51697580198895,5.848618625859704,13.9135596879135,5.411276601530276,2.8,0.20128323883409183,0.07783924206613439,-0.000634854978004161,-0.008155975843967884
2018-04-30,0.0216083418545836,0.0027187749953683,0.0037136391229837,0.0107577374599787,0.0177328763105018,18.26761904216948,0.0200946897675748,-0.0398706297801116,0.0288770848683364,-0.0268844986005566,0.00145,0.0107577374599787,0.0046,0.0081999999999999,0.935215210084862,1.1076546310176154,0.583858654922761,0.9469264935455451,1.178668357838505,0.7300614505303172,-0.021037698494852,0.0214395837752003,0.0051633111736343,0.0350098524047778,-0.0166360446933116,0.0219348835296598,0.0100346490354771,0.0425495338940685,19.91872181012019,2.237096270215018,15.27058710952351,5.290907744306205,2.7,0.17251261089742773,0.04562113391391942,-0.00438410994635725,-0.09609822400796615
2018-05-31,0.0048424362676078,0.0216083418545836,0.05482648217905,-0.0124945446354408,0.0111468183272527,14.124545487490566,0.0453588456411155,0.0037136391229837,-0.0495569631814343,0.0027187749953683,0.0015166666666666,0.0015166666666666,0.0043,0.0083,0.9377578498133288,1.0979558815892685,0.5734083988121029,0.9504430368185656,1.169765095947286,0.7356854754039938,-0.0008524605835349,0.0244428759871246,0.004084263514971,0.0342537785451489,0.0062231638406407,0.0473984075585129,0.0160516770809215,0.0464023371282254,17.138658093511626,2.63753904204554,15.867931996900545,4.832536810870963,2.8,0.10640040640409888,0.05093233764245706,0.012487444458815064,0.2451771317954502
