date,sp_return,ndx_return,m2,vix,sp_1q,ndx_1q,sent_m1,sent_m2,sent_m3
1994-07-01,0.0415062977410314,0.0931169010469825,0.0027843959009099,14.512580640854374,-0.0033649640778172,-0.0591706814490239,0.1561355595787366,0.1477954363630663,0.1200328533848126
1994-10-01,-0.0074344676037544,0.0264567290813182,0.0013167687639548,12.516249999403954,0.0415062977410314,0.0931169010469825,0.1702003918828502,0.2580077960606544,0.2008423263827959
1995-01-01,0.0902301553175786,0.1060677419746889,-0.0050314465408805,15.268730118161155,-0.0074344676037544,0.0264567290813182,0.1831964413004536,0.1907949263850848,0.2566865600885883
1995-04-01,0.0879551223192895,0.2032428416434899,0.0081599816113091,11.992380944509357,0.0902301553175786,0.1060677419746889,0.1769964344078494,0.0973645190575293,-0.0016428681030388
1995-07-01,0.0728039892510898,0.087448627829298,0.0239968080255357,12.190317471822103,0.0879551223192895,0.2032428416434899,0.0667133381124585,0.0357877081260085,-0.035843339189887
1995-10-01,0.0539347734975337,-0.015126198746478,0.0090453659894238,12.472698453872924,0.0728039892510898,0.087448627829298,0.0401126700528566,0.1245550352238839,0.2142524157961209
1996-01-01,0.0480087147498011,0.0580671313655656,0.0060129637291408,12.89968248397585,0.0539347734975337,-0.015126198746478,0.2249361218944672,0.1576611285408337,0.0801659692379255
1996-04-01,0.0389310687572617,0.1108923962683152,0.0138458585803196,15.398253804161437,0.0480087147498011,0.0580671313655656,0.0270547808726288,0.0620211773262969,0.1051844795865397
1996-07-01,0.0249019758815436,0.0889857088697789,0.0146032776245335,16.368254010639493,0.0389310687572617,0.1108923962683152,0.1210254602134227,0.1248864156584585,0.0742097144636015
1996-10-01,0.0777064464180818,0.1136027457668999,0.0117010501625884,16.778437554836273,0.0249019758815436,0.0889857088697789,0.1022026869318177,0.1622905863388892,0.2130466371774673
1997-01-01,0.0221130289963551,-0.0295850640722018,0.0124087783544537,17.206249967217445,0.0777064464180818,0.1136027457668999,0.2452043544861578,0.2606147949894269,0.3221101626273124
1997-04-01,0.1690881503022978,0.2010388060186088,0.0074685125429374,19.909180187788166,0.0221130289963551,-0.0295850640722018,0.3498405112374213,0.3138914879943643,0.2371890790039493
1997-07-01,0.0702035990013607,0.1460984520736938,0.0215420379697792,19.92296886444092,0.1690881503022978,0.2010388060186088,0.224366117020448,0.2266563004063021,0.312704320748647
1997-10-01,0.0244383526126792,-0.0969138628617141,0.0152469088978228,22.444999992847443,0.0702035990013607,0.1460984520736938,0.3918569616733058,0.4040724087146021,0.2757302309075991
1998-01-01,0.1353214640060001,0.2319570593600657,0.0156654712094042,27.12140640616417,0.0244383526126792,-0.0969138628617141,0.2128134167963458,0.1749740143616994,0.2700203738866313
1998-04-01,0.0291263588112662,0.0955875742413707,0.0167970378362474,21.32459012015921,0.1353214640060001,0.2319570593600657,0.122711005830957,0.1720848275082452,0.1568360042668158
1998-07-01,-0.1030391938690952,0.0060867205471157,0.0199826238053864,21.53428565131293,0.0291263588112662,0.0955875742413707,0.1920822193225224,0.1140059256745922,0.0163859776298825
1998-10-01,0.2086704837369615,0.3645762377868899,0.030617073632406,29.75171872973442,-0.1030391938690952,0.0060867205471157,-0.0069161036653601,0.0202171536755838,-0.1423568611343701
1999-01-01,0.0464843971887571,0.1472649284994993,0.0164405610485169,29.537187546491623,0.2086704837369615,0.3645762377868899,-0.1261479007380624,0.0235237987091143,0.0434443965073554
1999-04-01,0.0671190762751325,0.0903821878484749,0.0096306008952391,27.252786949032643,0.0464843971887571,0.1472649284994993,0.1665083357403355,0.2271903077406542,0.1564551675992627
1999-07-01,-0.0655637407471961,0.0483852897188115,0.0198163905060457,24.395555647592698,0.0671190762751325,0.0903821878484749,0.1483255657056967,0.1667645717820813,0.1585126702984174
1999-10-01,0.1454265147564322,0.5398605542182013,0.0139422549127237,23.32062491774559,-0.0655637407471961,0.0483852897188115,0.1989467790530573,0.1372331283505886,0.1439504971106847
2000-01-01,0.0199625360249702,0.186095304015099,0.0127111303594629,22.65828123688697,0.1454265147564322,0.5398605542182013,0.0881234223563825,0.2043695931633313,0.2191186763586536
2000-04-01,-0.0293477703949385,-0.1441730092987768,0.0138131588513268,23.150317449418324,0.0199625360249702,0.186095304015099,0.2976578570181323,0.2474324831674839,0.2247258871793747
2000-07-01,-0.0124363853457549,-0.0513259054399174,0.0141100542045429,24.9239683302622,-0.0293477703949385,-0.1441730092987768,0.1833681393414735,0.2054475204598519,0.2310376306374867
2000-10-01,-0.0809113613400532,-0.3441737180140687,0.0154943637951832,19.169047673543293,-0.0124363853457549,-0.0513259054399174,0.2354619065600056,0.2974914043180404,0.2269199202458063
2001-01-01,-0.1211485970346534,-0.3281590157557605,0.0243717615253855,26.016666624281143,-0.0809113613400532,-0.3441737180140687,0.1760151328579072,0.1978416832784811,0.147499328899768
2001-04-01,0.0551998580178914,0.1633179351064675,0.0234920127156765,25.726451750724543,-0.1211485970346534,-0.3281590157557605,0.1040867379596156,0.1053969226777553,0.0049552402849639
2001-07-01,-0.1498228186878304,-0.3616127109629641,0.0231872167526174,23.9238095056443,0.0551998580178914,0.1633179351064675,0.097518757606546,0.1486266238554831,0.0937186334282159
2001-10-01,0.1029262211839978,0.3497865020660231,0.0277401248591993,25.380338992102672,-0.1498228186878304,-0.3616127109629641,0.0540449868046468,0.0150957897604976,-0.1440529316411508
2002-01-01,-0.0006009524011035,-0.0787799920025971,0.0168301382077575,27.91000011563301,0.1029262211839978,0.3497865020660231,-0.3346022790478122,-0.2203452120224635,-0.1655283921187924
2002-04-01,-0.1373290732118655,-0.2762921567342384,0.0068325477730277,21.36083345413208,-0.0006009524011035,-0.0787799920025971,-0.1092881656462146,-0.0962895482246364,-0.0280751582881015
2002-07-01,-0.1763350677252704,-0.2081871082952104,0.0224814922339964,21.64312493801117,-0.1373290732118655,-0.2762921567342384,-0.0593599252713223,-0.0650537223104507,-0.0828492153435945
2002-10-01,0.0791629571535135,0.1823979868633507,0.0217919823960532,35.06843748688698,-0.1763350677252704,-0.2081871082952104,-0.1629923620531636,-0.0881924877964681,-0.1308612294495105
2003-01-01,-0.0359619176479786,0.0348344405024876,0.0119488007780614,30.72671869397164,0.0791629571535135,0.1823979868633507,-0.1685301288962364,-0.0616350520557413,-0.0417749750795924
2003-04-01,0.1489306614339167,0.179677196598506,0.0214358041429969,30.022622937061747,-0.0359619176479786,0.0348344405024876,-0.0490051953782958,-0.0734432589794908,-0.1792847891488383
2003-07-01,0.0220317811217289,0.0848887938982414,0.0256905706028629,21.53126976981996,0.1489306614339167,0.179677196598506,-0.1919503817955652,-0.0942447671005802,-0.008970772777684
2003-10-01,0.1164192462151547,0.1259646382787869,-0.0027848308624784,19.32015624642372,0.0220317811217289,0.0848887938982414,0.0153520971671828,0.1221048281558098,0.1435939602553844
2004-01-01,0.0128515688425616,-0.0201032814337157,-0.0009527720739219,17.427187502384186,0.1164192462151547,0.1259646382787869,0.1738322747330511,0.2753039668003718,0.2695997958221743
2004-04-01,0.0129904772557987,0.0543864257130017,0.0289342759884787,16.658064503823557,0.0128515688425616,-0.0201032814337157,0.2224179756256842,0.207883052784821,0.1434891656521827
2004-07-01,-0.0230181362438007,-0.0685067144546801,0.0074596004580735,16.230161297705866,0.0129904772557987,0.0543864257130017,0.1845058406392733,0.2855244341396516,0.3457702130079269
2004-10-01,0.087333427594717,0.1475006061435566,0.0150613346805386,15.442187443375587,-0.0230181362438007,-0.0685067144546801,0.2959650202143576,0.2026405944939582,0.1981349930167198
2005-01-01,-0.0258516048822885,-0.0854902574995961,-0.0031728750291624,13.651250019669533,0.087333427594717,0.1475006061435566,0.1570670566251201,0.2109768057862917,0.2679586814295861
2005-04-01,0.0090971383336402,0.0074129967131844,0.0114992744691142,12.787049199714035,-0.0258516048822885,-0.0854902574995961,0.3406156186134584,0.3306839955704553,0.273115923808467
2005-07-01,0.0314607236631443,0.0724061366665695,0.014654161781946,13.407343715429306,0.0090971383336402,0.0074129967131844,0.1666237965226173,0.2067156554229798,0.1952101578315099
2005-10-01,0.0158527189230879,0.0271842438863669,0.0140624524917145,12.250781282782556,0.0314607236631443,0.0724061366665695,0.2291263558210865,0.3185619894535311,0.0977761341879765
2006-01-01,0.0373150106121733,0.0355337252266336,0.0066863559360148,12.781746031746032,0.0158527189230879,0.0271842438863669,0.0993362992040572,0.2430052796999613,0.3333383885122115
2006-04-01,-0.0190521396266347,-0.0753847898843131,0.01587514333795,12.042419341302686,0.0373150106121733,0.0355337252266336,0.3855531282963291,0.3126305703605924,0.2778344817699925
2006-07-01,0.051684795258805,0.050087939788058,0.012445942974419,14.52873011997768,-0.0190521396266347,-0.0753847898843131,0.2633389919996262,0.2885407997715857,0.2323793431123097
2006-10-01,0.0617210575656317,0.0621293484961182,0.0176213367311479,13.607936465550983,0.051684795258805,0.050087939788058,0.200129373900352,0.1727961808923752,0.1539527622361977
2007-01-01,0.0018049329727884,0.008799567831218,0.0112263627438424,11.034920647030784,0.0617210575656317,0.0621293484961182,0.2035143610931211,0.2497637609640757,0.2541950902631206
2007-04-01,0.0580563821099968,0.0912568505107005,0.0216969185310256,12.56360655925313,0.0018049329727884,0.008799567831218,0.2893263582260378,0.2866550577538354,0.135769810888075
2007-07-01,0.0155652541284954,0.0811799461340518,0.0112791274169559,13.73190472617982,0.0580563821099968,0.0912568505107005,0.1006391104310751,0.1061040035659267,0.1343178962667783
2007-10-01,-0.03824464689598,-0.0029554521109697,0.0119431847584807,21.589206256563703,0.0155652541284954,0.0811799461340518,0.0671229677635335,-0.0378482195608798,-0.1816880851984024
2008-01-01,-0.0991991307532211,-0.1453285663615841,0.0199171017925392,22.02984371781349,-0.03824464689598,-0.0029554521109697,-0.1115845831171158,-0.1037332179645697,-0.1291932192060255
2008-04-01,-0.0322824168353859,0.0309551500040656,0.0189475906475957,26.12016408951556,-0.0991991307532211,-0.1453285663615841,-0.2407738571205447,-0.2447690085090439,-0.2837913968870716
2008-07-01,-0.0887812614440918,-0.1319804503037687,0.0069019993784316,20.67296865582466,-0.0322824168353859,0.0309551500040656,-0.2527100091179212,-0.2440652438709812,-0.2847692266106605
2008-10-01,-0.2255821432970853,-0.2401685527652508,0.0271744023046156,25.073281168937683,-0.0887812614440918,-0.1319804503037687,-0.3314863808693424,-0.3218921336435502,-0.3660329898198445
2009-01-01,-0.116667594666828,0.0209301240792085,0.0400651057969199,58.59593743085861,-0.2255821432970853,-0.2401685527652508,-0.4443982503106517,-0.4044013937314351,-0.4122753133696894
2009-04-01,0.1522177960698889,0.1942102233108793,0.017094017094017,45.00000006253602,-0.116667594666828,0.0209301240792085,-0.3718736786996164,-0.343660580260413,-0.3077640312333261
2009-07-01,0.1498498320856021,0.1636418955724319,-0.0025417016396931,33.01571428208124,0.1522177960698889,0.1942102233108793,-0.2456768964727719,-0.2741406910842465,-0.3315386275450389
2009-10-01,0.0548870680963402,0.0822111060344841,0.0121838481048666,25.486250042915344,0.1498498320856021,0.1636418955724319,-0.3050895487108538,-0.2215480943841319,-0.1305178834746281
2010-01-01,0.0487221588328452,0.0526954669592365,-0.0012569012099142,23.070156276226044,0.0548870680963402,0.0822111060344841,-0.0743449886720026,0.01081291132917,0.0704073931781515
2010-04-01,-0.1186219666009427,-0.1119315108702569,0.0099989474792128,20.149672086121605,0.0487221588328452,0.0526954669592365,0.0072981625149447,-0.0672591621405445,-0.0823953130973443
2010-07-01,0.1071979455150282,0.1488666940173868,0.0016210458061229,26.39142858414423,-0.1186219666009427,-0.1119315108702569,-0.0784905670802496,-0.2177048964846518,-0.2163065200050672
2010-10-01,0.1020330077625684,0.1100178495234343,0.0181263294182929,24.28359362483025,0.1071979455150282,0.1488666940173868,-0.2018926109998456,-0.1323967088134058,-0.1155453446010748
2011-01-01,0.0542205564485891,0.054615655156585,0.0118993550731218,19.31843753159046,0.1020330077625684,0.1100178495234343,-0.1362252672833781,-0.0963633301357428,-0.0537988521729505
2011-04-01,-0.0039144849477483,-0.0059512532901456,0.0190978456014363,18.61483860015869,0.0542205564485891,0.054615655156585,-0.0014448568014608,-0.0199935060559905,-0.1066842312293668
2011-07-01,-0.1432789924614669,-0.07995033751818,0.0464865340996674,17.48238103351896,-0.0039144849477483,-0.0059512532901456,-0.1245973050594329,-0.1269638406773728,-0.2225738326708475
2011-10-01,0.1115235073975089,0.0648146256579915,0.0185913892512941,30.583593621850014,-0.1432789924614669,-0.07995033751818,-0.3379492452067713,-0.3919444420645314,-0.3007867813110351
2012-01-01,0.1199666014997293,0.2096029664334118,0.0139240375577154,29.939523818000914,0.1115235073975089,0.0648146256579915,-0.2023063946154809,-0.1757089423636595,-0.2902862809358104
2012-04-01,-0.0328796051649713,-0.0506484111680155,0.0113387463197467,18.204032267293623,0.1199666014997293,0.2096029664334118,-0.1983005656830726,-0.0856937653031842,-0.0185499865648096
2012-07-01,0.0576364067331522,0.0701412891127664,0.0186255943266984,20.035714210025848,-0.0328796051649713,-0.0506484111680155,-0.0006726106255276,-0.1224200178027874,-0.2386713986595471
2012-10-01,-0.0100509499728392,-0.0493928646000229,0.0250393093422729,16.192698403010294,0.0576364067331522,0.0701412891127664,-0.234788961948887,-0.1693018335969217,-0.0459132960221419
2013-01-01,0.1002671494506539,0.059287547518531,0.0143362951385874,16.75290323072864,-0.0100509499728392,-0.0493928646000229,0.0041062126392423,-0.0001173269120045,-0.0054530521907332
2013-04-01,0.0236364552893999,0.0322526273339041,0.0103767393640799,13.527000029881796,0.1002671494506539,0.059287547518531,-0.0771295354971962,-0.0378062666485285,-0.0464175153111066
2013-07-01,0.0468598364907757,0.1060626351243971,0.014148545608585,14.837031200528145,0.0236364552893999,0.0322526273339041,0.0073343520906443,0.0111680880541943,0.0595984224230051
2013-10-01,0.0992001020960913,0.1161519030823456,0.0197432541561082,14.27968756854534,0.0468598364907757,0.1060626351243971,0.1188009400521555,0.0605017618546562,0.0102049774335076
2014-01-01,0.012973652675233,0.0010411999538906,0.0161842344802474,14.232812464237211,0.0992001020960913,0.1161519030823456,-0.2451415857480418,-0.0757942422991618,0.1080949480735486
2014-04-01,0.0469412693489832,0.0705668349000496,0.0122001469033841,14.828852528431376,0.012973652675233,0.0010411999538906,0.1393918700275882,0.0992442140621798,0.0625312596319183
2014-07-01,0.006152369218874,0.0519472686486799,0.0129469026548671,12.738253971887014,0.0469412693489832,0.0705668349000496,0.07991349902004,0.0310426912600955,0.0571840527467429
2014-10-01,0.0439133502506654,0.0461370892929071,0.0166691419934827,13.07437500357628,0.006152369218874,0.0519472686486799,0.0255024910063272,0.0399125119213074,0.0973221962650617
2015-01-01,0.0043664047116331,0.022994268837323,0.017298124103084,16.063750088214874,0.0439133502506654,0.0461370892929071,0.0695655985825484,0.1379180377970139,0.2088563567207705
2015-04-01,-0.0023114311711688,0.0145533771616075,0.0078811325854846,16.56475407959985,0.0043664047116331,0.022994268837323,0.2141169179831781,0.1576344059514147,0.1325860311908106
2015-07-01,-0.0693516442046795,-0.0490587884099663,0.015084420857016,13.740158762250628,-0.0023114311711688,0.0145533771616075,0.1463411969443162,0.128384233963105,0.0585344046354293
2015-10-01,0.064535403206559,0.0985898205624298,0.0187773681996983,19.30734378099441,-0.0693516442046795,-0.0490587884099663,0.0143195719368034,0.0879019009204761,0.04027391889443
2016-01-01,0.0077301923153643,-0.0238631438637774,0.0171442447790188,17.033281311392784,0.064535403206559,0.0985898205624298,0.0191942812356677,0.0782359793859844,0.1585876326407155
2016-04-01,0.0189927453819298,-0.0147111865393176,0.0162106670486559,20.48622949006128,0.0077301923153643,-0.0238631438637774,0.0750682933503412,-0.0478171610177077,-0.0237764155064078
2016-07-01,0.0330702898511108,0.1036738528535665,0.017956850307373,15.67593750357628,0.0189927453819298,-0.0147111865393176,-0.0094200930926793,0.0373244881104197,0.0391744317719712
2016-10-01,0.0325420994424874,-0.002477608885102,0.0177631781395206,13.233906269073486,0.0330702898511108,0.1036738528535665,-0.0218314313359798,0.1407588585730522,0.1126630538453658
2017-01-01,0.0553368894712553,0.1177332623610363,0.0071732541176292,14.09793646373446,0.0325420994424874,-0.002477608885102,0.0713513264011952,0.2058623005946477,0.2902019403634532
2017-04-01,0.0256864724380305,0.0387566276929445,0.0145820512435643,11.691935508481915,0.0553368894712553,0.1177332623610363,0.302503720406563,0.3112719984991209,0.269738273274514
2017-07-01,0.0395930522661696,0.0588603853801661,0.0128190903106022,11.426349231175012,0.0256864724380305,0.0387566276929445,0.1888252769907315,0.207692499122312,0.1092325329780578
2017-10-01,0.0612258642762459,0.0697606962040098,0.0121675114298651,10.94428569551498,0.0395930522661696,0.0588603853801661,0.0792721365728685,0.1411742303640611,0.0541039996470014
2018-01-01,-0.012245611334087,0.0288770848683361,0.0008153664097902,10.307936501881432,0.0612258642762459,0.0697606962040098,0.1555819396049745,0.2642932837208112,0.26062533115187
2018-04-01,0.0293463883345148,0.0698466570422031,0.0114346688199797,17.354754135256908,-0.012245611334087,0.0288770848683361,0.2441035864814635,0.1771127911550658,0.1234139410718794
2018-07-01,0.071958510007325,0.0833499196022513,0.0133440732213248,15.337500035762789,0.0293463883345148,0.0698466570422031,0.0200946897675748,0.0453588456411155,-0.0690428335840503
2018-10-01,-0.1397160878047653,-0.1701283755959042,0.00386187297322,12.856825404696997,0.071958510007325,0.0833499196022513,-0.1160181176758581,-0.0319826216587135,0.006508344784379
