date,sp_next_return,sp_return,ndx_return,m2_growth,m2_3m,vix,sentiment,ndx_1m,ndx_3m,sp_1m,tbill,metabolism,yield_curve,credit_spread
1992-02-29,-0.0218318621253278,0.0095895431269641,0.0223608246362543,-0.0001177648236472,0.0061920421888423,17.47736850537752,0.0746333311263728,0.0225476151406587,0.1566126965141905,-0.0199237517839235,0.0031999999999999,0.0031999999999999,0.02,0.009400000000000013
1992-03-31,0.0278927139575604,-0.0218318621253278,-0.066005599536113,0.0058932728290657,0.0061302742481217,17.520454623482443,0.0964872726509648,0.0223608246362543,0.2145089171141145,0.0095895431269641,0.0033583333333333,0.0058932728290657,0.0194,0.009000000000000003
1992-04-30,0.0009639568254424,0.0278927139575604,-0.047020594382876,0.008641649822773,0.0144663677282075,16.562856946672714,0.0306757169775664,-0.066005599536113,-0.0235904639016693,-0.0218318621253278,0.0033416666666666,0.008641649822773,0.0215,0.008800000000000007
1992-05-31,-0.0173588331506637,0.0009639568254424,0.0241506802765594,-0.0131563661710036,0.0012375872941039,15.076999950408936,0.0032397257492712,-0.047020594382876,-0.0900197061025053,0.0278927139575604,0.003025,0.003025,0.021400000000000002,0.008500000000000014
1992-06-30,0.0393736860633058,-0.0173588331506637,-0.0446090227958202,0.0041864441758305,-0.0004613414579326,15.203181873668324,0.0394579017690072,0.0241506802765594,-0.0884265959966105,0.0009639568254424,0.0031249999999999,0.0041864441758305,0.0231,0.0083
1992-07-31,-0.0239975316018912,0.0393736860633058,0.0320850435708492,0.0003523090925106,-0.0086758708848907,13.601818214763297,-0.020350110156869,-0.0446090227958202,-0.0675436546390595,-0.0173588331506637,0.0029583333333333,0.0029583333333333,0.023,0.007699999999999996
1992-08-31,0.0091055938574187,-0.0239975316018912,-0.037424145319805,0.0034197105038176,0.0079754649605408,14.42190474555606,0.0348866516329918,0.0320850435708492,0.0098583895488837,0.0393736860633058,0.0026416666666666,0.0034197105038176,0.024700000000000003,0.007000000000000002
1992-09-30,0.0021062826915365,0.0091055938574187,0.0465314019199376,0.0046713870200076,0.008462237602886,13.696666581290108,-0.0453512301202863,-0.037424145319805,-0.050857143244305,-0.0239975316018912,0.002625,0.0046713870200076,0.025699999999999997,0.006999999999999993
1992-10-31,0.030261807703684,0.0021062826915365,0.0509922293379181,0.0025149140250322,0.0106423749299844,17.636818278919566,-0.0593038210945744,0.0465314019199376,0.0396872361194058,0.0091055938574187,0.002175,0.0025149140250322,0.024,0.008499999999999997
1992-11-30,0.0101077669870628,0.030261807703684,0.0662453639065097,0.0061347901025385,0.0133769978051894,14.424499940872192,0.0407074052297199,0.0509922293379181,0.0587336895443562,0.0021062826915365,0.0025083333333333,0.0061347901025385,0.0216,0.008600000000000012
1992-12-31,0.0070459878920066,0.0101077669870628,0.0262850647598571,0.0012775471095496,0.0099537498218933,12.19136363809759,0.2063002562330615,0.0662453639065097,0.1727594065439739,0.030261807703684,0.002775,0.002775,0.021400000000000002,0.0083
1993-01-31,0.0104836275954076,0.0070459878920066,0.0288046422541856,0.0022038567493112,0.0096403844468462,12.408999967575074,0.2215696928962584,0.0262850647598571,0.150071045440824,0.0101077669870628,0.0025666666666666,0.0025666666666666,0.0219,0.007599999999999998
1993-02-28,0.0186972990518887,0.0104836275954076,-0.0524071217565396,-0.014206764850554,-0.0107720449464301,13.721578949376156,0.2188249948833669,0.0288046422541856,0.1257917969736184,0.0070459878920066,0.0024166666666666,0.0024166666666666,0.021099999999999997,0.006800000000000006
1993-03-31,-0.0254168101601566,0.0186972990518887,0.0235803338664972,0.0036409548697771,-0.0084370789498823,13.606086855349334,0.2377008425612603,-0.0524071217565396,0.0005129450585323,0.0104836275954076,0.0024583333333333,0.0036409548697771,0.0207,0.005700000000000003
1993-04-30,0.0227174627877448,-0.0254168101601566,-0.0541845344609095,0.0111172873818787,0.000381713010541,12.840952419099354,0.1588676817715168,0.0235803338664972,-0.0021238645030874,0.0186972990518887,0.0024166666666666,0.0111172873818787,0.0222,0.006800000000000006
1993-05-31,0.0007552285391652,0.0227174627877448,0.0828515713439548,-0.0020938145229301,0.0126739194959335,13.6060001373291,0.0937949420223313,-0.0541845344609095,-0.0826181736724943,-0.0254168101601566,0.0023916666666666,0.0023916666666666,0.0192,0.007800000000000012
1993-06-30,-0.0053270457083592,0.0007552285391652,-0.0053923702984224,0.0082179804750108,0.0172921392256044,12.52409081025557,0.1150763817131519,0.0828515713439548,0.0483282166520251,0.0227174627877448,0.0025333333333333,0.0082179804750108,0.0177,0.007400000000000002
1993-07-31,0.0344319561458872,-0.0053270457083592,-0.0362171656282007,0.0008382229673093,0.0069503009858378,11.500476201375326,0.1059364207809971,-0.0053923702984224,0.0186550173105866,0.0007552285391652,0.0024916666666666,0.0024916666666666,0.017,0.007599999999999998
1993-08-31,-0.0099879301648051,0.0344319561458872,0.0560696136189879,0.0025548716757635,0.0116411186549612,11.928636420856822,0.1284881642749232,-0.0362171656282007,0.03800609696213,-0.0053270457083592,0.0025583333333333,0.0025583333333333,0.015700000000000002,0.0075
1993-09-30,0.0193929227518845,-0.0099879301648051,0.0270092650107547,0.0040542105872813,0.0074632117850004,12.931428409758068,0.2125667462746302,0.0560696136189879,0.0123332936502278,0.0344319561458872,0.0025083333333333,0.0040542105872813,0.0151,0.006799999999999997
1993-10-31,-0.0129106260836291,0.0193929227518845,0.0216087404277476,-0.0002018920166128,0.006416211822088,11.875238100687662,0.2404283934062527,0.0270092650107547,0.0453123833059492,-0.0099879301648051,0.0024333333333333,0.0024333333333333,0.0144,0.006399999999999997
1993-11-30,0.0100911747241843,-0.0129106260836291,-0.0108059791148719,0.0072235545667311,0.0111028761454805,14.083809534708658,0.325846129655838,0.0216087404277476,0.1080299722901609,0.0193929227518845,0.00255,0.0072235545667311,0.0161,0.007300000000000004
1993-12-31,0.0325007455199777,0.0100911747241843,0.0297858845868086,0.0045899193895406,0.0116423457329084,11.356363556601783,0.3653825194604935,-0.0108059791148719,0.0378639906084641,-0.0129106260836291,0.0026,0.0045899193895406,0.0158,0.007600000000000007
1994-01-31,-0.0300449972866785,0.0325007455199777,0.0394445904972087,0.0012885121979153,0.0131504062139558,11.290476163228352,0.3804931111874119,0.0297858845868086,0.040669956992394,0.0100911747241843,0.002525,0.002525,0.0158,0.007300000000000004
1994-02-28,-0.0457465106063508,-0.0300449972866785,-0.0043961855348489,-0.0084646401098115,-0.0026301032243287,13.644210464075991,0.241152604243585,0.0394445904972087,0.0588385890627669,0.0325007455199777,0.002525,0.002525,0.0148,0.006799999999999997
1994-03-31,0.0115306431009645,-0.0457465106063508,-0.0708688672660502,0.0058835405070225,-0.0013457794067119,15.223478317260742,0.1948876621261719,-0.0043961855348489,0.065699666512853,-0.0300449972866785,0.0029166666666666,0.0058835405070225,0.015600000000000001,0.006500000000000003
1994-04-30,0.0123971442028141,0.0115306431009645,-0.0253551067258605,0.0120136479628407,0.0093511395807712,16.471052671733656,0.1561355595787366,-0.0708688672660502,-0.0384654197327849,-0.0457465106063508,0.0030416666666666,0.0120136479628407,0.013300000000000001,0.006399999999999997
1994-05-31,-0.02679082362832,0.0123971442028141,0.0150033653141745,-0.009440131934374,0.0083581202446954,13.897142818995883,0.1477954363630663,-0.0253551067258605,-0.0984081528428032,0.0115306431009645,0.0032666666666666,0.0032666666666666,0.0116,0.00629999999999999
1994-06-30,0.0314899072589001,-0.02679082362832,-0.0489640174520106,0.0030714470247152,0.0055391087154459,13.408636353232644,0.1200328533848126,0.0150033653141745,-0.0808404450559592,0.0123971442028141,0.0034833333333333,0.0034833333333333,0.0115,0.006800000000000006
1994-07-31,0.0375986996499262,0.0314899072589001,0.0273661287904518,0.00503663003663,-0.0013932724842899,12.48449993133545,0.1702003918828502,-0.0489640174520106,-0.0591706814490239,-0.02679082362832,0.0035,0.00503663003663,0.0113,0.006900000000000013
1994-08-31,-0.0268775348414747,0.0375986996499262,0.0749405391180424,-0.0008008695154738,0.0073161713872196,11.889130467953889,0.2580077960606544,0.0273661287904518,-0.008278623812165,0.0314899072589001,0.0035666666666666,0.0035666666666666,0.0102,0.006699999999999999
1994-09-30,0.0208338156220111,-0.0268775348414747,-0.0101784062706529,0.0017175244747238,0.0059565194068369,13.23333336058117,0.2008423263827959,0.0749405391180424,0.0502837204330508,0.0375986996499262,0.0037916666666666,0.0037916666666666,0.01,0.0064000000000000055
1994-10-31,-0.0395046118788872,0.0208338156220111,0.0487494766837881,0.0036496350364962,0.0045682549186876,15.245238031659808,0.1831964413004536,-0.0101784062706529,0.0931169010469825,-0.0268775348414747,0.0039416666666666,0.0039416666666666,0.0097,0.00629999999999999
1994-11-30,0.012299117331743,-0.0395046118788872,-0.0199249018568548,0.0015748031496063,0.0069566930894258,16.38380949837821,0.1907949263850848,0.0487494766837881,0.1158687694687035,0.0208338156220111,0.0042333333333333,0.0042333333333333,0.0051,0.0064000000000000055
1994-12-31,0.024277711761677,0.012299117331743,-0.0013586737330063,0.0044311034877073,0.0096844646244036,14.177142824445452,0.2566865600885883,-0.0199249018568548,0.0173913383611026,-0.0395046118788872,0.004625,0.004625,0.0015,0.006399999999999988
1995-01-31,0.0360741480725925,0.024277711761677,0.0026220040749993,0.0023391812865496,0.0083661312670844,12.274285679771786,0.1769964344078494,-0.0013586737330063,0.0264567290813184,0.012299117331743,0.0046083333333333,0.0046083333333333,0.0034000000000000002,0.006199999999999992
1995-02-28,0.0273291951133807,0.0360741480725925,0.0670318365968964,-0.0094771892876454,-0.0027608008618978,11.470000016061883,0.0973645190575293,0.0026220040749993,-0.0186902347145753,0.024277711761677,0.0049166666666666,0.0049166666666666,0.0043,0.005899999999999999
1995-03-31,0.0279603578049114,0.0273291951133807,0.0338728182577674,0.0054591426272843,-0.0017401226643843,12.166521735813308,-0.0016428681030388,0.0670318365968964,0.0683760490464409,0.0360741480725925,0.0048,0.0054591426272843,0.004,0.0058000000000000005
1995-04-30,0.0363117126994647,0.0279603578049114,0.0501174191389954,0.0126878893524604,0.0085664683951391,12.442631570916427,0.0667133381124585,0.0338728182577674,0.1060677419746891,0.0273291951133807,0.00475,0.0126878893524604,0.004699999999999999,0.005700000000000003
1995-05-31,0.0212785434316493,0.0363117126994647,0.0394837904449225,-0.009960215569538,0.0080746431630478,12.265909194946287,0.0357877081260085,0.0501174191389954,0.1584635065604176,0.0279603578049114,0.0047583333333333,0.0047583333333333,0.0040999999999999995,0.005499999999999989
1995-06-30,0.0317760395752064,0.0212785434316493,0.1022946579983656,0.0147058823529411,0.0173454364297001,11.89681811766191,-0.035843339189887,0.0394837904449225,0.1285549274069726,0.0363117126994647,0.0045833333333333,0.0147058823529411,0.0042,0.006000000000000005
1995-07-31,-0.0003202374774278,0.0317760395752064,0.0573387616045406,0.0074414409335625,0.0120748585818279,12.514000129699706,0.0401126700528566,0.1022946579983656,0.2032428416434897,0.0212785434316493,0.00455,0.0074414409335625,0.005699999999999999,0.00629999999999999
1995-08-31,0.0400974728873253,-0.0003202374774278,0.0138693829642735,0.0052880445426821,0.0276624955024715,12.79826085463814,0.1245550352238839,0.0573387616045406,0.2115171817033352,0.0317760395752064,0.0045333333333333,0.0052880445426821,0.0043,0.006199999999999992
1995-09-30,-0.0049793351897702,0.0400974728873253,0.0144078181548816,0.0069301419426663,0.0197874679369736,12.057000017166136,0.2142524157961209,0.0138693829642735,0.1816636187644902,-0.0003202374774278,0.0044083333333333,0.0069301419426663,0.0034000000000000002,0.006099999999999994
1995-10-31,0.0410490027810619,-0.0049793351897702,0.0234156214652045,0.004471228615863,0.0167808561622033,14.357272711667148,0.2249361218944672,0.0144078181548816,0.0874486278292983,0.0400974728873253,0.0043833333333333,0.004471228615863,0.0042,0.006299999999999999
1995-11-30,0.0174438734059647,0.0410490027810619,-0.0084506134910542,0.0023777267826039,0.0138372666110688,12.46904754638672,0.1576611285408337,0.0234156214652045,0.0525594574557455,-0.0049793351897702,0.0044333333333333,0.0044333333333333,0.004,0.006600000000000002
1995-12-31,0.0326173868692312,0.0174438734059647,-0.0294583155315831,0.0081643911184663,0.0150799822261717,11.74849991798401,0.0801659692379255,-0.0084506134910542,0.0293877119092467,0.0410490027810619,0.0044083333333333,0.0081643911184663,0.004,0.006699999999999999
1996-01-31,0.0069337017847039,0.0326173868692312,0.027055216465458,0.0082191780821918,0.0188675157754485,13.473636237057772,0.0270547808726288,-0.0294583155315831,-0.0151261987464781,0.0174438734059647,0.0041416666666666,0.0082191780821918,0.0067,0.006600000000000002
1996-02-29,0.0079165675908396,0.0069337017847039,0.0523977043389083,-0.0088858695652173,0.0074186256784609,15.032999801635745,0.0620211773262969,0.027055216465458,-0.0116236708509287,0.0326173868692312,0.004075,0.004075,0.0069,0.006399999999999997
1996-03-31,0.0134314220141846,0.0079165675908396,-0.0210972725910576,0.0128314095358208,0.0120821917808218,17.762380781627837,0.1051844795865397,0.0523977043389083,0.0490299262668301,0.0069337017847039,0.00405,0.0128314095358208,0.0055000000000000005,0.006799999999999997
1996-04-30,0.0228534059917031,0.0134314220141846,0.0935557050286806,0.0145977508650518,0.018485204203964,16.575238000778924,0.1210254602134227,-0.0210972725910576,0.0580671313655654,0.0079165675908396,0.0041916666666666,0.0145977508650518,0.0063,0.006899999999999995
1996-05-31,0.0022567099722681,0.0228534059917031,0.0384863961894244,-0.0147607375039965,0.0124480931502914,16.14636369185014,0.1248864156584585,0.0935557050286806,0.1265756010568481,0.0134314220141846,0.00415,0.00415,0.0058,0.006800000000000006
1996-06-30,-0.0457480167192076,0.0022567099722681,-0.0217941139187727,0.0107631564714154,0.0103806228373701,16.395000171661376,0.0742097144636015,0.0384863961894244,0.1116837590513233,0.0228534059917031,0.0042333333333333,0.0107631564714154,0.0062,0.006900000000000004
1996-07-31,0.0188139351475606,-0.0457480167192076,-0.0609626144566902,0.0020080858925273,-0.0021567137823962,17.97863635149869,0.1022026869318177,-0.0217941139187727,0.1108923962683152,0.0022567099722681,0.0042333333333333,0.0042333333333333,0.0058,0.006999999999999993
1996-08-31,0.0542033273283304,0.0188139351475606,0.0433326474983464,0.0025117571611799,0.015336745414725,15.760454698042436,0.1622905863388892,-0.0609626144566902,-0.0460755802244366,-0.0457480167192076,0.0042583333333333,0.0042583333333333,0.0062,0.007199999999999997
1996-09-30,0.026101002422918,0.0542033273283304,0.1115179998842892,0.004219860050211,0.0087638413174064,16.578000020980834,0.2130466371774673,0.0433326474983464,-0.0416239499624387,0.0188139351475606,0.0043083333333333,0.0043083333333333,0.0062,0.006899999999999995
1996-10-31,0.0733761517814057,0.026101002422918,0.0195506633498689,0.0021542553191489,0.0089109962499445,16.381739201753035,0.2452043544861578,0.1115179998842892,0.0889857088697789,0.0542033273283304,0.0041416666666666,0.0041416666666666,0.006,0.006800000000000006
1996-11-30,-0.021505414489508,0.0733761517814057,0.1090706267322607,0.0073246463735039,0.0137546071256879,15.996999740600586,0.2606147949894269,0.0195506633498689,0.1823555898302442,0.026101002422918,0.0041916666666666,0.0073246463735039,0.004699999999999999,0.006900000000000004
1996-12-31,0.0613170390541288,-0.021505414489508,-0.015167712936224,0.0101031361818564,0.0196937430865618,19.26095244998024,0.3221101626273124,0.1090706267322607,0.256853083412689,0.0733761517814057,0.004125,0.0101031361818564,0.0055000000000000005,0.006899999999999995
1997-01-31,0.005927590234654,0.0613170390541288,0.1219806226602606,0.0057303604917691,0.0233324364811022,19.473181551153008,0.3498405112374213,-0.015167712936224,0.1136027457668999,-0.021505414489508,0.0042083333333333,0.0057303604917691,0.0059,0.006699999999999999
1997-02-28,-0.0426140106407487,0.005927590234654,-0.0771417359470284,-0.0047653579198175,0.0110503051989054,20.139473563746403,0.3138914879943643,0.1219806226602606,0.2254817215130036,0.0613170390541288,0.00415,0.00415,0.004699999999999999,0.006300000000000008
1997-03-31,0.0584055790673403,-0.0426140106407487,-0.0627895762697936,0.0099223917912389,0.0108693913251129,20.169999980926512,0.2371890790039493,-0.0771417359470284,0.01972399853049,0.005927590234654,0.0042499999999999,0.0099223917912389,0.004699999999999999,0.006299999999999999
1997-04-30,0.058576884803325,0.0584055790673403,0.0974581498428175,0.0144923798963356,0.0196761824594107,19.66227262670344,0.224366117020448,-0.0627895762697936,-0.0295850640722018,-0.0426140106407487,0.0043166666666666,0.0144923798963356,0.0043,0.006099999999999994
1997-05-31,0.0434526147952758,0.058576884803325,0.0961542701723587,-0.0159121527159959,0.0082556383144953,19.9247620900472,0.2266563004063021,0.0974581498428175,-0.0507948545153795,0.0584055790673403,0.0042499999999999,0.0042499999999999,0.0045000000000000005,0.006199999999999992
1997-06-30,0.0781458094374247,0.0434526147952758,-0.001616507099582,0.0119494089956806,0.0102793101747795,20.19428598313105,0.312704320748647,0.0961542701723587,0.1274486169989142,0.058576884803325,0.0039916666666666,0.0119494089956806,0.0043,0.006099999999999994
1997-07-31,-0.0574656317085283,0.0781458094374247,0.1564086946758509,0.0041150159744409,-5.495775290620397e-05,20.529090881347656,0.3918569616733058,-0.001616507099582,0.2010388060186088,0.0434526147952758,0.0042,0.0042,0.0028000000000000004,0.006100000000000003
1997-08-31,0.0531535906155671,-0.0574656317085283,-0.0297914054686457,0.0066944967672963,0.0229159661692059,23.08476202828544,0.4040724087146021,0.1564086946758509,0.2655532405695331,0.0781458094374247,0.0042833333333333,0.0066944967672963,0.0037,0.006000000000000005
1997-09-30,-0.0344776973752203,0.0531535906155671,0.0215166745504804,0.0054064979030872,0.0163021491519286,23.812380836123516,0.2757302309075991,-0.0297914054686457,0.1201440018515833,-0.0574656317085283,0.004225,0.0054064979030872,0.0032,0.005499999999999998
1997-10-31,0.0445868552126393,-0.0344776973752203,-0.0706734082967889,0.0012312795255804,0.0133834122503391,23.870869760927945,0.2128134167963458,0.0215166745504804,0.1460984520736938,0.0531535906155671,0.0041416666666666,0.0041416666666666,0.0021,0.005700000000000003
1997-11-30,0.0157315971086944,0.0445868552126393,0.0302956148333353,0.0077048563182331,0.0144004850689705,32.034737034847865,0.1749740143616994,-0.0706734082967889,-0.0789590452530051,-0.0344776973752203,0.0042583333333333,0.0077048563182331,0.001,0.005499999999999998
1997-12-31,0.0101501774424079,0.0157315971086944,-0.0568104940657311,0.0082628173220506,0.0172823560436972,26.276363719593395,0.2700203738866313,0.0302956148333353,-0.0219170783411667,0.0445868552126393,0.0042499999999999,0.0082628173220506,0.0009,0.005600000000000005
1998-01-31,0.0704491925363124,0.0101501774424079,0.0810431521128285,0.0077261058451816,0.0238813031157756,23.866499996185304,0.122711005830957,-0.0568104940657311,-0.096913862861714,0.0157315971086944,0.0043166666666666,0.0077261058451816,0.0021,0.0058000000000000005
1998-02-28,0.0499457143412205,0.0704491925363124,0.1148319993271562,-0.0010777709736681,0.0149576903932302,19.99894724394146,0.1720848275082452,0.0810431521128285,0.0505188305567751,0.0101501774424079,0.0042499999999999,0.0042499999999999,0.0007000000000000001,0.0058000000000000005
1998-03-31,0.0090764692534603,0.0499457143412205,0.0222170359913855,0.0148719833394583,0.0216107413251986,20.158636353232644,0.1568360042668158,0.1148319993271562,0.136714542252891,0.0704491925363124,0.0043166666666666,0.0148719833394583,0.0007000000000000001,0.006000000000000005
1998-04-30,-0.0188262232614684,0.0090764692534603,0.022495994108592,0.0159818453961662,0.0299802299729057,22.02857144673665,0.1920822193225224,0.0222170359913855,0.2319570593600655,0.0499457143412205,0.0041583333333333,0.0159818453961662,0.0009,0.006399999999999997
1998-05-31,0.0394382406350404,-0.0188262232614684,-0.044907580238599,-0.0146849158825205,0.0159500183755969,20.873999786376952,0.1140059256745922,0.022495994108592,0.1652367027602206,0.0090764692534603,0.004075,0.004075,0.0003,0.006099999999999994
1998-06-30,-0.0116153269173854,0.0394382406350404,0.1218636708218996,0.0118978665894389,0.0129727424073602,21.662727269259367,0.0163859776298825,-0.044907580238599,-0.0017251543678884,-0.0188262232614684,0.0040416666666666,0.0118978665894389,-0.0005,0.005999999999999997
1998-07-31,-0.1457967182501138,-0.0116153269173854,0.0298503334721069,0.0023134346156599,-0.0006551857051552,19.929999871687457,-0.0069161036653601,0.1218636708218996,0.0955875742413707,0.0394382406350404,0.0041333333333333,0.0041333333333333,0.0001,0.006000000000000005
1998-08-31,0.062395515043411,-0.1457967182501138,-0.1720227424490676,0.0090726769171998,0.0234406873279813,31.58809498378209,0.0202171536755838,0.0298503334721069,0.1034676274345818,-0.0116153269173854,0.00415,0.0090726769171998,0.0014000000000000002,0.006200000000000001
1998-09-30,0.0802942285676289,0.062395515043411,0.1798937341469642,0.0123509369676322,0.0238989259255475,38.20476223173596,-0.1423568611343701,-0.1720227424490676,-0.0433950882075221,-0.1457967182501138,0.0039916666666666,0.0123509369676322,0.0014000000000000002,0.006899999999999995
1998-10-31,0.0591259962856813,0.0802942285676289,0.0409073638117787,0.0027345393352966,0.0243290994174387,36.608181953430176,-0.1261479007380624,0.1798937341469642,0.0060867205471155,0.062395515043411,0.0034416666666666,0.0034416666666666,0.0052,0.008099999999999996
1998-11-30,0.056375287084956,0.0591259962856813,0.1124153451651084,0.0129531871351828,0.0282682800411877,26.223000144958498,0.0235237987091143,0.0409073638117787,0.0168886118820681,0.0802942285676289,0.0035916666666666,0.0129531871351828,0.002,0.009299999999999998
1998-12-31,0.0410094408537484,0.056375287084956,0.1784705998867961,0.0095734423068092,0.025447114422215,25.479090777310457,0.0434443965073554,0.1124153451651084,0.3662241152942223,0.0591259962856813,0.00365,0.0095734423068092,0.0011,0.010100000000000007
1999-01-31,-0.0322825623775913,0.0410094408537484,0.1585938693644679,0.008095508811825,0.0309295132671332,28.03526316191021,0.1665083357403355,0.1784705998867961,0.3645762377868899,0.056375287084956,0.00365,0.008095508811825,0.0008,0.010499999999999999
1999-02-28,0.0387942154089167,-0.0322825623775913,-0.094918609842568,-0.0028422548555188,0.0148537582074474,28.82263153477719,0.2271903077406542,0.1585938693644679,0.5188572185624412,0.0410094408537484,0.0036833333333333,0.0036833333333333,0.0016,0.009899999999999994
1999-03-31,0.0379440275962774,0.0387942154089167,0.0940693616124987,0.0083193923226478,0.0135931492353076,25.30956541973612,0.1564551675992627,-0.094918609842568,0.2357699026734556,-0.0322825623775913,0.0038166666666666,0.0083193923226478,0.0026,0.009100000000000002
