date,ndx_return,sp_return,m2_growth,vix,sentiment,ndx_1m,ndx_3m,sp_1m,m2_3m
1991-08-31,0.05603424544249114,0.019648784624321625,0.002010562957628137,17.294090964577414,-0.01938913267616543,0.07065438320025952,0.03223910048872347,0.04485934295776639,0.006298595624133929
1991-09-30,0.00045234036765084973,-0.019143735843086374,-0.004102901979575302,15.681363712657582,-0.031210118035475413,0.05603424544249114,0.03012544365339398,0.019648784624321625,-0.0015313016063652762
1991-10-31,0.01728485630411636,0.011834236654519215,0.003728874721838027,16.956499767303466,-0.039702331121530265,0.00045234036765084973,0.1311591312860303,-0.019143735843086374,0.0016204537270436692
1991-11-30,-0.026375604550703424,-0.04390370862630699,0.006501288273713213,16.36391299703847,-0.11913506612181664,0.01728485630411636,0.07477358929577638,0.011834236654519215,0.006109430684915207
1991-12-31,0.16175076744007377,0.11158785507428148,0.004911445155528993,17.77350010871887,-0.11412559089160734,-0.026375604550703424,-0.0090986247472441,-0.04390370862630699,0.015216214590725752
1992-01-31,0.022547615140658728,-0.019923751783923582,-0.003347156398104345,18.347619102114724,-0.012312342765771093,0.16175076744007377,0.15065994321555842,0.11158785507428148,0.008059200671100442
1992-02-29,0.02236082463625433,0.00958954312696414,0.005527981692275752,17.68318167599765,0.07463333112637288,0.022547615140658728,0.15661269651419052,-0.019923751783923582,0.007084387557672267
1992-03-31,-0.06600559953611307,-0.02183186212532784,0.0028670233204266538,17.47736850537752,0.0964872726509648,0.02236082463625433,0.21450891711411457,0.00958954312696414,0.005035545023696519
1992-04-30,-0.04702059438287609,0.027892713957560433,-0.002092543471853836,17.520454623482443,0.03067571697756648,-0.06600559953611307,-0.0235904639016693,-0.02183186212532784,0.006300710315926938
1992-05-31,0.024150680276559422,0.0009639568254424802,-0.004607342213296284,16.562856946672714,0.0032397257492712307,-0.04702059438287609,-0.09001970610250531,0.027892713957560433,-0.003842402388200994
1992-06-30,-0.04460902279582024,-0.017358833150663777,-0.0025517016289352545,15.076999950408936,0.03945790176900724,0.024150680276559422,-0.08842659599661051,0.0009639568254424802,-0.009224874742116307
1992-07-31,0.03208504357084929,0.039373686063305824,0.0033613945325281502,15.203181873668324,-0.02035011015686905,-0.04460902279582024,-0.06754365463905954,-0.017358833150663777,-0.0038099175994567025
1992-08-31,-0.03742414531980509,-0.02399753160189122,0.003943077379187754,13.601818214763295,0.03488665163299189,0.03208504357084929,0.00985838954888374,0.039373686063305824,0.004747351867786298
1992-09-30,0.046531401919937654,0.009105593857418715,-0.0029530756282668547,14.42190474555606,-0.04535123012028634,-0.03742414531980509,-0.050857143244305014,-0.02399753160189122,0.004343040723443492
1992-10-31,0.05099222933791814,0.002106282691536565,0.00805615614726185,13.696666581290108,-0.059303821094574466,0.046531401919937654,0.03968723611940583,0.009105593857418715,0.009042395493626065
1992-11-30,0.0662453639065097,0.03026180770368403,0.006757749375642774,17.636818278919566,0.040707405229719974,0.05099222933791814,0.058733689544356205,0.002106282691536565,0.011871364025632714
1992-12-31,0.026285064759857146,0.010107766987062838,0.0011673719538887184,14.424499940872192,0.2063002562330615,0.0662453639065097,0.17275940654397393,0.03026180770368403,0.016053075852264342
1993-01-31,0.028804642254185664,0.007045987892006611,-0.010406646261477914,12.19136363809759,0.22156969289625844,0.026285064759857146,0.15007104544082406,0.010107766987062838,-0.0025561921551344735
1993-02-28,-0.05240712175653961,0.010483627595407663,0.0003240249793801109,12.408999967575074,0.21882499488336699,0.028804642254185664,0.12579179697361842,0.007045987892006611,-0.008930395447249606
1993-03-31,0.02358033386649727,0.01869729905188877,0.00011778909861903664,13.721578949376157,0.23770084256126034,-0.05240712175653961,0.000512945058532388,0.010483627595407663,-0.009969392216878092
1993-04-30,-0.05418453446090954,-0.025416810160156622,0.0007949827753730432,13.606086855349334,0.1588676817715168,0.02358033386649727,-0.002123864503087436,0.01869729905188877,0.001237186284906322
1993-05-31,0.08285157134395482,0.02271746278774489,0.007766990291262266,12.840952419099354,0.0937949420223313,-0.05418453446090954,-0.08261817367249435,-0.025416810160156622,0.008686946023145792
1993-06-30,-0.005392370298422433,0.0007552285391652092,-0.004962924038068528,13.6060001373291,0.11507638171315193,0.08285157134395482,0.048328216652025136,0.02271746278774489,0.0035627005859317773
1993-07-31,-0.036217165628200765,-0.00532704570835929,0.002992606501584172,12.52409081025557,0.10593642078099712,-0.005392370298422433,0.018655017310586608,0.0007552285391652092,0.005766401882906669
1993-08-31,0.05606961361898799,0.03443195614588723,0.00032176914526416134,11.500476201375326,0.12848816427492327,-0.036217165628200765,0.03800609696213009,-0.00532704570835929,-0.0016640392362936574
1993-09-30,0.027009265010754735,-0.009987930164805148,-0.0021346901775008975,11.928636420856822,0.21256674627463024,0.05606961361898799,0.012333293650227839,0.03443195614588723,0.0011735711770917145
1993-10-31,0.02160874042774763,0.019392922751884534,0.005304184738014195,12.931428409758068,0.24042839340625272,0.027009265010754735,0.04531238330594922,-0.009987930164805148,0.003480957116948513
1993-11-30,-0.010805979114871911,-0.01291062608362914,0.010377495991837904,11.875238100687662,0.32584612965583803,0.02160874042774763,0.10802997229016098,0.019392922751884534,0.013568441676170329
1993-12-31,0.029785884586808642,0.010091174724184304,0.0057124722310377685,14.083809534708658,0.3653825194604935,-0.010805979114871911,0.037863990608464126,-0.01291062608362914,0.021539092720665565
1994-01-31,0.03944459049720872,0.032500745519977725,-0.013913193149545311,11.356363556601785,0.3804931111874119,0.029785884586808642,0.04066995699239406,0.010091174724184304,0.0020113686051597135
1994-02-28,-0.004396185534848995,-0.030044997286678532,0.0031710013382206803,11.290476163228353,0.24115260424358503,0.03944459049720872,0.058838589062766955,0.032500745519977725,-0.005135454833963382
1994-03-31,-0.07086886726605024,-0.04574651060635082,0.003073978482150519,13.644210464075991,0.19488766212617198,-0.004396185534848995,0.06569966651285308,-0.030044997286678532,-0.007745488969850167
1994-04-30,-0.0253551067258605,0.011530643100964522,0.004625748070195668,15.223478317260742,0.15613555957873662,-0.07086886726605024,-0.038465419732784945,-0.04574651060635082,0.010909408273695131
1994-05-31,0.015003365314174566,0.012397144202814125,-0.004575671242337931,16.471052671733656,0.14779543636306638,-0.0253551067258605,-0.09840815284280324,0.011530643100964522,0.0031029782791518468
1994-06-30,-0.04896401745201062,-0.026790823628320082,-0.002457357617808631,13.897142818995885,0.12003285338481268,0.015003365314174566,-0.08084044505595922,0.012397144202814125,-0.002428517736852931
1994-07-31,0.02736612879045186,0.03148990725890011,0.006086074481959081,13.408636353232644,0.17020039188285027,-0.04896401745201062,-0.05917068144902393,-0.026790823628320082,-0.0009784454228899397
1994-08-31,0.07494053911804244,0.03759869964992624,-0.0038888088722454084,12.48449993133545,0.25800779606065444,0.02736612879045186,-0.008278623812165042,0.03148990725890011,-0.00028910089621281276
1994-09-30,-0.010178406270652918,-0.026877534841474704,-0.0027472527472527375,11.889130467953889,0.20084232638279598,0.07494053911804244,0.05028372043305085,0.03759869964992624,-0.0005796261411391557
1994-10-31,0.04874947668378815,0.020833815622011143,0.003682760620559611,13.23333336058117,0.18319644130045368,-0.010178406270652918,0.09311690104698256,-0.026877534841474704,-0.0029670171395650424
1994-11-30,-0.019924901856854804,-0.03950461187888721,0.0068473361839824776,15.245238031659808,0.1907949263850848,0.04874947668378815,0.1158687694687035,0.020833815622011143,0.007779063042220757
1994-12-31,-0.0013586737330063547,0.012299117331743048,0.0038738557777842075,16.38380949837821,0.25668656008858837,-0.019924901856854804,0.017391338361102626,-0.03950461187888721,0.014470059446135997
1995-01-31,0.002622004074999351,0.024277711761677034,-0.012319917676652192,14.177142824445452,0.17699643440784946,-0.0013586737330063547,0.026456729081318464,0.012299117331743048,-0.001704611117531507
1995-02-28,0.06703183659689649,0.03607414807259257,0.002286342719879597,12.274285679771786,0.09736451905752931,0.002622004074999351,-0.018690234714575316,0.024277711761677034,-0.006226864472438254
1995-03-31,0.033872818257767445,0.027329195113380722,0.004793254793254986,11.470000016061883,-0.0016428681030388802,0.06703183659689649,0.0683760490464409,0.03607414807259257,-0.005316716213125794
1995-04-30,0.05011741913899548,0.027960357804911462,0.008362549571814482,12.166521735813307,0.06671333811245858,0.033872818257767445,0.10606774197468916,0.027329195113380722,0.015512401238677143
1995-05-31,0.03948379044492256,0.03631171269946476,-0.002450910541765161,12.442631570916427,0.03578770812600851,0.05011741913899548,0.15846350656041763,0.027960357804911462,0.010712635712636143
1995-06-30,0.10229465799836568,0.021278543431649366,0.006113761677570384,12.265909194946289,-0.035843339189887045,0.03948379044492256,0.1285549274069726,0.03631171269946476,0.01204092189206274
1995-07-31,0.057338761604540656,0.03177603957520647,0.010903824857313227,11.89681811766191,0.04011267005285669,0.10229465799836568,0.2032428416434897,0.021278543431649366,0.014591467411439574
1995-08-31,0.013869382964273536,-0.0003202374774278205,0.002275216988286921,12.514000129699706,0.12455503522388396,0.057338761604540656,0.21151718170333522,0.03177603957520647,0.019398337285375433
1995-09-30,0.01440781815488168,0.04009747288732535,0.00039235468863862977,12.79826085463814,0.21425241579612095,0.013869382964273536,0.18166361876449022,-0.0003202374774278205,0.013601385694409274
1995-10-31,0.023415621465204595,-0.004979335189770229,0.0037259076647244704,12.057000017166137,0.22493612189446727,0.01440781815488168,0.0874486278292983,0.04009747288732535,0.006404314485548346
1995-11-30,-0.008450613491054249,0.04104900278106194,0.009796533534287777,14.357272711667148,0.15766112854083378,0.023415621465204595,0.05255945745574553,-0.004979335189770229,0.013956616781570563
1995-12-31,-0.02945831553158318,0.01744387340596476,0.008485351022664345,12.469047546386719,0.08016596923792554,-0.008450613491054249,0.029387711909246717,0.04104900278106194,0.022159345584939594
1996-01-31,0.027055216465458054,0.03261738686923121,-0.011072436758297388,11.74849991798401,0.027054780872628813,-0.02945831553158318,-0.015126198746478137,0.01744387340596476,0.007089229395182528
1996-02-29,0.052397704338908335,0.006933701784703983,0.009450433722251406,13.473636237057773,0.06202117732629694,0.027055216465458054,-0.011623670850928747,0.03261738686923121,0.0067440574903261385
1996-03-31,-0.021097272591057648,0.007916567590839696,0.010240500768723848,15.032999801635743,0.10518447958653973,0.052397704338908335,0.049029926266830115,0.006933701784703983,0.008496176720475646
1996-04-30,0.0935557050286806,0.01343142201418468,-0.003668777345979257,17.762380781627837,0.12102546021342278,-0.021097272591057648,0.058067131365565405,0.007916567590839696,0.016046337610508887
1996-05-31,0.0384863961894244,0.022853405991703157,0.001445638535813698,16.575238000778924,0.12488641565845858,0.0935557050286806,0.12657560105684817,0.01343142201418468,0.007989237865143828
1996-06-30,-0.02179411391877273,0.0022567099722681228,0.006781969222388717,16.14636369185014,0.07420971446360151,0.0384863961894244,0.11168375905132333,0.022853405991703157,0.004538413457618962
1996-07-31,-0.06096261445669027,-0.045748016719207696,0.004328535872740957,16.395000171661376,0.10220268693181776,-0.02179411391877273,0.11089239626831526,0.0022567099722681228,0.012601603840488806
1996-08-31,0.04333264749834642,0.01881393514756069,0.0029899795280681207,17.97863635149869,0.1622905863388892,-0.06096261445669027,-0.046075580224436696,-0.045748016719207696,0.014163148576876061
1996-09-30,0.11151799988428923,0.05420332732833044,-0.0011279709950314798,15.760454698042436,0.21304663717746736,0.04333264749834642,-0.04162394996243879,0.01881393514756069,0.006195216967860517
1996-10-31,0.01955066334986899,0.026101002422918018,0.006318393246040888,16.578000020980834,0.24520435448615782,0.11151799988428923,0.08898570886977897,0.05420332732833044,0.00818877276155594
1996-11-30,0.10907062673226076,0.07337615178140577,0.010900929785187419,16.381739201753035,0.2606147949894269,0.01955066334986899,0.18235558983024425,0.026101002422918018,0.016140727809856203
1996-12-31,-0.015167712936224098,-0.021505414489508046,0.01392853367163549,15.996999740600586,0.32211016262731246,0.10907062673226076,0.256853083412689,0.07337615178140577,0.0314575323313524
1997-01-31,0.12198062266026066,0.061317039054128886,-0.008315303808356989,19.260952449980238,0.3498405112374213,-0.015167712936224098,0.11360274576689999,-0.021505414489508046,0.016458266538420308
1997-02-28,-0.07714173594702844,0.0059275902346540565,0.004915361160761078,19.473181551153008,0.31389148799436434,0.12198062266026066,0.2254817215130036,0.061317039054128886,0.010439792789935565
1997-03-31,-0.06278957626979365,-0.04261401064074877,0.014360074285265867,20.139473563746403,0.2371890790039493,-0.07714173594702844,0.019723998530490006,0.0059275902346540565,0.010869848551990025
1997-04-30,0.09745814984281753,0.05840557906734034,-0.005492521918514792,20.169999980926512,0.22436611702044804,-0.06278957626979365,-0.02958506407220185,-0.04261401064074877,0.013747240037850661
1997-05-31,0.09615427017235878,0.05857688480332501,0.00033707573832564286,19.662272626703437,0.22665630040630216,0.09745814984281753,-0.05079485451537957,0.05840557906734034,0.009128717532892239
1997-06-30,-0.001616507099582054,0.043452614795275846,0.007257646448937338,19.9247620900472,0.31270432074864707,0.09615427017235878,0.1274486169989142,0.05857688480332501,0.002062919030428212
1997-07-31,0.15640869467585095,0.07814580943742477,0.0018270715388573056,20.194285983131046,0.39185696167330586,-0.001616507099582054,0.2010388060186088,0.043452614795275846,0.009438120673114447
1997-08-31,-0.029791405468645782,-0.057465631708528364,0.011918522514191787,20.529090881347656,0.4040724087146021,0.15640869467585095,0.2655532405695331,0.07814580943742477,0.02112493519958525
1997-09-30,0.021516674550480452,0.053153590615567126,-0.0023099378093666134,23.084762028285436,0.2757302309075991,-0.029791405468645782,0.12014400185158336,-0.057465631708528364,0.01142563046834777
1997-10-31,-0.07067340829678892,-0.03447769737522033,0.006360675758192658,23.812380836123513,0.21281341679634586,0.021516674550480452,0.14609845207369387,0.053153590615567126,0.016002671392977508
1997-11-30,0.030295614833335316,0.04458685521263939,0.012034181119482179,23.870869760927945,0.17497401436169943,-0.07067340829678892,-0.07895904525300512,-0.03447769737522033,0.016118796801624757
1997-12-31,-0.05681049406573113,0.01573159710869443,0.013090182363227676,32.034737034847865,0.27002037388663136,0.030295614833335316,-0.02191707834116674,0.04458685521263939,0.031803378790962844
1998-01-31,0.08104315211282853,0.010150177442407982,-0.006583814173694358,26.276363719593395,0.12271100583095704,-0.05681049406573113,-0.096913862861714,0.01573159710869443,0.018531627648278315
1998-02-28,0.11483199932715626,0.07044919253631243,0.012013800977983102,23.866499996185304,0.1720848275082452,0.08104315211282853,0.050518830556775196,0.010150177442407982,0.01851111666250338
1998-03-31,0.02221703599138558,0.049945714341220526,0.010227858036349513,19.99894724394146,0.1568360042668158,0.11483199932715626,0.13671454225289104,0.07044919253631243,0.015633476352517883
1998-04-30,0.022495994108592043,0.009076469253460395,0.002063707876080345,20.158636353232644,0.19208221932252248,0.02221703599138558,0.2319570593600655,0.049945714341220526,0.024474396207213367
1998-05-31,-0.04490758023859909,-0.018826223261468433,-0.00048457829573811395,22.028571446736652,0.11400592567459229,0.022495994108592043,0.16523670276022062,0.009076469253460395,0.011822128473670146
1998-06-30,0.12186367082189964,0.03943824063504042,0.0048481322570479435,20.873999786376952,0.016385977629882593,-0.04490758023859909,-0.0017251543678884484,-0.018826223261468433,0.006433912790132945
1998-07-31,0.02985033347210697,-0.011615326917385427,0.004945359805080374,21.662727269259367,-0.0069161036653601895,0.12186367082189964,0.09558757424137077,0.03943824063504042,0.009328132192959027
1998-08-31,-0.17202274244906768,-0.14579671825011387,0.01137836670027359,19.929999871687457,0.020217153675583823,0.02985033347210697,0.10346762743458182,-0.011615326917385427,0.02130754126972567
1998-09-30,0.1798937341469642,0.06239551504341101,0.0003560239248077135,31.58809498378209,-0.14235686113437016,-0.17202274244906768,-0.04339508820752214,-0.14579671825011387,0.01674185221817459
1998-10-31,0.04090736381177873,0.08029422856762891,0.015612024580634598,38.204762231735955,-0.1261479007380624,0.1798937341469642,0.006086720547115565,0.06239551504341101,0.02753372701521939
1998-11-30,0.11241534516510843,0.05912599628568138,0.015956079897208264,36.608181953430176,0.023523798709114394,0.04090736381177873,0.01688861188206814,0.08029422856762891,0.032184562802620276
1998-12-31,0.17847059988679614,0.056375287084956094,0.011336460632818346,26.223000144958498,0.04344439650735547,0.11241534516510843,0.3662241152942223,0.05912599628568138,0.04351436638432182
1999-01-31,0.15859386936446795,0.04100944085374847,-0.0053886905709285005,25.479090777310457,0.16650833574033552,0.17847059988679614,0.36457623778688997,0.056375287084956094,0.021936689639060702
1999-02-28,-0.09491860984256806,-0.032282562377591306,0.009235552304316164,28.03526316191021,0.22719030774065427,0.15859386936446795,0.5188572185624412,0.04100944085374847,0.015176600441501042
1999-03-31,0.09406936161249879,0.0387942154089167,0.006704720485639193,28.82263153477719,0.15645516759926273,-0.09491860984256806,0.23576990267345566,-0.032282562377591306,0.010527273140674254
1999-04-30,0.014242377494169123,0.03794402759627746,0.0052200522005221295,25.309565419736117,0.14832556570569674,0.09406936161249879,0.14726492849949935,0.0387942154089167,0.021305779078274023
1999-05-31,-0.021854597594030967,-0.024970480796175143,0.0001566836780373393,23.478571483067103,0.16676457178208134,0.014242377494169123,0.004324931682308186,0.03794402759627746,0.012118329256138427
1999-06-30,0.0990908136085531,0.054438331114324834,-0.0009175749166350222,26.204500198364258,0.1585126702984174,-0.021854597594030967,0.08540052323455893,-0.024970480796175143,0.004455044550445431
1999-07-31,-0.011250620510928955,-0.032046092391091685,0.007884951391066597,23.626363667574797,0.19894677905305738,0.0990908136085531,0.09038218784847474,0.054438331114324834,0.007117915659414109
1999-08-31,0.05545753913062823,-0.006254091687235008,0.004156109703516098,21.049047470092773,0.1372331283505886,-0.011250620510928955,0.06297541452049327,-0.032046092391091685,0.011145178255712374
1999-09-30,0.0046017450328899034,-0.028551792448024638,-0.0007746619154068712,24.323636228388008,0.14395049711068472,0.05545753913062823,0.1469924741316897,-0.006254091687235008,0.01128981676448193
1999-10-31,0.09532789915356332,0.0625395414523846,0.009214548354228302,24.541428611392067,0.0881234223563825,0.0046017450328899034,0.04838528971881151,-0.028551792448024638,0.012623905409610225
1999-11-30,0.12484455640559045,0.019061858969220413,0.011281330933673006,24.021428516932897,0.20436959316333134,0.09532789915356332,0.16139203797487522,0.0625395414523846,0.01980921183683404
1999-12-31,0.24981212418665333,0.05784389473992291,0.01341262262349141,21.81809525262742,0.21911867635865365,0.12484455640559045,0.23774331352532885,0.019061858969220413,0.03428875204890791
2000-01-31,-0.03715920805263773,-0.05090354879190062,-0.007110121214717102,22.15909090909091,0.29765785701813235,0.24981212418665333,0.5398605542182013,0.05784389473992291,0.017558491725560676
2000-02-29,0.19520451619631496,-0.020108083256356934,0.006837496225357009,23.201999855041503,0.2474324831674839,-0.03715920805263773,0.35360430119391406,-0.05090354879190062,0.013087073530688276
2000-03-31,0.030677699742970743,0.09671982835364812,0.01300370616337121,23.595500183105468,0.2247258871793747,0.19520451619631496,0.4382733727222423,-0.020108083256356934,0.01267828843106189
2000-04-30,-0.14203789458070237,-0.030795755780191336,0.015586008543754915,22.718260806539785,0.18336813934147358,0.030677699742970743,0.186095304015099,0.09671982835364812,0.03582675466977281
2000-05-31,-0.11902423463816925,-0.021915050603417807,-0.016804447868729477,27.16421077125951,0.2054475204598519,-0.14203789458070237,0.05689832916465076,-0.030795755780191336,0.011504102487200019
2000-06-30,0.13228019500225918,0.023933549615877237,0.0003600474415452748,26.373181863264605,0.23103763063748678,-0.11902423463816925,-0.220968627688374,-0.021915050603417807,-0.0011208391490081793
2000-07-31,-0.041033091592090676,-0.016341275904170893,0.007854677873520455,21.539999961853027,0.23546190656000568,0.13228019500225918,-0.14417300929877686,0.023933549615877237,-0.008724985944235097
2000-08-31,0.12972972351405554,0.06069910494167097,0.00718427022939272,19.89300012588501,0.29749140431804044,-0.041033091592090676,-0.04341956571181593,-0.016341275904170893,0.01546086072517805
2000-09-30,-0.12433323839351773,-0.053482974719764265,0.00204396612856117,18.08869569197945,0.22691992024580637,0.12972972351405554,0.226682267591656,0.06069910494167097,0.017170198801685244
2000-10-31,-0.08074532080511065,-0.00494948542177065,0.005515777204229355,19.6875,0.1760151328579072,-0.12433323839351773,-0.05132590543991755,-0.053482974719764265,0.0148096798588353
2000-11-30,-0.23634646382879998,-0.08006861010730892,0.011467842431017061,25.200000069358133,0.19784168327848117,-0.08074532080511065,-0.09061189410262438,-0.00494948542177065,0.0191256830601092
2000-12-31,-0.06576399551641665,0.004053445623728669,0.014796471768004471,26.382857095627557,0.14749932889976808,-0.23634646382879998,-0.38528886302076615,-0.08006861010730892,0.03209557905253524
2001-01-31,0.10731522144942818,0.03463657667616449,-0.005162747549711688,26.530499839782713,0.10408673795961565,-0.06576399551641665,-0.3441737180140687,0.004053445623728669,0.02113477819867926
2001-02-28,-0.26404938438524395,-0.09229073539585964,0.016440300020271748,24.91857147216797,0.10539692267775536,0.10731522144942818,-0.210005191047121,0.03463657667616449,0.026154759224771507
2001-03-31,-0.1755837363334397,-0.06420471080339152,0.015217087812368968,23.411579132080078,0.004955240284963962,-0.26404938438524395,-0.23866368916938774,-0.09229073539585964,0.02658008308796811
2001-04-30,0.17918323496841726,0.07681436165439459,0.002946723243753002,28.496818369085137,0.09751875760654609,-0.1755837363334397,-0.32815901575576056,-0.06420471080339152,0.034948307318061866
2001-05-31,-0.02978735360396445,0.005090187401275648,-0.002056645904336629,28.13399991989136,0.14862662385548314,0.17918323496841726,-0.28455456058077044,0.07681436165439459,0.01611455694940256
2001-06-30,0.016834321270308816,-0.02503538942756467,0.006889242183359956,22.944090929898348,0.09371863342821599,-0.02978735360396445,-0.056819576744182254,0.005090187401275648,0.007779349363507881
2001-07-31,-0.0800900238485962,-0.010740149595403703,0.008908382066276754,20.94047619047619,0.05404498680464683,0.016834321270308816,0.16331793510646753,-0.02503538942756467,0.013769734007129664
2001-08-31,-0.12705438672901426,-0.06410840688075747,0.00714879146782077,22.31619053795224,0.015095789760497639,-0.0800900238485962,-0.09246693626122204,-0.010740149595403703,0.0231211603760626
2001-09-30,-0.20502821396600035,-0.08172340570563885,0.021562721814031294,21.86173903423807,-0.14405293164115088,-0.12705438672901426,-0.1834501335022165,-0.06410840688075747,0.03803118908382097
2001-10-31,0.16810602377715766,0.018099111333141016,-0.004168935794633066,35.065333429972334,-0.3346022790478122,-0.20502821396600035,-0.3616127109629641,-0.08172340570563885,0.024576385802886458
2001-11-30,0.16945589367276903,0.0751759041240454,0.016406117407456344,32.721304603244945,-0.2203452120224635,0.16810602377715766,-0.1893728112975709,0.018099111333141016,0.03399389951464715
2001-12-31,-0.011904388596053361,0.0075738340889277556,0.016864876899385983,26.63095238095238,-0.1655283921187924,0.16945589367276903,0.08596999513778569,0.0751759041240454,0.0292388875326286
2002-01-31,-0.017044484354054923,-0.015573832456979853,-0.013300977959422089,23.720000076293946,-0.10928816564621464,-0.011904388596053361,0.34978650206602313,0.0075738340889277556,0.019800486526240446
2002-02-28,-0.12318008207422426,-0.020766211039727644,0.01111337117920086,22.252857208251953,-0.09628954822463649,-0.017044484354054923,0.13583875105788956,-0.015573832456979853,0.014490064750737552
2002-03-31,0.06885573336758055,0.03673889286207466,0.00451719092904157,22.875789843107526,-0.028075158288101514,-0.12318008207422426,-0.14838512006493076,-0.020766211039727644,0.002171215880893085
2002-04-30,-0.12096564947712118,-0.061417625919219065,-0.004260199901687578,18.98499994277954,-0.05935992527132233,0.06885573336758055,-0.078779992002597,0.03673889286207466,0.011353760239649624
2002-05-31,-0.053818493394560796,-0.009081481352177012,0.003985884848152432,19.900454607876863,-0.06505372231045077,-0.12096564947712118,-0.17617428405543645,-0.061417625919219065,0.004224579370885273
2002-06-30,-0.12987233401163645,-0.0724553538081798,0.004443554114840209,20.08772711320357,-0.08284921534359455,-0.053818493394560796,-0.11100484699673896,-0.009081481352177012,0.004150964006772506
2002-07-31,-0.08494312940757687,-0.07900427514940767,0.010352642552805769,25.270999908447266,-0.1629923620531636,-0.12987233401163645,-0.27629215673423835,-0.0724553538081798,0.018887243340098392
2002-08-31,-0.020496799920523,0.004881433306494376,0.005293758748160737,34.049544941295274,-0.08819248779646811,-0.08494312940757687,-0.24663486257614287,-0.07900427514940767,0.02021452896505238
2002-09-30,-0.11657716078687796,-0.11002431825242787,0.00399850056228912,33.742727366360754,-0.13086122944951056,-0.020496799920523,-0.22010358711999256,0.004881433306494376,0.019762487535128326
2002-10-31,0.1886080272093682,0.08644880033371405,0.00885412036625488,37.6475004196167,-0.16853012889623642,-0.11657716078687796,-0.20818710829521037,-0.11002431825242787,0.018250008972472642
2002-11-30,0.12789781147689672,0.05706962070498589,0.010908834569902881,35.243043484895125,-0.06163505205574135,0.1886080272093682,0.028520947030161503,0.08644880033371405,0.023937452026918438
2002-12-31,-0.11802704358952565,-0.06033257188502883,0.011784805271782828,28.174999713897705,-0.041774975079592436,0.12789781147689672,0.18434174091451316,0.05706962070498589,0.0318783891901504
2003-01-31,-0.0013409666393393582,-0.02741469268304464,-0.00827044350253281,28.21047628493536,-0.049005195378295834,-0.11802704358952565,0.18239798686335074,-0.06033257188502883,0.014363005128385842
2003-02-28,0.027150198639773748,-0.01700360825687175,0.008982243997359252,27.424285707019624,-0.07344325897949082,-0.0013409666393393582,-0.006558593264026524,-0.02741469268304464,0.01242983159583022
