date,frbsf_level,frbsf_wr
1982-03-26,-0.1691877543926239,0.05376964807510376
1982-04-02,-0.18641100823879242,-0.017223253846168518
1982-04-09,-0.24897131323814392,-0.0625603049993515
1982-04-16,-0.23114140331745148,0.017829909920692444
1982-04-23,-0.1972176879644394,0.033923715353012085
1982-04-30,-0.2385495901107788,-0.041331902146339417
1982-05-07,-0.2565990686416626,-0.01804947853088379
1982-05-14,-0.22450101375579834,0.03209805488586426
1982-05-21,-0.19627109169960022,0.02822992205619812
1982-05-28,-0.23621565103530884,-0.03994455933570862
1982-06-04,-0.258823037147522,-0.022607386112213135
1982-06-11,-0.20518049597740173,0.05364254117012024
1982-06-18,-0.23352745175361633,-0.0283469557762146
1982-06-25,-0.30164358019828796,-0.06811612844467163
1982-07-02,-0.27826035022735596,0.023383229970932007
1982-07-09,-0.24643729627132416,0.0318230539560318
1982-07-16,-0.24998682737350464,-0.003549531102180481
1982-07-23,-0.25172320008277893,-0.001736372709274292
1982-07-30,-0.25428271293640137,-0.0025595128536224365
1982-08-06,-0.2519013583660126,0.002381354570388794
1982-08-13,-0.29462751746177673,-0.04272615909576416
1982-08-20,-0.15381155908107758,0.14081595838069916
1982-08-27,-0.12826162576675415,0.025549933314323425
1982-09-03,-0.18506692349910736,-0.05680529773235321
1982-09-10,-0.22495011985301971,-0.039883196353912354
1982-09-17,-0.21867989003658295,0.006270229816436768
1982-09-24,-0.12650252878665924,0.0921773612499237
1982-10-01,-0.17532788217067719,-0.048825353384017944
1982-10-08,-0.16320770978927612,0.012120172381401062
1982-10-15,-0.14803344011306763,0.015174269676208496
1982-10-22,-0.1732703596353531,-0.02523691952228546
1982-10-29,-0.13974715769290924,0.03352320194244385
1982-11-05,-0.1651926189661026,-0.02544546127319336
1982-11-12,-0.15980513393878937,0.005387485027313232
1982-11-19,-0.15075518190860748,0.009049952030181885
1982-11-26,-0.18108287453651428,-0.0303276926279068
1982-12-03,-0.1863509863615036,-0.005268111824989319
1982-12-10,-0.14978468418121338,0.03656630218029022
1982-12-17,-0.15550635755062103,-0.005721673369407654
1982-12-24,-0.20107366144657135,-0.04556730389595032
1982-12-31,-0.11755086481571198,0.08352279663085938
1983-01-07,-0.016569867730140686,0.10098099708557129
1983-01-14,-0.0874234139919281,-0.07085354626178741
1983-01-21,-0.06850504130125046,0.018918372690677643
1983-01-28,-0.10269590467214584,-0.034190863370895386
1983-02-04,-0.10097233206033707,0.0017235726118087769
1983-02-11,-0.06801022589206696,0.03296210616827011
1983-02-18,-0.053366344422101974,0.014643881469964981
1983-02-25,-0.07475081086158752,-0.02138446643948555
1983-03-04,-0.07450179755687714,0.0002490133047103882
1983-03-11,-0.08196254074573517,-0.007460743188858032
1983-03-18,-0.07140430063009262,0.010558240115642548
1983-03-25,-0.11077629029750824,-0.03937198966741562
1983-04-01,-0.05150256305932999,0.05927372723817825
1983-04-08,-0.009415623731911182,0.042086939327418804
1983-04-15,0.005500331986695528,0.01491595571860671
1983-04-22,0.05373067408800125,0.04823034210130572
1983-04-29,0.0022285254672169685,-0.05150214862078428
1983-05-06,0.00356386904604733,0.0013353435788303614
1983-05-13,-0.10301977396011353,-0.10658364300616086
1983-05-20,-0.13305941224098206,-0.03003963828086853
1983-05-27,-0.026779690757393837,0.10627972148358822
1983-06-03,0.00046985404333099723,0.027249544800724834
1983-06-10,-0.007307860534638166,-0.007777714577969164
1983-06-17,-0.056494906544685364,-0.0491870460100472
1983-06-24,-0.020560143515467644,0.03593476302921772
1983-07-01,0.0050298841670155525,0.025590027682483196
1983-07-08,-0.02599230967462063,-0.03102219384163618
1983-07-15,-0.0452982522547245,-0.019305942580103874
1983-07-22,-0.004251208622008562,0.04104704363271594
1983-07-29,-0.01411384530365467,-0.009862636681646109
1983-08-05,-0.10194286704063416,-0.08782902173697948
1983-08-12,-0.05116534233093262,0.05077752470970154
1983-08-19,0.011334631592035294,0.06249997392296791
1983-08-26,0.09525316953659058,0.08391853794455528
1983-09-02,0.030341951176524162,-0.06491121836006641
1983-09-09,-0.009554403834044933,-0.039896355010569096
1983-09-16,-0.05911754071712494,-0.049563136883080006
1983-09-23,-0.08971183747053146,-0.030594296753406525
1983-09-30,-0.0793006643652916,0.010411173105239868
1983-10-07,-0.05700089782476425,0.022299766540527344
1983-10-14,-0.06780277192592621,-0.010801874101161957
1983-10-21,-0.1760672628879547,-0.1082644909620285
1983-10-28,-0.1655496209859848,0.01051764190196991
1983-11-04,-0.2178335040807724,-0.0522838830947876
1983-11-11,-0.15356722474098206,0.06426627933979034
1983-11-18,-0.1998162567615509,-0.04624903202056885
1983-11-25,-0.08246350288391113,0.11735275387763977
1983-12-02,-0.0729149654507637,0.00954853743314743
1983-12-09,-0.10466548800468445,-0.031750522553920746
1983-12-16,-0.11113536357879639,-0.0064698755741119385
1983-12-23,-0.06707524508237839,0.044060118496418
1983-12-30,-0.07241043448448181,-0.005335189402103424
1984-01-06,-0.057945262640714645,0.014465171843767166
1984-01-13,-0.07375629991292953,-0.01581103727221489
1984-01-20,-0.03885691612958908,0.034899383783340454
1984-01-27,-0.03202594071626663,0.006830975413322449
1984-02-03,-0.01582513190805912,0.016200808808207512
1984-02-10,-0.09799031168222427,-0.08216517977416515
1984-02-17,-0.03658390790224075,0.06140640377998352
1984-02-24,0.002387622371315956,0.03897153027355671
1984-03-02,-0.0517401285469532,-0.05412775091826916
1984-03-09,-0.059613898396492004,-0.007873769849538803
1984-03-16,-0.02532842941582203,0.034285468980669975
1984-03-23,-0.02990436926484108,-0.004575939849019051
1984-03-30,0.0070987907238304615,0.03700315998867154
1984-04-06,0.0031612187158316374,-0.003937572007998824
1984-04-13,0.019961094483733177,0.01679987576790154
1984-04-20,0.04369042068719864,0.02372932620346546
1984-04-27,0.10377706587314606,0.06008664518594742
1984-05-04,0.0443960577249527,-0.05938100814819336
1984-05-11,0.07114191353321075,0.026745855808258057
1984-05-18,0.037938863039016724,-0.03320305049419403
1984-05-25,0.028131570667028427,-0.009807292371988297
1984-06-01,-0.03491334989666939,-0.06304492056369781
1984-06-08,-0.04624046012759209,-0.011327110230922699
1984-06-15,-0.15284061431884766,-0.10660015419125557
1984-06-22,-0.08771692216396332,0.06512369215488434
1984-06-29,-0.12507730722427368,-0.037360385060310364
1984-07-06,-0.16661228239536285,-0.04153497517108917
1984-07-13,0.01341936644166708,0.18003164883702993
1984-07-20,0.14184702932834625,0.12842766288667917
1984-07-27,0.12473955005407333,-0.01710747927427292
1984-08-03,0.04938115179538727,-0.07535839825868607
1984-08-10,-0.02971658669412136,-0.07909773848950863
1984-08-17,-0.09683472663164139,-0.06711813993752003
1984-08-24,0.05900945886969566,0.15584418550133705
1984-08-31,0.0882847011089325,0.02927524223923683
1984-09-07,0.02787448652088642,-0.060410214588046074
1984-09-14,-0.03205278515815735,-0.05992727167904377
1984-09-21,-0.02897687256336212,0.003075912594795227
1984-09-28,-0.010306015610694885,0.018670856952667236
1984-10-05,-0.018014973029494286,-0.0077089574187994
1984-10-12,-0.05288213491439819,-0.03486716188490391
1984-10-19,-0.03519527614116669,0.017686858773231506
1984-10-26,-0.02644001506268978,0.008755261078476906
1984-11-02,-0.05395686998963356,-0.02751685492694378
1984-11-09,0.022002415731549263,0.07595928572118282
1984-11-16,-0.03224777430295944,-0.054250190034508705
1984-11-23,-0.005457888823002577,0.026789885479956865
1984-11-30,0.03569958731532097,0.041157476138323545
1984-12-07,0.07073355466127396,0.03503396734595299
1984-12-14,0.014108697883784771,-0.056624856777489185
1984-12-21,0.08908174932003021,0.07497305143624544
1984-12-28,0.050610218197107315,-0.0384715311229229
1985-01-04,0.10734263807535172,0.0567324198782444
1985-01-11,0.19546589255332947,0.08812325447797775
1985-01-18,0.1807977259159088,-0.014668166637420654
1985-01-25,0.16806560754776,-0.012732118368148804
1985-02-01,0.14629146456718445,-0.02177414298057556
1985-02-08,0.12663494050502777,-0.019656524062156677
1985-02-15,0.08674273639917374,-0.039892204105854034
1985-02-22,0.08483617752790451,-0.001906558871269226
1985-03-01,0.0025210289750248194,-0.08231514855287969
1985-03-08,-0.031090332195162773,-0.03361136117018759
1985-03-15,-0.020010383799672127,0.011079948395490646
1985-03-22,-0.036162279546260834,-0.016151895746588707
1985-03-29,-0.05605797842144966,-0.019895698875188828
1985-04-05,-0.09451965987682343,-0.038461681455373764
1985-04-12,-0.004772799089550972,0.08974686078727245
1985-04-19,0.006165766157209873,0.010938565246760845
1985-04-26,-0.04358195513486862,-0.049747721292078495
1985-05-03,-0.06152191013097763,-0.01793995499610901
1985-05-10,-0.07976268976926804,-0.018240779638290405
1985-05-17,-0.015051743015646935,0.0647109467536211
1985-05-24,0.00364220654591918,0.018693949561566114
1985-05-31,0.13623976707458496,0.13259756052866578
1985-06-07,0.1719767153263092,0.03573694825172424
1985-06-14,0.09607162326574326,-0.07590509206056595
1985-06-21,0.06330844759941101,-0.032763175666332245
1985-06-28,0.02417447604238987,-0.03913397155702114
1985-07-05,0.06960450112819672,0.04543002508580685
1985-07-12,0.038987282663583755,-0.03061721846461296
1985-07-19,-0.11458347737789154,-0.1535707600414753
1985-07-26,-0.14922396838665009,-0.034640491008758545
1985-08-02,-0.110908143222332,0.038315825164318085
1985-08-09,-0.14437580108642578,-0.03346765786409378
1985-08-16,-0.17195719480514526,-0.027581393718719482
1985-08-23,-0.12646619975566864,0.045490995049476624
1985-08-30,-0.12112817913293839,0.005338020622730255
1985-09-06,-0.12744656205177307,-0.006318382918834686
1985-09-13,-0.15707144141197205,-0.029624879360198975
1985-09-20,-0.08794783055782318,0.06912361085414886
1985-09-27,-0.06682386994361877,0.021123960614204407
1985-10-04,-0.04972950741648674,0.017094362527132034
1985-10-11,-0.12362391501665115,-0.07389440760016441
1985-10-18,-0.1445854902267456,-0.020961575210094452
1985-10-25,-0.17531566321849823,-0.030730172991752625
1985-11-01,-0.21131066977977753,-0.0359950065612793
1985-11-08,-0.08280181139707565,0.12850885838270187
1985-11-15,-0.05325017496943474,0.029551636427640915
1985-11-22,0.06914205104112625,0.12239222601056099
1985-11-29,0.07380549609661102,0.004663445055484772
1985-12-06,0.0571008138358593,-0.016704682260751724
1985-12-13,0.009165770374238491,-0.04793504346162081
1985-12-20,-0.03830987960100174,-0.04747564997524023
1985-12-27,-0.03515743836760521,0.00315244123339653
1986-01-03,0.006812006235122681,0.04196944460272789
1986-01-10,-0.021077999845147133,-0.027890006080269814
1986-01-17,-0.01587749272584915,0.005200507119297981
1986-01-24,-0.035255979746580124,-0.019378487020730972
1986-01-31,-0.03638576716184616,-0.001129787415266037
1986-02-07,-0.06445886939764023,-0.028073102235794067
1986-02-14,-0.04643818736076355,0.01802068203687668
1986-02-21,-0.0832761749625206,-0.03683798760175705
1986-02-28,-0.19966088235378265,-0.11638470739126205
1986-03-07,-0.19470547139644623,0.004955410957336426
1986-03-14,-0.17871135473251343,0.0159941166639328
1986-03-21,-0.15481019020080566,0.023901164531707764
1986-03-28,-0.17613106966018677,-0.021320879459381104
1986-04-04,-0.2007473111152649,-0.024616241455078125
1986-04-11,-0.12232296913862228,0.07842434197664261
1986-04-18,-0.1037331372499466,0.01858983188867569
1986-04-25,-0.07471984624862671,0.029013291001319885
1986-05-02,0.007318554446101189,0.0820384006947279
1986-05-09,0.0871555283665657,0.07983697392046452
1986-05-16,0.1159558892250061,0.0288003608584404
1986-05-23,0.10926423966884613,-0.006691649556159973
1986-05-30,0.1281702071428299,0.018905967473983765
1986-06-06,0.12681280076503754,-0.0013574063777923584
1986-06-13,0.04325104504823685,-0.08356175571680069
1986-06-20,0.012988683767616749,-0.030262361280620098
1986-06-27,0.0014444290427491069,-0.011544254724867642
1986-07-04,-0.03131777048110962,-0.032762199523858726
1986-07-11,-0.052139025181531906,-0.020821254700422287
1986-07-18,-0.08750810474157333,-0.03536907956004143
1986-07-25,-0.17619462311267853,-0.0886865183711052
1986-08-01,-0.21353711187839508,-0.03734248876571655
1986-08-08,-0.2021111249923706,0.011425986886024475
1986-08-15,-0.19098718464374542,0.011123940348625183
1986-08-22,-0.08375509828329086,0.10723208636045456
1986-08-29,-0.08866658806800842,-0.00491148978471756
1986-09-05,-0.11484337598085403,-0.02617678791284561
1986-09-12,-0.08977913111448288,0.025064244866371155
1986-09-19,-0.09561429917812347,-0.0058351680636405945
1986-09-26,-0.0840955451130867,0.011518754065036774
1986-10-03,-0.08830612152814865,-0.004210576415061951
1986-10-10,-0.11343911290168762,-0.02513299137353897
1986-10-17,-0.11677266657352448,-0.003333553671836853
1986-10-24,-0.01283296663314104,0.10393969994038343
1986-10-31,0.029748154804110527,0.04258112143725157
1986-11-07,0.05508624389767647,0.02533808909356594
1986-11-14,0.050660669803619385,-0.004425574094057083
1986-11-21,0.10008715093135834,0.04942648112773895
1986-11-28,0.05381353572010994,-0.0462736152112484
1986-12-05,0.07099495828151703,0.01718142256140709
1986-12-12,0.05311674252152443,-0.0178782157599926
1986-12-19,0.022247014567255974,-0.030869727954268456
1986-12-26,0.052053388208150864,0.02980637364089489
1987-01-02,0.061721619218587875,0.009668231010437012
1987-01-09,0.02718612737953663,-0.03453549183905125
1987-01-16,0.016890542581677437,-0.010295584797859192
1987-01-23,-0.018379297107458115,-0.03526983968913555
1987-01-30,-0.06794937700033188,-0.049570079892873764
1987-02-06,-0.03605251759290695,0.03189685940742493
1987-02-13,-0.06676850467920303,-0.03071598708629608
1987-02-20,-0.05542333796620369,0.011345166712999344
1987-02-27,-0.025746386498212814,0.029676951467990875
1987-03-06,-0.010184655897319317,0.015561730600893497
1987-03-13,0.03363310173153877,0.04381775762885809
1987-03-20,0.0724550262093544,0.03882192447781563
1987-03-27,0.042163699865341187,-0.030291326344013214
1987-04-03,-0.10576710104942322,-0.1479308009147644
1987-04-10,-0.15188536047935486,-0.04611825942993164
1987-04-17,-0.2170403003692627,-0.06515493988990784
1987-04-24,-0.2305781990289688,-0.013537898659706116
1987-05-01,-0.16068035364151,0.0698978453874588
1987-05-08,-0.05516796559095383,0.10551238805055618
1987-05-15,-0.10369577258825302,-0.048527806997299194
1987-05-22,-0.05340185388922691,0.05029391869902611
1987-05-29,-0.05876367166638374,-0.00536181777715683
1987-06-05,-0.0760050117969513,-0.01724134013056755
1987-06-12,0.01850641332566738,0.09451142512261868
1987-06-19,-0.026651566848158836,-0.04515798017382622
1987-06-26,-0.04101116582751274,-0.014359598979353905
1987-07-03,-0.02787615917623043,0.01313500665128231
1987-07-10,-0.039644598960876465,-0.011768439784646034
1987-07-17,-0.07109900563955307,-0.031454406678676605
1987-07-24,-0.04303231090307236,0.028066694736480713
1987-07-31,0.05586239695549011,0.09889470785856247
1987-08-07,-0.06926903873682022,-0.12513143569231033
1987-08-14,-0.08814794570207596,-0.018878906965255737
1987-08-21,-0.10187043249607086,-0.013722486793994904
1987-08-28,-0.038256868720054626,0.06361356377601624
1987-09-04,0.037132322788238525,0.07538919150829315
1987-09-11,-0.008224066346883774,-0.0453563891351223
1987-09-18,-0.04676217958331108,-0.03853811323642731
1987-09-25,0.0008372304146178067,0.04759940999792889
1987-10-02,0.08571568131446838,0.08487845089985058
1987-10-09,0.1490269899368286,0.06331130862236023
1987-10-16,0.16988220810890198,0.020855218172073364
1987-10-23,0.07039212435483932,-0.09949008375406265
1987-10-30,-0.07975593209266663,-0.15014805644750595
1987-11-06,-0.09972989559173584,-0.019973963499069214
1987-11-13,-0.08865378797054291,0.011076107621192932
1987-11-20,-0.11695593595504761,-0.0283021479845047
1987-11-27,-0.06591818481683731,0.0510377511382103
1987-12-04,-0.07924798876047134,-0.013329803943634033
1987-12-11,-0.1252174973487854,-0.045969508588314056
1987-12-18,-0.17702233791351318,-0.05180484056472778
1987-12-25,-0.13419172167778015,0.04283061623573303
1988-01-01,-0.1393173635005951,-0.005125641822814941
1988-01-08,-0.08285855501890182,0.05645880848169327
1988-01-15,-0.05077707767486572,0.0320814773440361
1988-01-22,-0.059508632868528366,-0.008731555193662643
1988-01-29,0.006476040929555893,0.06598467379808426
1988-02-05,0.05476297810673714,0.048286937177181244
1988-02-12,0.096188485622406,0.04142550751566887
1988-02-19,0.10488831996917725,0.00869983434677124
1988-02-26,0.0961851105093956,-0.008703209459781647
1988-03-04,0.06289629638195038,-0.03328881412744522
1988-03-11,0.08624453842639923,0.023348242044448853
1988-03-18,-0.015227667056024075,-0.1014722054824233
1988-03-25,-0.05555092915892601,-0.040323262102901936
1988-04-01,-0.11014216393232346,-0.054591234773397446
1988-04-08,-0.12322632223367691,-0.013084158301353455
1988-04-15,-0.060119107365608215,0.0631072148680687
1988-04-22,-0.037776555866003036,0.02234255149960518
1988-04-29,-0.001585377031005919,0.03619117883499712
1988-05-06,0.073388010263443,0.07497338729444891
1988-05-13,0.05954369902610779,-0.013844311237335205
1988-05-20,0.08914480358362198,0.02960110455751419
1988-05-27,0.056175343692302704,-0.032969459891319275
1988-06-03,0.11055853217840195,0.05438318848609924
1988-06-10,0.14099061489105225,0.0304320827126503
1988-06-17,0.10207925736904144,-0.0389113575220108
1988-06-24,0.1183304712176323,0.01625121384859085
1988-07-01,0.1214858740568161,0.0031554028391838074
1988-07-08,0.15981605648994446,0.03833018243312836
1988-07-15,0.14723633229732513,-0.012579724192619324
1988-07-22,0.13066895306110382,-0.016567379236221313
1988-07-29,0.13351809978485107,0.0028491467237472534
1988-08-05,0.05337514355778694,-0.08014295622706413
1988-08-12,0.0495058074593544,-0.003869336098432541
1988-08-19,0.048944585025310516,-0.0005612224340438843
1988-08-26,0.05874183401465416,0.009797248989343643
1988-09-02,0.03497377410531044,-0.02376805990934372
1988-09-09,0.06143935024738312,0.026465576142072678
1988-09-16,0.0770130306482315,0.015573680400848389
1988-09-23,0.045578744262456894,-0.03143428638577461
1988-09-30,0.006679126527160406,-0.03889961773529649
1988-10-07,0.04337059706449509,0.03669147053733468
1988-10-14,0.0050883120857179165,-0.03828228497877717
1988-10-21,-0.003468200098723173,-0.00855651218444109
1988-10-28,-0.006414475850760937,-0.0029462757520377636
1988-11-04,-0.037650544196367264,-0.031236068345606327
1988-11-11,-0.04345984384417534,-0.005809299647808075
1988-11-18,-0.06990706920623779,-0.026447225362062454
1988-11-25,-0.025940392166376114,0.04396667703986168
1988-12-02,0.03637151047587395,0.06231190264225006
1988-12-09,0.0495225228369236,0.013151012361049652
1988-12-16,0.017765456810593605,-0.031757066026329994
1988-12-23,-0.008161567151546478,-0.025927023962140083
1988-12-30,0.030449820682406425,0.038611387833952904
1989-01-06,0.07040876150131226,0.03995894081890583
1989-01-13,0.045333731919527054,-0.025075029581785202
1989-01-20,0.07455700635910034,0.029223274439573288
1989-01-27,0.11156343668699265,0.0370064303278923
1989-02-03,0.11980314552783966,0.008239708840847015
1989-02-10,0.14146965742111206,0.0216665118932724
1989-02-17,0.1704283505678177,0.028958693146705627
1989-02-24,0.13463513553142548,-0.03579321503639221
1989-03-03,0.07002297788858414,-0.06461215764284134
1989-03-10,0.1328405886888504,0.06281761080026627
1989-03-17,0.09437409788370132,-0.03846649080514908
1989-03-24,0.032319631427526474,-0.06205446645617485
1989-03-31,0.05882718414068222,0.026507552713155746
1989-04-07,-0.01139046624302864,-0.07021765038371086
1989-04-14,-0.004811564460396767,0.006578901782631874
1989-04-21,0.030518440529704094,0.03533000499010086
1989-04-28,0.0011525326408445835,-0.02936590788885951
1989-05-05,0.0439298115670681,0.042777278926223516
1989-05-12,-0.030372606590390205,-0.0743024181574583
1989-05-19,0.029784798622131348,0.06015740521252155
1989-05-26,0.05715949460864067,0.027374695986509323
1989-06-02,-0.03744698688387871,-0.09460648149251938
1989-06-09,0.021453620865941048,0.058900607749819756
1989-06-16,0.04714137688279152,0.02568775601685047
1989-06-23,0.02852023020386696,-0.01862114667892456
1989-06-30,0.060808077454566956,0.0322878472507
1989-07-07,0.10389620810747147,0.04308813065290451
1989-07-14,0.0744481161236763,-0.029448091983795166
1989-07-21,0.05034440755844116,-0.024103708565235138
1989-07-28,0.06138915941119194,0.011044751852750778
1989-08-04,0.08380582928657532,0.022416669875383377
1989-08-11,0.10289863497018814,0.019092805683612823
1989-08-18,-0.005468018818646669,-0.10836665378883481
1989-08-25,-0.08954870700836182,-0.08408068818971515
1989-09-01,-0.11503495275974274,-0.02548624575138092
1989-09-08,-0.09081294387578964,0.024222008883953094
1989-09-15,-0.032121848315000534,0.05869109556078911
1989-09-22,0.002636395860463381,0.034758244175463915
1989-09-29,0.048832159489393234,0.04619576362892985
1989-10-06,0.14462707936763763,0.0957949198782444
1989-10-13,0.12869687378406525,-0.015930205583572388
1989-10-20,0.030122017487883568,-0.09857485629618168
1989-10-27,0.02640422061085701,-0.003717796877026558
1989-11-03,-0.009762519039213657,-0.03616673965007067
1989-11-10,-0.010383319109678268,-0.000620800070464611
1989-11-17,0.06685831397771835,0.07724163308739662
1989-11-24,0.022083362564444542,-0.04477495141327381
1989-12-01,0.01906728930771351,-0.0030160732567310333
1989-12-08,0.03508332744240761,0.0160160381346941
1989-12-15,0.03817223012447357,0.0030889026820659637
1989-12-22,-0.009876063093543053,-0.048048293218016624
1989-12-29,0.08160218596458435,0.0914782490581274
1990-01-05,0.0457746721804142,-0.03582751378417015
1990-01-12,0.06669344753026962,0.020918775349855423
1990-01-19,0.0774911418557167,0.010797694325447083
1990-01-26,0.04831742122769356,-0.029173720628023148
1990-02-02,0.058236584067344666,0.009919162839651108
1990-02-09,0.0642356351017952,0.005999051034450531
1990-02-16,0.0790848582983017,0.0148492231965065
1990-02-23,0.012213793583214283,-0.06687106471508741
1990-03-02,0.04654044285416603,0.03432664927095175
1990-03-09,0.04913488030433655,0.002594437450170517
1990-03-16,0.007524453103542328,-0.04161042720079422
