date,sp_weekly_return,tbill_weekly_return,top1_weekly_growth,mid_weekly_growth,bot_weekly_growth,sp_4w,sp_12w,top1_4w,top1_12w,mid_4w,mid_12w,bot_4w,bot_12w
2013-03-08,0.021723161375157174,1.923076923076923e-05,0.0035502463236840587,0.0025350481622528065,0.00025621809907017123,0.003324085912676411,0.07061006062842057,0.01427678994011039,0.035506912336500385,0.010178816671055912,0.026182809874304214,0.0010252663498513392,0.0037607759215376735
2013-03-15,0.0061371969283403605,1.7307692307692306e-05,0.0035502463236840587,0.0025350481622528065,0.00025621809907017123,0.021904830145969,0.09734157382953601,0.01427678994011039,0.03814612922037819,0.010178816671055912,0.02773563217973951,0.0010252663498513392,0.003533450348462308
2013-03-22,-0.00244117168106317,1.3461538461538463e-05,0.0035502463236840587,0.0025350481622528065,0.00025621809907017123,0.02691813412240185,0.09128407826395613,0.01427678994011039,0.04079207272836394,0.010178816671055912,0.029290804219636257,0.0010252663498513392,0.0033061762586859
2013-03-29,0.007900318353952551,1.3461538461538463e-05,0.0035502463236840587,0.0025350481622528065,0.00025621809907017123,0.027243362185023434,0.11013737229089404,0.01427678994011039,0.04344476000473585,0.010178816671055912,0.030848329549617803,0.0010252663498513392,0.003078953640548887
2013-04-05,-0.010138933273506123,1.3461538461538463e-05,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.033585819967268726,0.07004573755702181,0.01427678994011039,0.04344476000473585,0.010178816671055912,0.030848329549617803,0.0010252663498513392,0.003078953640548887
2013-04-12,0.022899892883554207,1.1538461538461538e-05,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.0013537922827939752,0.055181534441315794,0.011387368818918997,0.040472246625491426,0.008906920294914356,0.02955040859436897,0.0012905139285941392,0.0033447453969459584
2013-04-19,-0.02114735569892079,9.615384615384616e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.01803679457600138,0.06922703971068112,0.008506178936476427,0.0375082011940755,0.0076366253386055405,0.028254121825991074,0.0015558317915549402,0.003610607581755021
2013-04-26,0.017354116852194235,9.615384615384616e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,-0.001053391461829034,0.03479137197366411,0.005633196844041066,0.03455259958742074,0.006367929785812798,0.026959467186911334,0.0018212199573575116,0.0038765402136378135
2013-05-03,0.020338288698019014,9.615384615384616e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.008316423961034491,0.045645858881117496,0.0027683991596691992,0.03160541775118064,0.005100831622759205,0.02566644262214779,0.0020866784446300635,0.004142543311261626
2013-05-10,0.01194231160525372,7.692307692307692e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.039361875190086604,0.06356682246226186,0.0027683991596691992,0.02866663169953365,0.005100831622759205,0.024375046079306184,0.0020866784446300635,0.004408616893297523
