date,sp_return,m2_growth,m2_growth_lagged
2009-09-18,0.1596453344739619,-0.006159633243211449,-0.006159633243211449
2009-09-25,0.13655455124050353,-0.003935841048925193,-0.003935841048925193
2009-10-02,0.14367147150071036,-0.002992940952017631,-0.002992940952017631
2009-10-09,0.21880721199727904,-0.004673614143583804,-0.004673614143583804
2009-10-16,0.15663885669972433,0.0005566412032924628,0.0005566412032924628
2009-10-23,0.10246509080292965,0.005749447625382986,0.005749447625382986
2009-10-30,0.049327542735983165,0.002886312675921987,0.002886312675921987
2009-11-06,0.05821002839867151,0.004527145046875569,0.004527145046875569
2009-11-13,0.08902583555503063,0.009247184350918758,0.009247184350918758
2009-11-20,0.06358843391140456,0.012183848104866613,0.012183848104866613
2009-11-27,0.06080096144320879,0.016844926183810616,0.016844926183810616
2009-12-04,0.08813454732680559,0.018315849841095577,0.018315849841095577
2009-12-11,0.06107051192899493,0.015981518777395953,0.015981518777395953
2009-12-18,0.031985322768151914,0.0141579731743664,0.0141579731743664
2009-12-25,0.07861120971494451,0.01847157258304466,0.01847157258304466
2010-01-01,0.08767961497978205,0.021862629017018964,0.021862629017018964
2010-01-08,0.06858672587160619,0.014027390763028391,0.014027390763028391
2010-01-15,0.044452387833147755,0.007693946639520943,0.007693946639520943
2010-01-22,0.011263462814629754,0.00357876833675852,0.00357876833675852
2010-01-29,0.03636404119094272,0.0027828651618579947,0.0027828651618579947
2010-02-05,-0.002908545104139293,-0.00044949136503424914,-0.00044949136503424914
2010-02-12,-0.016433744580693355,-0.0012569012099142851,-0.0012569012099142851
2010-02-19,0.01630049935211164,0.0012528980585932992,0.0012528980585932992
2010-02-26,0.011910324525475913,0.0033767089441607556,0.0033767089441607556
2010-03-05,0.029584595816334103,0.0028393424927548594,0.0028393424927548594
2010-03-12,0.039388612456862315,0.0029617882671206797,0.0029617882671206797
2010-03-19,0.052092170523529324,0.0052249163196997905,0.0052249163196997905
2010-03-26,0.035606478629892635,0.0030617133909061067,0.0030617133909061067
2010-04-02,0.0564971763781954,0.0037803864655141517,0.0037803864655141517
2010-04-09,0.04313613817790718,0.014663579597278042,0.014663579597278042
2010-04-16,0.04938247593741818,0.0173495277921345,0.0173495277921345
2010-04-23,0.11497034000924455,0.016982664265791092,0.016982664265791092
2010-04-30,0.10505922206789187,0.01350806451612896,0.01350806451612896
2010-05-07,0.04191566787585588,0.01446119618470565,0.01446119618470565
2010-05-14,0.05594559176480818,0.011479246792044595,0.011479246792044595
2010-05-21,-0.019365923788076556,0.009998947479212816,0.009998947479212816
2010-05-28,-0.01365332070731351,0.004455857693976384,0.004455857693976384
2010-06-04,-0.06482826859972368,0.00713675663659874,0.00713675663659874
2010-06-11,-0.050774367728659286,0.00797553858137734,0.00797553858137734
2010-06-18,-0.03654626584722365,0.0033066097388358973,0.0033066097388358973
2010-06-25,-0.07700216758809653,0.003996038911865618,0.003996038911865618
2010-07-02,-0.132009134809416,-6.995942353438256e-05,-6.995942353438256e-05
2010-07-09,-0.0974656385002921,-0.006027289909187439,-0.006027289909187439
2010-07-16,-0.1067417139731407,-0.0047223729635488265,-0.0047223729635488265
2010-07-23,-0.09416074556270693,-0.005358052122390489,-0.005358052122390489
2010-07-30,-0.07170362101449956,0.0010414350741290157,0.0010414350741290157
2010-08-06,0.009686023439372304,0.0036862488917923653,0.0036862488917923653
2010-08-13,-0.04968833742086709,0.005209362899568637,0.005209362899568637
2010-08-20,-0.014710074434736375,0.0016210458061229893,0.0016210458061229893
2010-08-27,-0.02278303630465839,0.0037940252857193713,0.0037940252857193713
2010-09-03,0.03721546531167497,-0.0004414344295621264,-0.0004414344295621264
2010-09-10,0.01644381975416631,0.002133819305874418,0.002133819305874418
2010-09-17,0.007230320967220871,0.0062213793422452035,0.0062213793422452035
2010-09-24,0.06678371552388906,0.005430620343939374,0.005430620343939374
2010-10-01,0.12092938555210053,0.0053989132209242285,0.0053989132209242285
2010-10-08,0.0808843246837605,0.010017507449361585,0.010017507449361585
2010-10-15,0.10452814966291624,0.013259860788862987,0.013259860788862987
2010-10-22,0.07293265320423759,0.018953100094242004,0.018953100094242004
2010-10-29,0.07412857297518793,0.015465002104082082,0.015465002104082082
2010-11-05,0.09290856208456799,0.013970246397024821,0.013970246397024821
