date,sp_quarterly_return,tbill_quarterly_return,vix_quarterly_avg,top1_quarterly_growth,next9_quarterly_growth,mid_quarterly_growth,sp_1q_lag,sp_2q_lag,top1_1q_lag,next9_1q_lag,mid_1q_lag,m2_quarterly_growth,sent_m1,sent_m2,sent_m3
2019-01-01,0.1417659750652733,0.005925,25.84519379281172,-0.0620826328640939,-0.0383810445345039,-0.0284434939614293,-0.2051255761405657,-0.179243670277382,-0.0620826328640939,-0.0383810445345039,-0.0284434939614293,0.0114849903299045,0.0056199635409059,-0.08955447856457,-0.0030642945826652
2019-04-01,0.0174249913783193,0.0059499999999999,16.83377318629399,0.0747323815824874,0.0550708305049894,0.0297829676056811,0.1417659750652733,-0.0924394283876856,0.0747323815824874,0.0550708305049894,0.0297829676056811,0.0110151232793198,0.1042496065699285,0.1076659755160411,0.0830372426426038
2019-07-01,-0.0275761393700985,0.0054,16.38982572445499,0.0246886307751377,0.0252073020885439,0.0274433324299669,0.0174249913783193,0.161661237336844,0.0246886307751377,0.0252073020885439,0.0274433324299669,0.0247092923658838,-0.1755568859477838,-0.095939258774442,-0.2084911113544817
2019-10-01,0.095249332762902,0.00445,18.66522435881952,-0.0012769344075134,0.004698678132283,0.0041104145254062,-0.0275761393700985,-0.0106316619825505,-0.0012769344075134,0.004698678132283,0.0041104145254062,0.0212046033582313,-0.1782277971506118,-0.1941858467555815,-0.0473238630841175
2020-01-01,-0.3088877859156199,0.003775,10.653182156941607,0.033324975916956,0.0208202596277966,0.0264468520089675,0.095249332762902,0.0650465845176249,0.033324975916956,0.0208202596277966,0.0264468520089675,0.0092067524915855,0.0904173323257465,0.1280848431971765,0.0169334160163998
2020-04-01,0.2499956860937129,0.000225,63.0550952705243,-0.0973086150386172,-0.0588797157275303,-0.006454756136529,-0.3088877859156199,-0.2430598086597908,-0.0973086150386172,-0.0588797157275303,-0.006454756136529,0.149980534648326,-0.3825872800042552,-0.6026203731695811,-0.631197291035806
2020-07-01,0.0460117433509295,0.00035,47.53722889264824,0.0947514307107293,0.0621379503043382,0.0599166413236988,0.2499956860937129,-0.1361127137878504,0.0947514307107293,0.0621379503043382,0.0599166413236988,0.03077396953405,-0.5978331287701925,-0.4653178943741706,-0.3720855828254453
2020-10-01,0.3098581685234129,0.000225,21.66356788784283,0.0472469753297122,0.0332545173067249,0.0441482526644663,0.0460117433509295,0.3075101667920259,0.0472469753297122,0.0332545173067249,0.0441482526644663,0.0341419684333488,-0.2748961955308914,-0.1903663570842435,-0.1247138979534308
2021-01-01,0.1243936461328196,0.000225,21.83432434876641,0.0891602110801839,0.0605349470948084,0.0580461434632877,0.3098581685234129,0.3701270263996308,0.0891602110801839,0.0605349470948084,0.0580461434632877,0.0262202522294339,-0.1546195187876301,-0.0812240929132507,-0.0234035862501644
2021-04-01,0.0405445699678403,5e-05,27.63452758640871,0.0507590220844558,0.035184241079925,0.0484908631192524,0.1243936461328196,0.4727962020228977,0.0507590220844558,0.035184241079925,0.0484908631192524,0.0440452265161162,0.0551896399833382,0.1125341715912024,0.1248634789259203
2021-07-01,-0.0459543958783658,0.000125,18.403660519198414,0.0622669187423305,0.0484844457406838,0.0600082694817636,0.0405445699678403,0.1699817029898469,0.0622669187423305,0.0484844457406838,0.0600082694817636,0.0193571771436409,0.0834992411235968,0.0915913096358699,0.0483347698257515
2021-10-01,0.0185721721987794,0.0001,19.622183586539933,0.0221003541849369,0.017879357941773,0.0325855381833575,-0.0459543958783658,-0.0072730271295456,0.0221003541849369,0.017879357941773,0.0325855381833575,0.0257695301613538,-0.035851457694783,-0.1321057189376123,0.0583928421139717
2022-01-01,-0.0780204832338239,0.000225,21.222786992743035,0.0333356120557557,0.0238254743544681,0.0283219555408384,0.0185721721987794,-0.0282356966331301,0.0333356120557557,0.0238254743544681,0.0283219555408384,0.011776444300791,0.0121988836239794,0.0162421378096745,-0.042877490765282
2022-04-01,-0.1749358316040141,0.0013,26.949925860328307,-0.0107199380556853,-0.0043719376529941,0.0287153251969123,-0.0780204832338239,-0.060897320884695,-0.0107199380556853,-0.0043719376529941,0.0287153251969123,0.0008194785893858,-0.1795887014558238,-0.0875959012521586,-0.066328011332981
2022-07-01,-0.0253338835582475,0.00415,31.64543494545805,-0.0718737935646112,-0.0483660629036922,-0.0031964190885989,-0.1749358316040141,-0.2393077367211821,-0.0718737935646112,-0.0483660629036922,-0.0031964190885989,0.0005366196661855,-0.1075451482533632,-0.1905556753758461,-0.1052116027642642
2022-10-01,0.0579857459486736,0.00835,25.364267361967784,-0.0261195973378545,-0.0288233649298695,-0.022791699576628,-0.0253338835582475,-0.1958379111742403,-0.0261195973378545,-0.0288233649298695,-0.022791699576628,-0.0093303249431304,-0.0997499160468578,-0.2190771242303233,-0.1187895302971204
2023-01-01,0.0234094992015614,0.011,28.20484546515914,0.0213853611666476,0.009719567799076,-0.0046273611915877,0.0579857459486736,0.0311828582545243,0.0213853611666476,0.009719567799076,-0.0046273611915877,-0.013455237881885,-0.1196772155742491,-0.1039973283486981,-0.0359645428086098
2023-04-01,0.0478507395003466,0.0119249999999999,21.994900361589668,0.0326448021612653,0.0266932789918559,0.0166965598537967,0.0234094992015614,0.0827526624237224,0.0326448021612653,0.0266932789918559,0.0166965598537967,-0.0197272249897105,-0.1253287126422829,-0.214194023112456,-0.3393025374220264
2023-07-01,-0.0548675596588419,0.013025,18.97715584303672,0.0402242355467803,0.0372594191029966,0.0455726772609776,0.0478507395003466,0.0723804005500357,0.0402242355467803,0.0372594191029966,0.0455726772609776,0.0016987351179704,-0.2831059684356053,-0.0386557806313278,-0.0447976252612387
2023-10-01,0.1355498145831868,0.013375,14.771897254170437,-0.0147345012477843,-0.0079381796413479,-0.0015216818926921,-0.0548675596588419,-0.0096422734627502,-0.0147345012477843,-0.0079381796413479,-0.0015216818926921,-0.0020234625298098,-0.0137671488414828,-0.0575332836428236,0.0456793983078872
2024-01-01,0.0480891657031956,0.0130499999999999,23.591313269937235,0.0443701687648308,0.0318703531998829,0.0147357570385791,0.1355498145831868,0.0732449673859569,0.0443701687648308,0.0318703531998829,0.0147357570385791,0.0046634000337926,0.1165197734390535,0.0754239216386791,0.1562785896761664
2024-04-01,-0.0361771225226112,0.013075,20.45308974202499,0.044899432716619,0.0362461162161844,0.0312644557529384,0.0480891657031956,0.1901574577809108,0.044899432716619,0.0362461162161844,0.0312644557529384,0.0047666870083753,0.1594947574119414,0.1184373433391253,0.0600382039143193
