date,sp_next_return,sp_return,ndx_return,m2_growth,m2_3m,vix,sentiment,ndx_1m,ndx_3m,sp_1m,tbill,metabolism,yield_curve,credit_spread,sp_52wh_ratio,sp_52wl_ratio,sp_in_range,ndx_52wh_ratio,ndx_52wl_ratio,ndx_in_range
1991-04-30,0.0386049724936075,0.0003197993624997,-0.004718672753478,0.0132251277427111,0.0215752939219573,17.37272735075517,-0.1273927514751752,0.0591327707706728,0.3210242875972442,0.022202832522042,0.0048,0.0132251277427111,0.0121999999999999,0.0108,1.0,1.2342763198049445,0.9999999998595901,1.0,1.5351917361037175,0.9999999998917164
1991-05-31,-0.0478926289747986,0.0386049724936075,0.0582010631004508,-0.0106496588549391,0.0106040063736223,16.932272737676445,-0.1362936172273851,-0.004718672753478,0.1343659043454315,0.0003197993624997,0.0046166666666666,0.0046166666666666,0.0138,0.01,1.0,1.2346710405851666,0.9999999998598262,0.995281327246522,1.5279476686872002,0.9864645378749244
1991-06-30,0.0448593429577663,-0.0478926289747986,-0.0889067837841621,0.0087853437678031,0.0112413585813044,17.13499994277954,-0.0161898870331545,0.0582010631004508,0.1154868515380833,0.0386049724936075,0.0046666666666666,0.0087853437678031,0.0134,0.0095,1.0,1.2823354821456106,0.9999999998834906,1.0,1.6168758473666507,0.9999999999060548
1991-07-31,0.0196487846243216,0.0448593429577663,0.0706543832002595,0.0019646365422396,2.914026316025442e-06,17.294090964577414,-0.0261112128557156,-0.0889067837841621,-0.0404295558952477,-0.0478926289747986,0.00465,0.00465,0.0139,0.0089,0.9521073710252014,1.2209210646779913,0.7824771543886752,0.9110932162158378,1.4731246159989897,0.7669689419260605
1991-08-31,-0.0191437358430863,0.0196487846243216,0.0560342454424911,-0.0018419489007723,0.0089054587102057,15.681363712657582,-0.0193891326761654,0.0706543832002595,0.0322391004887234,0.0448593429577663,0.004625,0.004625,0.0146,0.009,0.9948182821146382,1.2756907814427425,0.9764652296463339,0.9754659454455085,1.5772073271195175,0.9356944829811416
1991-09-30,0.0118342366545192,-0.0191437358430863,0.0004523403676508,0.0025055928411632,0.0026249600606478,16.956499767303466,-0.0312101180354754,0.0560342454424911,0.0301254436533939,0.0196487846243216,0.00445,0.00445,0.0148,0.009,1.0,1.3007565548545437,0.9999999998906268,1.0,1.665584949601028,0.99999999991293
1991-10-31,-0.0439037086263069,0.0118342366545192,0.0172848563041163,0.0007140944389896,0.0013735938141781,16.36391299703847,-0.0397023311215302,0.0004523403676508,0.1311591312860303,-0.0191437358430863,0.0042499999999999,0.0042499999999999,0.0177,0.0093999999999999,0.9808562641569136,1.275855214972245,0.9172043318407047,1.0,1.6663383609094842,0.9999999999130285
1991-11-30,0.1115878550742814,-0.0439037086263069,-0.0263756045507034,0.0035084589540035,0.0067412378821773,17.77350010871887,-0.1191350661218166,0.0172848563041163,0.0747735892957763,0.0118342366545192,0.0039583333333333,0.0039583333333333,0.02,0.0096999999999999,0.9924639493110141,1.2179567088333054,0.9592954401562597,1.0,1.5188752835272032,0.999999999899925
1991-12-31,-0.0199237517839235,0.1115878550742814,0.1617507674400737,0.0059550262198915,0.0102052453196335,18.347619102114724,-0.1141255908916073,-0.0263756045507034,-0.0090986247472441,-0.0439037086263069,0.00365,0.0059550262198915,0.0194,0.0094999999999999,0.9488911012583494,1.1362727873346599,0.690078299183628,0.9736243954492966,1.420186557016646,0.916118555747974
1992-01-31,0.0095895431269641,-0.0199237517839235,0.0225476151406587,0.0003534193320373,0.0098411494335814,17.68318167599765,-0.012312342765771,0.1617507674400737,0.1506599432155584,0.1115878550742814,0.0032166666666666,0.0032166666666666,0.022,0.0093,1.0,1.2127177193617902,0.9999999998633133,1.0,1.4234914774321905,0.999999999898405
1992-02-29,-0.0218318621253278,0.0095895431269641,0.0223608246362543,-0.0001177648236472,0.0061920421888423,17.47736850537752,0.0746333311263728,0.0225476151406587,0.1566126965141905,-0.0199237517839235,0.0031999999999999,0.0031999999999999,0.02,0.0094,0.9800762482160764,1.1136295274003067,0.8338664655711728,1.0,1.3526377666719112,0.9999999998866214
1992-03-31,0.0278927139575604,-0.0218318621253278,-0.066005599536113,0.0058932728290657,0.0061302742481217,17.520454623482443,0.0964872726509648,0.0223608246362543,0.2145089171141145,0.0095895431269641,0.0033583333333333,0.0058932728290657,0.0194,0.009,0.9894747316660576,1.1119194097830067,0.9044200992825674,1.0,1.3606876410505264,0.999999999890931
1992-04-30,0.0009639568254424,0.0278927139575604,-0.047020594382876,0.008641649822773,0.0144663677282075,16.562856946672714,0.0306757169775664,-0.066005599536113,-0.0235904639016693,-0.0218318621253278,0.0033416666666666,0.008641649822773,0.0215,0.0088,0.9678726557478284,1.0876441385341482,0.7082517735598798,0.9339944004638869,1.2708746375216071,0.7509950623845132
1992-05-31,-0.0173588331506637,0.0009639568254424,0.0241506802765594,-0.0131563661710036,0.0012375872941039,15.076999950408936,0.0032397257492712,-0.047020594382876,-0.0900197061025053,0.0278927139575604,0.003025,0.003025,0.0214,0.0085,0.994869250881947,1.1179814853778984,0.9534076968942811,0.890077428603797,1.2111173566792188,0.5853190756447861
1992-06-30,0.0393736860633058,-0.0173588331506637,-0.0446090227958202,0.0041864441758305,-0.0004613414579326,15.203181873668324,0.0394579017690072,0.0241506802765594,-0.0884265959966105,0.0009639568254424,0.0031249999999999,0.0041864441758305,0.0231,0.0083,0.9958282618867574,1.1190591712614466,0.9621164702490002,0.9115734040033895,1.2403666647377707,0.666412256354197
1992-07-31,-0.0239975316018912,0.0393736860633058,0.0320850435708492,0.0003523090925106,-0.0086758708848907,13.601818214763297,-0.020350110156869,-0.0446090227958202,-0.0675436546390595,-0.0173588331506637,0.0029583333333333,0.0029583333333333,0.023,0.0076999999999999,0.9785418452419496,1.0877352308529282,0.7862435457117686,0.8709090052441388,1.1068325488689976,0.3943711060839245
1992-08-31,0.0091055938574187,-0.0239975316018912,-0.037424145319805,0.0034197105038176,0.0079754649605408,14.42190474555606,0.0348866516329918,0.0320850435708492,0.0098583895488837,0.0393736860633058,0.0026416666666666,0.0034197105038176,0.0247,0.007,1.0,1.130563376352529,0.9999999997958766,0.8988521586236421,1.0916639618156838,0.4273200528624909
1992-09-30,0.0021062826915365,0.0091055938574187,0.0465314019199376,0.0046713870200076,0.008462237602886,13.696666581290108,-0.0453512301202863,-0.037424145319805,-0.050857143244305,-0.0239975316018912,0.002625,0.0046713870200076,0.0256999999999999,0.0069999999999999,0.9760024683981088,1.1034326460005681,0.7922025982246422,0.8652133848182904,1.0508093710682995,0.23686367794655727
1992-10-31,0.030261807703684,0.0021062826915365,0.0509922293379181,0.0025149140250322,0.0106423749299844,17.636818278919566,-0.0593038210945744,0.0465314019199376,0.0396872361194058,0.0091055938574187,0.002175,0.0025149140250322,0.024,0.0084999999999999,0.9848895504791801,1.1134800555240663,0.8691568697986143,0.9054729765737799,1.0997050042547154,0.46480587184799077
1992-11-30,0.0101077669870628,0.030261807703684,0.0662453639065097,0.0061347901025385,0.0133769978051894,14.424499940872192,0.0407074052297199,0.0509922293379181,0.0587336895443562,0.0021062826915365,0.0025083333333333,0.0061347901025385,0.0216,0.0086,0.9869640062924296,1.1158253592923877,0.8871198226063777,0.9516450622545174,1.155781414035728,0.7262234880769783
1992-12-31,0.0070459878920066,0.0101077669870628,0.0262850647598571,0.0012775471095496,0.0099537498218933,12.19136363809759,0.2063002562330615,0.0662453639065097,0.1727594065439739,0.030261807703684,0.002775,0.002775,0.0214,0.0083,1.0,1.0685179308252106,0.9999999996384671,1.0,1.1727594065439737,0.9999999998065763
1993-01-31,0.0104836275954076,0.0070459878920066,0.0288046422541856,0.0022038567493112,0.0096403844468462,12.408999967575074,0.2215696928962584,0.0262850647598571,0.150071045440824,0.0101077669870628,0.0025666666666666,0.0025666666666666,0.0219,0.0075999999999999,1.0,1.0793182610914904,0.999999999687695,1.0,1.2035854634927134,0.9999999998358637
1993-02-28,0.0186972990518887,0.0104836275954076,-0.0524071217565396,-0.014206764850554,-0.0107720449464301,13.721578949376156,0.2188249948833669,0.0288046422541856,0.1257917969736184,0.0070459878920066,0.0024166666666666,0.0024166666666666,0.0210999999999999,0.0068,1.0,1.0869231244907627,0.9999999997150185,1.0,1.2382543121909593,0.9999999998597476
1993-03-31,-0.0254168101601566,0.0186972990518887,0.0235803338664972,0.0036409548697771,-0.0084370789498823,13.606086855349334,0.2377008425612603,-0.0524071217565396,0.0005129450585323,0.0104836275954076,0.0024583333333333,0.0036409548697771,0.0207,0.0057,1.0,1.0983180217527608,0.9999999997480473,0.9475928782434604,1.1733609676864074,0.7276299264759811
1993-04-30,0.0227174627877448,-0.0254168101601566,-0.0541845344609095,0.0111172873818787,0.000381713010541,12.840952419099354,0.1588676817715168,0.0235803338664972,-0.0021238645030874,0.0186972990518887,0.0024166666666666,0.0111172873818787,0.0222,0.0068,1.0,1.1066545724922185,0.9999999997702733,0.9699374346819563,1.2010292110503693,0.8437589614791557
1993-05-31,0.0007552285391652,0.0227174627877448,0.0828515713439548,-0.0020938145229301,0.0126739194959335,13.6060001373291,0.0937949420223313,-0.0541845344609095,-0.0826181736724943,-0.0254168101601566,0.0023916666666666,0.0023916666666666,0.0192,0.0078,0.9745831898398434,1.0785269433103144,0.7362735741873987,0.9173818263275056,1.1359520023756515,0.5706171741715184
1993-06-30,-0.0053270457083592,0.0007552285391652,-0.0053923702984224,0.0082179804750108,0.0172921392256044,12.52409081025557,0.1150763817131519,0.0828515713439548,0.0483282166520251,0.0227174627877448,0.0025333333333333,0.0082179804750108,0.0177,0.0074,0.9967232471885917,1.1030283390105469,0.9660002058926767,0.9933883521611265,1.2300674107437861,0.9656379714425529
1993-07-31,0.0344319561458872,-0.0053270457083592,-0.0362171656282007,0.0008382229673093,0.0069503009858378,11.500476201375326,0.1059364207809971,-0.0053923702984224,0.0186550173105866,0.0007552285391652,0.0024916666666666,0.0024916666666666,0.017,0.0075999999999999,0.997476001030518,1.0881578632167104,0.9697126935581054,0.9880316343161339,1.223434431773034,0.9377980599260484
1993-08-31,-0.0099879301648051,0.0344319561458872,0.0560696136189879,0.0025548716757635,0.0116411186549612,11.928636420856822,0.1284881642749232,-0.0362171656282007,0.03800609696213,-0.0053270457083592,0.0025583333333333,0.0025583333333333,0.0157,0.0075,0.992162400780037,1.0823611965414444,0.9059509251777527,0.9522479289702047,1.1791251043222664,0.7518231365885034
1993-09-30,0.0193929227518845,-0.0099879301648051,0.0270092650107547,0.0040542105872813,0.0074632117850004,12.931428409758068,0.2125667462746302,0.0560696136189879,0.0123332936502278,0.0344319561458872,0.0025083333333333,0.0040542105872813,0.0151,0.0067999999999999,1.0,1.1095261156118088,0.9999999997814686,1.0,1.1898717907991916,0.9999999998318339
1993-10-31,-0.0129106260836291,0.0193929227518845,0.0216087404277476,-0.0002018920166128,0.006416211822088,11.875238100687662,0.2404283934062527,0.0270092650107547,0.0453123833059492,-0.0099879301648051,0.0024333333333333,0.0024333333333333,0.0144,0.0063999999999999,0.9900120698351949,1.0961354750743222,0.8968359093571758,1.0,1.1627196845171004,0.9999999998132935
1993-11-30,0.0100911747241843,-0.0129106260836291,-0.0108059791148719,0.0072235545667311,0.0111028761454805,14.083809534708658,0.325846129655838,0.0216087404277476,0.1080299722901609,0.0193929227518845,0.00255,0.0072235545667311,0.0161,0.0073,1.0,1.0845716470443159,0.999999999725877,1.0,1.1501418668539671,0.9999999998040752
1993-12-31,0.0325007455199777,0.0100911747241843,0.0297858845868086,0.0045899193895406,0.0116423457329084,11.356363556601783,0.3653825194604935,-0.0108059791148719,0.0378639906084641,-0.0129106260836291,0.0026,0.0045899193895406,0.0158,0.0076,0.9870893739163709,1.0598563668525205,0.811955823360904,0.9891940208851281,1.1377134578616033,0.9172222293503679
1994-01-31,-0.0300449972866785,0.0325007455199777,0.0394445904972087,0.0012885121979153,0.0131504062139558,11.290476163228352,0.3804931111874119,0.0297858845868086,0.040669956992394,0.0100911747241843,0.002525,0.002525,0.0158,0.0073,0.9970502652569467,1.0630612459654347,0.9524965592208149,1.0,1.171601259610328,0.9999999998285762
1994-02-28,-0.0457465106063508,-0.0300449972866785,-0.0043961855348489,-0.0084646401098115,-0.0026301032243287,13.644210464075991,0.241152604243585,0.0394445904972087,0.0588385890627669,0.0325007455199777,0.002525,0.002525,0.0148,0.0067999999999999,1.0,1.0940956920430507,0.9999999997585706,1.0,1.2178145915216712,0.999999999864947
1994-03-31,0.0115306431009645,-0.0457465106063508,-0.0708688672660502,0.0058835405070225,-0.0013457794067119,15.223478317260742,0.1948876621261719,-0.0043961855348489,0.065699666512853,-0.0300449972866785,0.0029166666666666,0.0058835405070225,0.0156,0.0065,0.9699550027133215,1.0612235899442504,0.65065242202011,0.995603814465151,1.2124608526302956,0.9754206599169166
1994-04-30,0.0123971442028141,0.0115306431009645,-0.0253551067258605,0.0120136479628407,0.0093511395807712,16.471052671733656,0.1561355595787366,-0.0708688672660502,-0.0384654197327849,-0.0457465106063508,0.0030416666666666,0.0120136479628407,0.0133,0.0063999999999999,0.9255829458940135,1.012676313731156,0.13471725913122554,0.9250464998882469,1.1265351253999571,0.5809304349120189
1994-05-31,-0.02679082362832,0.0123971442028141,0.0150033653141745,-0.009440131934374,0.0083581202446954,13.897142818995883,0.1477954363630663,-0.0253551067258605,-0.0984081528428032,0.0115306431009645,0.0032666666666666,0.0032666666666666,0.0116,0.0062999999999999,0.9362555125034566,1.0115306431009645,0.1434156019030961,0.9015918471571968,1.0577699979589508,0.33349709222560375
1994-06-30,0.0314899072589001,-0.02679082362832,-0.0489640174520106,0.0030714470247152,0.0055391087154459,13.408636353232644,0.1200328533848126,0.0150033653141745,-0.0808404450559592,0.0123971442028141,0.0034833333333333,0.0034833333333333,0.0115,0.0068,0.9478624071026416,1.0240707343490525,0.29938649776005466,0.9151187590043776,1.0736401076567024,0.42511273398592225
1994-07-31,0.0375986996499262,0.0314899072589001,0.0273661287904518,0.00503663003663,-0.0013932724842899,12.48449993133545,0.1702003918828502,-0.0489640174520106,-0.0591706814490239,-0.02679082362832,0.0035,0.00503663003663,0.0113,0.0069,0.9224683925300398,1.0,0.0,0.8703108681178249,1.021070374688221,0.12163595185893482
1994-08-31,-0.0268775348414747,0.0375986996499262,0.0749405391180424,-0.0008008695154738,0.0073161713872196,11.889130467953889,0.2580077960606544,0.0273661287904518,-0.008278623812165,0.0314899072589001,0.0035666666666666,0.0035666666666666,0.0102,0.0066999999999999,0.9515168366600775,1.0314899072589,0.37466583075184035,0.8941279074224673,1.0273661287904519,0.18364714879766914
1994-09-30,0.0208338156220111,-0.0268775348414747,-0.0101784062706529,0.0017175244747238,0.0059565194068369,13.23333336058117,0.2008423263827959,0.0749405391180424,0.0502837204330508,0.0375986996499262,0.0037916666666666,0.0037916666666666,0.01,0.0064,0.9872926324135076,1.0702725864738578,0.8361008107722211,0.961134334845194,1.1043575003536246,0.700316714225272
1994-10-31,-0.0395046118788872,0.0208338156220111,0.0487494766837881,0.0036496350364962,0.0045682549186876,15.245238031659808,0.1831964413004536,-0.0101784062706529,0.0931169010469825,-0.0268775348414747,0.0039416666666666,0.0039416666666666,0.0097,0.0062999999999999,0.9607566402870823,1.0415062977410314,0.4938404993295599,0.9513515191044658,1.0931169010469826,0.6248839034960434
1994-11-30,0.012299117331743,-0.0395046118788872,-0.0199249018568548,0.0015748031496063,0.0069566930894258,16.38380949837821,0.1907949263850848,0.0487494766837881,0.1158687694687035,0.0208338156220111,0.0042333333333333,0.0042333333333333,0.0051,0.0064,0.9807728669884463,1.0632048479173317,0.7520091011318489,0.9977294078031353,1.146405777927227,0.9824920393278613
1994-12-31,0.024277711761677,0.012299117331743,-0.0013586737330063,0.0044311034877073,0.0096844646244036,14.177142824445452,0.2566865600885883,-0.0199249018568548,0.0173913383611026,-0.0395046118788872,0.004625,0.004625,0.0015,0.0063999999999999,0.9420278155367244,1.0212033530526061,0.252276763499644,0.9778497472729599,1.1235637553138957,0.8292050195293654
1995-01-31,0.0360741480725925,0.024277711761677,0.0026220040749993,0.0023391812865496,0.0083661312670844,12.274285679771786,0.1769964344078494,-0.0013586737330063,0.0264567290813184,0.012299117331743,0.0046083333333333,0.0046083333333333,0.0034,0.0061999999999999,0.9536139261697761,1.0337632529113696,0.4017140189368916,0.9765211685065133,1.1220371987521927,0.8189606856602306
1995-02-28,0.0273291951133807,0.0360741480725925,0.0670318365968964,-0.0094771892876454,-0.0027608008618978,11.470000016061883,0.0973645190575293,0.0026220040749993,-0.0186902347145753,0.024277711761677,0.0049166666666666,0.0049166666666666,0.0043,0.0058999999999999,0.9893373637494628,1.0588606591953655,0.8376048489179883,0.9813097652854245,1.1249791848596218,0.8536492657964053
1995-03-31,0.0279603578049114,0.0273291951133807,0.0338728182577674,0.0054591426272843,-0.0017401226643843,12.166521735813308,-0.0016428681030388,0.0670318365968964,0.0683760490464409,0.0360741480725925,0.0048,0.0054591426272843,0.004,0.0058,1.0,1.0970581554034222,0.9999999997680892,1.0,1.2003886057540416,0.9999999998614959
1995-04-30,0.0363117126994647,0.0279603578049114,0.0501174191389954,0.0126878893524604,0.0085664683951391,12.442631570916427,0.0667133381124585,0.0338728182577674,0.1060677419746891,0.0273291951133807,0.00475,0.0126878893524604,0.0046999999999999,0.0057,1.0,1.1270398717831678,0.9999999998228207,1.0,1.241049150835443,0.999999999884859
1995-05-31,0.0212785434316493,0.0363117126994647,0.0394837904449225,-0.009960215569538,0.0080746431630478,12.265909194946287,0.0357877081260085,0.0501174191389954,0.1584635065604176,0.0279603578049114,0.0047583333333333,0.0047583333333333,0.0040999999999999,0.0054999999999999,1.0,1.1585523098586268,0.9999999998580353,1.0,1.3032473312999573,0.9999999999084752
1995-06-30,0.0317760395752064,0.0212785434316493,0.1022946579983656,0.0147058823529411,0.0173454364297001,11.89681811766191,-0.035843339189887,0.0394837904449225,0.1285549274069726,0.0363117126994647,0.0045833333333333,0.0147058823529411,0.0042,0.006,1.0,1.2006213284815144,0.9999999998878044,1.0,1.3547044758269096,0.9999999999217528
1995-07-31,-0.0003202374774278,0.0317760395752064,0.0573387616045406,0.0074414409335625,0.0120748585818279,12.514000129699706,0.0401126700528566,0.1022946579983656,0.2032428416434897,0.0212785434316493,0.00455,0.0074414409335625,0.0056999999999999,0.0062999999999999,1.0,1.2007097292613453,0.9999999998901824,1.0,1.4535066565106296,0.9999999999404301
1995-08-31,0.0400974728873253,-0.0003202374774278,0.0138693829642735,0.0052880445426821,0.0276624955024715,12.79826085463814,0.1245550352238839,0.0573387616045406,0.2115171817033352,0.0317760395752064,0.0045333333333333,0.0052880445426821,0.0043,0.0061999999999999,1.0,1.2388635291366894,0.9999999999077236,1.0,1.444407759468953,0.9999999999428669
1995-09-30,-0.0049793351897702,0.0400974728873253,0.0144078181548816,0.0069301419426663,0.0197874679369736,12.057000017166136,0.2142524157961209,0.0138693829642735,0.1816636187644902,-0.0003202374774278,0.0044083333333333,0.0069301419426663,0.0034,0.0060999999999999,0.9996797625225722,1.2384667986052413,0.9983390911333898,1.0,1.4644408038415961,0.9999999999453313
1995-10-31,0.0410490027810619,-0.0049793351897702,0.0234156214652045,0.004471228615863,0.0167808561622033,14.357272711667148,0.2249361218944672,0.0144078181548816,0.0874486278292983,0.0400974728873253,0.0043833333333333,0.004471228615863,0.0042,0.0062999999999999,1.0,1.2881261874841674,0.9999999999235005,1.0,1.4472506814500572,0.9999999999446932
1995-11-30,0.0174438734059647,0.0410490027810619,-0.0084506134910542,0.0023777267826039,0.0138372666110688,12.46904754638672,0.1576611285408337,0.0234156214652045,0.0525594574557455,-0.0049793351897702,0.0044333333333333,0.0044333333333333,0.004,0.0066,0.9950206648102298,1.281712175429963,0.9777388784693242,1.0,1.4811389555721513,0.9999999999485887
1995-12-31,0.0326173868692312,0.0174438734059647,-0.0294583155315831,0.0081643911184663,0.0150799822261717,11.74849991798401,0.0801659692379255,-0.0084506134910542,0.0293877119092467,0.0410490027810619,0.0044083333333333,0.0081643911184663,0.004,0.0066999999999999,1.0,1.318113548889358,0.9999999999315536,0.9915493865089458,1.4686224227320672,0.9739856174204554
1996-01-31,0.0069337017847039,0.0326173868692312,0.027055216465458,0.0082191780821918,0.0188675157754485,13.473636237057772,0.0270547808726288,-0.0294583155315831,-0.0151261987464781,0.0174438734059647,0.0041416666666666,0.0082191780821918,0.0067,0.0066,1.0,1.309319278718145,0.9999999999312761,0.9623400118160175,1.4216317557497438,0.8834321847679247
1996-02-29,0.0079165675908396,0.0069337017847039,0.0523977043389083,-0.0088858695652173,0.0074186256784609,15.032999801635745,0.0620211773262969,0.027055216465458,-0.0116236708509287,0.0326173868692312,0.004075,0.004075,0.0069,0.0063999999999999,1.0,1.3049508615600625,0.9999999999327188,0.9883763291490714,1.3683699591311416,0.9581427666829953
1996-03-31,0.0134314220141846,0.0079165675908396,-0.0210972725910576,0.0128314095358208,0.0120821917808218,17.762380781627837,0.1051844795865397,0.0523977043389083,0.0490299262668301,0.0069337017847039,0.00405,0.0128314095358208,0.0055,0.0067999999999999,1.0,1.27904376506383,0.9999999999284283,1.0,1.392888349751447,0.9999999999430783
1996-04-30,0.0228534059917031,0.0134314220141846,0.0935557050286806,0.0145977508650518,0.018485204203964,16.575238000778924,0.1210254602134227,-0.0210972725910576,0.0580671313655654,0.0079165675908396,0.0041916666666666,0.0145977508650518,0.0063,0.0068999999999999,1.0,1.2541041993433186,0.9999999999235415,0.9789027274089424,1.298428327820507,0.9142688524620362
1996-05-31,0.0022567099722681,0.0228534059917031,0.0384863961894244,-0.0147607375039965,0.0124480931502914,16.14636369185014,0.1248864156584585,0.0935557050286806,0.1265756010568481,0.0134314220141846,0.00415,0.00415,0.0058,0.0068,1.0,1.2264153598957162,0.999999999917198,1.0,1.3659700310008822,0.9999999999440183
1996-06-30,-0.0457480167192076,0.0022567099722681,-0.0217941139187727,0.0107631564714154,0.0103806228373701,16.395000171661376,0.0742097144636015,0.0384863961894244,0.1116837590513233,0.0228534059917031,0.0042333333333333,0.0107631564714154,0.0062,0.0069,1.0,1.2283065536800137,0.9999999999195948,1.0,1.286898457235348,0.9999999999352163
1996-07-31,0.0188139351475606,-0.0457480167192076,-0.0609626144566902,0.0020080858925273,-0.0021567137823962,17.97863635149869,0.1022026869318177,-0.0217941139187727,0.1108923962683152,0.0022567099722681,0.0042333333333333,0.0042333333333333,0.0058,0.0069999999999999,1.0,1.1935466630863314,0.999999999908046,0.9782058860812273,1.1905849774637278,0.8778234501569379
1996-08-31,0.0542033273283304,0.0188139351475606,0.0433326474983464,0.0025117571611799,0.015336745414725,15.760454698042436,0.1622905863388892,-0.0609626144566902,-0.0460755802244366,-0.0457480167192076,0.0042583333333333,0.0042583333333333,0.0062,0.0071999999999999,0.9542519832807923,1.1389442703883035,0.7178851247543899,0.9185718977887924,1.103743351306097,0.5146350869633454
1996-09-30,0.026101002422918,0.0542033273283304,0.1115179998842892,0.004219860050211,0.0087638413174064,16.578000020980834,0.2130466371774673,0.0433326474983464,-0.0416239499624387,0.0188139351475606,0.0043083333333333,0.0043083333333333,0.0062,0.0068999999999999,0.9722052182086682,1.1212209634297077,0.7908671195423592,0.9583760500375613,1.1515714728768878,0.75189394928073
1996-10-31,0.0733761517814057,0.026101002422918,0.0195506633498689,0.0021542553191489,0.0089109962499445,16.381739201753035,0.2452043544861578,0.1115179998842892,0.0889857088697789,0.0542033273283304,0.0041416666666666,0.0041416666666666,0.006,0.0068,1.0,1.181994870317874,0.9999999999055089,1.0,1.2799924202559234,0.999999999938019
