date,sp_quarterly_return,tbill_quarterly_return,hvol,top1_quarterly_growth,next9_quarterly_growth,mid_quarterly_growth,sp_1q_lag,sp_2q_lag,top1_1q_lag,next9_1q_lag,mid_1q_lag,m2_quarterly_growth,vix_quarterly_avg,sent_m1,sent_m2,sent_m3
1995-10-01,0.04427610530308801,0.01315,0.1448055779923081,0.040147903344814884,0.0044996929347587145,0.0035226037758251394,0.04777057564628251,0.12326927877067995,0.040147903344814884,0.0044996929347587145,0.0035226037758251394,0.009045365989423848,14.480557799230809,0.21425241579612095,0.22493612189446727,0.15766112854083378
1996-01-01,0.08773599483944117,0.012424999999999999,0.13048461688408433,0.029362389031877045,0.02876180271172868,0.019658970945789278,0.04427610530308801,0.09416177598707454,0.029362389031877045,0.02876180271172868,0.019658970945789278,0.006012963729140841,13.048461688408434,0.08016596923792554,0.027054780872628813,0.06202117732629694
1996-04-01,0.0058135467251707595,0.012575000000000001,0.23567321058895366,0.01254441571233178,0.02184263214012705,0.0207429479348038,0.08773599483944117,0.13589670828891154,0.01254441571233178,0.02184263214012705,0.0207429479348038,0.013845858580319614,23.567321058895367,0.10518447958653973,0.12102546021342278,0.12488641565845858
1996-07-01,0.07998439045414596,0.0127,0.12653070039015943,0.014505696733511986,0.015988664103648853,0.016841126464341105,0.0058135467251707595,0.0940595988700903,0.014505696733511986,0.015988664103648853,0.016841126464341105,0.014603277624533506,12.653070039015942,0.07420971446360151,0.10220268693181776,0.1622905863388892
1996-10-01,0.13015018471359419,0.012424999999999999,0.13252549319168128,0.00234016009270821,0.012243448234751986,0.012659243386106578,0.07998439045414596,0.08626293017050624,0.00234016009270821,0.012243448234751986,0.012659243386106578,0.011701050162588489,13.252549319168129,0.21304663717746736,0.24520435448615782,0.2606147949894269
1997-01-01,-0.06818571871631418,0.012624999999999999,0.1559584966767174,0.026638267237032,0.027909801743789098,0.015889056606867458,0.13015018471359419,0.22054455835955156,0.026638267237032,0.027909801743789098,0.015889056606867458,0.012408778354453753,15.595849667671741,0.32211016262731246,0.3498405112374213,0.31389148799436434
1997-04-01,0.21241713071234303,0.01295,0.16234648483917039,-0.001875505274142708,0.012397323409206296,0.00925896729603104,-0.06818571871631418,0.05309008211152255,-0.001875505274142708,0.012397323409206296,0.00925896729603104,0.0074685125429374555,16.234648483917038,0.2371890790039493,0.22436611702044804,0.22665630040630216
1997-07-01,-0.009705990859634972,0.0126,0.2111011821811602,0.05461760453044806,0.04664604613628254,0.031571917748989486,0.21241713071234303,0.12974759727075047,0.05461760453044806,0.04664604613628254,0.031571917748989486,0.02154203796977927,21.11011821811602,0.31270432074864707,0.39185696167330586,0.4040724087146021
1997-10-01,-0.2874884583435834,0.012424999999999999,0.316610727610809,0.034833212795919,0.0322751865418629,0.023699044008698822,-0.009705990859634972,0.20064942112358408,0.034833212795919,0.0322751865418629,0.023699044008698822,0.015246908897822875,31.6610727610809,0.2757302309075991,0.21281341679634586,0.17497401436169943
1998-01-01,0.07422505363543852,0.01295,0.6824000781922483,0.020305603483199652,0.02045360542745156,0.010506516184976444,-0.2874884583435834,-0.29440408885428504,0.020305603483199652,0.02045360542745156,0.010506516184976444,0.015665471209404203,68.24000781922483,0.27002037388663136,0.12271100583095704,0.1720848275082452
1998-04-01,-0.2583278091696849,0.012475,0.5357088256049345,0.05857493386239088,0.05121913227237518,0.035038549968395616,0.07422505363543852,-0.23460225094826692,0.05857493386239088,0.05121913227237518,0.035038549968395616,0.01679703783624742,53.57088256049345,0.1568360042668158,0.19208221932252248,0.11400592567459229
1998-07-01,-0.07721315197046597,0.0124,0.3581488649934804,0.021000139375107585,0.02181033705269808,0.018422031410664674,-0.2583278091696849,-0.20327715102539157,0.021000139375107585,0.02181033705269808,0.018422031410664674,0.0199826238053864,35.81488649934804,0.016385977629882593,-0.0069161036653601895,0.020217153675583823
1998-10-01,0.2746408465211543,0.010324999999999999,0.46007158231775336,-0.04209738751004244,-0.01921758249852623,-0.0014838132098227153,-0.07721315197046597,-0.3155946567525344,-0.04209738751004244,-0.01921758249852623,-0.0014838132098227153,0.030617073632406067,46.007158231775335,-0.14235686113437016,-0.1261479007380624,0.023523798709114394
1999-01-01,0.08892998913675809,0.01095,0.3845080579393018,0.0811042244075717,0.06741906934194342,0.03401458367482779,0.2746408465211543,0.1762218091309531,0.0811042244075717,0.06741906934194342,0.03401458367482779,0.01644056104851699,38.45080579393018,0.04344439650735547,0.16650833574033552,0.22719030774065427
1999-04-01,0.2366927498031426,0.0108,0.29933193833859645,-0.00037761612568176783,0.009568850170073695,0.012024773799410138,0.08892998913675809,0.38799464315554877,-0.00037761612568176783,0.009568850170073695,0.012024773799410138,0.00963060089523915,29.933193833859644,0.15645516759926273,0.14832556570569674,0.16676457178208134
1999-07-01,-0.05903718368401156,0.011375,0.26980777428352537,0.035883495936378296,0.03357618560298814,0.021983221629955363,0.2366927498031426,0.3466718226086436,0.035883495936378296,0.03357618560298814,0.021983221629955363,0.019816390506045778,26.980777428352535,0.1585126702984174,0.19894677905305738,0.1372331283505886
1999-10-01,0.3321118032143662,0.011850000000000001,0.23577364911300538,-0.013826312113874528,-0.0024335040583831624,0.005943940938507142,-0.05903718368401156,0.16368189277232914,-0.013826312113874528,-0.0024335040583831624,0.005943940938507142,0.013942254912723717,23.57736491130054,0.14395049711068472,0.0881234223563825,0.20436959316333134
2000-01-01,0.026201912697137786,0.013175,0.2352325621609107,0.08829091664262956,0.07129405279685641,0.037527562562226,0.3321118032143662,0.25346767400035985,0.08829091664262956,0.07129405279685641,0.037527562562226,0.012711130359462919,23.52325621609107,0.21911867635865365,0.29765785701813235,0.2474324831674839
2000-04-01,-0.0718556850716573,0.014225000000000002,0.3513100707297432,0.021688468571601005,0.02599746903105271,0.03067408400068472,0.026201912697137786,0.36701568038501575,0.021688468571601005,0.02599746903105271,0.03067408400068472,0.013813158851326834,35.13100707297432,0.2247258871793747,0.18336813934147358,0.2054475204598519
2000-07-01,-0.03136956532645807,0.014375,0.3487078433084393,-0.013281742435675814,-0.0006530565398527033,0.011419220478662506,-0.0718556850716573,-0.047536528761560115,-0.013281742435675814,-0.0006530565398527033,0.011419220478662506,0.014110054204542921,34.87078433084393,0.23103763063748678,0.23546190656000568,0.29749140431804044
2000-10-01,-0.03536653371238496,0.015075,0.26758876030274403,0.007015403227369266,0.01230067101561838,0.018326201303118017,-0.03136956532645807,-0.10097116879118262,0.007015403227369266,0.01230067101561838,0.018326201303118017,0.015494363795183208,26.758876030274404,0.22691992024580637,0.1760151328579072,0.19784168327848117
2001-01-01,-0.15467430310206032,0.014225000000000002,0.27518637989858064,-0.03297744683351567,-0.012706153616889537,0.0047933701482978375,-0.03536653371238496,-0.06562666624918201,-0.03297744683351567,-0.012706153616889537,0.0047933701482978375,0.02437176152538556,27.518637989858064,0.14749932889976808,0.10408673795961565,0.10539692267775536
2001-04-01,0.022090634385598218,0.0103,0.24167154614614608,-0.028092644133811295,-0.008763655061454045,0.019559932973054472,-0.15467430310206032,-0.1845705428593466,-0.028092644133811295,-0.008763655061454045,0.019559932973054472,0.02349201271567658,24.16715461461461,0.004955240284963962,0.09751875760654609,0.14862662385548314
2001-07-01,-0.2370575351028198,0.008975,0.26473106388740714,0.03362908817819732,0.033304592011786704,0.02626586756920357,0.022090634385598218,-0.13600052219513692,0.03362908817819732,0.033304592011786704,0.02626586756920357,0.02318721675261748,26.473106388740714,0.09371863342821599,0.05404498680464683,0.015095789760497639
2001-10-01,0.14536763616960457,0.0058,0.32029264321859363,-0.04901243353296403,-0.024758938129407326,-0.0041994365175067605,-0.2370575351028198,-0.2202036520535291,-0.04901243353296403,-0.024758938129407326,-0.0041994365175067605,0.0277401248591993,32.029264321859365,-0.14405293164115088,-0.3346022790478122,-0.2203452120224635
2002-01-01,-0.03196308923947688,0.004275,0.2769132059289875,0.047741294390994726,0.04146520119270569,0.026752527177772212,0.14536763616960457,-0.1261503924473052,0.047741294390994726,0.04146520119270569,0.026752527177772212,0.016830138207757583,27.691320592898748,-0.1655283921187924,-0.10928816564621464,-0.09628954822463649
2002-04-01,-0.03937036797722726,0.004375,0.19863476525925816,0.011824483690068943,0.016007542445067635,0.01529797651920961,-0.03196308923947688,0.1087581482027069,0.011824483690068943,0.016007542445067635,0.01529797651920961,0.006832547773027775,19.863476525925815,-0.028075158288101514,-0.05935992527132233,-0.06505372231045077
2002-07-01,-0.14401402756770876,0.0042,0.16189026712420918,-0.020188599672082974,-0.011745869994779334,-0.007576117436190133,-0.03937036797722726,-0.07007505863165697,-0.020188599672082974,-0.011745869994779334,-0.007576117436190133,0.022481492233996425,16.18902671242092,-0.08284921534359455,-0.1629923620531636,-0.08819248779646811
2002-10-01,0.02745528148019849,0.0039000000000000003,0.21522899945573942,-0.04785652290877085,-0.02586544306378369,-0.009479047187587852,-0.14401402756770876,-0.17771451028571272,-0.04785652290877085,-0.02586544306378369,-0.009479047187587852,0.02179198239605329,21.522899945573943,-0.13086122944951056,-0.16853012889623642,-0.06163505205574135
2003-01-01,-0.07368506299789801,0.003,0.20069465567859895,0.023178133597800743,0.021374499044857442,0.017986036692999585,0.02745528148019849,-0.12051269175147883,0.023178133597800743,0.021374499044857442,0.017986036692999585,0.011948800778061486,20.069465567859897,-0.041774975079592436,-0.049005195378295834,-0.07344325897949082
2003-04-01,0.1091754426224798,0.0027500000000000003,0.16852604411645816,-0.0030869591986201206,0.00838871311013567,0.008364560492725381,-0.07368506299789801,-0.048252825663193,-0.0030869591986201206,0.00838871311013567,0.008364560492725381,0.02143580414299695,16.852604411645817,-0.1792847891488383,-0.19195038179556528,-0.09424476710058027
2003-07-01,0.1725727546252558,0.002175,0.17804258421103716,0.062044568363749386,0.049753777381325914,0.025191193474250806,0.1091754426224798,0.027445780257121077,0.062044568363749386,0.049753777381325914,0.025191193474250806,0.02569057060286295,17.804258421103718,-0.008970772777684034,0.015352097167182834,0.12210482815580984
2003-10-01,0.1198651719435131,0.0023250000000000002,0.15933674453373214,0.027605475424883785,0.021056946454793612,0.011598686893934396,0.1725727546252558,0.30058890411852857,0.027605475424883785,0.021056946454793612,0.011598686893934396,-0.0027848308624784934,15.933674453373214,0.14359396025538446,0.17383227473305118,0.2753039668003718
2004-01-01,0.00840728315935002,0.002275,0.18176298171943747,0.05676506839347528,0.04141986670853148,0.025910783414039962,0.1198651719435131,0.31312338947469076,0.05676506839347528,0.04141986670853148,0.025910783414039962,-0.0009527720739219703,18.176298171943746,0.2695997958221743,0.2224179756256842,0.20788305278482108
2004-04-01,-0.031219857030978626,0.0023,0.168331709677466,0.0756268079808271,0.04681305291565607,0.03555366940835136,0.00840728315935002,0.12928019554433634,0.0756268079808271,0.04681305291565607,0.03555366940835136,0.028934275988478753,16.8331709677466,0.14348916565218278,0.18450584063927333,0.2855244341396516
2004-07-01,0.0679063364823067,0.003,0.21782691447492186,0.013968518634103422,0.015693821515727846,0.014961131702838637,-0.031219857030978626,-0.023075048049882474,0.013968518634103422,0.015693821515727846,0.014961131702838637,0.00745960045807359,21.782691447492187,0.34577021300792693,0.29596502021435767,0.20264059449395827
2004-10-01,0.08461179981021094,0.004175,0.1280596751921169,0.0306851549635756,0.02274836937081015,0.017107628270477182,0.0679063364823067,0.034566453334852865,0.0306851549635756,0.02274836937081015,0.017107628270477182,0.015061334680538607,12.80596751921169,0.19813499301671983,0.1570670566251201,0.21097680578629177
2005-01-01,-0.05012317399873989,0.005725,0.1260368034125474,0.05008801022521192,0.04346285239285441,0.032746958318944586,0.08461179981021094,0.15826381364080344,0.05008801022521192,0.04346285239285441,0.032746958318944586,-0.003172875029162414,12.603680341254739,0.2679586814295861,0.34061561861345846,0.3306839955704553
2005-04-01,0.05061668768470562,0.00685,0.11508516725408162,0.012032846732378921,0.018080199395617225,0.015098692054486884,-0.05012317399873989,0.030247613847237398,0.012032846732378921,0.018080199395617225,0.015098692054486884,0.011499274469114251,11.508516725408162,0.273115923808467,0.16662379652261733,0.2067156554229798
2005-07-01,0.0864343927902056,0.00775,0.09430192777730824,0.0346136091159186,0.03057968625904195,0.016456865547550104,0.05061668768470562,-0.0020435553580946397,0.0346136091159186,0.03057968625904195,0.016456865547550104,0.014654161781946007,9.430192777730824,0.1952101578315099,0.2291263558210865,0.3185619894535311
2005-10-01,-0.03578372135004648,0.00885,0.11768231840009623,0.031734671304325834,0.02940711295245313,0.02095576557583101,0.0864343927902056,0.14142610313999016,0.031734671304325834,0.02940711295245313,0.02095576557583101,0.014062452491714561,11.768231840009623,0.09777613418797652,0.09933629920405726,0.24300527969996136
2006-01-01,0.0624215871058611,0.010175,0.12664099687851252,0.02270931758855066,0.02257293920286929,0.02104419286654524,-0.03578372135004648,0.04755772721349394,0.02270931758855066,0.02257293920286929,0.02104419286654524,0.006686355936014854,12.664099687851252,0.3333383885122115,0.38555312829632915,0.31263057036059244
2006-04-01,0.02926788397762503,0.011375,0.11822178967652484,0.05519233951279312,0.035352892398500924,0.008027499095384805,0.0624215871058611,0.02440418907659092,0.05519233951279312,0.035352892398500924,0.008027499095384805,0.015875143337950037,11.822178967652484,0.2778344817699925,0.2633389919996262,0.28854079977158575
2006-07-01,0.07840302729438275,0.0124,0.18774460433604076,-0.002097153454959977,0.005527959783018455,0.0030550835616089955,0.02926788397762503,0.09351641885259965,-0.002097153454959977,0.005527959783018455,0.0030550835616089955,0.012445942974419033,18.774460433604077,0.23237934311230976,0.200129373900352,0.1727961808923752
2006-10-01,0.1380415500172456,0.011899999999999999,0.12854477608220774,0.022376334478563464,0.01860154373777334,0.00970468478956743,0.07840302729438275,0.10996560197835437,0.022376334478563464,0.01860154373777334,0.00970468478956743,0.017621336731147963,12.854477608220774,0.15395276223619778,0.20351436109312118,0.24976376096407574
2007-01-01,-0.008204022388320298,0.012350000000000002,0.13342504788573245,0.03259136643451588,0.025126579677372973,0.011112996559466737,0.1380415500172456,0.22726745272538929,0.03259136643451588,0.025126579677372973,0.011112996559466737,0.011226362743842477,13.342504788573246,0.2541950902631206,0.2893263582260378,0.28665505775383543
2007-04-01,0.09958122231476674,0.012275000000000001,0.20153834021228031,0.02598200549016627,0.017548298775642568,0.000879404623903568,-0.008204022388320298,0.12870503166206548,0.02598200549016627,0.017548298775642568,0.000879404623903568,0.021696918531025622,20.153834021228032,0.13576981088807505,0.1006391104310751,0.10610400356592671
2007-07-01,0.24662686391502842,0.012025,0.1466234129638131,0.01456749888126252,0.016109606710837943,-0.0004665818524544063,0.09958122231476674,0.09056023334911978,0.01456749888126252,0.016109606710837943,-0.0004665818524544063,0.011279127416955914,14.66234129638131,0.1343178962667783,0.06712296776353352,-0.03784821956087985
2007-10-01,0.02469118212671928,0.009575,0.2723301030968772,0.02012470599986682,0.015113546881641682,0.002644225532696165,0.24662686391502842,0.3707674907941114,0.02012470599986682,0.015113546881641682,0.002644225532696165,0.011943184758480774,27.23301030968772,-0.1816880851984024,-0.11158458311711589,-0.10373321796456973
2008-01-01,-0.17846020074189206,0.00795,0.3694046841567045,-0.017413679860774023,-0.0037899384847964734,-0.005235949188620692,0.02469118212671928,0.2774075548560153,-0.017413679860774023,-0.0037899384847964734,-0.005235949188620692,0.01991710179253925,36.94046841567045,-0.12919321920602553,-0.2407738571205447,-0.24476900850904398
2008-04-01,-0.03270090325580677,0.00345,0.5053724191626146,-0.03924750897445517,-0.02240322192188615,-0.02143239880805281,-0.17846020074189206,-0.1581754119340617,-0.03924750897445517,-0.02240322192188615,-0.02143239880805281,0.01894759064759577,50.53724191626146,-0.28379139688707167,-0.2527100091179212,-0.24406524387098127
2008-07-01,-0.18486096384228345,0.0046,0.2398231838487438,-0.01854508769220553,-0.013772507548182045,-0.01720759121422777,-0.03270090325580677,-0.20532529423822632,-0.01854508769220553,-0.013772507548182045,-0.01720759121422777,0.006901999378431611,23.98231838487438,-0.28476922661066056,-0.33148638086934246,-0.32189213364355024
2008-10-01,-0.20141474149799987,0.0021,0.38001929240611687,-0.047472208798686744,-0.030088123102346542,-0.023956498123254177,-0.18486096384228345,-0.21151674660370856,-0.047472208798686744,-0.030088123102346542,-0.023956498123254177,0.027174402304615652,38.00192924061169,-0.36603298981984456,-0.4443982503106517,-0.40440139373143513
2009-01-01,-0.05640048924914376,0.0002,0.7707758944515913,-0.06406959335245244,-0.05085373241395186,-0.028881330664779825,-0.20141474149799987,-0.34904198209491866,-0.06406959335245244,-0.05085373241395186,-0.028881330664779825,0.04006510579691991,77.07758944515913,-0.4122753133696894,-0.37187367869961646,-0.343660580260413
2009-04-01,0.35376429198889014,0.00055,0.4063866222329768,-0.03892085097802611,-0.026742207196895684,-0.02029015068976381,-0.05640048924914376,-0.24645534078466658,-0.03892085097802611,-0.026742207196895684,-0.02029015068976381,0.017094017094017033,40.63866222329768,-0.3077640312333261,-0.24567689647277197,-0.2741406910842465
2009-07-01,0.14019028874877648,0.00042500000000000003,0.37903563746050906,0.016729287534752224,0.018706445308485087,9.804085869169477e-05,0.35376429198889014,0.27741132359269605,0.016729287534752224,0.018706445308485087,9.804085869169477e-05,-0.002541701639693139,37.90356374605091,-0.3315386275450389,-0.3050895487108538,-0.2215480943841319
2009-10-01,0.04377184715047533,0.00025,0.27263987557748876,0.05093679315651367,0.03574623358503026,0.010808272549138298,0.14019028874877648,0.5435488989805957,0.05093679315651367,0.03574623358503026,0.010808272549138298,0.012183848104866613,27.263987557748877,-0.13051788347462814,-0.07434498867200266,0.010812911329170068
2010-01-01,-0.02894732612298545,0.0002,0.22931023984023824,0.001995090862139781,0.008411268067572086,0.0012319436608523304,0.04377184715047533,0.1900985237903443,0.001995090862139781,0.008411268067572086,0.0012319436608523304,-0.0012569012099142851,22.931023984023824,0.0704073931781515,0.007298162514944711,-0.0672591621405445
2010-04-01,-0.05227840755113755,0.0004,0.20454562855069638,0.025673491400703075,0.02150983728838196,0.011932787811655965,-0.02894732612298545,0.01355744309301965,0.025673491400703075,0.02150983728838196,0.011932787811655965,0.009998947479212816,20.45456285506964,-0.0823953130973443,-0.07849056708024969,-0.21770489648465188
2010-07-01,0.11074473490941195,0.00042500000000000003,0.2051077814821151,-0.016787691876691935,-0.006789023910941161,-0.01209277734577574,-0.05227840755113755,-0.0797124135615499,-0.016787691876691935,-0.006789023910941161,-0.01209277734577574,0.0016210458061229893,20.510778148211507,-0.2163065200050672,-0.20189261099984568,-0.13239670881340582
2010-10-01,0.030292251076075694,0.0004,0.127618383716367,0.04669397684066556,0.03792474007843927,0.016427440494314993,0.11074473490941195,0.05267676897253737,0.04669397684066556,0.03792474007843927,0.016427440494314993,0.018126329418292952,12.7618383716367,-0.11554534460107485,-0.1362252672833781,-0.09636333013574282
2011-01-01,0.021361437661891802,0.000375,0.17404337023668062,0.0392913512777151,0.027799539136384332,0.017834201053238186,0.030292251076075694,0.144391693300717,0.0392913512777151,0.027799539136384332,0.017834201053238186,0.011899355073121898,17.404337023668063,-0.053798852172950586,-0.0014448568014608276,-0.0199935060559905
2011-04-01,-0.04800420717427811,0.00017500000000000003,0.17275467833165536,0.02815138309944798,0.014711549887658215,0.009148078865370612,0.021361437661891802,0.052300774770967395,0.02815138309944798,0.014711549887658215,0.009148078865370612,0.019097845601436347,17.275467833165536,-0.1066842312293668,-0.12459730505943298,-0.12696384067737287
2011-07-01,-0.2145579105788743,5e-05,0.14663395572614737,0.0085025818991451,0.005820650228731017,0.004977985772178339,-0.04800420717427811,-0.027668208391448235,0.0085025818991451,0.005820650228731017,0.004977985772178339,0.04648653409966741,14.663395572614737,-0.22257383267084757,-0.33794924520677133,-0.3919444420645314
2011-10-01,0.04786043875010915,5e-05,0.2999205094664801,-0.043417919228333046,-0.032156902206747606,-0.012018529693539781,-0.2145579105788743,-0.2522624353628439,-0.043417919228333046,-0.032156902206747606,-0.012018529693539781,0.01859138925129411,29.992050946648007,-0.30078678131103515,-0.20230639461548097,-0.17570894236365955
2012-01-01,0.11506696892102997,5e-05,0.34625377922688394,0.0316048427109239,0.019354289225969934,0.01533334533821984,0.04786043875010915,-0.17696630756637677,0.0316048427109239,0.019354289225969934,0.01533334533821984,0.01392403755771543,34.62537792268839,-0.29028628093581044,-0.1983005656830726,-0.08569376530318425
2012-04-01,-0.05420032596456048,0.0002,0.1740815479879396,0.044446838875216166,0.02912715792573284,0.017510362771188115,0.11506696892102997,0.1684345632893447,0.044446838875216166,0.02912715792573284,0.017510362771188115,0.01133874631974674,17.40815479879396,-0.018549986564809638,-0.0006726106255276439,-0.1224200178027874
2012-07-01,0.07195549379607935,0.00025,0.1875537698303617,-0.00032720724603574336,-0.0015884206471586948,0.0019394347655179445,-0.05420032596456048,0.05462997573319561,-0.00032720724603574336,-0.0015884206471586948,0.0019394347655179445,0.018625594326698414,18.75537698303617,-0.23867139865954717,-0.234788961948887,-0.16930183359692175
2012-10-01,0.08716438892156009,0.000225,0.17351487923320968,0.036106055893928124,0.023894739106234297,0.022255827404801254,0.07195549379607935,0.013855156612830433,0.036106055893928124,0.023894739106234297,0.022255827404801254,0.025039309342272942,17.351487923320967,-0.045913296022141975,0.004106212639242351,-0.00011732691200450063
