date,m2_level,m2_growth,sp_close,sp_return,sp_next_return,tbill_wr,mich_wr,metabolism_max,metabolism_min
1991-07-26,3347.1,-0.005630796483507575,380.92999267578125,-0.008599696391893695,0.016274070273474685,0.0010775453297828808,0.0005872724738178459,0.0010775453297828808,-0.005630796483507575
1991-08-02,3332.4,-0.004401534166489502,387.17999267578125,0.016274070273474685,-0.00015497238708434826,0.0010538671559716661,0.0006059270969978048,0.0010538671559716661,-0.004401534166489502
1991-08-09,3357.9,0.007623013462577469,387.1199951171875,-0.00015497238708434826,-0.0039860505253342645,0.0010265106459503848,0.0006059270969978048,0.007623013462577469,0.0006059270969978048
1991-08-16,3359.8,0.0005656698127822508,385.5799865722656,-0.0039860505253342645,0.022033663041132263,0.001015557357177066,0.0006059270969978048,0.001015557357177066,0.0005656698127822508
1991-08-23,3352.5,-0.002175112220280361,394.1700134277344,0.022033663041132263,0.0031914394826357663,0.0010411055292538496,0.0006059270969978048,0.0010411055292538496,-0.002175112220280361
1991-08-30,3339.1,-0.004005026574091145,395.42999267578125,0.0031914394826357663,-0.016137366193574473,0.0010283355999611832,0.0006059270969978048,0.0010283355999611832,-0.004005026574091145
1991-09-06,3343.9,0.0014364808694870357,389.1000061035156,-0.016137366193574473,-0.014262131375887173,0.0010210347656212093,0.000568600096428673,0.0014364808694870357,0.000568600096428673
1991-09-13,3370.4,0.007893641213577341,383.5899963378906,-0.014262131375887173,0.01122490311093635,0.0009954604384119214,0.000568600096428673,0.007893641213577341,0.000568600096428673
1991-09-20,3360.9,-0.0028226364320194488,387.9200134277344,0.01122490311093635,-0.005220914684537335,0.0010027707899638028,0.000568600096428673,0.0010027707899638028,-0.0028226364320194488
1991-09-27,3332.5,-0.008486022179923633,385.8999938964844,-0.005220914684537335,-0.012122924805637396,0.0009899758873614939,0.000568600096428673,0.0009899758873614939,-0.008486022179923633
1991-10-04,3325.4,-0.002132805446584604,381.25,-0.012122924805637396,0.0005244846162714067,0.0009698527445360927,0.0006059270969978048,0.0009698527445360927,-0.002132805446584604
1991-10-11,3363.0,0.011243465133990509,381.45001220703125,0.0005244846162714067,0.028556724684570496,0.0009643610320437812,0.0006059270969978048,0.011243465133990509,0.0006059270969978048
1991-10-18,3363.3,8.920208738798475e-05,392.5,0.028556724684570496,-0.021373255115411653,0.0009716829739496724,0.0006059270969978048,0.0009716829739496724,8.920208738798475e-05
1991-10-25,3356.0,-0.0021728462405608954,384.20001220703125,-0.021373255115411653,0.018362376198875756,0.0009588677824992065,0.0006059270969978048,0.0009588677824992065,-0.0021728462405608954
1991-11-01,3337.8,-0.005437881277794234,391.32000732421875,0.018362376198875756,0.0040040534495001156,0.0009185369042856717,0.0005499099306713884,0.0009185369042856717,-0.005437881277794234
1991-11-08,3361.2,0.006986145744760619,392.8900146484375,0.0040040534495001156,-0.026487394961711253,0.0008928285807847658,0.0005499099306713884,0.006986145744760619,0.0005499099306713884
1991-11-15,3375.1,0.004126900443247952,382.6199951171875,-0.026487394961711253,-0.0170808633356746,0.000887315270201805,0.0005499099306713884,0.004126900443247952,0.0005499099306713884
1991-11-22,3375.3,5.925574782495542e-05,376.1400146484375,-0.0170808633356746,-0.0024489295892767063,0.0008560438867220022,0.0005499099306713884,0.0008560438867220022,5.925574782495542e-05
1991-11-29,3359.5,-0.004692055884931288,375.2200012207031,-0.0024489295892767063,0.010287514753539274,0.0008413106815647886,0.0005499099306713884,0.0008413106815647886,-0.004692055884931288
1991-12-06,3377.4,0.005314029337831373,379.1000061035156,0.010287514753539274,0.014065727047416538,0.0008210344467252106,0.0005124760969208442,0.005314029337831373,0.0005124760969208442
1991-12-13,3393.6,0.004785122112382043,384.4700012207031,0.014065727047416538,0.006662303269615897,0.0008025833083746825,0.0005124760969208442,0.004785122112382043,0.0005124760969208442
1991-12-20,3395.4,0.0005302695661152917,387.0400085449219,0.006662303269615897,0.04895743320003755,0.0007248985152497056,0.0005124760969208442,0.0007248985152497056,0.0005124760969208442
1991-12-27,3380.5,-0.004397946845800578,406.4599914550781,0.04895743320003755,0.031196535844687102,0.0007471255706263946,0.0005124760969208442,0.0007471255706263946,-0.004397946845800578
1992-01-03,3376.0,-0.0013320508148848623,419.3399963378906,0.031196535844687102,-0.010162568221344745,0.000745274277351049,0.0005124760969208442,0.000745274277351049,-0.0013320508148848623
1992-01-10,3398.6,0.006672005384157322,415.1000061035156,-0.010162568221344745,0.009017230475491416,0.0007397193493241527,0.0005124760969208442,0.006672005384157322,0.0005124760969208442
1992-01-17,3396.6,-0.000588650829335846,418.8599853515625,0.009017230475491416,-0.00810219543610186,0.0007341628482966378,0.0005124760969208442,0.0007341628482966378,-0.000588650829335846
1992-01-24,3383.5,-0.0038642545983890372,415.4800109863281,-0.00810219543610186,-0.01625739377468477,0.0007378673571372119,0.0005124760969208442,0.0007378673571372119,-0.0038642545983890372
1992-01-31,3364.7,-0.00557187061388351,408.7799987792969,-0.01625739377468477,0.0056350486905068125,0.0007434228093978756,0.0005124760969208442,0.0007434228093978756,-0.00557187061388351
1992-02-07,3375.6,0.003234280225414799,411.0899963378906,0.0056350486905068125,0.003375586667708182,0.0007248985152497056,0.000493732360113075,0.003234280225414799,0.000493732360113075
1992-02-14,3396.2,0.006084073228389226,412.4800109863281,0.003375586667708182,-0.0025488678966229107,0.0007341628482966378,0.000493732360113075,0.006084073228389226,0.000493732360113075
1992-02-21,3393.7,-0.0007363879034955369,411.42999267578125,-0.0025488678966229107,0.003082087847984217,0.0007600797353661815,0.000493732360113075,0.0007600797353661815,-0.0007363879034955369
1992-02-28,3383.3,-0.003069207072163584,412.70001220703125,0.003082087847984217,-0.02021756607728898,0.0007600797353661815,0.000493732360113075,0.0007600797353661815,-0.003069207072163584
1992-03-06,3390.7,0.0021848251974118903,404.44000244140625,-0.02021756607728898,0.0034555839751959656,0.0007804190175493275,0.000493732360113075,0.0021848251974118903,0.000493732360113075
1992-03-13,3415.9,0.007404611741331154,405.8399963378906,0.0034555839751959656,0.013363861322331022,0.0007841148049492208,0.000493732360113075,0.007404611741331154,0.000493732360113075
1992-03-20,3413.7,-0.0006442544442120916,411.29998779296875,0.013363861322331022,-0.019146357847232082,0.0007841148049492208,0.000493732360113075,0.0007841148049492208,-0.0006442544442120916
1992-03-27,3395.9,-0.005227925440926875,403.5,-0.019146357847232082,-0.00484445947531177,0.0007748740310125068,0.000493732360113075,0.0007748740310125068,-0.005227925440926875
1992-04-03,3393.0,-0.0008543358059155315,401.54998779296875,-0.00484445947531177,0.006800435133429916,0.0007656289034105868,0.000568600096428673,0.0007656289034105868,-0.0008543358059155315
1992-04-10,3434.1,0.012040396808310122,404.2900085449219,0.006800435133429916,0.02864896665551327,0.0007063567166289975,0.000568600096428673,0.012040396808310122,0.000568600096428673
1992-04-17,3443.2,0.0026463889348702484,416.0400085449219,0.02864896665551327,-0.017017402281010795,0.000704501572734495,0.000568600096428673,0.0026463889348702484,0.000568600096428673
1992-04-24,3430.3,-0.003753550635287493,409.0199890136719,-0.017017402281010795,0.008544899701273884,0.0007100664783146193,0.000568600096428673,0.0007100664783146193,-0.003753550635287493
1992-05-01,3385.9,-0.013027971007872294,412.5299987792969,0.008544899701273884,0.008496488562241824,0.0007026462534271971,0.0005499099306713884,0.0007026462534271971,-0.013027971007872294
1992-05-08,3392.8,0.0020357892761302286,416.04998779296875,0.008496488562241824,-0.014428777131955027,0.0007026462534271971,0.0005499099306713884,0.0020357892761302286,0.0005499099306713884
1992-05-15,3397.9,0.0015020545625255531,410.0899963378906,-0.014428777131955027,0.00953761642727986,0.0006915106520448688,0.0005499099306713884,0.0015020545625255531,0.0005499099306713884
1992-05-22,3391.9,-0.0017673573777654788,414.0199890136719,0.00953761642727986,0.0032072976784891004,0.0007119210961725742,0.0005499099306713884,0.0007119210961725742,-0.0017673573777654788
1992-05-29,3370.3,-0.00638847518933407,415.3500061035156,0.0032072976784891004,-0.0045123807092721825,0.0007156298060861932,0.0005499099306713884,0.0007156298060861932,-0.00638847518933407
1992-06-05,3383.8,0.003997577168888983,413.4800109863281,-0.0045123807092721825,-0.00903752598691839,0.0007119210961725742,0.0005872724738178459,0.003997577168888983,0.0005872724738178459
1992-06-12,3409.0,0.007419654813207113,409.760009765625,-0.00903752598691839,-0.014973900530422364,0.0007082116851446774,0.0005872724738178459,0.007419654813207113,0.0005872724738178459
1992-06-19,3406.1,-0.0008510513932404309,403.6700134277344,-0.014973900530422364,-0.0005451512022108848,0.0007063567166289975,0.0005872724738178459,0.0007063567166289975,-0.0008510513932404309
1992-06-26,3376.7,-0.008669040550455977,403.45001220703125,-0.0005451512022108848,0.020412319809569333,0.0007007907586740192,0.0005872724738178459,0.0007007907586740192,-0.008669040550455977
1992-07-03,3361.7,-0.004452102806754147,411.7699890136719,0.020412319809569333,0.006897511967670549,0.0006264267170321691,0.0005124760969208442,0.0006264267170321691,-0.004452102806754147
1992-07-10,3407.1,0.013414691178257799,414.6199951171875,0.006897511967670549,0.0024089431859372775,0.0006227011061636922,0.0005124760969208442,0.013414691178257799,0.0005124760969208442
1992-07-17,3407.3,5.869922518717876e-05,415.6199951171875,0.0024089431859372775,-0.009719350725657392,0.0006115200269756205,0.0005124760969208442,0.0006115200269756205,5.869922518717876e-05
1992-07-24,3392.1,-0.004470990181588384,411.6000061035156,-0.009719350725657392,0.030176576706883815,0.0006115200269756205,0.0005124760969208442,0.0006115200269756205,-0.004470990181588384
1992-07-31,3373.0,-0.005646642547658868,424.2099914550781,0.030176576706883815,-0.012644101117169477,0.0006152477614069785,0.0005124760969208442,0.0006152477614069785,-0.005646642547658868
1992-08-07,3389.7,0.004938865821660037,418.8800048828125,-0.012644101117169477,0.0024559169434769726,0.0006077915841464776,0.00053120194228784,0.004938865821660037,0.00053120194228784
1992-08-14,3408.7,0.005589565035429973,419.9100036621094,0.0024559169434769726,-0.012123387498962458,0.0005928707234121866,0.00053120194228784,0.005589565035429973,0.00053120194228784
1992-08-21,3403.7,-0.0014679117191646154,414.8500061035156,-0.012123387498962458,-2.4128929108538122e-05,0.0005947364516853959,0.00053120194228784,0.0005947364516853959,-0.0014679117191646154
1992-08-28,3384.4,-0.0056864371492296424,414.8399963378906,-2.4128929108538122e-05,0.00538512283299634,0.0006115200269756205,0.00053120194228784,0.0006115200269756205,-0.0056864371492296424
1992-09-04,3386.3,0.0005612418361097614,417.0799865722656,0.00538512283299634,0.00597616121426449,0.0005648634874415581,0.000568600096428673,0.000568600096428673,0.0005612418361097614
1992-09-11,3416.3,0.008820214179929158,419.5799865722656,0.00597616121426449,0.007952484459780553,0.0005648634874415581,0.000568600096428673,0.008820214179929158,0.0005648634874415581
1992-09-18,3419.6,0.0009654910856938504,422.92999267578125,0.007952484459780553,-0.020495621375421977,0.0005573881337688213,0.000568600096428673,0.0009654910856938504,0.0005573881337688213
1992-09-25,3396.1,-0.006895870746839342,414.3500061035156,-0.020495621375421977,-0.009408194437377245,0.0005424288759547924,0.000568600096428673,0.000568600096428673,-0.006895870746839342
1992-10-02,3376.3,-0.005847279078193049,410.4700012207031,-0.009408194437377245,-0.01921030509501632,0.0005106025289240979,0.00053120194228784,0.00053120194228784,-0.005847279078193049
1992-10-09,3413.8,0.011045605003186416,402.6600036621094,-0.01921030509501632,0.022275278905043508,0.0005480399344173215,0.00053120194228784,0.011045605003186416,0.00053120194228784
1992-10-16,3428.2,0.004209301742724042,411.7300109863281,0.022275278905043508,0.005739683892713295,0.0005629949160370629,0.00053120194228784,0.004209301742724042,0.00053120194228784
1992-10-23,3423.1,-0.001488768829852384,414.1000061035156,0.005739683892713295,0.010999382202334339,0.000568600096428673,0.00053120194228784,0.000568600096428673,-0.001488768829852384
1992-10-30,3403.5,-0.005742259355098085,418.67999267578125,0.010999382202334339,-0.0026307769479343617,0.0005742036758680236,0.00053120194228784,0.0005742036758680236,-0.005742259355098085
1992-11-06,3421.8,0.0053624145025421175,417.5799865722656,-0.0026307769479343617,0.011547624713875567,0.0005928707234121866,0.0005499099306713884,0.0053624145025421175,0.0005499099306713884
1992-11-13,3444.5,0.006612027642702418,422.42999267578125,0.011547624713875567,0.009940255417892072,0.0005966020025529595,0.0005499099306713884,0.006612027642702418,0.0005499099306713884
1992-11-20,3444.1,-0.00011613390251997891,426.6499938964844,0.009940255417892072,0.008193250337868144,0.0006208380354029153,0.0005499099306713884,0.0006208380354029153,-0.00011613390251997891
1992-11-27,3417.5,-0.007753332532625936,430.1600036621094,0.008193250337868144,0.004407220823423553,0.0006301516205891033,0.0005499099306713884,0.0006301516205891033,-0.007753332532625936
1992-12-04,3426.5,0.0026300424277737227,432.05999755859375,0.004407220823423553,0.003857784179572489,0.0006282892572075927,0.00053120194228784,0.0026300424277737227,0.00053120194228784
1992-12-11,3450.6,0.007008796921885164,433.7300109863281,0.003857784179572489,0.01725734582087476,0.0006282892572075927,0.00053120194228784,0.007008796921885164,0.00053120194228784
1992-12-18,3448.5,-0.0006087750764175701,441.2799987792969,0.01725734582087476,-0.003427753850596277,0.0006115200269756205,0.00053120194228784,0.0006115200269756205,-0.0006087750764175701
1992-12-25,3435.4,-0.003805986668420893,439.7699890136719,-0.003427753850596277,-0.009274973167356195,0.0006115200269756205,0.00053120194228784,0.0006115200269756205,-0.003805986668420893
1993-01-01,3430.5,-0.0014273440719795528,435.7099914550781,-0.009274973167356195,-0.015403431018879388,0.0005966020025529595,0.0005499099306713884,0.0005966020025529595,-0.0014273440719795528
1993-01-08,3455.2,0.007174319515545726,429.04998779296875,-0.015403431018879388,0.018702937863010177,0.0005928707234121866,0.0005499099306713884,0.007174319515545726,0.0005499099306713884
1993-01-15,3456.1,0.0002604430440257207,437.1499938964844,0.018702937863010177,-0.0023819001473542214,0.000568600096428673,0.0005499099306713884,0.000568600096428673,0.0002604430440257207
1993-01-22,3431.0,-0.007289021832067252,436.1099853515625,-0.0023819001473542214,0.006103674211392598,0.0005742036758680236,0.0005499099306713884,0.0005742036758680236,-0.007289021832067252
1993-01-29,3394.8,-0.010606914762927905,438.7799987792969,0.006103674211392598,0.02286881154010866,0.0005611261666462752,0.0005499099306713884,0.0005611261666462752,-0.010606914762927905
1993-02-05,3385.9,-0.0026250992112710364,448.92999267578125,0.02286881154010866,-0.00973697120941151,0.0005611261666462752,0.0006059270969978048,0.0006059270969978048,-0.0026250992112710364
1993-02-12,3407.0,0.00621238877671568,444.5799865722656,-0.00973697120941151,-0.023578665142226608,0.0005667318808939559,0.0006059270969978048,0.00621238877671568,0.0005667318808939559
1993-02-19,3405.7,-0.0003816401766638449,434.2200012207031,-0.023578665142226608,0.020875880261164263,0.0005667318808939559,0.0006059270969978048,0.0006059270969978048,-0.0003816401766638449
1993-02-26,3395.9,-0.002881676894157009,443.3800048828125,0.020875880261164263,0.006138324367073365,0.0005704681340799045,0.0006059270969978048,0.0006059270969978048,-0.002881676894157009
1993-03-05,3396.7,0.0002355504530515424,446.1099853515625,0.006138324367073365,0.008304178214315382,0.000581672626345453,0.0005872724738178459,0.0005872724738178459,0.0002355504530515424
1993-03-12,3422.7,0.0076253412272361265,449.8299865722656,0.008304178214315382,0.0007777827562593111,0.000576071180073523,0.0005872724738178459,0.0076253412272361265,0.000576071180073523
1993-03-19,3418.1,-0.0013448721475054057,450.17999267578125,0.0007777827562593111,-0.005345448870929797,0.0005742036758680236,0.0005872724738178459,0.0005872724738178459,-0.0013448721475054057
1993-03-26,3403.3,-0.004339291999585684,447.7799987792969,-0.005345448870929797,-0.01437316608020135,0.000568600096428673,0.0005872724738178459,0.0005872724738178459,-0.004339291999585684
1993-04-02,3396.3,-0.0020589453711686396,441.3900146484375,-0.01437316608020135,0.0010189457395891688,0.0005629949160370629,0.000568600096428673,0.000568600096428673,-0.0020589453711686396
1993-04-09,3438.6,0.012377808033573186,441.8399963378906,0.0010189457395891688,0.015941436656939964,0.0005611261666462752,0.000568600096428673,0.012377808033573186,0.0005611261666462752
1993-04-16,3456.1,0.005076373904770361,448.94000244140625,0.015941436656939964,-0.0268874141298576,0.0005499099306713884,0.000568600096428673,0.005076373904770361,0.0005499099306713884
1993-04-23,3438.7,-0.005047292724653887,437.0299987792969,-0.0268874141298576,0.007204617602041857,0.0005499099306713884,0.000568600096428673,0.000568600096428673,-0.005047292724653887
1993-04-30,3399.0,-0.011612222269747006,440.19000244140625,0.007204617602041857,0.004804530754140208,0.0005629949160370629,0.000568600096428673,0.000568600096428673,-0.011612222269747006
1993-05-07,3412.1,0.003846666809536998,442.30999755859375,0.004804530754140208,-0.006236767163362372,0.0005555188502137653,0.0005499099306713884,0.003846666809536998,0.0005499099306713884
1993-05-14,3434.4,0.006514300404697846,439.55999755859375,-0.006236767163362372,0.014185914022808013,0.0005742036758680236,0.0005499099306713884,0.006514300404697846,0.0005499099306713884
1993-05-21,3431.5,-0.000844754561661559,445.8399963378906,0.014185914022808013,0.00970958625159822,0.000581672626345453,0.0005499099306713884,0.000581672626345453,-0.000844754561661559
1993-05-28,3408.1,-0.006842532106967651,450.19000244140625,0.00970958625159822,-0.00028881951394883363,0.0005928707234121866,0.0005499099306713884,0.0005928707234121866,-0.006842532106967651
1993-06-04,3425.4,0.005063301956546855,450.05999755859375,-0.00028881951394883363,-0.006240798952069386,0.0006021975910621702,0.0006617847813950029,0.005063301956546855,0.0006021975910621702
1993-06-11,3462.1,0.010657088158271927,447.260009765625,-0.006240798952069386,-0.008036537473324577,0.0005910048176993588,0.0006617847813950029,0.010657088158271927,0.0005910048176993588
1993-06-18,3459.7,-0.0006934612661960177,443.67999267578125,-0.008036537473324577,0.008796424714281971,0.0005928707234121866,0.0006617847813950029,0.0006617847813950029,-0.0006934612661960177
1993-06-25,3432.0,-0.008038698482491499,447.6000061035156,0.008796424714281971,-0.003939855026537382,0.0005966020025529595,0.0006617847813950029,0.0006617847813950029,-0.008038698482491499
1993-07-02,3408.4,-0.006900208654052006,445.8399963378906,-0.003939855026537382,0.0050785702536049575,0.000572335993881623,0.000568600096428673,0.000572335993881623,-0.006900208654052006
1993-07-09,3450.7,0.012334136041202084,448.1099853515625,0.0050785702536049575,-0.0052804485576817195,0.0005854060355812152,0.000568600096428673,0.012334136041202084,0.000568600096428673
1993-07-16,3462.6,0.0034426429499727824,445.75,-0.0052804485576817195,0.0030240401480284645,0.0005835394197684085,0.000568600096428673,0.0034426429499727824,0.000568600096428673
1993-07-23,3444.4,-0.005270028122965511,447.1000061035156,0.0030240401480284645,0.002301082897449985,0.0005984673760488501,0.000568600096428673,0.0005984673760488501,-0.005270028122965511
1993-07-30,3418.6,-0.007518613299842503,448.1300048828125,0.002301082897449985,0.0012265426643690979,0.0005872724738178459,0.000568600096428673,0.0005872724738178459,-0.007518613299842503
1993-08-06,3434.2,0.004552891357534485,448.67999267578125,0.0012265426643690979,0.003248755579311242,0.0005891387345124954,0.0006059270969978048,0.004552891357534485,0.0005891387345124954
1993-08-13,3458.9,0.007166617549940565,450.1400146484375,0.003248755579311242,0.01328495516007796,0.0005854060355812152,0.0006059270969978048,0.007166617549940565,0.0005854060355812152
1993-08-20,3453.2,-0.0016492820682752793,456.1600036621094,0.01328495516007796,0.00955609939112269,0.0005798056552779318,0.0006059270969978048,0.0006059270969978048,-0.0016492820682752793
1993-08-27,3429.1,-0.007003501302390898,460.5400085449219,0.00955609939112269,0.001735557750551546,0.0005854060355812152,0.0006059270969978048,0.0006059270969978048,-0.007003501302390898
1993-09-03,3419.7,-0.002745008148134195,461.3399963378906,0.001735557750551546,0.0008233590563675114,0.000568600096428673,0.000568600096428673,0.000568600096428673,-0.002745008148134195
1993-09-10,3458.3,0.011224310919278878,461.7200012207031,0.0008233590563675114,-0.0062789075695616325,0.000572335993881623,0.000568600096428673,0.011224310919278878,0.000568600096428673
1993-09-17,3467.2,0.0025702129519730938,458.8299865722656,-0.0062789075695616325,-0.002618733793962998,0.0005704681340799045,0.000568600096428673,0.0025702129519730938,0.000568600096428673
1993-09-24,3443.0,-0.007004167443570795,457.6300048828125,-0.002618733793962998,0.007944223216749542,0.0005667318808939559,0.000568600096428673,0.000568600096428673,-0.007004167443570795
1993-10-01,3412.4,-0.008927328303984038,461.2799987792969,0.007944223216749542,-0.002105060998390426,0.0005648634874415581,0.0006245640000288599,0.0006245640000288599,-0.008927328303984038
1993-10-08,3449.1,0.010697471393264421,460.30999755859375,-0.002105060998390426,0.01976812840295479,0.0005779385065320941,0.0006245640000288599,0.010697471393264421,0.0005779385065320941
1993-10-15,3466.5,0.0050321119547410195,469.5,0.01976812840295479,-0.0133582848969313,0.0005835394197684085,0.0006245640000288599,0.0050321119547410195,0.0005835394197684085
1993-10-22,3460.9,-0.0016167685480378202,463.2699890136719,-0.0133582848969313,0.009794939610359743,0.0005891387345124954,0.0006245640000288599,0.0006245640000288599,-0.0016167685480378202
1993-10-29,3430.5,-0.008822647703561665,467.8299865722656,0.009794939610359743,-0.01781366773191942,0.0005872724738178459,0.0006245640000288599,0.0006245640000288599,-0.008822647703561665
1993-11-05,3448.6,0.00526232843508564,459.57000732421875,-0.01781366773191942,0.012584509590139433,0.0005928707234121866,0.00053120194228784,0.00526232843508564,0.00053120194228784
1993-11-12,3479.2,0.008834030717397398,465.3900146484375,0.012584509590139433,-0.006013032228689723,0.0006021975910621702,0.00053120194228784,0.008834030717397398,0.00053120194228784
1993-11-19,3485.9,0.0019238782118171163,462.6000061035156,-0.006013032228689723,0.000993867059443339,0.0006059270969978048,0.00053120194228784,0.0019238782118171163,0.00053120194228784
1993-11-26,3466.3,-0.005638517858619955,463.05999755859375,0.000993867059443339,0.0039442199217943315,0.0006021975910621702,0.00053120194228784,0.0006021975910621702,-0.005638517858619955
1993-12-03,3466.1,-5.770007502623667e-05,464.8900146484375,0.0039442199217943315,-0.0020671869833870315,0.0006021975910621702,0.000568600096428673,0.0006021975910621702,-5.770007502623667e-05
1993-12-10,3498.5,0.00930426262435196,463.92999267578125,-0.0020671869833870315,0.005267099950657006,0.0005910048176993588,0.000568600096428673,0.00930426262435196,0.000568600096428673
1993-12-17,3501.9,0.0009713731407758187,466.3800048828125,0.005267099950657006,0.002141878795076414,0.0005854060355812152,0.000568600096428673,0.0009713731407758187,0.000568600096428673
1993-12-24,3492.4,-0.0027164993900746716,467.3800048828125,0.002141878795076414,-0.0019917821578164983,0.0005928707234121866,0.000568600096428673,0.0005928707234121866,-0.0027164993900746716
1993-12-31,3485.9,-0.0018629184414069664,466.45001220703125,-0.0019917821578164983,0.007369033542758588,0.000581672626345453,0.000568600096428673,0.000581672626345453,-0.0018629184414069664
